homeShotsOutPenaltyArea,homeAttThSucPaAccuracy,homeAttThPass,guestAttThSucPaAccuracy,guestKeyPasses,guestBreakThrows,guestShots,half,guestAttThPass,homeShots,guestShotsOnTargetObox,guestShotsInPenaltyArea,guestShotsOutPenaltyArea,guestCenter,guestShotsOnTargetIbox,homeBreakThrows,matchHalf,homeShotsInPenaltyArea,matchId,homeShotsOnTargetObox,homeKeyPasses,homeShotsOnTargetIbox,homeCenter,l_team,r_team
4,0.707,58,0.417,1,6,5,1,12,12,1,3,2,4,2,15,0,8,15145,1,8,3,14,青岛黄海制药,大连超越
2,0.652,46,0.556,3,8,3,2,27,9,0,2,1,6,1,11,0,7,15145,0,5,4,14,青岛黄海制药,大连超越
7,0.714,119,0.625,5,12,9,0,80,9,0,5,4,23,3,13,0,2,15144,3,2,0,19,上海申鑫,武汉卓尔
3,0.647,51,0.593,1,5,3,1,27,3,0,2,1,7,1,7,0,0,15144,1,1,0,10,上海申鑫,武汉卓尔
4,0.765,68,0.642,4,7,6,2,53,6,0,3,3,16,2,6,0,2,15144,2,1,0,9,上海申鑫,武汉卓尔
2,0.58,81,0.688,12,13,18,0,109,13,3,11,7,28,3,16,0,11,15153,0,5,6,17,上海申鑫,青岛黄海制药
0,0.619,42,0.667,7,5,11,1,45,6,2,5,6,12,2,8,0,6,15153,0,2,2,7,上海申鑫,青岛黄海制药
2,0.538,39,0.703,5,8,7,2,64,7,1,6,1,16,1,8,0,5,15153,0,3,4,10,上海申鑫,青岛黄海制药
7,0.692,78,0.425,8,17,12,0,40,14,1,6,6,11,3,28,0,7,15155,2,7,4,20,北京北控燕京,黑龙江火山鸣泉
3,0.606,33,0.458,4,9,6,1,24,7,1,3,3,6,0,16,0,4,15155,1,4,2,10,北京北控燕京,黑龙江火山鸣泉
4,0.756,45,0.375,4,8,6,2,16,7,0,3,3,5,3,12,0,3,15155,1,3,2,10,北京北控燕京,黑龙江火山鸣泉
2,0.6,60,0.747,6,9,9,0,75,4,2,1,8,20,0,9,0,2,15156,1,4,0,18,辽宁沈阳宏运,深圳佳兆业
1,0.68,25,0.675,5,3,6,1,40,1,1,0,6,16,0,5,0,0,15156,1,1,0,5,辽宁沈阳宏运,深圳佳兆业
1,0.543,35,0.829,1,6,3,2,35,3,1,1,2,4,0,4,0,2,15156,0,3,0,13,辽宁沈阳宏运,深圳佳兆业
4,0.6,105,0.595,4,11,6,0,42,15,0,3,3,6,1,26,0,11,15149,1,11,3,29,梅县铁汉生态,新疆天山雪豹
2,0.588,68,0.571,2,5,2,1,28,6,0,2,0,5,1,14,0,4,15149,1,4,2,20,梅县铁汉生态,新疆天山雪豹
2,0.622,37,0.643,2,6,4,2,14,9,0,1,3,1,0,12,0,7,15149,0,7,1,9,梅县铁汉生态,新疆天山雪豹
6,0.736,53,0.765,12,11,14,0,98,16,1,8,6,20,2,8,0,10,15152,2,8,7,9,浙江绿城,大连超越
2,0.704,27,0.755,6,7,7,1,49,6,0,3,4,9,0,6,0,4,15152,0,5,2,2,浙江绿城,大连超越
4,0.769,26,0.776,6,4,7,2,49,10,1,5,2,11,2,2,0,6,15152,2,3,5,7,浙江绿城,大连超越
2,0.549,51,0.6,5,2,7,0,105,10,1,4,3,17,0,10,0,8,15150,0,8,3,16,梅州客家,延边富德
1,0.576,33,0.596,2,0,3,1,47,5,0,2,1,8,0,2,0,4,15150,0,3,1,10,梅州客家,延边富德
1,0.5,18,0.603,3,2,4,2,58,5,1,2,2,9,0,8,0,4,15150,0,5,2,6,梅州客家,延边富德
4,0.744,86,0.618,7,7,8,0,68,12,1,3,5,14,0,12,0,8,15151,2,8,4,9,石家庄永昌,呼和浩特
0,0.714,42,0.667,2,3,2,1,36,2,0,2,0,10,0,7,0,2,15151,0,1,2,4,石家庄永昌,呼和浩特
4,0.773,44,0.562,5,4,6,2,32,10,1,1,5,4,0,5,0,6,15151,2,7,2,5,石家庄永昌,呼和浩特
8,0.729,70,0.683,5,14,10,0,63,12,0,6,4,10,4,15,0,4,15154,4,8,2,18,浙江毅腾,武汉卓尔
4,0.677,31,0.636,1,7,2,1,22,7,0,1,1,3,1,10,0,3,15154,1,3,1,9,浙江毅腾,武汉卓尔
4,0.769,39,0.707,4,7,8,2,41,5,0,5,3,7,3,5,0,1,15154,3,5,1,9,浙江毅腾,武汉卓尔
3,0.75,100,0.63,4,5,4,0,54,9,1,2,2,9,0,6,0,6,15157,1,7,2,16,深圳佳兆业,新疆天山雪豹
2,0.769,52,0.613,2,2,2,1,31,5,1,0,2,5,0,6,0,3,15157,1,4,0,7,深圳佳兆业,新疆天山雪豹
1,0.729,48,0.652,2,3,2,2,23,4,0,2,0,4,0,0,0,3,15157,0,3,2,9,深圳佳兆业,新疆天山雪豹
6,0.718,163,0.731,13,11,16,0,78,15,0,14,2,14,4,15,0,9,15159,0,12,2,33,武汉卓尔,黑龙江火山鸣泉
1,0.747,75,0.674,4,4,6,1,43,6,0,5,1,9,2,5,0,5,15159,0,6,0,8,武汉卓尔,黑龙江火山鸣泉
5,0.693,88,0.8,9,7,10,2,35,9,0,9,1,5,2,10,0,4,15159,0,6,2,25,武汉卓尔,黑龙江火山鸣泉
7,0.679,106,0.7,3,4,5,0,30,17,0,4,1,8,2,15,0,10,15160,2,12,7,28,青岛黄海制药,浙江毅腾
1,0.717,53,0.667,2,1,3,1,15,4,0,3,0,6,2,5,0,3,15160,0,2,1,13,青岛黄海制药,浙江毅腾
6,0.642,53,0.733,1,3,2,2,15,13,0,1,1,2,0,10,0,7,15160,2,10,6,15,青岛黄海制药,浙江毅腾
3,0.609,69,0.49,11,13,15,0,49,9,0,12,3,16,5,16,0,6,15164,1,5,2,19,梅县铁汉生态,梅州客家
2,0.703,37,0.5,7,5,11,1,22,5,0,8,3,9,4,9,0,3,15164,1,3,1,9,梅县铁汉生态,梅州客家
1,0.5,32,0.481,4,8,4,2,27,4,0,4,0,7,1,7,0,3,15164,0,2,1,10,梅县铁汉生态,梅州客家
5,0.521,94,0.736,10,6,14,0,87,11,0,8,6,17,2,11,0,6,15158,2,7,2,21,北京北控燕京,辽宁沈阳宏运
1,0.528,36,0.78,6,2,9,1,50,2,0,5,4,12,1,4,0,1,15158,0,1,0,7,北京北控燕京,辽宁沈阳宏运
4,0.517,58,0.676,4,4,5,2,37,9,0,3,2,5,1,7,0,5,15158,2,6,2,14,北京北控燕京,辽宁沈阳宏运
10,0.67,88,0.611,6,8,9,0,36,18,1,4,5,8,1,6,0,8,15162,2,10,4,20,石家庄永昌,大连超越
5,0.696,56,0.462,1,5,2,1,13,9,0,0,2,3,0,4,0,4,15162,1,6,2,11,石家庄永昌,大连超越
5,0.625,32,0.696,5,3,7,2,23,9,1,4,3,5,1,2,0,4,15162,1,4,2,9,石家庄永昌,大连超越
2,0.663,95,0.772,6,5,9,0,79,8,1,4,5,12,0,9,0,6,15163,1,6,4,9,延边富德,呼和浩特
1,0.708,48,0.744,2,1,2,1,43,5,0,1,1,8,0,8,0,4,15163,1,3,3,2,延边富德,呼和浩特
1,0.617,47,0.806,4,4,7,2,36,3,1,3,4,4,0,1,0,2,15163,0,3,1,7,延边富德,呼和浩特
6,0.677,65,0.667,10,15,15,0,84,17,3,7,8,18,5,9,0,11,15161,3,9,7,15,浙江绿城,上海申鑫
3,0.741,27,0.727,3,10,5,1,55,10,0,2,3,8,1,4,0,7,15161,0,6,5,6,浙江绿城,上海申鑫
3,0.632,38,0.552,7,5,10,2,29,7,3,5,5,10,4,5,0,4,15161,3,3,2,9,浙江绿城,上海申鑫
9,0.674,86,0.638,10,17,13,0,69,14,1,7,6,8,2,13,0,5,15169,2,10,4,17,浙江毅腾,浙江绿城
7,0.7,40,0.633,5,9,6,1,30,10,1,2,4,6,1,4,0,3,15169,1,6,3,9,浙江毅腾,浙江绿城
2,0.652,46,0.641,5,8,7,2,39,4,0,5,2,2,1,9,0,2,15169,1,4,1,8,浙江毅腾,浙江绿城
12,0.673,150,0.643,4,5,7,0,42,23,0,6,1,9,3,7,0,11,15167,0,15,4,28,大连超越,延边富德
5,0.677,62,0.5,1,2,3,1,18,10,0,2,1,6,1,4,0,5,15167,0,5,1,10,大连超越,延边富德
7,0.67,88,0.75,3,3,4,2,24,13,0,4,0,3,2,3,0,6,15167,0,10,3,18,大连超越,延边富德
3,0.667,66,0.691,16,10,19,0,97,9,1,15,4,19,6,8,0,6,15168,0,7,1,16,上海申鑫,石家庄永昌
1,0.615,13,0.605,10,7,13,1,43,3,0,12,1,10,4,2,0,2,15168,0,2,1,5,上海申鑫,石家庄永昌
2,0.679,53,0.759,6,3,6,2,54,6,1,3,3,9,2,6,0,4,15168,0,5,0,11,上海申鑫,石家庄永昌
4,0.676,68,0.645,1,11,4,0,62,12,1,0,4,10,0,17,0,8,15170,1,6,5,8,青岛黄海制药,黑龙江火山鸣泉
2,0.644,45,0.577,0,3,2,1,26,6,0,0,2,3,0,11,0,4,15170,1,4,3,8,青岛黄海制药,黑龙江火山鸣泉
2,0.739,23,0.694,1,8,2,2,36,6,1,0,2,7,0,6,0,4,15170,0,2,2,0,青岛黄海制药,黑龙江火山鸣泉
7,0.727,110,0.638,2,6,6,0,47,14,1,4,2,11,3,13,0,7,15166,2,10,2,9,梅县铁汉生态,呼和浩特
3,0.712,66,0.478,1,2,3,1,23,6,0,2,1,6,1,8,0,3,15166,1,4,0,5,梅县铁汉生态,呼和浩特
4,0.75,44,0.792,1,4,3,2,24,8,1,2,1,5,2,5,0,4,15166,1,6,2,4,梅县铁汉生态,呼和浩特
3,0.689,61,0.559,5,5,6,0,68,7,0,4,2,23,1,9,0,4,15171,0,1,4,6,武汉卓尔,辽宁沈阳宏运
1,0.763,38,0.4,1,4,2,1,20,2,0,1,1,4,0,5,0,1,15171,0,1,1,4,武汉卓尔,辽宁沈阳宏运
2,0.565,23,0.625,4,1,4,2,48,5,0,3,1,19,1,4,0,3,15171,0,0,3,2,武汉卓尔,辽宁沈阳宏运
11,0.717,120,0.511,4,13,9,0,45,18,1,5,4,16,4,19,0,7,15172,2,14,4,23,深圳佳兆业,北京北控燕京
3,0.75,52,0.652,3,9,5,1,23,5,0,3,2,8,3,10,0,2,15172,0,3,2,12,深圳佳兆业,北京北控燕京
8,0.691,68,0.364,1,4,4,2,22,13,1,2,2,8,1,9,0,5,15172,2,11,2,11,深圳佳兆业,北京北控燕京
6,0.682,44,0.656,7,19,10,0,125,12,1,3,7,14,1,15,0,6,15165,3,5,4,6,梅州客家,新疆天山雪豹
5,0.688,32,0.614,3,9,3,1,44,8,0,1,2,2,0,7,0,3,15165,2,2,3,3,梅州客家,新疆天山雪豹
1,0.667,12,0.679,4,10,7,2,81,4,1,2,5,12,1,8,0,3,15165,1,3,1,3,梅州客家,新疆天山雪豹
3,0.664,140,0.701,5,8,7,0,87,9,0,2,5,11,0,11,0,6,15178,0,9,3,17,延边富德,上海申鑫
1,0.627,59,0.701,3,5,5,1,67,1,0,1,4,8,0,5,0,0,15178,0,1,0,5,延边富德,上海申鑫
2,0.691,81,0.7,2,3,2,2,20,8,0,1,1,3,0,6,0,6,15178,0,8,3,12,延边富德,上海申鑫
6,0.635,104,0.558,7,18,7,0,95,13,0,6,1,17,2,25,0,7,15173,0,8,1,22,北京北控燕京,新疆天山雪豹
3,0.532,47,0.474,3,5,3,1,38,7,0,2,1,6,1,9,0,4,15173,0,3,1,12,北京北控燕京,新疆天山雪豹
3,0.719,57,0.614,4,13,4,2,57,6,0,4,0,11,1,16,0,3,15173,0,5,0,10,北京北控燕京,新疆天山雪豹
5,0.679,78,0.597,7,5,12,0,67,15,1,8,4,27,1,10,0,10,15176,1,8,5,9,浙江绿城,黑龙江火山鸣泉
3,0.705,44,0.613,5,4,8,1,31,7,0,5,3,15,0,5,0,4,15176,1,3,3,4,浙江绿城,黑龙江火山鸣泉
2,0.647,34,0.583,2,1,4,2,36,8,1,3,1,12,1,5,0,6,15176,0,5,2,5,浙江绿城,黑龙江火山鸣泉
10,0.812,64,0.747,9,10,12,0,99,17,1,6,6,23,2,9,0,7,15179,4,7,4,10,梅县铁汉生态,大连超越
6,0.829,35,0.771,3,4,5,1,35,10,0,3,2,10,2,3,0,4,15179,2,5,2,4,梅县铁汉生态,大连超越
4,0.793,29,0.734,6,6,7,2,64,7,1,3,4,13,0,6,0,3,15179,2,2,2,6,梅县铁汉生态,大连超越
6,0.757,70,0.683,7,3,14,0,123,13,4,8,6,28,3,19,0,7,15174,1,8,3,9,武汉卓尔,深圳佳兆业
2,0.761,46,0.727,1,2,5,1,44,8,2,2,3,11,2,9,0,6,15174,0,4,3,6,武汉卓尔,深圳佳兆业
4,0.75,24,0.658,6,1,9,2,79,5,2,6,3,17,1,10,0,1,15174,1,4,0,3,武汉卓尔,深圳佳兆业
6,0.781,105,0.5,6,16,9,0,60,10,1,7,2,21,1,15,0,4,15175,2,5,2,15,青岛黄海制药,辽宁沈阳宏运
1,0.732,41,0.593,4,7,6,1,27,4,1,4,2,11,1,5,0,3,15175,1,1,1,11,青岛黄海制药,辽宁沈阳宏运
5,0.812,64,0.424,2,9,3,2,33,6,0,3,0,10,0,10,0,1,15175,1,4,1,4,青岛黄海制药,辽宁沈阳宏运
6,0.537,54,0.606,6,6,9,0,66,9,1,5,4,11,3,5,0,3,15177,1,1,1,10,石家庄永昌,浙江毅腾
5,0.458,24,0.658,3,1,4,1,38,6,1,2,2,6,1,4,0,1,15177,1,1,0,2,石家庄永昌,浙江毅腾
1,0.6,30,0.536,3,5,5,2,28,3,0,3,2,5,2,1,0,2,15177,0,0,1,8,石家庄永昌,浙江毅腾
7,0.763,118,0.579,8,12,14,0,57,19,2,8,6,12,6,12,0,12,15180,2,15,4,23,梅州客家,呼和浩特
5,0.804,51,0.542,3,8,6,1,24,11,1,4,2,5,4,5,0,6,15180,2,8,3,9,梅州客家,呼和浩特
2,0.731,67,0.606,5,4,8,2,33,8,1,4,4,7,2,7,0,6,15180,0,7,1,14,梅州客家,呼和浩特
8,0.738,130,0.69,7,13,10,0,100,14,2,5,5,16,2,18,0,6,15183,3,7,4,16,上海申鑫,梅县铁汉生态
4,0.784,88,0.821,3,9,5,1,39,8,1,1,4,3,1,8,0,4,15183,3,2,2,10,上海申鑫,梅县铁汉生态
4,0.643,42,0.607,4,4,5,2,61,6,1,4,1,13,1,10,0,2,15183,0,5,2,6,上海申鑫,梅县铁汉生态
5,0.596,94,0.633,5,17,9,0,109,11,1,5,4,18,2,21,0,6,15186,0,7,3,26,辽宁沈阳宏运,浙江绿城
2,0.531,32,0.66,4,9,6,1,53,6,1,2,4,11,1,12,0,4,15186,0,4,2,9,辽宁沈阳宏运,浙江绿城
3,0.629,62,0.607,1,8,3,2,56,5,0,3,0,7,1,9,0,2,15186,0,3,1,17,辽宁沈阳宏运,浙江绿城
2,0.66,100,0.675,7,18,16,0,77,12,1,10,6,19,6,9,0,10,15181,1,11,1,31,新疆天山雪豹,呼和浩特
0,0.69,42,0.674,5,12,8,1,43,4,0,5,3,11,3,3,0,4,15181,0,4,0,9,新疆天山雪豹,呼和浩特
2,0.638,58,0.676,2,6,8,2,34,8,1,5,3,8,3,6,0,6,15181,1,7,1,22,新疆天山雪豹,呼和浩特
5,0.512,86,0.494,6,26,11,0,83,11,2,5,6,22,2,15,0,6,15185,3,8,3,24,石家庄永昌,黑龙江火山鸣泉
3,0.514,37,0.465,4,17,5,1,43,4,1,2,3,11,0,3,0,1,15185,2,1,1,8,石家庄永昌,黑龙江火山鸣泉
2,0.51,49,0.525,2,9,6,2,40,7,1,3,3,11,2,12,0,5,15185,1,7,2,16,石家庄永昌,黑龙江火山鸣泉
2,0.652,66,0.729,7,1,11,0,59,13,1,5,6,19,1,11,0,11,15187,1,8,4,21,深圳佳兆业,青岛黄海制药
2,0.676,34,0.741,2,1,2,1,27,6,0,1,1,6,0,7,0,4,15187,1,5,1,7,深圳佳兆业,青岛黄海制药
0,0.625,32,0.719,5,0,9,2,32,7,1,4,5,13,1,4,0,7,15187,0,3,3,14,深圳佳兆业,青岛黄海制药
4,0.663,104,0.745,7,14,10,0,55,11,1,4,6,5,2,15,0,7,15188,2,6,3,30,北京北控燕京,武汉卓尔
3,0.725,51,0.792,3,7,5,1,24,9,0,2,3,3,1,7,0,6,15188,2,5,3,15,北京北控燕京,武汉卓尔
1,0.604,53,0.71,4,7,5,2,31,2,1,2,3,2,1,8,0,1,15188,0,1,0,15,北京北控燕京,武汉卓尔
7,0.653,101,0.653,5,8,8,0,95,9,1,5,3,20,2,12,0,2,15182,2,7,2,16,梅州客家,大连超越
5,0.655,55,0.519,0,4,1,1,27,6,0,0,1,4,0,3,0,1,15182,1,6,1,9,梅州客家,大连超越
2,0.652,46,0.706,5,4,7,2,68,3,1,5,2,16,2,9,0,1,15182,1,1,1,7,梅州客家,大连超越
9,0.701,137,0.551,4,10,8,0,49,16,0,4,4,11,4,22,0,7,15184,2,12,2,18,浙江毅腾,延边富德
2,0.638,47,0.333,1,3,4,1,24,4,0,2,2,4,2,6,0,2,15184,1,3,1,6,浙江毅腾,延边富德
7,0.733,90,0.76,3,7,4,2,25,12,0,2,2,7,2,16,0,5,15184,1,9,1,12,浙江毅腾,延边富德
4,0.705,122,0.583,8,19,14,0,72,14,2,9,5,11,5,16,0,10,15193,1,9,4,21,延边富德,黑龙江火山鸣泉
2,0.62,50,0.558,4,9,7,1,43,6,1,4,3,7,1,4,0,4,15193,1,5,2,11,延边富德,黑龙江火山鸣泉
2,0.764,72,0.621,4,10,7,2,29,8,1,5,2,4,4,12,0,6,15193,0,4,2,10,延边富德,黑龙江火山鸣泉
10,0.717,120,0.541,4,9,8,0,37,19,1,4,4,7,3,18,0,9,15195,3,10,3,21,上海申鑫,梅州客家
4,0.725,69,0.222,1,3,2,1,9,6,1,1,1,3,1,10,0,2,15195,0,2,0,9,上海申鑫,梅州客家
6,0.706,51,0.643,3,6,6,2,28,13,0,3,3,4,2,8,0,7,15195,3,8,3,12,上海申鑫,梅州客家
2,0.559,93,0.746,4,4,6,0,63,12,2,3,3,8,2,5,0,10,15196,0,9,3,25,呼和浩特,大连超越
1,0.581,43,0.72,3,3,3,1,25,3,1,2,1,3,1,4,0,2,15196,0,2,0,11,呼和浩特,大连超越
1,0.54,50,0.763,1,1,3,2,38,9,1,1,2,5,1,1,0,8,15196,0,7,3,14,呼和浩特,大连超越
4,0.5,58,0.378,4,5,7,0,45,9,1,2,5,18,1,9,0,5,15190,1,5,1,10,青岛黄海制药,北京北控燕京
1,0.375,24,0.188,2,2,4,1,16,3,0,1,3,11,0,1,0,2,15190,0,0,1,7,青岛黄海制药,北京北控燕京
3,0.588,34,0.483,2,3,3,2,29,6,1,1,2,7,1,8,0,3,15190,1,5,0,3,青岛黄海制药,北京北控燕京
10,0.667,108,0.657,5,4,8,0,35,18,1,6,2,9,1,10,0,8,15189,3,11,4,17,武汉卓尔,新疆天山雪豹
6,0.691,81,0.737,2,2,3,1,19,12,0,2,1,2,0,7,0,6,15189,2,9,3,15,武汉卓尔,新疆天山雪豹
4,0.593,27,0.562,3,2,5,2,16,6,1,4,1,7,1,3,0,2,15189,1,2,1,2,武汉卓尔,新疆天山雪豹
8,0.694,108,0.591,5,17,10,0,66,17,0,8,2,21,4,10,0,9,15192,0,9,5,19,石家庄永昌,辽宁沈阳宏运
3,0.688,77,0.615,1,8,3,1,26,8,0,2,1,11,2,4,0,5,15192,0,4,3,12,石家庄永昌,辽宁沈阳宏运
5,0.71,31,0.575,4,9,7,2,40,9,0,6,1,10,2,6,0,4,15192,0,5,2,7,石家庄永昌,辽宁沈阳宏运
7,0.689,45,0.677,13,13,24,0,99,13,0,15,9,24,3,9,0,6,15194,2,9,4,6,梅县铁汉生态,浙江毅腾
4,0.679,28,0.674,6,6,12,1,43,7,0,10,2,14,2,5,0,3,15194,1,5,3,3,梅县铁汉生态,浙江毅腾
3,0.706,17,0.679,7,7,12,2,56,6,0,5,7,10,1,4,0,3,15194,1,4,1,3,梅县铁汉生态,浙江毅腾
7,0.696,92,0.719,7,8,10,0,64,13,1,6,4,18,2,12,0,6,15191,3,9,3,17,浙江绿城,深圳佳兆业
1,0.667,36,0.677,1,6,3,1,31,4,1,1,2,10,1,1,0,3,15191,0,3,1,8,浙江绿城,深圳佳兆业
6,0.714,56,0.758,6,2,7,2,33,9,0,5,2,8,1,11,0,3,15191,3,6,2,9,浙江绿城,深圳佳兆业
4,0.644,87,0.635,7,6,8,0,74,13,0,6,2,16,2,11,0,9,15201,1,8,4,16,辽宁沈阳宏运,延边富德
2,0.633,49,0.657,5,2,5,1,35,4,0,3,2,10,2,3,0,2,15201,0,1,2,7,辽宁沈阳宏运,延边富德
2,0.658,38,0.615,2,4,3,2,39,9,0,3,0,6,0,8,0,7,15201,1,7,2,9,辽宁沈阳宏运,延边富德
6,0.606,71,0.667,12,11,13,0,81,12,3,5,8,16,3,15,0,6,15199,2,7,4,13,梅州客家,浙江毅腾
2,0.615,26,0.585,2,4,2,1,41,5,0,1,1,13,1,6,0,3,15199,1,4,1,4,梅州客家,浙江毅腾
4,0.6,45,0.75,10,7,11,2,40,7,3,4,7,3,2,9,0,3,15199,1,3,3,9,梅州客家,浙江毅腾
1,0.633,79,0.631,14,14,21,0,84,12,3,14,7,22,2,9,0,11,15203,0,11,2,18,北京北控燕京,浙江绿城
0,0.594,32,0.745,4,11,8,1,47,8,2,5,3,10,1,6,0,8,15203,0,7,2,8,北京北控燕京,浙江绿城
1,0.66,47,0.486,10,3,13,2,37,4,1,9,4,12,1,3,0,3,15203,0,4,0,10,北京北控燕京,浙江绿城
6,0.76,75,0.748,9,6,13,0,107,14,0,10,3,16,1,4,0,8,15198,2,11,3,17,上海申鑫,呼和浩特
1,0.756,41,0.75,5,3,7,1,64,7,0,5,2,8,0,2,0,6,15198,0,6,2,10,上海申鑫,呼和浩特
5,0.765,34,0.744,4,3,6,2,43,7,0,5,1,8,1,2,0,2,15198,2,5,1,7,上海申鑫,呼和浩特
4,0.539,89,0.429,3,18,9,0,42,9,1,2,7,6,2,11,0,5,15200,1,6,3,20,黑龙江火山鸣泉,梅县铁汉生态
2,0.514,35,0.417,1,10,6,1,24,4,0,2,4,3,2,7,0,2,15200,0,2,2,7,黑龙江火山鸣泉,梅县铁汉生态
2,0.556,54,0.444,2,8,3,2,18,5,1,0,3,3,0,4,0,3,15200,1,4,1,13,黑龙江火山鸣泉,梅县铁汉生态
6,0.593,86,0.735,7,6,9,0,68,16,2,3,6,8,2,8,0,10,15204,1,6,3,19,青岛黄海制药,武汉卓尔
5,0.485,33,0.792,4,2,4,1,48,9,0,1,3,5,1,7,0,4,15204,1,3,1,11,青岛黄海制药,武汉卓尔
1,0.66,53,0.6,3,4,5,2,20,7,2,2,3,3,1,1,0,6,15204,0,3,2,8,青岛黄海制药,武汉卓尔
4,0.743,101,0.728,8,14,13,0,125,14,0,6,7,15,4,14,0,10,15197,1,8,3,14,新疆天山雪豹,大连超越
4,0.765,51,0.75,5,4,6,1,52,7,0,3,3,5,2,5,0,3,15197,1,4,1,7,新疆天山雪豹,大连超越
0,0.72,50,0.712,3,10,7,2,73,7,0,3,4,10,2,9,0,7,15197,0,4,2,7,新疆天山雪豹,大连超越
2,0.733,60,0.547,9,14,15,0,64,8,2,6,9,18,2,17,0,6,15202,1,3,3,12,深圳佳兆业,石家庄永昌
0,0.763,38,0.556,2,4,6,1,27,4,1,3,3,6,1,6,0,4,15202,0,2,1,10,深圳佳兆业,石家庄永昌
2,0.682,22,0.541,7,10,9,2,37,4,1,3,6,12,1,11,0,2,15202,1,1,2,2,深圳佳兆业,石家庄永昌
9,0.571,112,0.676,6,24,12,0,74,13,2,7,5,13,3,13,0,4,15208,1,9,0,36,延边富德,深圳佳兆业
4,0.649,37,0.68,4,17,6,1,50,7,1,4,2,12,0,9,0,3,15208,1,4,0,12,延边富德,深圳佳兆业
5,0.533,75,0.667,2,7,6,2,24,6,1,3,3,1,3,4,0,1,15208,0,5,0,24,延边富德,深圳佳兆业
8,0.691,68,0.627,13,8,14,0,75,21,1,9,5,16,3,18,0,13,15210,2,12,5,14,黑龙江火山鸣泉,梅州客家
5,0.718,39,0.6,5,6,5,1,25,12,0,3,2,6,1,9,0,7,15210,1,8,1,9,黑龙江火山鸣泉,梅州客家
3,0.655,29,0.64,8,2,9,2,50,9,1,6,3,10,2,9,0,6,15210,1,4,4,5,黑龙江火山鸣泉,梅州客家
2,0.795,78,0.703,11,9,13,0,138,5,1,8,5,36,2,3,0,3,15205,1,5,1,14,新疆天山雪豹,青岛黄海制药
0,0.588,17,0.684,8,3,8,1,57,2,0,5,3,17,1,3,0,2,15205,0,2,1,4,新疆天山雪豹,青岛黄海制药
