guestShotsBlocks,guestIntercepttions,guestRedCard,guestYellowCard,half,homeYellowCard,homeTacklesConneceded,guestPassBlocks,homePassBlocks,homeClearances,matchHalf,homeRedCard,guestTackles,homeShotsBlocks,homeFoul,guestFoul,matchId,homeIntercepttions,homeTackles,guestClearances,guestTacklesConneceded,l_team,r_team
2,1,0,0,1,0,0,3,4,7,0,0,4,0,8,6,17340,4,4,8,0,河北华夏幸福,天津泰达
1,2,0,1,2,1,0,7,8,22,0,0,12,0,5,9,17340,7,8,2,0,河北华夏幸福,天津泰达
1,7,0,3,0,2,0,10,8,8,0,0,11,1,11,19,17341,5,13,15,0,山东鲁能泰山,河南建业
0,5,0,2,1,0,0,6,5,5,0,0,6,0,4,10,17341,4,9,5,0,山东鲁能泰山,河南建业
1,2,0,1,2,2,0,4,3,3,0,0,5,1,7,9,17341,1,4,10,0,山东鲁能泰山,河南建业
4,11,0,3,0,1,0,8,7,14,0,0,16,1,16,13,17342,14,14,34,0,上海绿地申花,广州富力
2,6,0,1,1,0,0,4,3,4,0,0,8,0,7,4,17342,11,7,17,0,上海绿地申花,广州富力
2,5,0,2,2,1,0,4,4,10,0,0,8,1,9,9,17342,3,7,17,0,上海绿地申花,广州富力
3,6,0,5,0,3,0,7,7,31,0,1,11,6,17,20,17343,6,12,18,0,广州恒大淘宝,江苏苏宁易购
2,4,0,4,1,1,0,3,1,10,0,1,7,3,10,11,17343,3,6,12,0,广州恒大淘宝,江苏苏宁易购
1,2,0,1,2,2,0,4,6,21,0,0,4,3,7,9,17343,3,6,6,0,广州恒大淘宝,江苏苏宁易购
3,5,0,4,0,4,0,10,10,26,0,0,19,6,18,18,17344,2,14,15,0,深圳佳兆业,大连人
1,3,0,2,1,0,0,6,4,9,0,0,10,2,10,8,17344,1,7,11,0,深圳佳兆业,大连人
2,2,0,2,2,4,0,4,6,17,0,0,9,4,8,10,17344,1,7,4,0,深圳佳兆业,大连人
4,9,0,2,0,4,0,8,3,23,0,0,13,2,17,17,17345,16,13,12,0,河北华夏幸福,武汉卓尔
2,3,0,0,1,1,0,4,1,8,0,0,4,1,12,11,17345,11,5,3,0,河北华夏幸福,武汉卓尔
2,6,0,2,2,3,0,4,2,15,0,0,9,1,5,6,17345,5,8,9,0,河北华夏幸福,武汉卓尔
1,10,0,2,0,1,0,12,7,26,0,0,16,2,19,13,17346,17,9,18,0,重庆当代,石家庄永昌
1,5,0,0,1,0,0,5,5,4,0,0,8,2,8,6,17346,7,1,13,0,重庆当代,石家庄永昌
0,5,0,2,2,1,0,7,2,22,0,0,8,0,11,7,17346,10,8,5,0,重庆当代,石家庄永昌
2,5,0,1,0,1,0,5,4,8,0,0,6,1,18,8,17347,6,11,10,0,天津泰达,青岛黄海青港
1,1,0,1,1,0,0,2,0,4,0,0,2,0,9,4,17347,5,4,6,0,天津泰达,青岛黄海青港
1,4,0,0,2,1,0,3,4,4,0,0,4,1,9,4,17347,1,7,4,0,天津泰达,青岛黄海青港
2,8,0,4,0,2,0,12,7,16,0,0,9,3,13,23,17348,5,16,20,0,北京中赫国安,上海上港
1,6,0,2,1,1,0,4,3,6,0,0,5,2,4,10,17348,0,9,6,0,北京中赫国安,上海上港
1,2,0,2,2,1,0,8,4,10,0,0,4,1,9,13,17348,5,7,14,0,北京中赫国安,上海上港
6,7,0,3,0,3,0,6,18,17,0,0,14,3,15,25,17350,5,15,21,0,江苏苏宁易购,深圳佳兆业
2,2,0,1,1,0,0,4,11,11,0,0,11,0,8,11,17350,1,6,9,0,江苏苏宁易购,深圳佳兆业
4,5,0,2,2,3,0,2,7,6,0,0,3,3,7,14,17350,4,9,12,0,江苏苏宁易购,深圳佳兆业
5,20,0,0,0,0,0,10,8,13,0,0,28,2,8,12,17351,15,10,15,0,广州富力,山东鲁能泰山
2,6,0,0,1,0,0,6,5,4,0,0,15,1,7,5,17351,8,7,8,0,广州富力,山东鲁能泰山
3,14,0,0,2,0,0,4,3,9,0,0,13,1,1,7,17351,7,3,7,0,广州富力,山东鲁能泰山
6,7,0,2,0,1,0,13,8,21,0,0,13,0,11,9,17352,4,14,16,0,大连人,广州恒大淘宝
4,6,0,1,1,0,0,5,4,7,0,0,7,0,2,6,17352,1,8,9,0,大连人,广州恒大淘宝
2,1,0,1,2,1,0,8,4,14,0,0,6,0,9,3,17352,3,6,7,0,大连人,广州恒大淘宝
0,16,0,1,0,3,0,6,10,24,0,0,12,2,18,14,17349,13,13,25,0,河南建业,上海绿地申花
0,10,0,0,1,0,0,2,4,9,0,0,7,0,8,6,17349,7,6,18,0,河南建业,上海绿地申花
0,6,0,1,2,3,0,4,6,15,0,0,5,2,10,8,17349,6,7,7,0,河南建业,上海绿地申花
3,22,0,0,0,1,0,6,5,19,0,0,20,2,13,6,17353,17,27,10,0,上海上港,重庆当代
1,12,0,0,1,0,0,4,1,8,0,0,10,1,7,2,17353,6,11,4,0,上海上港,重庆当代
2,10,0,0,2,1,0,2,4,11,0,0,10,1,6,4,17353,11,16,6,0,上海上港,重庆当代
4,9,0,3,0,3,0,5,7,26,0,0,16,6,8,14,17354,12,9,17,0,武汉卓尔,天津泰达
1,4,0,0,1,2,0,4,5,10,0,0,6,1,4,5,17354,4,4,10,0,武汉卓尔,天津泰达
3,5,0,3,2,1,0,1,2,16,0,0,10,5,4,9,17354,8,5,7,0,武汉卓尔,天津泰达
5,7,1,1,0,1,0,12,10,12,0,0,17,2,15,10,17355,13,9,13,0,石家庄永昌,北京中赫国安
2,4,1,0,1,0,0,5,4,10,0,0,6,2,8,6,17355,7,6,4,0,石家庄永昌,北京中赫国安
3,3,0,1,2,1,0,7,6,2,0,0,11,0,7,4,17355,6,3,9,0,石家庄永昌,北京中赫国安
0,9,1,1,0,0,0,10,5,21,0,1,16,1,16,14,17356,7,5,18,0,青岛黄海青港,河北华夏幸福
0,7,0,0,1,0,0,3,1,14,0,0,8,0,8,4,17356,4,0,8,0,青岛黄海青港,河北华夏幸福
0,2,1,1,2,0,0,7,4,7,0,1,8,1,8,10,17356,3,5,10,0,青岛黄海青港,河北华夏幸福
6,9,0,1,0,3,0,11,9,28,0,1,19,5,17,14,17357,6,23,14,0,广州富力,深圳佳兆业
5,3,0,1,1,1,0,5,5,18,0,0,9,0,8,10,17357,5,11,9,0,广州富力,深圳佳兆业
1,6,0,0,2,2,0,6,4,10,0,1,10,5,9,4,17357,1,12,5,0,广州富力,深圳佳兆业
4,9,0,2,0,2,0,10,5,12,0,0,12,5,12,15,17358,6,12,17,0,山东鲁能泰山,大连人
2,6,0,1,1,1,0,3,2,8,0,0,6,2,8,4,17358,3,8,4,0,山东鲁能泰山,大连人
2,3,0,1,2,1,0,7,3,4,0,0,6,3,4,11,17358,3,4,13,0,山东鲁能泰山,大连人
4,6,1,1,0,1,0,13,6,12,0,0,14,0,20,9,17359,6,13,20,0,江苏苏宁易购,河南建业
2,4,0,1,1,1,0,8,2,4,0,0,8,0,12,5,17359,4,5,10,0,江苏苏宁易购,河南建业
2,2,1,0,2,0,0,5,4,8,0,0,6,0,8,4,17359,2,8,10,0,江苏苏宁易购,河南建业
2,9,0,1,0,2,0,11,5,25,0,0,18,2,12,15,17360,19,10,9,0,上海绿地申花,广州恒大淘宝
1,4,0,0,1,1,0,5,2,13,0,0,9,0,9,8,17360,13,6,6,0,上海绿地申花,广州恒大淘宝
1,5,0,1,2,1,0,6,3,12,0,0,9,2,3,7,17360,6,4,3,0,上海绿地申花,广州恒大淘宝
0,10,1,3,0,0,0,7,8,24,0,0,9,5,18,14,17361,4,8,20,0,石家庄永昌,河北华夏幸福
0,3,0,2,1,0,0,5,4,5,0,0,6,0,7,9,17361,2,4,18,0,石家庄永昌,河北华夏幸福
0,7,1,1,2,0,0,2,4,19,0,0,3,5,11,5,17361,2,4,2,0,石家庄永昌,河北华夏幸福
5,15,0,1,0,1,0,7,6,19,0,0,10,3,10,11,17362,13,15,10,0,上海上港,天津泰达
4,5,0,1,1,0,0,2,3,6,0,0,7,3,4,5,17362,10,10,9,0,上海上港,天津泰达
1,10,0,0,2,1,0,5,3,13,0,0,3,0,6,6,17362,3,5,1,0,上海上港,天津泰达
3,6,0,0,0,2,0,7,6,15,0,0,11,1,14,13,17363,5,8,19,0,青岛黄海青港,武汉卓尔
1,4,0,0,1,1,0,4,4,9,0,0,6,0,9,5,17363,2,5,7,0,青岛黄海青港,武汉卓尔
2,2,0,0,2,1,0,3,2,6,0,0,5,1,5,8,17363,3,3,12,0,青岛黄海青港,武汉卓尔
4,18,0,0,0,2,0,9,4,16,0,0,12,8,15,14,17364,12,18,11,0,北京中赫国安,重庆当代
3,8,0,0,1,0,0,8,2,9,0,0,4,2,7,8,17364,4,6,8,0,北京中赫国安,重庆当代
1,10,0,0,2,2,0,1,2,7,0,0,8,6,8,6,17364,8,12,3,0,北京中赫国安,重庆当代
4,11,1,0,0,2,0,8,3,17,0,0,8,4,17,13,17365,9,13,31,0,河南建业,大连人
3,5,0,0,1,0,0,5,0,11,0,0,4,3,9,4,17365,3,10,17,0,河南建业,大连人
1,6,1,0,2,2,0,3,3,6,0,0,4,1,8,9,17365,6,3,14,0,河南建业,大连人
4,21,0,3,0,4,0,13,2,18,0,0,18,0,27,12,17366,18,10,25,0,山东鲁能泰山,江苏苏宁易购
1,8,0,0,1,0,0,7,0,9,0,0,9,0,13,4,17366,7,7,17,0,山东鲁能泰山,江苏苏宁易购
3,13,0,3,2,4,0,6,2,9,0,0,9,0,14,8,17366,11,3,8,0,山东鲁能泰山,江苏苏宁易购
3,6,0,3,0,3,0,5,5,15,0,1,13,5,18,16,17367,2,14,12,0,深圳佳兆业,上海绿地申花
1,4,0,1,1,0,0,2,1,7,0,0,6,2,5,11,17367,1,4,7,0,深圳佳兆业,上海绿地申花
2,2,0,2,2,3,0,3,4,8,0,1,7,3,13,5,17367,1,10,5,0,深圳佳兆业,上海绿地申花
6,7,0,1,0,2,0,9,7,7,0,0,13,1,14,11,17368,6,16,36,0,广州恒大淘宝,广州富力
1,2,0,1,1,0,0,7,4,4,0,0,5,1,5,5,17368,2,10,17,0,广州恒大淘宝,广州富力
5,5,0,0,2,2,0,2,3,3,0,0,8,0,9,6,17368,4,6,19,0,广州恒大淘宝,广州富力
5,2,0,3,0,5,0,7,14,36,0,0,14,3,15,24,17369,9,15,7,0,河北华夏幸福,上海上港
3,2,0,1,1,1,0,5,7,7,0,0,4,0,5,12,17369,8,7,6,0,河北华夏幸福,上海上港
2,0,0,2,2,4,0,2,7,29,0,0,10,3,10,12,17369,1,8,1,0,河北华夏幸福,上海上港
2,18,0,3,0,4,0,8,3,13,0,0,16,3,18,15,17370,22,14,16,0,青岛黄海青港,石家庄永昌
1,13,0,0,1,1,0,5,1,9,0,0,4,1,10,5,17370,12,7,7,0,青岛黄海青港,石家庄永昌
1,5,0,3,2,3,0,3,2,4,0,0,12,2,8,10,17370,10,7,9,0,青岛黄海青港,石家庄永昌
1,6,0,4,0,3,0,14,14,23,0,0,17,2,12,11,17371,8,10,21,0,天津泰达,重庆当代
1,5,0,1,1,1,0,11,8,13,0,0,10,1,4,5,17371,4,6,8,0,天津泰达,重庆当代
0,1,0,3,2,2,0,3,6,10,0,0,7,1,8,6,17371,4,4,13,0,天津泰达,重庆当代
2,5,0,0,0,2,0,6,16,18,0,0,14,7,11,7,17372,13,11,10,0,武汉卓尔,北京中赫国安
1,5,0,0,1,0,0,6,8,6,0,0,6,2,5,6,17372,3,8,6,0,武汉卓尔,北京中赫国安
1,0,0,0,2,2,0,0,8,12,0,0,8,5,6,1,17372,10,3,4,0,武汉卓尔,北京中赫国安
2,14,0,4,0,2,0,5,3,34,0,0,16,5,13,21,17373,16,15,9,0,广州富力,河南建业
0,8,0,2,1,2,0,2,2,9,0,0,5,2,7,11,17373,8,9,7,0,广州富力,河南建业
2,6,0,2,2,0,0,3,1,25,0,0,11,3,6,10,17373,8,6,2,0,广州富力,河南建业
2,4,0,0,0,1,0,8,8,20,0,0,6,5,15,9,17374,11,11,11,0,大连人,江苏苏宁易购
0,0,0,0,1,0,0,4,5,9,0,0,3,2,8,6,17374,6,3,4,0,大连人,江苏苏宁易购
2,4,0,0,2,1,0,4,3,11,0,0,3,3,7,3,17374,5,8,7,0,大连人,江苏苏宁易购
2,15,0,1,0,2,0,10,8,23,0,0,7,5,12,13,17375,6,16,18,0,广州恒大淘宝,深圳佳兆业
1,9,0,0,1,0,0,4,4,13,0,0,2,3,4,7,17375,3,9,13,0,广州恒大淘宝,深圳佳兆业
1,6,0,1,2,2,0,6,4,10,0,0,5,2,8,6,17375,3,7,5,0,广州恒大淘宝,深圳佳兆业
2,12,0,1,0,1,0,17,9,8,0,0,13,1,15,20,17376,13,17,15,0,上海绿地申花,山东鲁能泰山
1,9,0,1,1,0,0,9,3,8,0,0,7,1,8,9,17376,10,8,5,0,上海绿地申花,山东鲁能泰山
1,3,0,0,2,1,0,8,6,0,0,0,6,0,7,11,17376,3,9,10,0,上海绿地申花,山东鲁能泰山
5,6,0,3,0,2,0,9,3,10,0,0,14,2,13,19,17377,6,17,17,0,北京中赫国安,天津泰达
2,3,0,0,1,2,0,6,1,2,0,0,7,0,9,11,17377,2,4,11,0,北京中赫国安,天津泰达
3,3,0,3,2,0,0,3,2,8,0,0,7,2,4,8,17377,4,13,6,0,北京中赫国安,天津泰达
6,11,0,2,0,1,0,10,9,52,0,0,23,0,13,23,17378,19,26,17,0,上海上港,青岛黄海青港
3,3,0,2,1,0,0,6,6,20,0,0,13,0,6,14,17378,9,13,13,0,上海上港,青岛黄海青港
3,8,0,0,2,1,0,4,3,32,0,0,10,0,7,9,17378,10,13,4,0,上海上港,青岛黄海青港
5,3,0,4,0,1,0,14,8,10,0,0,17,1,15,17,17379,7,19,23,0,重庆当代,河北华夏幸福
4,1,0,2,1,0,0,9,5,4,0,0,4,1,4,10,17379,5,12,14,0,重庆当代,河北华夏幸福
1,2,0,2,2,1,0,5,3,6,0,0,13,0,11,7,17379,2,7,9,0,重庆当代,河北华夏幸福
3,11,0,2,0,1,0,3,10,30,0,0,8,4,11,14,17380,7,14,6,0,石家庄永昌,武汉卓尔
1,4,0,2,1,0,0,2,6,11,0,0,5,0,2,5,17380,1,8,2,0,石家庄永昌,武汉卓尔
2,7,0,0,2,1,0,1,4,19,0,0,3,4,9,9,17380,6,6,4,0,石家庄永昌,武汉卓尔
3,10,0,4,0,1,0,6,7,4,0,0,22,2,11,17,17381,10,15,15,0,江苏苏宁易购,广州富力
3,5,0,1,1,0,0,2,4,0,0,0,13,1,4,8,17381,4,8,9,0,江苏苏宁易购,广州富力
0,5,0,3,2,1,0,4,3,4,0,0,9,1,7,9,17381,6,7,6,0,江苏苏宁易购,广州富力
2,22,1,2,0,1,0,3,13,23,0,1,17,2,15,15,17382,18,21,10,0,山东鲁能泰山,广州恒大淘宝
0,10,0,1,1,0,0,2,5,13,0,0,9,0,7,8,17382,10,9,2,0,山东鲁能泰山,广州恒大淘宝
2,12,1,1,2,1,0,1,8,10,0,1,8,2,8,7,17382,8,12,8,0,山东鲁能泰山,广州恒大淘宝
2,9,0,3,0,1,0,8,8,22,0,0,14,3,10,20,17383,11,15,11,0,河南建业,深圳佳兆业
1,3,0,2,1,0,0,2,3,14,0,0,4,2,4,9,17383,5,6,4,0,河南建业,深圳佳兆业
1,6,0,1,2,1,0,6,5,8,0,0,10,1,6,11,17383,6,9,7,0,河南建业,深圳佳兆业
1,8,0,2,0,3,0,5,10,18,0,0,20,2,16,15,17384,11,16,22,0,大连人,上海绿地申花
0,5,0,1,1,1,0,3,4,9,0,0,9,1,6,7,17384,5,10,13,0,大连人,上海绿地申花
1,3,0,1,2,2,0,2,6,9,0,0,11,1,10,8,17384,6,6,9,0,大连人,上海绿地申花
0,8,0,2,0,2,0,11,14,21,0,0,14,3,20,15,17385,7,10,5,0,武汉卓尔,上海上港
0,3,0,1,1,2,0,5,7,9,0,0,7,2,12,8,17385,2,3,3,0,武汉卓尔,上海上港
0,5,0,1,2,0,0,6,7,12,0,0,7,1,8,7,17385,5,7,2,0,武汉卓尔,上海上港
1,20,0,3,0,2,0,4,5,15,0,0,17,1,18,16,17386,17,18,5,0,河北华夏幸福,北京中赫国安
1,13,0,1,1,1,0,2,2,13,0,0,7,1,6,8,17386,11,9,3,0,河北华夏幸福,北京中赫国安
0,7,0,2,2,1,0,2,3,2,0,0,10,0,12,8,17386,6,9,2,0,河北华夏幸福,北京中赫国安
2,14,0,0,0,3,0,5,4,15,0,0,14,1,15,18,17387,10,14,20,0,青岛黄海青港,重庆当代
1,6,0,0,1,2,0,3,4,8,0,0,5,1,7,6,17387,8,8,10,0,青岛黄海青港,重庆当代
1,8,0,0,2,1,0,2,0,7,0,0,9,0,8,12,17387,2,6,10,0,青岛黄海青港,重庆当代
1,24,0,2,0,4,0,11,7,17,0,0,12,0,15,20,17388,16,22,22,0,天津泰达,石家庄永昌
1,14,0,0,1,2,0,4,4,8,0,0,5,0,8,8,17388,9,12,13,0,天津泰达,石家庄永昌
0,10,0,2,2,2,0,7,3,9,0,0,7,0,7,12,17388,7,10,9,0,天津泰达,石家庄永昌
2,9,0,1,0,1,0,13,12,19,0,0,13,4,18,18,17389,6,13,18,0,广州恒大淘宝,河南建业
1,5,0,0,1,0,0,5,4,7,0,0,7,1,9,9,17389,2,4,11,0,广州恒大淘宝,河南建业
1,4,0,1,2,1,0,8,8,12,0,0,6,3,9,9,17389,4,9,7,0,广州恒大淘宝,河南建业
3,9,0,3,0,3,0,11,7,4,0,0,18,2,15,22,17390,4,14,19,0,深圳佳兆业,山东鲁能泰山
2,7,0,0,1,2,0,5,4,2,0,0,11,0,4,9,17390,1,6,11,0,深圳佳兆业,山东鲁能泰山
1,2,0,3,2,1,0,6,3,2,0,0,7,2,11,13,17390,3,8,8,0,深圳佳兆业,山东鲁能泰山
1,8,0,1,0,3,0,8,15,21,0,0,12,4,22,20,17391,14,23,17,0,上海绿地申花,江苏苏宁易购
1,1,0,0,1,1,0,1,8,11,0,0,4,3,11,6,17391,10,12,6,0,上海绿地申花,江苏苏宁易购
0,7,0,1,2,2,0,7,7,10,0,0,8,1,11,14,17391,4,11,11,0,上海绿地申花,江苏苏宁易购
3,21,0,1,0,3,0,6,9,36,0,0,22,5,11,9,17392,16,19,18,0,广州富力,大连人
3,11,0,1,1,2,0,4,4,15,0,0,10,2,4,5,17392,9,8,8,0,广州富力,大连人
0,10,0,0,2,1,0,2,5,21,0,0,12,3,7,4,17392,7,11,10,0,广州富力,大连人
3,7,1,2,0,1,0,10,6,9,0,0,9,2,16,16,17393,2,15,14,0,北京中赫国安,青岛黄海青港
3,1,0,2,1,1,0,6,3,1,0,0,5,2,7,11,17393,0,10,11,0,北京中赫国安,青岛黄海青港
0,6,1,1,2,0,0,4,3,8,0,0,4,0,9,5,17393,2,5,3,0,北京中赫国安,青岛黄海青港
3,18,0,4,0,1,0,2,7,17,0,0,14,2,18,14,17394,17,18,25,0,天津泰达,河北华夏幸福
2,4,0,2,1,0,0,2,3,3,0,0,3,1,9,5,17394,10,3,17,0,天津泰达,河北华夏幸福
1,14,0,2,2,1,0,0,4,14,0,0,11,1,9,9,17394,7,15,8,0,天津泰达,河北华夏幸福
1,7,1,1,0,2,0,7,11,19,0,0,20,2,20,14,17395,8,11,7,0,重庆当代,武汉卓尔
0,3,0,1,1,0,0,4,5,6,0,0,11,0,13,8,17395,4,7,2,0,重庆当代,武汉卓尔
1,4,1,1,2,2,0,3,6,13,0,0,9,2,7,6,17395,4,4,5,0,重庆当代,武汉卓尔
0,28,0,4,0,2,0,7,6,25,0,0,18,0,13,19,17396,16,19,11,0,石家庄永昌,上海上港
0,17,0,1,1,0,0,4,2,13,0,0,9,0,6,9,17396,9,8,1,0,石家庄永昌,上海上港
0,11,0,3,2,2,0,3,4,12,0,0,9,0,7,10,17396,7,11,10,0,石家庄永昌,上海上港
0,9,0,1,0,3,0,8,9,28,0,0,19,3,7,10,17399,8,13,20,0,河南建业,山东鲁能泰山
0,7,0,1,1,1,0,6,4,16,0,0,11,1,4,2,17399,3,6,10,0,河南建业,山东鲁能泰山
0,2,0,0,2,2,0,2,5,12,0,0,8,2,3,8,17399,5,7,10,0,河南建业,山东鲁能泰山
2,19,0,4,0,3,0,11,7,17,0,0,20,2,11,15,17400,21,29,11,0,江苏苏宁易购,广州恒大淘宝
2,11,0,1,1,0,0,8,5,6,0,0,11,1,6,6,17400,11,10,8,0,江苏苏宁易购,广州恒大淘宝
0,8,0,3,2,3,0,3,2,11,0,0,9,1,5,9,17400,10,19,3,0,江苏苏宁易购,广州恒大淘宝
0,14,0,3,0,2,0,12,7,16,0,0,10,0,13,18,17397,9,11,18,0,广州富力,上海绿地申花
0,4,0,0,1,1,0,3,1,10,0,0,4,0,6,11,17397,4,6,4,0,广州富力,上海绿地申花
0,10,0,3,2,1,0,9,6,6,0,0,6,0,7,7,17397,5,5,14,0,广州富力,上海绿地申花
2,8,0,3,0,2,0,18,11,22,0,0,11,1,18,10,17398,7,21,35,0,大连人,深圳佳兆业
1,1,0,0,1,0,0,10,7,18,0,0,6,0,10,4,17398,2,11,13,0,大连人,深圳佳兆业
1,7,0,3,2,2,0,8,4,4,0,0,5,1,8,6,17398,5,10,22,0,大连人,深圳佳兆业
2,7,0,3,0,2,0,17,11,30,0,0,8,3,18,20,17402,4,6,8,0,青岛黄海青港,天津泰达
2,4,0,1,1,0,0,10,4,9,0,0,4,1,10,11,17402,0,5,5,0,青岛黄海青港,天津泰达
0,3,0,2,2,2,0,7,7,21,0,0,4,2,8,9,17402,4,1,3,0,青岛黄海青港,天津泰达
0,4,1,4,0,5,0,12,11,11,0,0,9,3,18,14,17401,5,7,27,0,石家庄永昌,重庆当代
0,3,0,1,1,2,0,5,10,8,0,0,6,1,7,4,17401,4,3,11,0,石家庄永昌,重庆当代
0,1,1,4,2,3,0,7,1,3,0,0,3,2,11,10,17401,1,4,16,0,石家庄永昌,重庆当代
5,8,0,4,0,0,0,9,7,14,0,0,9,4,13,24,17403,7,11,26,0,武汉卓尔,河北华夏幸福
3,2,0,0,1,0,0,3,4,5,0,0,6,0,5,9,17403,2,8,12,0,武汉卓尔,河北华夏幸福
2,6,0,4,2,0,0,6,3,9,0,0,3,4,8,15,17403,5,3,14,0,武汉卓尔,河北华夏幸福
5,20,0,3,0,4,0,5,7,20,0,0,29,2,23,25,17404,30,19,13,0,上海上港,北京中赫国安
1,11,0,3,1,2,0,1,5,11,0,0,11,2,13,13,17404,14,10,2,0,上海上港,北京中赫国安
4,9,0,0,2,2,0,4,2,9,0,0,18,0,10,12,17404,16,9,11,0,上海上港,北京中赫国安
7,7,0,1,0,0,0,10,12,4,0,0,20,3,14,6,17406,4,13,41,0,山东鲁能泰山,广州富力
4,4,0,0,1,0,0,3,8,2,0,0,10,3,7,5,17406,3,10,19,0,山东鲁能泰山,广州富力
3,3,0,1,2,0,0,7,4,2,0,0,10,0,7,1,17406,1,3,22,0,山东鲁能泰山,广州富力
1,11,0,1,0,1,0,6,14,6,0,0,6,3,11,14,17407,11,17,11,0,上海绿地申花,河南建业
0,5,0,0,1,1,0,5,9,5,0,0,4,0,4,6,17407,5,7,7,0,上海绿地申花,河南建业
1,6,0,1,2,0,0,1,5,1,0,0,2,3,7,8,17407,6,10,4,0,上海绿地申花,河南建业
1,9,1,2,0,2,0,17,3,10,0,0,12,0,27,13,17408,1,7,15,0,深圳佳兆业,江苏苏宁易购
0,3,0,1,1,0,0,11,2,10,0,0,3,0,11,8,17408,0,2,6,0,深圳佳兆业,江苏苏宁易购
1,6,1,1,2,2,0,6,1,0,0,0,9,0,16,5,17408,1,5,9,0,深圳佳兆业,江苏苏宁易购
3,16,0,1,0,0,0,7,8,26,0,0,28,3,7,13,17405,21,23,23,0,广州恒大淘宝,大连人
2,13,0,0,1,0,0,3,3,8,0,0,19,1,2,7,17405,16,15,10,0,广州恒大淘宝,大连人
1,3,0,1,2,0,0,4,5,18,0,0,9,2,5,6,17405,5,8,13,0,广州恒大淘宝,大连人
4,15,0,1,0,0,0,9,3,9,0,0,14,2,10,11,17409,9,10,23,0,北京中赫国安,石家庄永昌
0,9,0,1,1,0,0,1,0,4,0,0,6,2,4,8,17409,3,8,8,0,北京中赫国安,石家庄永昌
4,6,0,0,2,0,0,8,3,5,0,0,8,0,6,3,17409,6,2,15,0,北京中赫国安,石家庄永昌
3,19,0,0,0,0,0,7,7,13,0,0,11,2,13,12,17411,16,16,18,0,天津泰达,武汉卓尔
1,14,0,0,1,0,0,3,3,7,0,0,4,2,9,6,17411,11,9,10,0,天津泰达,武汉卓尔
2,5,0,0,2,0,0,4,4,6,0,0,7,0,4,6,17411,5,7,8,0,天津泰达,武汉卓尔
4,2,0,2,0,0,0,10,9,23,0,0,14,1,12,13,17410,5,16,5,0,河北华夏幸福,青岛黄海青港
2,2,0,1,1,0,0,4,5,7,0,0,10,0,5,7,17410,2,9,3,0,河北华夏幸福,青岛黄海青港
2,0,0,1,2,0,0,6,4,16,0,0,4,1,7,6,17410,3,7,2,0,河北华夏幸福,青岛黄海青港
3,6,1,1,0,3,0,9,8,15,0,0,12,1,17,17,17412,9,12,17,0,重庆当代,上海上港
3,4,1,1,1,1,0,6,3,10,0,0,8,0,9,10,17412,4,9,8,0,重庆当代,上海上港
0,2,0,0,2,2,0,3,5,5,0,0,4,1,8,7,17412,5,3,9,0,重庆当代,上海上港
2,9,0,3,0,2,0,10,10,32,0,0,13,6,15,19,17522,11,15,11,0,天津泰达,深圳佳兆业
1,4,0,2,1,2,0,4,5,8,0,0,5,3,8,10,17522,5,4,9,0,天津泰达,深圳佳兆业
1,5,0,1,2,0,0,6,5,24,0,0,8,3,7,9,17522,6,11,2,0,天津泰达,深圳佳兆业
2,11,0,1,0,3,0,10,16,33,0,0,19,3,15,17,17526,9,10,15,0,河北华夏幸福,广州恒大淘宝
1,6,0,0,1,1,0,6,9,15,0,0,10,1,4,5,17526,5,5,9,0,河北华夏幸福,广州恒大淘宝
1,5,0,1,2,2,0,4,7,18,0,0,9,2,11,12,17526,4,5,6,0,河北华夏幸福,广州恒大淘宝
4,6,0,2,0,2,0,12,8,16,0,0,15,1,14,10,17523,13,20,25,0,大连人,石家庄永昌
4,2,0,0,1,1,0,5,6,7,0,0,8,1,8,5,17523,9,9,6,0,大连人,石家庄永昌
0,4,0,2,2,1,0,7,2,9,0,0,7,0,6,5,17523,4,11,19,0,大连人,石家庄永昌
0,16,0,1,0,4,0,10,4,21,0,0,15,1,23,14,17527,16,19,7,0,山东鲁能泰山,北京中赫国安
0,7,0,1,1,1,0,6,1,9,0,0,10,1,14,9,17527,12,9,1,0,山东鲁能泰山,北京中赫国安
0,9,0,0,2,3,0,4,3,12,0,0,5,0,9,5,17527,4,10,6,0,山东鲁能泰山,北京中赫国安
3,4,0,2,0,3,0,3,13,23,0,0,19,1,25,13,17524,11,9,25,0,河南建业,武汉卓尔
1,1,0,0,1,2,0,2,7,12,0,0,9,1,10,6,17524,4,4,12,0,河南建业,武汉卓尔
2,3,0,2,2,1,0,1,6,11,0,0,10,0,15,7,17524,7,5,13,0,河南建业,武汉卓尔
0,1,0,0,0,3,0,13,15,28,0,0,20,4,19,12,17528,15,21,16,0,上海绿地申花,上海上港
0,0,0,0,1,1,0,7,9,8,0,0,7,3,11,7,17528,9,7,10,0,上海绿地申花,上海上港
0,1,0,0,2,2,0,6,6,20,0,0,13,1,8,5,17528,6,14,6,0,上海绿地申花,上海上港
1,5,0,1,0,4,0,14,7,15,0,0,21,2,19,15,17525,12,14,14,0,青岛黄海青港,广州富力
0,3,0,0,1,2,0,11,3,5,0,0,12,1,7,9,17525,6,9,6,0,青岛黄海青港,广州富力
