guestFrontFreeKicks,guestInitAttackRate,guestFreekiscks,guestCorners,guestPassesSuccRate,guestPass,guestShots,guestGoals,half,homeFreekiscks,guestShotsOnTarget,homePassesSuccRate,homeFrontFreeKicks,homePass,homeInitAttackRate,homeGoals,homePenalties,homeShots,homeCorners,guestPenalties,homePossAve,matchHalf,matchId,guestPossAve,homeShotsOnTarget,l_team,r_team
5,0.643,11,3,0.775,218,2,0,1,11,1,0.766,6,171,0.357,1,0,5,0,0,0.478,0,15199,0.522,2,梅州客家,浙江毅腾
4,0.565,8,1,0.804,214,11,0,2,8,5,0.671,5,146,0.435,2,1,7,2,0,0.441,0,15199,0.559,4,梅州客家,浙江毅腾
7,0.563,18,4,0.744,386,21,1,0,10,5,0.693,1,322,0.437,1,0,12,2,0,0.455,0,15203,0.545,2,北京北控燕京,浙江绿城
4,0.587,9,3,0.787,221,8,1,1,6,3,0.701,1,137,0.413,1,0,8,0,0,0.434,0,15203,0.566,2,北京北控燕京,浙江绿城
3,0.538,9,1,0.685,165,13,0,2,4,2,0.686,0,185,0.462,0,0,4,2,0,0.477,0,15203,0.523,0,北京北控燕京,浙江绿城
10,0.591,24,2,0.797,449,13,1,0,11,1,0.825,4,441,0.409,2,0,14,4,1,0.469,0,15198,0.531,5,上海申鑫,呼和浩特
4,0.607,12,1,0.842,273,7,0,1,5,0,0.818,1,225,0.393,1,0,7,2,0,0.448,0,15198,0.552,2,上海申鑫,呼和浩特
6,0.57,12,1,0.727,176,6,1,2,6,1,0.833,3,216,0.43,1,0,7,2,1,0.494,0,15198,0.506,3,上海申鑫,呼和浩特
11,0.353,31,2,0.534,232,9,2,0,23,3,0.599,12,332,0.647,1,0,9,3,0,0.55,0,15200,0.45,4,黑龙江火山鸣泉,梅县铁汉生态
5,0.375,16,1,0.487,113,6,2,1,12,2,0.623,6,175,0.625,1,0,4,0,0,0.586,0,15200,0.414,2,黑龙江火山鸣泉,梅县铁汉生态
6,0.332,15,1,0.58,119,3,0,2,11,1,0.573,6,157,0.668,0,0,5,3,0,0.516,0,15200,0.484,2,黑龙江火山鸣泉,梅县铁汉生态
9,0.46,18,4,0.788,392,9,1,0,21,4,0.735,6,370,0.54,1,0,16,6,0,0.476,0,15204,0.524,4,青岛黄海制药,武汉卓尔
4,0.61,8,2,0.847,248,4,0,1,9,1,0.712,3,160,0.39,0,0,9,5,0,0.411,0,15204,0.589,2,青岛黄海制药,武汉卓尔
5,0.292,10,2,0.688,144,5,1,2,12,3,0.752,3,210,0.708,1,0,7,1,0,0.547,0,15204,0.453,2,青岛黄海制药,武汉卓尔
4,0.526,15,5,0.84,501,13,2,0,12,4,0.803,4,467,0.474,2,0,14,5,0,0.482,0,15197,0.518,4,新疆天山雪豹,大连超越
1,0.515,8,1,0.849,259,6,1,1,7,2,0.811,2,233,0.485,1,0,7,3,0,0.464,0,15197,0.536,2,新疆天山雪豹,大连超越
3,0.534,7,4,0.831,242,7,1,2,5,2,0.795,2,234,0.466,1,0,7,2,0,0.5,0,15197,0.5,2,新疆天山雪豹,大连超越
12,0.548,25,3,0.756,426,15,1,0,18,4,0.715,9,330,0.452,4,1,8,3,0,0.499,0,15202,0.501,4,深圳佳兆业,石家庄永昌
6,0.399,16,2,0.698,159,6,1,1,12,2,0.714,7,175,0.601,1,0,4,1,0,0.557,0,15202,0.443,1,深圳佳兆业,石家庄永昌
6,0.672,9,1,0.79,267,9,0,2,6,2,0.716,2,155,0.328,3,1,4,2,0,0.451,0,15202,0.549,3,深圳佳兆业,石家庄永昌
7,0.414,14,6,0.667,270,12,2,0,18,5,0.701,9,402,0.586,1,0,13,12,0,0.539,0,15208,0.461,1,延边富德,深圳佳兆业
6,0.551,8,4,0.708,144,6,0,1,10,1,0.681,5,141,0.449,1,0,7,5,0,0.468,0,15208,0.532,1,延边富德,深圳佳兆业
1,0.298,6,2,0.619,126,6,2,2,8,4,0.713,4,261,0.702,0,0,6,7,0,0.595,0,15208,0.405,0,延边富德,深圳佳兆业
10,0.459,22,5,0.591,281,14,0,0,10,4,0.672,6,348,0.541,3,2,21,5,0,0.549,0,15210,0.451,7,黑龙江火山鸣泉,梅州客家
4,0.4,8,1,0.566,113,5,0,1,8,1,0.702,5,178,0.6,0,0,12,3,0,0.565,0,15210,0.435,2,黑龙江火山鸣泉,梅州客家
6,0.519,14,4,0.607,168,9,0,2,2,3,0.641,1,170,0.481,3,2,9,2,0,0.533,0,15210,0.467,5,黑龙江火山鸣泉,梅州客家
7,0.702,23,7,0.823,475,13,0,0,19,3,0.742,3,330,0.298,0,0,5,4,0,0.437,0,15205,0.563,2,新疆天山雪豹,青岛黄海制药
4,0.768,11,4,0.811,233,8,0,1,8,1,0.7,1,150,0.232,0,0,2,1,0,0.447,0,15205,0.553,1,新疆天山雪豹,青岛黄海制药
3,0.657,12,3,0.835,242,5,0,2,11,2,0.778,2,180,0.343,0,0,3,3,0,0.427,0,15205,0.573,1,新疆天山雪豹,青岛黄海制药
6,0.497,20,5,0.745,306,10,1,0,19,2,0.765,8,358,0.503,1,0,11,4,0,0.511,0,15207,0.489,2,石家庄永昌,北京北控燕京
4,0.535,10,2,0.774,164,6,0,1,9,0,0.784,5,153,0.465,0,0,5,2,0,0.494,0,15207,0.506,1,石家庄永昌,北京北控燕京
2,0.457,10,3,0.711,142,4,1,2,10,2,0.751,3,205,0.543,1,0,6,2,0,0.528,0,15207,0.472,1,石家庄永昌,北京北控燕京
6,0.656,14,9,0.822,545,9,2,0,16,4,0.72,4,311,0.344,2,1,6,2,0,0.403,0,15206,0.597,2,浙江绿城,武汉卓尔
3,0.667,6,6,0.835,279,1,0,1,8,1,0.723,2,177,0.333,1,1,3,1,0,0.403,0,15206,0.597,1,浙江绿城,武汉卓尔
3,0.647,8,3,0.808,266,8,2,2,8,3,0.716,2,134,0.353,1,0,3,1,0,0.402,0,15206,0.598,1,浙江绿城,武汉卓尔
9,0.576,25,4,0.791,387,11,2,0,16,3,0.721,6,287,0.424,1,0,7,4,0,0.479,0,15211,0.521,2,呼和浩特,浙江毅腾
5,0.623,12,3,0.793,232,3,1,1,11,1,0.696,4,125,0.377,1,0,1,1,0,0.435,0,15211,0.565,1,呼和浩特,浙江毅腾
4,0.535,13,1,0.787,155,8,1,2,5,2,0.741,2,162,0.465,0,0,6,3,0,0.523,0,15211,0.477,1,呼和浩特,浙江毅腾
8,0.476,23,4,0.702,392,7,0,0,26,2,0.727,17,384,0.524,1,0,11,3,0,0.548,0,15212,0.452,5,大连超越,上海申鑫
5,0.529,12,1,0.749,207,3,0,1,12,2,0.749,7,203,0.471,0,0,5,1,0,0.541,0,15212,0.459,1,大连超越,上海申鑫
3,0.434,11,3,0.649,185,4,0,2,14,0,0.702,10,181,0.566,1,0,6,2,0,0.556,0,15212,0.444,4,大连超越,上海申鑫
2,0.273,12,2,0.755,323,3,0,0,20,0,0.875,7,567,0.727,6,1,18,7,0,0.598,0,15209,0.402,9,梅县铁汉生态,辽宁沈阳宏运
1,0.198,6,1,0.761,184,1,0,1,13,0,0.812,5,256,0.802,0,0,7,4,0,0.549,0,15209,0.451,3,梅县铁汉生态,辽宁沈阳宏运
1,0.356,6,1,0.748,139,2,0,2,7,0,0.926,2,311,0.644,6,1,11,3,0,0.652,0,15209,0.348,6,梅县铁汉生态,辽宁沈阳宏运
3,0.403,15,2,0.669,344,8,1,0,27,5,0.739,10,456,0.597,0,0,6,6,0,0.555,0,15213,0.445,1,新疆天山雪豹,上海申鑫
1,0.525,8,0,0.754,224,4,1,1,13,3,0.751,4,205,0.475,0,0,0,1,0,0.489,0,15213,0.511,0,新疆天山雪豹,上海申鑫
2,0.291,7,2,0.508,120,4,0,2,14,2,0.729,6,251,0.709,0,0,6,5,0,0.625,0,15213,0.375,1,新疆天山雪豹,上海申鑫
2,0.484,16,4,0.668,352,9,0,0,14,3,0.656,3,375,0.516,2,0,9,6,0,0.514,0,15215,0.486,3,黑龙江火山鸣泉,呼和浩特
0,0.369,6,0,0.665,167,4,0,1,8,2,0.678,3,214,0.631,2,0,4,3,0,0.541,0,15215,0.459,2,黑龙江火山鸣泉,呼和浩特
2,0.59,10,4,0.67,185,5,0,2,6,1,0.627,0,161,0.41,0,0,5,3,0,0.485,0,15215,0.515,1,黑龙江火山鸣泉,呼和浩特
7,0.586,22,2,0.745,408,9,0,0,15,2,0.668,6,334,0.414,0,1,9,4,0,0.481,0,15217,0.519,2,深圳佳兆业,梅县铁汉生态
3,0.585,12,1,0.767,219,4,0,1,9,0,0.629,3,151,0.415,0,1,2,3,0,0.459,0,15217,0.541,1,深圳佳兆业,梅县铁汉生态
4,0.588,10,1,0.72,189,5,0,2,6,2,0.699,3,183,0.412,0,0,7,1,0,0.504,0,15217,0.496,1,深圳佳兆业,梅县铁汉生态
8,0.373,18,1,0.773,397,8,3,0,16,3,0.818,3,511,0.627,2,1,16,8,0,0.56,0,15218,0.44,8,北京北控燕京,延边富德
5,0.378,10,1,0.769,212,3,2,1,5,2,0.824,1,267,0.622,1,1,8,4,0,0.558,0,15218,0.442,4,北京北控燕京,延边富德
3,0.369,8,0,0.778,185,5,1,2,11,1,0.811,2,244,0.631,1,0,8,4,0,0.562,0,15218,0.438,4,北京北控燕京,延边富德
7,0.567,16,7,0.758,393,12,0,0,23,5,0.723,9,256,0.433,2,1,9,5,0,0.47,0,15219,0.53,4,武汉卓尔,石家庄永昌
5,0.438,9,3,0.728,158,4,0,1,10,3,0.783,4,152,0.562,1,1,6,4,0,0.548,0,15219,0.452,3,武汉卓尔,石家庄永昌
2,0.66,7,4,0.779,235,8,0,2,13,2,0.635,5,104,0.34,1,0,3,1,0,0.404,0,15219,0.596,1,武汉卓尔,石家庄永昌
7,0.392,18,1,0.741,324,9,4,0,23,4,0.789,8,459,0.608,1,0,17,4,1,0.541,0,15220,0.459,4,青岛黄海制药,浙江绿城
1,0.416,3,1,0.726,164,6,2,1,10,2,0.782,4,225,0.584,1,0,13,4,1,0.531,0,15220,0.469,3,青岛黄海制药,浙江绿城
6,0.371,15,0,0.756,160,3,2,2,13,2,0.795,4,234,0.629,0,0,4,0,0,0.552,0,15220,0.448,1,青岛黄海制药,浙江绿城
6,0.626,14,9,0.781,497,16,1,0,16,8,0.695,4,282,0.374,1,0,9,2,0,0.409,0,15216,0.591,1,梅州客家,辽宁沈阳宏运
2,0.576,9,1,0.797,251,3,0,1,8,1,0.695,2,151,0.424,1,0,2,1,0,0.424,0,15216,0.576,1,梅州客家,辽宁沈阳宏运
4,0.665,5,8,0.764,246,13,1,2,8,7,0.695,2,131,0.335,0,0,7,1,0,0.394,0,15216,0.606,0,梅州客家,辽宁沈阳宏运
3,0.477,10,2,0.783,337,9,1,0,17,3,0.804,6,357,0.523,3,0,7,1,0,0.503,0,15214,0.497,3,浙江毅腾,大连超越
2,0.465,6,1,0.794,175,3,1,1,6,1,0.839,0,205,0.535,1,0,4,1,0,0.506,0,15214,0.494,0,浙江毅腾,大连超越
1,0.488,4,1,0.772,162,6,0,2,11,2,0.757,6,152,0.512,2,0,3,0,0,0.5,0,15214,0.5,3,浙江毅腾,大连超越
9,0.54,20,7,0.699,345,7,0,0,26,3,0.74,5,439,0.46,1,0,12,4,0,0.533,0,15227,0.467,3,大连超越,黑龙江火山鸣泉
6,0.565,10,1,0.642,159,5,0,1,12,3,0.744,3,223,0.435,0,0,5,2,0,0.528,0,15227,0.472,1,大连超越,黑龙江火山鸣泉
3,0.52,10,6,0.747,186,2,0,2,14,0,0.736,2,216,0.48,1,0,7,2,0,0.539,0,15227,0.461,2,大连超越,黑龙江火山鸣泉
2,0.337,14,5,0.743,323,7,1,0,31,3,0.836,9,499,0.663,1,0,13,4,0,0.559,0,15224,0.441,2,梅县铁汉生态,北京北控燕京
0,0.377,5,3,0.768,177,3,0,1,21,1,0.835,7,242,0.623,1,0,7,2,0,0.533,0,15224,0.467,2,梅县铁汉生态,北京北控燕京
2,0.3,9,2,0.712,146,4,1,2,10,2,0.837,2,257,0.7,0,0,6,2,0,0.585,0,15224,0.415,0,梅县铁汉生态,北京北控燕京
2,0.178,13,2,0.635,244,4,0,0,10,2,0.819,6,546,0.822,0,0,26,12,0,0.643,0,15221,0.357,10,浙江绿城,新疆天山雪豹
2,0.171,8,1,0.648,128,2,0,1,6,1,0.837,4,283,0.829,0,0,13,7,0,0.651,0,15221,0.349,5,浙江绿城,新疆天山雪豹
0,0.184,5,1,0.621,116,2,0,2,4,1,0.798,2,263,0.816,0,0,13,5,0,0.635,0,15221,0.365,5,浙江绿城,新疆天山雪豹
2,0.258,7,3,0.639,249,6,0,0,14,2,0.825,9,555,0.742,1,0,19,5,0,0.616,0,15223,0.384,7,武汉卓尔,延边富德
0,0.239,3,2,0.688,138,4,0,1,9,2,0.834,6,307,0.761,0,0,7,2,0,0.624,0,15223,0.376,2,武汉卓尔,延边富德
2,0.278,4,1,0.577,111,2,0,2,5,0,0.815,3,248,0.722,1,0,12,3,0,0.606,0,15223,0.394,5,武汉卓尔,延边富德
9,0.535,23,4,0.772,325,11,1,0,15,1,0.767,7,287,0.465,4,0,16,4,0,0.486,0,15225,0.514,9,深圳佳兆业,梅州客家
4,0.442,12,1,0.782,156,5,0,1,8,0,0.711,3,142,0.558,2,0,8,4,0,0.5,0,15225,0.5,4,深圳佳兆业,梅州客家
5,0.595,11,3,0.763,169,6,1,2,7,1,0.821,4,145,0.405,2,0,8,0,0,0.472,0,15225,0.528,5,深圳佳兆业,梅州客家
2,0.618,16,7,0.816,495,12,0,0,17,3,0.694,5,242,0.382,1,0,4,3,0,0.396,0,15226,0.604,2,呼和浩特,辽宁沈阳宏运
1,0.651,6,6,0.843,287,9,0,1,4,2,0.716,2,134,0.349,0,0,1,1,0,0.361,0,15226,0.639,1,呼和浩特,辽宁沈阳宏运
1,0.574,10,1,0.779,208,3,0,2,13,1,0.667,3,108,0.426,1,0,3,2,0,0.439,0,15226,0.561,1,呼和浩特,辽宁沈阳宏运
6,0.566,19,7,0.679,333,17,0,0,16,6,0.802,9,500,0.434,1,1,8,1,0,0.563,0,15228,0.437,6,上海申鑫,浙江毅腾
1,0.468,8,1,0.703,158,6,0,1,9,3,0.858,6,302,0.532,0,0,4,1,0,0.609,0,15228,0.391,2,上海申鑫,浙江毅腾
5,0.67,11,6,0.657,175,11,0,2,7,3,0.717,3,198,0.33,1,1,4,0,0,0.511,0,15228,0.489,4,上海申鑫,浙江毅腾
6,0.668,14,7,0.807,487,17,3,0,9,7,0.668,4,253,0.332,3,0,12,5,0,0.379,0,15222,0.621,7,石家庄永昌,青岛黄海制药
5,0.613,9,2,0.816,212,6,0,1,4,2,0.707,1,123,0.387,2,0,6,5,0,0.401,0,15222,0.599,3,石家庄永昌,青岛黄海制药
1,0.711,5,5,0.8,275,11,3,2,5,5,0.631,3,130,0.289,1,0,6,0,0,0.36,0,15222,0.64,4,石家庄永昌,青岛黄海制药
5,0.553,17,7,0.798,411,13,3,0,9,8,0.684,5,285,0.447,2,1,22,9,0,0.41,0,15235,0.59,14,延边富德,青岛黄海制药
3,0.585,8,3,0.814,215,6,1,1,4,4,0.709,2,117,0.415,2,0,13,6,0,0.396,0,15235,0.604,9,延边富德,青岛黄海制药
2,0.527,9,4,0.781,196,7,2,2,5,4,0.667,3,168,0.473,0,1,9,3,0,0.424,0,15235,0.576,5,延边富德,青岛黄海制药
6,0.478,19,2,0.8,440,3,0,0,22,0,0.751,12,334,0.522,1,0,16,9,0,0.449,0,15229,0.551,5,浙江毅腾,新疆天山雪豹
1,0.399,8,1,0.796,201,1,0,1,13,0,0.767,8,180,0.601,0,0,8,6,0,0.485,0,15229,0.515,1,浙江毅腾,新疆天山雪豹
5,0.557,11,1,0.803,239,2,0,2,9,0,0.734,4,154,0.443,1,0,8,3,0,0.413,0,15229,0.587,4,浙江毅腾,新疆天山雪豹
4,0.398,17,5,0.787,329,16,2,0,24,7,0.821,6,515,0.602,0,0,7,3,0,0.596,0,15236,0.404,1,浙江绿城,石家庄永昌
1,0.445,5,3,0.826,172,7,0,1,16,1,0.865,4,267,0.555,0,0,4,1,0,0.606,0,15236,0.394,1,浙江绿城,石家庄永昌
3,0.357,12,2,0.745,157,9,2,2,8,6,0.774,2,248,0.643,0,0,3,2,0,0.585,0,15236,0.415,0,浙江绿城,石家庄永昌
7,0.529,17,5,0.85,474,11,0,0,21,2,0.766,7,295,0.471,1,0,9,2,0,0.406,0,15233,0.594,2,梅州客家,北京北控燕京
2,0.48,7,0,0.857,259,2,0,1,12,0,0.788,4,184,0.52,0,0,3,1,0,0.423,0,15233,0.577,0,梅州客家,北京北控燕京
5,0.579,10,5,0.842,215,9,0,2,9,2,0.73,3,111,0.421,1,0,6,1,0,0.384,0,15233,0.616,2,梅州客家,北京北控燕京
5,0.391,18,2,0.542,284,6,1,0,28,2,0.591,12,313,0.609,2,0,11,1,0,0.546,0,15230,0.454,3,黑龙江火山鸣泉,上海申鑫
2,0.243,8,1,0.467,105,3,1,1,16,2,0.593,9,140,0.757,1,0,5,0,0,0.587,0,15230,0.413,2,黑龙江火山鸣泉,上海申鑫
3,0.508,10,1,0.587,179,3,0,2,12,0,0.59,3,173,0.492,1,0,6,1,0,0.511,0,15230,0.489,1,黑龙江火山鸣泉,上海申鑫
5,0.603,19,4,0.821,453,17,0,0,20,6,0.741,8,282,0.397,1,0,10,1,0,0.428,0,15234,0.572,3,梅县铁汉生态,武汉卓尔
2,0.579,10,3,0.814,236,7,0,1,10,1,0.765,2,187,0.421,1,0,4,1,0,0.446,0,15234,0.554,2,梅县铁汉生态,武汉卓尔
3,0.627,9,1,0.829,217,10,0,2,10,5,0.695,6,95,0.373,0,0,6,0,0,0.407,0,15234,0.593,1,梅县铁汉生态,武汉卓尔
10,0.314,25,3,0.659,167,7,2,0,18,3,0.836,9,287,0.686,3,0,14,7,0,0.585,0,15232,0.415,8,深圳佳兆业,呼和浩特
4,0.281,13,1,0.688,64,4,2,1,8,2,0.825,4,154,0.719,1,0,7,3,0,0.591,0,15232,0.409,4,深圳佳兆业,呼和浩特
6,0.341,12,2,0.641,103,3,0,2,10,1,0.85,5,133,0.659,2,0,7,4,0,0.579,0,15232,0.421,4,深圳佳兆业,呼和浩特
7,0.489,22,6,0.702,295,8,0,0,21,1,0.771,6,341,0.511,1,0,10,9,0,0.511,0,15231,0.489,3,辽宁沈阳宏运,大连超越
3,0.45,10,3,0.616,125,4,0,1,9,1,0.804,3,204,0.55,1,0,4,4,0,0.58,0,15231,0.42,1,辽宁沈阳宏运,大连超越
4,0.524,12,3,0.765,170,4,0,2,12,0,0.723,3,137,0.476,0,0,6,5,0,0.448,0,15231,0.552,2,辽宁沈阳宏运,大连超越
8,0.549,16,4,0.767,417,10,2,0,18,4,0.663,5,303,0.451,1,0,13,2,1,0.447,0,15238,0.553,4,延边富德,浙江绿城
6,0.581,10,2,0.798,262,5,0,1,8,1,0.701,2,157,0.419,1,0,6,1,0,0.419,0,15238,0.581,2,延边富德,浙江绿城
2,0.512,6,2,0.716,155,5,2,2,10,3,0.623,3,146,0.488,0,0,7,1,1,0.481,0,15238,0.519,2,延边富德,浙江绿城
6,0.529,14,7,0.676,346,13,3,0,16,6,0.712,6,347,0.471,4,0,15,7,1,0.471,0,15243,0.529,4,上海申鑫,辽宁沈阳宏运
2,0.485,7,1,0.673,162,3,1,1,8,1,0.715,4,172,0.515,2,0,8,6,0,0.491,0,15243,0.509,1,上海申鑫,辽宁沈阳宏运
4,0.567,7,6,0.679,184,10,2,2,8,5,0.709,2,175,0.433,2,0,7,1,1,0.452,0,15243,0.548,3,上海申鑫,辽宁沈阳宏运
7,0.573,15,8,0.706,367,15,1,0,17,6,0.712,5,320,0.427,1,0,11,2,0,0.466,0,15242,0.534,3,大连超越,深圳佳兆业
1,0.442,6,4,0.68,169,6,0,1,10,3,0.706,1,187,0.558,0,0,6,1,0,0.513,0,15242,0.487,2,大连超越,深圳佳兆业
6,0.688,9,4,0.727,198,9,1,2,7,3,0.722,4,133,0.312,1,0,5,1,0,0.418,0,15242,0.582,1,大连超越,深圳佳兆业
6,0.347,22,1,0.82,427,7,1,0,16,3,0.864,9,559,0.653,3,0,14,8,0,0.576,0,15237,0.424,7,石家庄永昌,新疆天山雪豹
3,0.262,10,0,0.833,168,4,0,1,7,1,0.896,4,367,0.738,1,0,9,4,0,0.671,0,15237,0.329,4,石家庄永昌,新疆天山雪豹
3,0.458,12,1,0.811,259,3,1,2,9,2,0.802,5,192,0.542,2,0,5,4,0,0.473,0,15237,0.527,3,石家庄永昌,新疆天山雪豹
3,0.537,12,7,0.841,439,11,0,0,16,3,0.779,7,290,0.463,0,0,7,4,0,0.438,0,15240,0.562,0,梅州客家,武汉卓尔
0,0.491,5,2,0.833,222,5,0,1,9,1,0.798,4,173,0.509,0,0,4,1,0,0.475,0,15240,0.525,0,梅州客家,武汉卓尔
3,0.583,7,5,0.848,217,6,0,2,7,2,0.752,3,117,0.417,0,0,3,3,0,0.397,0,15240,0.603,0,梅州客家,武汉卓尔
10,0.516,14,4,0.714,370,12,2,0,26,8,0.71,8,314,0.484,3,0,21,3,0,0.458,0,15244,0.542,10,浙江毅腾,黑龙江火山鸣泉
6,0.477,9,3,0.754,183,4,1,1,13,3,0.733,5,135,0.523,0,0,7,1,0,0.418,0,15244,0.582,2,浙江毅腾,黑龙江火山鸣泉
4,0.544,5,1,0.674,187,8,1,2,13,5,0.693,3,179,0.456,3,0,14,2,0,0.49,0,15244,0.51,8,浙江毅腾,黑龙江火山鸣泉
3,0.538,12,3,0.783,391,10,2,0,14,2,0.714,6,276,0.462,2,0,16,7,0,0.459,0,15241,0.541,6,呼和浩特,北京北控燕京
2,0.56,9,1,0.777,184,0,0,1,7,0,0.707,2,133,0.44,1,0,5,4,0,0.467,0,15241,0.533,4,呼和浩特,北京北控燕京
1,0.518,3,2,0.787,207,10,2,2,7,2,0.72,4,143,0.482,1,0,11,3,0,0.45,0,15241,0.55,2,呼和浩特,北京北控燕京
6,0.31,14,3,0.686,334,10,1,0,19,4,0.741,7,433,0.69,5,0,19,6,1,0.585,0,15239,0.415,12,青岛黄海制药,梅县铁汉生态
3,0.221,7,1,0.64,172,2,0,1,13,0,0.727,5,249,0.779,2,0,8,3,0,0.614,0,15239,0.386,6,青岛黄海制药,梅县铁汉生态
3,0.401,7,2,0.735,162,8,1,2,6,4,0.761,2,184,0.599,3,0,11,3,1,0.553,0,15239,0.447,6,青岛黄海制药,梅县铁汉生态
5,0.39,15,1,0.801,357,7,1,0,14,1,0.793,8,445,0.61,3,1,22,14,0,0.538,0,15247,0.462,9,深圳佳兆业,上海申鑫
2,0.476,7,0,0.803,213,4,1,1,4,1,0.73,1,200,0.524,1,1,11,7,0,0.458,0,15247,0.542,3,深圳佳兆业,上海申鑫
3,0.314,8,1,0.799,144,3,0,2,10,0,0.845,7,245,0.686,2,0,11,7,0,0.624,0,15247,0.376,6,深圳佳兆业,上海申鑫
5,0.341,15,3,0.779,303,7,0,0,15,4,0.871,6,582,0.659,5,0,14,5,0,0.597,0,15249,0.403,6,武汉卓尔,呼和浩特
2,0.271,6,2,0.748,143,2,0,1,5,1,0.886,3,308,0.729,2,0,8,4,0,0.623,0,15249,0.377,3,武汉卓尔,呼和浩特
3,0.403,9,1,0.806,160,5,0,2,10,3,0.854,3,274,0.597,3,0,6,1,0,0.57,0,15249,0.43,3,武汉卓尔,呼和浩特
11,0.56,23,4,0.823,417,13,2,0,27,5,0.737,12,297,0.44,2,1,11,4,0,0.474,0,15245,0.526,5,新疆天山雪豹,黑龙江火山鸣泉
7,0.653,13,2,0.828,215,7,2,1,10,4,0.753,4,158,0.347,1,0,5,1,0,0.447,0,15245,0.553,2,新疆天山雪豹,黑龙江火山鸣泉
4,0.488,10,2,0.817,202,6,0,2,17,1,0.719,8,139,0.512,1,1,6,3,0,0.498,0,15245,0.502,3,新疆天山雪豹,黑龙江火山鸣泉
9,0.559,23,3,0.723,354,11,0,0,22,1,0.713,10,303,0.441,1,0,18,4,0,0.477,0,15246,0.523,6,辽宁沈阳宏运,浙江毅腾
5,0.572,11,1,0.716,183,6,0,1,8,1,0.737,5,179,0.428,0,0,8,1,0,0.496,0,15246,0.504,2,辽宁沈阳宏运,浙江毅腾
4,0.546,12,2,0.731,171,5,0,2,14,0,0.677,5,124,0.454,1,0,10,3,0,0.456,0,15246,0.544,4,辽宁沈阳宏运,浙江毅腾
6,0.416,15,3,0.785,293,9,2,0,20,4,0.823,1,379,0.584,1,1,15,6,0,0.527,0,15251,0.473,5,梅县铁汉生态,浙江绿城
3,0.501,8,1,0.826,184,4,0,1,11,1,0.839,0,168,0.499,1,1,7,3,0,0.48,0,15251,0.52,2,梅县铁汉生态,浙江绿城
3,0.332,7,2,0.716,109,5,2,2,9,3,0.81,1,211,0.668,0,0,8,3,0,0.579,0,15251,0.421,3,梅县铁汉生态,浙江绿城
4,0.561,9,4,0.763,371,16,3,0,17,7,0.796,6,339,0.439,3,0,16,2,0,0.499,0,15250,0.501,4,梅州客家,青岛黄海制药
1,0.537,4,2,0.727,176,4,1,1,9,2,0.786,4,168,0.463,2,0,8,2,0,0.522,0,15250,0.478,3,梅州客家,青岛黄海制药
3,0.584,5,2,0.795,195,12,2,2,8,5,0.807,2,171,0.416,1,0,8,0,0,0.477,0,15250,0.523,1,梅州客家,青岛黄海制药
6,0.441,14,5,0.724,344,6,1,0,11,1,0.781,4,406,0.559,2,0,10,5,0,0.538,0,15252,0.462,2,石家庄永昌,延边富德
1,0.36,5,4,0.743,152,4,1,1,4,1,0.796,2,216,0.64,0,0,6,2,0,0.567,0,15252,0.433,0,石家庄永昌,延边富德
5,0.514,9,1,0.708,192,2,0,2,7,0,0.763,2,190,0.486,2,0,4,3,0,0.51,0,15252,0.49,2,石家庄永昌,延边富德
3,0.374,9,4,0.782,357,9,2,0,7,3,0.802,5,455,0.626,1,0,20,6,0,0.508,0,15248,0.492,6,北京北控燕京,大连超越
3,0.516,6,4,0.814,199,6,1,1,4,2,0.782,2,174,0.484,1,0,10,4,0,0.441,0,15248,0.559,3,北京北控燕京,大连超越
0,0.27,3,0,0.741,158,3,1,2,3,1,0.815,3,281,0.73,0,0,10,2,0,0.571,0,15248,0.429,3,北京北控燕京,大连超越
5,0.352,13,3,0.76,283,5,0,0,17,0,0.8,10,411,0.648,0,0,22,7,0,0.53,0,15253,0.47,6,延边富德,新疆天山雪豹
3,0.413,6,0,0.774,155,2,0,1,7,0,0.779,4,199,0.587,0,0,11,6,0,0.513,0,15253,0.487,2,延边富德,新疆天山雪豹
2,0.299,7,3,0.742,128,3,0,2,10,0,0.821,6,212,0.701,0,0,11,1,0,0.548,0,15253,0.452,4,延边富德,新疆天山雪豹
5,0.212,11,2,0.712,215,4,0,0,19,1,0.8,10,436,0.788,0,0,17,14,0,0.636,0,15255,0.364,7,浙江绿城,梅州客家
3,0.224,5,1,0.732,138,1,0,1,10,0,0.845,6,252,0.776,0,0,8,9,0,0.648,0,15255,0.352,4,浙江绿城,梅州客家
2,0.2,6,1,0.675,77,3,0,2,9,1,0.739,4,184,0.8,0,0,9,5,0,0.621,0,15255,0.379,3,浙江绿城,梅州客家
4,0.353,15,5,0.605,276,11,2,0,16,5,0.675,10,369,0.647,1,0,21,5,1,0.567,0,15260,0.433,10,黑龙江火山鸣泉,辽宁沈阳宏运
2,0.334,8,2,0.61,136,3,0,1,8,0,0.697,5,195,0.666,1,0,12,2,0,0.587,0,15260,0.413,6,黑龙江火山鸣泉,辽宁沈阳宏运
2,0.372,7,3,0.6,140,8,2,2,8,5,0.649,5,174,0.628,0,0,9,3,1,0.547,0,15260,0.453,4,黑龙江火山鸣泉,辽宁沈阳宏运
