guestShotsBlocks,guestIntercepttions,guestRedCard,guestYellowCard,half,homeYellowCard,homeTacklesConneceded,guestPassBlocks,homePassBlocks,homeClearances,matchHalf,homeRedCard,guestTackles,homeShotsBlocks,homeFoul,guestFoul,matchId,homeIntercepttions,homeTackles,guestClearances,guestTacklesConneceded,l_team,r_team
5,3,0,4,0,1,0,5,17,29,0,0,20,8,20,26,17492,6,18,20,0,内蒙古中优,苏州东吴
4,1,0,1,1,1,0,2,8,9,0,0,9,1,10,14,17492,4,9,9,0,内蒙古中优,苏州东吴
1,2,0,3,2,0,0,3,9,20,0,0,11,7,10,12,17492,2,9,11,0,内蒙古中优,苏州东吴
5,19,0,1,0,1,0,3,11,12,0,0,27,1,14,20,17498,14,21,34,0,新疆雪豹纳欢,四川优必选
1,8,0,0,1,1,0,2,3,5,0,0,16,1,9,7,17498,6,13,14,0,新疆雪豹纳欢,四川优必选
4,11,0,1,2,0,0,1,8,7,0,0,11,0,5,13,17498,8,8,20,0,新疆雪豹纳欢,四川优必选
4,10,0,4,0,2,0,6,5,7,0,0,8,1,15,14,17495,10,13,19,0,梅州客家,江西联盛
2,5,0,3,1,1,0,5,2,3,0,0,5,0,9,6,17495,5,11,6,0,梅州客家,江西联盛
2,5,0,1,2,1,0,1,3,4,0,0,3,1,6,8,17495,5,2,13,0,梅州客家,江西联盛
4,14,1,1,0,2,0,10,8,11,0,0,25,0,13,22,17493,16,15,17,0,成都兴城人居,泰州远大
2,4,0,1,1,2,0,7,4,5,0,0,13,0,4,10,17493,5,6,8,0,成都兴城人居,泰州远大
2,10,1,1,2,0,0,3,4,6,0,0,12,0,9,12,17493,11,9,9,0,成都兴城人居,泰州远大
2,9,0,2,0,2,0,15,6,18,0,0,6,2,15,21,17496,3,5,31,0,浙江能源绿城,陕西大秦之水
1,2,0,0,1,2,0,7,5,12,0,0,2,2,7,12,17496,2,3,17,0,浙江能源绿城,陕西大秦之水
1,7,0,2,2,0,0,8,1,6,0,0,4,0,8,9,17496,1,2,14,0,浙江能源绿城,陕西大秦之水
0,8,1,3,0,2,0,6,3,8,0,1,15,1,10,18,17499,2,10,15,0,昆山FC,黑龙江FC
0,3,0,1,1,2,0,1,1,6,0,0,10,1,6,7,17499,1,7,6,0,昆山FC,黑龙江FC
0,5,1,2,2,0,0,5,2,2,0,1,5,0,4,11,17499,1,3,9,0,昆山FC,黑龙江FC
2,4,0,1,0,1,0,5,10,9,0,0,12,1,14,21,17494,4,9,13,0,北京人和,北京北体大
0,2,0,1,1,0,0,5,2,1,0,0,3,0,9,12,17494,3,2,5,0,北京人和,北京北体大
2,2,0,0,2,1,0,0,8,8,0,0,9,1,5,9,17494,1,7,8,0,北京人和,北京北体大
2,3,1,2,0,3,0,3,2,21,0,0,8,5,14,18,17500,11,7,15,0,长春亚泰,南通支云
2,0,0,1,1,0,0,1,1,11,0,0,3,2,7,11,17500,7,3,6,0,长春亚泰,南通支云
0,3,1,1,2,3,0,2,1,10,0,0,5,3,7,7,17500,4,4,9,0,长春亚泰,南通支云
1,14,0,2,0,1,0,10,4,13,0,0,13,5,15,14,17497,14,17,16,0,辽宁沈阳城市,贵州恒丰
1,8,0,0,1,0,0,5,3,2,0,0,7,4,5,8,17497,9,9,10,0,辽宁沈阳城市,贵州恒丰
0,6,0,2,2,1,0,5,1,11,0,0,6,1,10,6,17497,5,8,6,0,辽宁沈阳城市,贵州恒丰
3,25,0,2,0,3,0,9,8,9,0,0,15,1,21,25,17501,20,20,12,0,苏州东吴,成都兴城人居
1,13,0,1,1,1,0,3,4,5,0,0,5,0,8,11,17501,13,10,6,0,苏州东吴,成都兴城人居
2,12,0,1,2,2,0,6,4,4,0,0,10,1,13,14,17501,7,10,6,0,苏州东吴,成都兴城人居
4,2,0,4,0,1,0,13,11,11,0,0,20,6,16,15,17507,6,21,30,0,黑龙江FC,新疆雪豹纳欢
3,1,0,2,1,0,0,5,4,6,0,0,6,4,6,8,17507,2,11,12,0,黑龙江FC,新疆雪豹纳欢
1,1,0,2,2,1,0,8,7,5,0,0,14,2,10,7,17507,4,10,18,0,黑龙江FC,新疆雪豹纳欢
0,3,0,0,0,0,0,1,6,7,0,0,7,0,12,10,17504,8,6,11,0,浙江能源绿城,梅州客家
0,0,0,0,1,0,0,1,5,5,0,0,3,0,5,3,17504,4,3,4,0,浙江能源绿城,梅州客家
0,3,0,0,2,0,0,0,1,2,0,0,4,0,7,7,17504,4,3,7,0,浙江能源绿城,梅州客家
1,8,0,3,0,3,0,8,10,17,0,0,13,6,20,18,17502,11,10,10,0,泰州远大,北京北体大
0,4,0,2,1,1,0,5,8,11,0,0,4,2,8,14,17502,3,5,5,0,泰州远大,北京北体大
1,4,0,1,2,2,0,3,2,6,0,0,9,4,12,4,17502,8,5,5,0,泰州远大,北京北体大
1,6,0,0,0,2,0,10,8,12,0,0,12,0,15,11,17508,10,18,15,0,昆山FC,长春亚泰
1,4,0,0,1,1,0,5,5,8,0,0,8,0,9,5,17508,6,10,4,0,昆山FC,长春亚泰
0,2,0,0,2,1,0,5,3,4,0,0,4,0,6,6,17508,4,8,11,0,昆山FC,长春亚泰
2,10,0,1,0,1,0,5,9,15,0,0,6,2,12,15,17505,15,7,13,0,陕西大秦之水,贵州恒丰
2,3,0,0,1,0,0,2,4,4,0,0,3,1,6,8,17505,6,1,6,0,陕西大秦之水,贵州恒丰
0,7,0,1,2,1,0,3,5,11,0,0,3,1,6,7,17505,9,6,7,0,陕西大秦之水,贵州恒丰
3,10,0,1,0,0,0,4,7,23,0,0,9,1,11,18,17503,17,20,13,0,内蒙古中优,北京人和
2,8,0,0,1,0,0,4,5,7,0,0,5,1,6,9,17503,8,11,9,0,内蒙古中优,北京人和
