guestFrontFreeKicks,guestInitAttackRate,guestFreekiscks,guestCorners,guestPassesSuccRate,guestPass,guestShots,guestGoals,half,homeFreekiscks,guestShotsOnTarget,homePassesSuccRate,homeFrontFreeKicks,homePass,homeInitAttackRate,homeGoals,homePenalties,homeShots,homeCorners,guestPenalties,homePossAve,matchHalf,matchId,guestPossAve,homeShotsOnTarget,l_team,r_team
5,0.273,21,2,0.827,376,4,2,0,11,3,0.87,5,492,0.727,5,0,22,2,1,0.525,0,17359,0.475,11,江苏苏宁易购,河南建业
1,0.278,12,1,0.847,176,3,2,1,7,3,0.87,3,253,0.722,3,0,9,1,1,0.545,0,17359,0.455,3,江苏苏宁易购,河南建业
4,0.269,9,1,0.81,200,1,0,2,4,0,0.87,2,239,0.731,2,0,13,1,0,0.506,0,17359,0.494,8,江苏苏宁易购,河南建业
9,0.73,11,10,0.881,631,21,4,0,17,9,0.692,2,201,0.27,1,0,7,2,1,0.29,0,17360,0.71,4,上海绿地申花,广州恒大淘宝
8,0.728,9,3,0.866,313,8,1,1,11,3,0.621,1,95,0.272,1,0,5,0,0,0.291,0,17360,0.709,4,上海绿地申花,广州恒大淘宝
1,0.732,2,7,0.896,318,13,3,2,6,6,0.755,1,106,0.268,0,0,2,2,1,0.289,0,17360,0.711,0,上海绿地申花,广州恒大淘宝
10,0.607,18,4,0.854,459,13,1,0,14,6,0.754,7,264,0.393,3,1,11,1,0,0.391,0,17361,0.609,6,石家庄永昌,河北华夏幸福
3,0.556,7,1,0.849,219,2,1,1,9,2,0.738,3,145,0.444,1,1,4,1,0,0.418,0,17361,0.582,3,石家庄永昌,河北华夏幸福
7,0.641,11,3,0.858,240,11,0,2,5,4,0.773,4,119,0.359,2,0,7,0,0,0.367,0,17361,0.633,3,石家庄永昌,河北华夏幸福
5,0.421,12,2,0.803,325,9,1,0,15,5,0.873,6,490,0.579,4,1,22,7,1,0.588,0,17362,0.412,11,上海上港,天津泰达
2,0.361,4,2,0.776,143,6,0,1,5,2,0.869,4,236,0.639,2,0,14,4,1,0.584,0,17362,0.416,5,上海上港,天津泰达
3,0.487,8,0,0.824,182,3,1,2,10,3,0.878,2,254,0.513,2,1,8,3,0,0.591,0,17362,0.409,6,上海上港,天津泰达
5,0.529,13,2,0.844,409,8,3,0,15,5,0.808,7,360,0.471,0,0,14,2,0,0.482,0,17363,0.518,1,青岛黄海青港,武汉卓尔
5,0.713,8,1,0.871,271,5,2,1,6,3,0.805,1,164,0.287,0,0,3,1,0,0.41,0,17363,0.59,0,青岛黄海青港,武汉卓尔
0,0.328,5,1,0.79,138,3,1,2,9,2,0.811,6,196,0.672,0,0,11,1,0,0.567,0,17363,0.433,1,青岛黄海青港,武汉卓尔
9,0.477,14,9,0.83,282,23,2,0,16,4,0.897,6,545,0.523,5,0,21,5,1,0.588,0,17364,0.412,10,北京中赫国安,重庆当代
5,0.535,7,4,0.83,165,9,1,1,10,2,0.871,4,249,0.465,2,0,11,4,0,0.557,0,17364,0.443,3,北京中赫国安,重庆当代
4,0.418,7,5,0.829,117,14,1,2,6,2,0.919,2,296,0.582,3,0,10,1,1,0.622,0,17364,0.378,7,北京中赫国安,重庆当代
5,0.52,20,4,0.844,480,13,4,0,15,6,0.783,8,397,0.48,0,0,12,6,0,0.483,0,17365,0.517,3,河南建业,大连人
3,0.6,10,2,0.88,299,8,2,1,5,3,0.781,2,192,0.4,0,0,5,3,0,0.444,0,17365,0.556,1,河南建业,大连人
2,0.419,10,2,0.785,181,5,2,2,10,3,0.785,6,205,0.581,0,0,7,3,0,0.526,0,17365,0.474,2,河南建业,大连人
7,0.367,27,3,0.744,262,4,1,0,14,1,0.818,3,522,0.633,0,0,10,4,0,0.593,0,17366,0.407,0,山东鲁能泰山,江苏苏宁易购
4,0.331,13,1,0.81,153,2,0,1,5,0,0.832,1,279,0.669,0,0,4,2,0,0.587,0,17366,0.413,0,山东鲁能泰山,江苏苏宁易购
3,0.416,14,2,0.651,109,2,1,2,9,1,0.802,2,243,0.584,0,0,6,2,0,0.6,0,17366,0.4,0,山东鲁能泰山,江苏苏宁易购
9,0.383,19,9,0.638,196,14,0,0,16,4,0.756,9,307,0.617,0,0,9,5,0,0.581,0,17367,0.419,1,深圳佳兆业,上海绿地申花
2,0.34,6,3,0.65,100,5,0,1,11,1,0.804,7,184,0.66,0,0,3,2,0,0.585,0,17367,0.415,0,深圳佳兆业,上海绿地申花
7,0.432,13,6,0.625,96,9,0,2,5,3,0.683,2,123,0.568,0,0,6,3,0,0.576,0,17367,0.424,1,深圳佳兆业,上海绿地申花
2,0.18,17,2,0.764,292,5,1,0,12,2,0.862,7,631,0.82,2,0,24,9,0,0.634,0,17368,0.366,7,广州恒大淘宝,广州富力
2,0.212,6,1,0.795,166,1,0,1,6,0,0.869,1,343,0.788,0,0,9,4,0,0.612,0,17368,0.388,3,广州恒大淘宝,广州富力
0,0.148,11,1,0.722,126,4,1,2,6,2,0.854,6,288,0.852,2,0,15,5,0,0.66,0,17368,0.34,4,广州恒大淘宝,广州富力
5,0.75,18,8,0.812,522,13,0,0,26,5,0.737,6,278,0.25,2,0,9,1,0,0.412,0,17369,0.588,2,河北华夏幸福,上海上港
0,0.72,7,2,0.838,278,4,0,1,13,3,0.772,2,180,0.28,1,0,6,1,0,0.431,0,17369,0.569,1,河北华夏幸福,上海上港
5,0.779,11,6,0.783,244,9,0,2,13,2,0.673,4,98,0.221,1,0,3,0,0,0.393,0,17369,0.607,1,河北华夏幸福,上海上港
4,0.389,21,4,0.824,336,12,1,0,16,4,0.832,5,476,0.611,0,0,3,0,0,0.583,0,17370,0.417,0,青岛黄海青港,石家庄永昌
2,0.409,12,2,0.844,205,3,0,1,6,1,0.816,2,245,0.591,0,0,1,0,0,0.541,0,17370,0.459,0,青岛黄海青港,石家庄永昌
2,0.369,9,2,0.794,131,9,1,2,10,3,0.848,3,231,0.631,0,0,2,0,0,0.63,0,17370,0.37,0,青岛黄海青港,石家庄永昌
7,0.494,13,8,0.674,242,13,2,0,12,4,0.791,4,392,0.506,1,1,10,5,0,0.546,0,17371,0.454,4,天津泰达,重庆当代
1,0.504,5,3,0.704,152,10,2,1,7,3,0.786,3,201,0.496,0,0,6,3,0,0.519,0,17371,0.481,1,天津泰达,重庆当代
6,0.483,8,5,0.622,90,3,0,2,5,1,0.796,1,191,0.517,1,1,4,2,0,0.579,0,17371,0.421,3,天津泰达,重庆当代
5,0.703,13,7,0.86,637,14,2,0,8,4,0.766,3,303,0.297,2,0,10,4,0,0.373,0,17372,0.627,3,武汉卓尔,北京中赫国安
3,0.669,6,2,0.875,335,6,2,1,6,3,0.77,2,174,0.331,0,0,5,0,0,0.388,0,17372,0.612,0,武汉卓尔,北京中赫国安
2,0.733,7,5,0.844,302,8,0,2,2,1,0.76,1,129,0.267,2,0,5,4,0,0.354,0,17372,0.646,3,武汉卓尔,北京中赫国安
11,0.618,13,7,0.817,409,18,1,0,23,7,0.84,8,382,0.382,3,0,10,1,1,0.513,0,17373,0.487,6,广州富力,河南建业
6,0.528,7,2,0.846,162,5,1,1,13,2,0.85,4,187,0.472,3,0,5,1,1,0.552,0,17373,0.448,4,广州富力,河南建业
5,0.677,6,5,0.798,247,13,0,2,10,5,0.831,4,195,0.323,0,0,5,0,0,0.483,0,17373,0.517,2,广州富力,河南建业
6,0.571,17,9,0.814,489,21,1,0,14,8,0.782,6,348,0.429,1,0,12,5,0,0.426,0,17374,0.574,6,大连人,江苏苏宁易购
4,0.536,8,5,0.801,221,9,0,1,9,4,0.798,4,183,0.464,1,0,7,2,0,0.435,0,17374,0.565,6,大连人,江苏苏宁易购
2,0.604,9,4,0.825,268,12,1,2,5,4,0.764,2,165,0.396,0,0,5,3,0,0.417,0,17374,0.583,0,大连人,江苏苏宁易购
7,0.52,16,6,0.745,365,16,0,0,14,4,0.752,8,423,0.48,2,0,12,3,0,0.493,0,17375,0.507,7,广州恒大淘宝,深圳佳兆业
1,0.411,7,4,0.695,151,8,0,1,7,2,0.725,5,218,0.589,1,0,8,3,0,0.523,0,17375,0.477,6,广州恒大淘宝,深圳佳兆业
6,0.639,9,2,0.78,214,8,0,2,7,2,0.78,3,205,0.361,1,0,4,0,0,0.466,0,17375,0.534,1,广州恒大淘宝,深圳佳兆业
6,0.534,17,4,0.824,478,10,1,0,23,6,0.747,11,371,0.466,1,0,11,5,0,0.456,0,17376,0.544,6,上海绿地申花,山东鲁能泰山
4,0.617,10,1,0.827,300,4,1,1,10,3,0.686,5,175,0.383,0,0,2,2,0,0.414,0,17376,0.586,1,上海绿地申花,山东鲁能泰山
2,0.453,7,3,0.82,178,6,0,2,13,3,0.801,6,196,0.547,1,0,9,3,0,0.502,0,17376,0.498,5,上海绿地申花,山东鲁能泰山
2,0.191,13,1,0.758,231,4,0,0,20,1,0.917,7,805,0.809,2,0,18,3,0,0.716,0,17377,0.284,7,北京中赫国安,天津泰达
1,0.117,9,0,0.714,105,2,0,1,11,1,0.897,5,379,0.883,1,0,6,2,0,0.727,0,17377,0.273,2,北京中赫国安,天津泰达
1,0.257,4,1,0.794,126,2,0,2,9,0,0.934,2,426,0.743,1,0,12,1,0,0.706,0,17377,0.294,5,北京中赫国安,天津泰达
7,0.614,15,1,0.558,321,6,1,0,23,1,0.476,8,225,0.386,2,0,14,2,0,0.454,0,17378,0.546,7,上海上港,青岛黄海青港
3,0.578,7,1,0.493,150,3,0,1,14,0,0.488,6,127,0.422,1,0,6,0,0,0.468,0,17378,0.532,2,上海上港,青岛黄海青港
4,0.65,8,0,0.614,171,3,1,2,9,1,0.459,2,98,0.35,1,0,8,2,0,0.439,0,17378,0.561,5,上海上港,青岛黄海青港
7,0.413,15,2,0.869,481,8,1,0,18,3,0.819,10,375,0.587,3,0,16,5,0,0.479,0,17379,0.521,6,重庆当代,河北华夏幸福
1,0.307,4,1,0.852,236,2,1,1,10,1,0.824,6,222,0.693,1,0,11,2,0,0.516,0,17379,0.484,4,重庆当代,河北华夏幸福
6,0.519,11,1,0.886,245,6,0,2,8,2,0.81,4,153,0.481,2,0,5,3,0,0.437,0,17379,0.563,2,重庆当代,河北华夏幸福
8,0.783,11,7,0.87,609,13,0,0,15,3,0.741,6,228,0.217,1,1,9,1,0,0.309,0,17380,0.691,2,石家庄永昌,武汉卓尔
1,0.758,2,3,0.873,292,1,0,1,5,0,0.803,3,137,0.242,1,1,4,1,0,0.334,0,17380,0.666,1,石家庄永昌,武汉卓尔
7,0.802,9,4,0.868,317,12,0,2,10,3,0.648,3,91,0.198,0,0,5,0,0,0.286,0,17380,0.714,1,石家庄永昌,武汉卓尔
3,0.253,11,2,0.797,344,11,3,0,19,5,0.868,11,531,0.747,3,0,17,2,1,0.584,0,17381,0.416,6,江苏苏宁易购,广州富力
0,0.107,3,0,0.737,133,3,1,1,9,2,0.894,5,330,0.893,1,0,10,1,1,0.665,0,17381,0.335,3,江苏苏宁易购,广州富力
3,0.455,8,2,0.834,211,8,2,2,10,3,0.826,6,201,0.545,2,0,7,1,0,0.496,0,17381,0.504,3,江苏苏宁易购,广州富力
7,0.673,17,8,0.82,529,15,2,0,16,5,0.741,6,344,0.327,1,0,6,1,0,0.407,0,17382,0.593,2,山东鲁能泰山,广州恒大淘宝
3,0.598,8,2,0.799,264,5,1,1,8,1,0.751,3,173,0.402,0,0,2,1,0,0.425,0,17382,0.575,0,山东鲁能泰山,广州恒大淘宝
4,0.741,9,6,0.842,265,10,1,2,8,4,0.731,3,171,0.259,1,0,4,0,0,0.388,0,17382,0.612,2,山东鲁能泰山,广州恒大淘宝
4,0.626,13,3,0.819,431,10,3,0,21,5,0.778,6,343,0.374,1,0,7,1,0,0.448,0,17383,0.552,3,河南建业,深圳佳兆业
0,0.76,6,1,0.805,231,9,3,1,9,5,0.702,3,121,0.24,0,0,2,1,0,0.363,0,17383,0.637,0,河南建业,深圳佳兆业
4,0.52,7,2,0.835,200,1,0,2,12,0,0.82,3,222,0.48,1,0,5,0,0,0.521,0,17383,0.479,3,河南建业,深圳佳兆业
5,0.528,17,4,0.8,445,13,1,0,17,4,0.821,6,436,0.472,1,0,12,2,0,0.479,0,17384,0.521,5,大连人,上海绿地申花
2,0.468,6,1,0.774,208,5,0,1,7,3,0.834,3,253,0.532,1,0,9,1,0,0.504,0,17384,0.496,5,大连人,上海绿地申花
3,0.582,11,3,0.823,237,8,1,2,10,1,0.803,3,183,0.418,0,0,3,1,0,0.454,0,17384,0.546,0,大连人,上海绿地申花
8,0.751,20,10,0.842,494,13,2,0,15,4,0.691,8,249,0.249,1,0,6,2,0,0.392,0,17385,0.608,3,武汉卓尔,上海上港
5,0.744,12,4,0.849,238,7,0,1,8,1,0.673,5,107,0.256,0,0,1,1,0,0.396,0,17385,0.604,1,武汉卓尔,上海上港
3,0.758,8,6,0.836,256,6,2,2,7,3,0.704,3,142,0.242,1,0,5,1,0,0.389,0,17385,0.611,2,武汉卓尔,上海上港
3,0.672,19,3,0.893,522,13,3,0,17,7,0.822,4,287,0.328,3,1,12,1,0,0.384,0,17386,0.616,6,河北华夏幸福,北京中赫国安
1,0.756,7,2,0.89,327,6,2,1,9,3,0.792,1,144,0.244,1,0,7,1,0,0.356,0,17386,0.644,3,河北华夏幸福,北京中赫国安
2,0.556,12,1,0.897,195,7,1,2,8,4,0.853,3,143,0.444,2,1,5,0,0,0.419,0,17386,0.581,3,河北华夏幸福,北京中赫国安
9,0.415,18,5,0.759,253,11,3,0,20,7,0.801,12,352,0.585,0,0,8,3,1,0.561,0,17387,0.439,1,青岛黄海青港,重庆当代
4,0.586,10,3,0.746,134,6,0,1,7,3,0.788,2,170,0.414,0,0,1,3,0,0.526,0,17387,0.474,0,青岛黄海青港,重庆当代
5,0.27,8,2,0.773,119,5,3,2,13,4,0.813,10,182,0.73,0,0,7,0,1,0.596,0,17387,0.404,1,青岛黄海青港,重庆当代
9,0.424,16,2,0.804,383,4,1,0,22,2,0.791,9,417,0.576,1,0,10,7,0,0.524,0,17388,0.476,2,天津泰达,石家庄永昌
4,0.401,9,1,0.812,197,1,0,1,8,0,0.809,3,246,0.599,0,0,5,4,0,0.543,0,17388,0.457,1,天津泰达,石家庄永昌
5,0.45,7,1,0.796,186,3,1,2,14,2,0.766,6,171,0.55,1,0,5,3,0,0.503,0,17388,0.497,1,天津泰达,石家庄永昌
3,0.388,17,6,0.762,345,8,1,0,16,2,0.802,4,420,0.612,2,1,10,6,1,0.531,0,17389,0.469,4,广州恒大淘宝,河南建业
1,0.249,9,2,0.748,143,3,1,1,6,1,0.811,1,222,0.751,2,1,7,4,0,0.59,0,17389,0.41,3,广州恒大淘宝,河南建业
2,0.5,8,4,0.772,202,5,0,2,10,1,0.793,3,198,0.5,0,0,3,2,1,0.479,0,17389,0.521,1,广州恒大淘宝,河南建业
8,0.401,17,2,0.743,300,7,2,0,25,5,0.79,11,377,0.599,1,1,8,8,1,0.552,0,17390,0.448,2,深圳佳兆业,山东鲁能泰山
2,0.424,4,1,0.785,172,3,2,1,9,3,0.814,5,177,0.576,0,0,3,5,1,0.518,0,17390,0.482,0,深圳佳兆业,山东鲁能泰山
6,0.382,13,1,0.688,128,4,0,2,16,2,0.77,6,200,0.618,1,1,5,3,0,0.588,0,17390,0.412,2,深圳佳兆业,山东鲁能泰山
6,0.665,25,9,0.752,423,11,0,0,23,2,0.586,9,232,0.335,0,0,6,2,0,0.397,0,17391,0.603,1,上海绿地申花,江苏苏宁易购
4,0.74,13,4,0.806,247,7,0,1,9,1,0.611,4,95,0.26,0,0,4,1,0,0.341,0,17391,0.659,1,上海绿地申花,江苏苏宁易购
2,0.581,12,5,0.676,176,4,0,2,14,1,0.569,5,137,0.419,0,0,2,1,0,0.455,0,17391,0.545,0,上海绿地申花,江苏苏宁易购
6,0.661,12,9,0.836,543,15,0,0,10,3,0.819,3,426,0.339,1,0,8,5,0,0.491,0,17392,0.509,2,广州富力,大连人
2,0.621,5,3,0.845,290,5,0,1,5,1,0.85,1,287,0.379,0,0,5,3,0,0.529,0,17392,0.471,1,广州富力,大连人
4,0.703,7,6,0.826,253,10,0,2,5,2,0.755,2,139,0.297,1,0,3,2,0,0.442,0,17392,0.558,1,广州富力,大连人
3,0.245,18,3,0.776,232,5,1,0,18,1,0.88,11,518,0.755,5,0,22,6,1,0.621,0,17393,0.379,12,北京中赫国安,青岛黄海青港
1,0.135,8,1,0.773,75,2,0,1,13,0,0.899,8,288,0.865,3,0,14,5,0,0.698,0,17393,0.302,9,北京中赫国安,青岛黄海青港
2,0.36,10,2,0.777,157,3,1,2,5,1,0.857,3,230,0.64,2,0,8,1,1,0.54,0,17393,0.46,3,北京中赫国安,青岛黄海青港
7,0.555,19,4,0.856,492,13,1,0,18,4,0.734,8,274,0.445,0,0,13,7,0,0.395,0,17394,0.605,2,天津泰达,河北华夏幸福
3,0.53,9,1,0.887,256,5,0,1,7,1,0.708,4,113,0.47,0,0,8,7,0,0.352,0,17394,0.648,2,天津泰达,河北华夏幸福
4,0.573,10,3,0.822,236,8,1,2,11,3,0.752,4,161,0.427,0,0,5,0,0,0.435,0,17394,0.565,0,天津泰达,河北华夏幸福
9,0.524,19,4,0.755,388,5,0,0,16,0,0.695,6,272,0.476,1,0,11,4,0,0.44,0,17395,0.56,3,重庆当代,武汉卓尔
5,0.452,12,0,0.744,180,2,0,1,9,0,0.771,3,166,0.548,1,0,4,1,0,0.481,0,17395,0.519,1,重庆当代,武汉卓尔
4,0.586,7,4,0.764,208,3,0,2,7,0,0.575,3,106,0.414,0,0,7,3,0,0.4,0,17395,0.6,2,重庆当代,武汉卓尔
4,0.652,12,6,0.847,522,13,1,0,21,8,0.804,7,337,0.348,0,0,9,2,1,0.404,0,17396,0.596,3,石家庄永昌,上海上港
2,0.738,6,4,0.848,302,8,0,1,10,5,0.782,3,170,0.262,0,0,4,0,0,0.377,0,17396,0.623,1,石家庄永昌,上海上港
2,0.57,6,2,0.845,220,5,1,2,11,3,0.826,4,167,0.43,0,0,5,2,1,0.434,0,17396,0.566,2,石家庄永昌,上海上港
3,0.568,7,11,0.855,580,13,2,0,11,5,0.846,2,508,0.432,0,0,4,3,1,0.482,0,17399,0.518,1,河南建业,山东鲁能泰山
1,0.544,4,7,0.844,270,9,2,1,3,4,0.841,0,277,0.456,0,0,3,1,1,0.51,0,17399,0.49,0,河南建业,山东鲁能泰山
2,0.59,3,4,0.865,310,4,0,2,8,1,0.853,2,231,0.41,0,0,1,2,0,0.455,0,17399,0.545,1,河南建业,山东鲁能泰山
3,0.65,13,3,0.786,485,6,1,0,15,3,0.571,4,196,0.35,2,0,11,3,0,0.378,0,17400,0.622,4,江苏苏宁易购,广州恒大淘宝
1,0.383,7,1,0.624,165,1,0,1,6,0,0.554,1,121,0.617,1,0,9,2,0,0.496,0,17400,0.504,3,江苏苏宁易购,广州恒大淘宝
2,0.81,6,2,0.869,320,5,1,2,9,3,0.6,3,75,0.19,1,0,2,1,0,0.286,0,17400,0.714,1,江苏苏宁易购,广州恒大淘宝
7,0.468,13,2,0.814,441,9,2,0,18,4,0.843,7,580,0.532,0,0,6,5,0,0.545,0,17397,0.455,1,广州富力,上海绿地申花
4,0.607,6,1,0.848,250,5,1,1,11,3,0.876,4,275,0.393,0,0,3,2,0,0.491,0,17397,0.509,0,广州富力,上海绿地申花
3,0.369,7,1,0.77,191,4,1,2,7,1,0.813,3,305,0.631,0,0,3,3,0,0.6,0,17397,0.4,1,广州富力,上海绿地申花
11,0.441,21,5,0.701,311,12,3,0,11,5,0.746,5,457,0.559,1,0,10,13,0,0.553,0,17398,0.447,4,大连人,深圳佳兆业
6,0.472,12,4,0.706,163,4,2,1,5,2,0.744,3,207,0.528,1,0,5,4,0,0.545,0,17398,0.455,2,大连人,深圳佳兆业
5,0.417,9,1,0.696,148,8,1,2,6,3,0.748,2,250,0.583,0,0,5,9,0,0.56,0,17398,0.44,2,大连人,深圳佳兆业
11,0.6,18,9,0.75,360,10,0,0,23,3,0.671,11,240,0.4,3,1,13,4,0,0.445,0,17402,0.555,7,青岛黄海青港,天津泰达
6,0.511,10,2,0.797,177,3,0,1,12,0,0.696,5,135,0.489,1,0,6,2,0,0.468,0,17402,0.532,1,青岛黄海青港,天津泰达
5,0.677,8,7,0.705,183,7,0,2,11,3,0.638,6,105,0.323,2,1,7,2,0,0.422,0,17402,0.578,6,青岛黄海青港,天津泰达
7,0.384,20,6,0.768,259,15,4,0,14,9,0.825,5,473,0.616,1,1,4,4,1,0.568,0,17401,0.432,1,石家庄永昌,重庆当代
2,0.497,9,5,0.801,196,10,2,1,4,6,0.833,1,251,0.503,0,0,1,2,0,0.525,0,17401,0.475,0,石家庄永昌,重庆当代
5,0.275,11,1,0.667,63,5,2,2,10,3,0.815,4,222,0.725,1,1,3,2,1,0.622,0,17401,0.378,1,石家庄永昌,重庆当代
3,0.283,14,5,0.702,205,13,2,0,26,4,0.807,8,430,0.717,0,0,9,7,0,0.633,0,17403,0.367,2,武汉卓尔,河北华夏幸福
2,0.285,6,1,0.724,123,4,1,1,9,3,0.822,1,242,0.715,0,0,4,3,0,0.618,0,17403,0.382,0,武汉卓尔,河北华夏幸福
1,0.281,8,4,0.671,82,9,1,2,17,1,0.787,7,188,0.719,0,0,5,4,0,0.65,0,17403,0.35,2,武汉卓尔,河北华夏幸福
9,0.468,23,6,0.799,443,8,0,0,25,1,0.71,11,207,0.532,1,1,16,3,0,0.425,0,17404,0.575,5,上海上港,北京中赫国安
7,0.552,13,4,0.779,222,6,0,1,12,1,0.663,3,95,0.448,1,1,4,0,0,0.397,0,17404,0.603,1,上海上港,北京中赫国安
2,0.406,10,2,0.819,221,2,0,2,13,0,0.75,8,112,0.594,0,0,12,3,0,0.45,0,17404,0.55,4,上海上港,北京中赫国安
3,0.199,14,2,0.742,287,5,0,0,7,1,0.858,3,633,0.801,0,0,23,8,0,0.611,0,17406,0.389,3,山东鲁能泰山,广州富力
1,0.198,8,1,0.735,170,4,0,1,5,0,0.856,3,341,0.802,0,0,8,3,0,0.603,0,17406,0.397,0,山东鲁能泰山,广州富力
2,0.2,6,1,0.752,117,1,0,2,2,1,0.86,0,292,0.8,0,0,15,5,0,0.62,0,17406,0.38,3,山东鲁能泰山,广州富力
4,0.394,14,0,0.871,559,8,0,0,14,1,0.863,6,576,0.606,2,0,9,1,0,0.471,0,17407,0.529,4,上海绿地申花,河南建业
1,0.311,7,0,0.84,282,2,0,1,6,0,0.849,1,291,0.689,2,0,6,1,0,0.484,0,17407,0.516,3,上海绿地申花,河南建业
3,0.48,7,0,0.903,277,6,0,2,8,1,0.877,5,285,0.52,0,0,3,0,0,0.459,0,17407,0.541,1,上海绿地申花,河南建业
9,0.295,26,5,0.609,179,5,1,0,20,4,0.762,8,420,0.705,0,0,12,8,1,0.606,0,17408,0.394,4,深圳佳兆业,江苏苏宁易购
5,0.354,10,4,0.654,107,4,1,1,13,4,0.73,4,200,0.646,0,0,6,4,1,0.57,0,17408,0.43,3,深圳佳兆业,江苏苏宁易购
4,0.244,16,1,0.542,72,1,0,2,7,0,0.791,4,220,0.756,0,0,6,4,0,0.643,0,17408,0.357,1,深圳佳兆业,江苏苏宁易购
2,0.39,9,9,0.753,348,12,0,0,13,3,0.857,7,565,0.61,1,0,16,6,0,0.586,0,17405,0.414,3,广州恒大淘宝,大连人
0,0.33,3,1,0.751,189,6,0,1,7,1,0.858,4,309,0.67,0,0,9,3,0,0.603,0,17405,0.397,2,广州恒大淘宝,大连人
2,0.446,6,8,0.755,159,6,0,2,6,2,0.855,3,256,0.554,1,0,7,3,0,0.567,0,17405,0.433,1,广州恒大淘宝,大连人
3,0.216,12,1,0.709,275,8,0,0,11,3,0.887,4,773,0.784,4,0,14,8,0,0.701,0,17409,0.299,8,北京中赫国安,石家庄永昌
2,0.213,6,1,0.692,130,5,0,1,8,2,0.886,3,387,0.787,2,0,4,1,0,0.713,0,17409,0.287,4,北京中赫国安,石家庄永昌
1,0.218,6,0,0.724,145,3,0,2,3,1,0.889,1,386,0.782,2,0,10,7,0,0.689,0,17409,0.311,4,北京中赫国安,石家庄永昌
6,0.442,15,1,0.849,464,3,0,0,13,1,0.783,5,369,0.558,0,1,9,4,0,0.445,0,17411,0.555,1,天津泰达,武汉卓尔
4,0.486,10,1,0.86,243,2,0,1,7,0,0.746,2,181,0.514,0,0,2,2,0,0.43,0,17411,0.57,0,天津泰达,武汉卓尔
2,0.398,5,0,0.837,221,1,0,2,6,1,0.819,3,188,0.602,0,1,7,2,0,0.46,0,17411,0.54,1,天津泰达,武汉卓尔
4,0.374,14,6,0.777,341,8,1,0,15,5,0.896,8,652,0.626,3,0,11,2,0,0.597,0,17410,0.403,5,河北华夏幸福,青岛黄海青港
1,0.323,7,1,0.802,187,2,0,1,6,1,0.895,5,372,0.677,2,0,5,2,0,0.606,0,17410,0.394,3,河北华夏幸福,青岛黄海青港
3,0.426,7,5,0.747,154,6,1,2,9,4,0.896,3,280,0.574,1,0,6,0,0,0.586,0,17410,0.414,2,河北华夏幸福,青岛黄海青港
6,0.498,20,4,0.835,407,9,0,0,17,1,0.782,7,307,0.502,1,0,11,5,0,0.471,0,17412,0.529,3,重庆当代,上海上港
3,0.49,11,0,0.839,193,3,0,1,10,0,0.784,6,153,0.51,1,0,5,3,0,0.481,0,17412,0.519,2,重庆当代,上海上港
3,0.504,9,4,0.832,214,6,0,2,7,1,0.779,1,154,0.496,0,0,6,2,0,0.462,0,17412,0.538,1,重庆当代,上海上港
11,0.776,20,8,0.789,455,15,0,0,19,8,0.592,3,211,0.224,2,0,7,4,0,0.355,0,17522,0.645,3,天津泰达,深圳佳兆业
9,0.715,11,2,0.799,204,5,0,1,10,2,0.65,2,120,0.285,1,0,5,3,0,0.391,0,17522,0.609,2,天津泰达,深圳佳兆业
2,0.827,9,6,0.781,251,10,0,2,9,6,0.516,1,91,0.173,1,0,2,1,0,0.324,0,17522,0.676,1,天津泰达,深圳佳兆业
7,0.746,15,9,0.825,550,12,3,0,17,5,0.699,3,249,0.254,1,0,8,0,1,0.372,0,17526,0.628,1,河北华夏幸福,广州恒大淘宝
3,0.734,5,4,0.837,326,5,0,1,5,1,0.688,0,144,0.266,1,0,4,0,0,0.378,0,17526,0.622,1,河北华夏幸福,广州恒大淘宝
4,0.76,10,5,0.808,224,7,3,2,12,4,0.714,3,105,0.24,0,0,4,0,1,0.365,0,17526,0.635,0,河北华夏幸福,广州恒大淘宝
7,0.393,16,4,0.835,431,5,2,0,11,3,0.797,2,473,0.607,1,0,15,8,0,0.502,0,17523,0.498,6,大连人,石家庄永昌
5,0.486,10,2,0.849,265,4,1,1,6,2,0.808,1,255,0.514,1,0,6,2,0,0.482,0,17523,0.518,1,大连人,石家庄永昌
2,0.283,6,2,0.813,166,1,1,2,5,1,0.784,1,218,0.717,0,0,9,6,0,0.525,0,17523,0.475,5,大连人,石家庄永昌
8,0.731,24,6,0.885,547,20,2,0,14,12,0.751,3,277,0.269,2,1,6,1,1,0.358,0,17527,0.642,4,山东鲁能泰山,北京中赫国安
5,0.793,15,3,0.884,277,9,0,1,9,4,0.728,2,125,0.207,2,1,4,0,0,0.335,0,17527,0.665,3,山东鲁能泰山,北京中赫国安
3,0.683,9,3,0.885,270,11,2,2,5,8,0.77,1,152,0.317,0,0,2,1,1,0.38,0,17527,0.62,1,山东鲁能泰山,北京中赫国安
10,0.526,27,1,0.78,414,3,0,0,15,1,0.673,5,245,0.474,1,1,8,3,0,0.414,0,17524,0.586,3,河南建业,武汉卓尔
4,0.484,11,1,0.786,192,2,0,1,7,1,0.741,3,135,0.516,1,1,5,1,0,0.419,0,17524,0.581,3,河南建业,武汉卓尔
