guestShotsBlocks,guestIntercepttions,guestRedCard,guestYellowCard,half,homeYellowCard,homeTacklesConneceded,guestPassBlocks,homePassBlocks,homeClearances,matchHalf,homeRedCard,guestTackles,homeShotsBlocks,homeFoul,guestFoul,matchId,homeIntercepttions,homeTackles,guestClearances,guestTacklesConneceded,l_team,r_team
7,7,0,5,0,0,0,7,5,8,0,0,23,1,23,27,1447,14,15,15,0,北京人和,大连超越
2,2,0,3,1,0,0,5,3,3,0,0,11,1,14,13,1447,8,6,4,0,北京人和,大连超越
5,5,0,2,2,0,0,2,2,5,0,0,12,0,9,14,1447,6,9,11,0,北京人和,大连超越
1,17,0,1,0,2,0,14,10,15,0,0,22,2,15,31,1451,12,19,19,0,北京北控,大连一方
0,11,0,1,1,1,0,6,7,9,0,0,12,2,6,18,1451,4,9,1,0,北京北控,大连一方
1,6,0,0,2,1,0,8,3,6,0,0,10,0,9,13,1451,8,10,18,0,北京北控,大连一方
3,7,0,1,0,2,0,11,8,44,0,0,13,2,14,18,1450,9,14,17,0,梅州客家,武汉卓尔
2,3,0,1,1,1,0,6,3,18,0,0,9,0,8,6,1450,5,10,8,0,梅州客家,武汉卓尔
1,4,0,0,2,1,0,5,5,26,0,0,4,2,6,12,1450,4,4,9,0,梅州客家,武汉卓尔
1,8,0,2,0,0,0,6,6,18,0,0,12,3,10,10,1448,6,17,10,0,云南丽江,深圳佳兆业
1,4,0,0,1,0,0,3,2,7,0,0,7,1,6,3,1448,2,7,1,0,云南丽江,深圳佳兆业
0,4,0,2,2,0,0,3,4,11,0,0,5,2,4,7,1448,4,10,9,0,云南丽江,深圳佳兆业
0,21,0,1,0,1,0,17,7,14,0,0,18,4,21,13,1446,14,21,11,0,上海申鑫,呼和浩特中优
0,16,0,1,1,0,0,11,4,6,0,0,10,0,9,8,1446,8,9,6,0,上海申鑫,呼和浩特中优
0,5,0,0,2,1,0,6,3,8,0,0,8,4,12,5,1446,6,12,5,0,上海申鑫,呼和浩特中优
1,13,0,2,0,2,0,24,8,14,0,0,21,2,17,14,1445,14,16,19,0,杭州绿城,新疆天山雪豹
1,5,0,1,1,1,0,11,5,8,0,0,10,1,5,10,1445,6,9,9,0,杭州绿城,新疆天山雪豹
0,8,0,1,2,1,0,13,3,6,0,0,11,1,12,4,1445,8,7,10,0,杭州绿城,新疆天山雪豹
8,12,0,3,0,3,0,12,7,7,0,0,22,4,15,22,1449,9,15,41,0,石家庄永昌,保定容大
3,8,0,1,1,1,0,5,5,6,0,0,14,4,5,11,1449,4,7,17,0,石家庄永昌,保定容大
5,4,0,2,2,2,0,7,2,1,0,0,8,0,10,11,1449,5,8,24,0,石家庄永昌,保定容大
3,8,0,3,0,3,0,5,10,16,0,0,15,6,15,21,1452,8,24,27,0,浙江毅腾,青岛黄海制药
0,8,0,1,1,3,0,3,5,2,0,0,5,4,9,9,1452,3,13,13,0,浙江毅腾,青岛黄海制药
3,0,0,2,2,0,0,2,5,14,0,0,10,2,6,12,1452,5,11,14,0,浙江毅腾,青岛黄海制药
1,11,0,3,0,0,0,13,4,4,0,0,14,0,14,23,1459,7,6,20,0,呼和浩特中优,大连超越
0,4,0,0,1,0,0,5,3,2,0,0,6,0,9,8,1459,5,1,8,0,呼和浩特中优,大连超越
1,7,0,3,2,0,0,8,1,2,0,0,8,0,5,15,1459,2,5,12,0,呼和浩特中优,大连超越
0,21,1,2,0,3,0,9,5,7,0,0,24,0,26,17,1453,8,8,22,0,青岛黄海制药,新疆天山雪豹
0,9,0,1,1,1,0,6,3,0,0,0,13,0,12,10,1453,7,4,14,0,青岛黄海制药,新疆天山雪豹
0,12,1,2,2,2,0,3,2,7,0,0,11,0,14,7,1453,1,4,8,0,青岛黄海制药,新疆天山雪豹
1,9,0,5,0,1,0,6,6,10,0,0,16,3,10,20,1457,12,18,15,0,深圳佳兆业,保定容大
1,5,0,2,1,1,0,2,2,5,0,0,10,0,4,9,1457,7,9,7,0,深圳佳兆业,保定容大
0,4,0,3,2,0,0,4,4,5,0,0,6,3,6,11,1457,5,9,8,0,深圳佳兆业,保定容大
1,5,0,3,0,1,0,2,8,22,0,1,14,2,20,17,1460,11,19,15,0,杭州绿城,上海申鑫
1,4,0,1,1,1,0,0,3,14,0,0,10,2,9,8,1460,6,10,9,0,杭州绿城,上海申鑫
0,1,0,2,2,0,0,2,5,8,0,1,4,0,11,9,1460,5,9,6,0,杭州绿城,上海申鑫
1,15,0,2,0,1,0,6,7,20,0,0,11,0,17,12,1455,8,17,12,0,武汉卓尔,北京北控
0,9,0,0,1,0,0,3,4,7,0,0,4,0,10,7,1455,3,7,8,0,武汉卓尔,北京北控
1,6,0,2,2,1,0,3,3,13,0,0,7,0,7,5,1455,5,10,4,0,武汉卓尔,北京北控
3,13,0,3,0,1,0,4,14,13,0,0,25,0,20,17,1454,5,22,20,0,大连一方,浙江毅腾
0,3,0,0,1,0,0,2,4,3,0,0,11,0,7,11,1454,1,9,11,0,大连一方,浙江毅腾
3,10,0,3,2,1,0,2,10,10,0,0,14,0,13,6,1454,4,13,9,0,大连一方,浙江毅腾
4,20,0,1,0,0,0,10,10,11,0,0,29,2,14,19,1458,15,18,19,0,北京人和,云南丽江
2,12,0,0,1,0,0,9,5,5,0,0,15,1,9,12,1458,9,7,8,0,北京人和,云南丽江
2,8,0,1,2,0,0,1,5,6,0,0,14,1,5,7,1458,6,11,11,0,北京人和,云南丽江
4,10,1,1,0,1,0,10,3,6,0,0,19,0,16,13,1456,5,8,39,0,石家庄永昌,梅州客家
1,6,0,1,1,1,0,4,1,3,0,0,12,0,7,8,1456,2,3,6,0,石家庄永昌,梅州客家
3,4,1,1,2,0,0,6,2,3,0,0,7,0,9,5,1456,3,5,33,0,石家庄永昌,梅州客家
1,9,0,4,0,1,0,8,6,20,0,0,13,0,30,24,1462,8,20,10,0,大连超越,杭州绿城
1,6,0,1,1,1,0,6,3,8,0,0,7,0,11,9,1462,2,14,3,0,大连超越,杭州绿城
0,3,0,3,2,0,0,2,3,12,0,0,6,0,19,15,1462,6,6,7,0,大连超越,杭州绿城
5,13,0,5,0,1,0,7,7,11,0,0,13,0,18,21,1463,4,18,24,0,云南丽江,呼和浩特中优
4,9,0,2,1,0,0,4,3,5,0,0,7,0,9,9,1463,2,8,9,0,云南丽江,呼和浩特中优
1,4,0,3,2,1,0,3,4,6,0,0,6,0,9,12,1463,2,10,15,0,云南丽江,呼和浩特中优
1,13,0,2,0,1,0,8,7,14,0,0,13,3,20,18,1467,14,18,14,0,浙江毅腾,武汉卓尔
1,8,0,1,1,0,0,5,3,4,0,0,8,0,9,13,1467,7,11,8,0,浙江毅腾,武汉卓尔
0,5,0,1,2,1,0,3,4,10,0,0,5,3,11,5,1467,7,7,6,0,浙江毅腾,武汉卓尔
2,13,0,2,0,2,0,10,5,17,0,0,28,6,13,20,1464,18,13,28,0,北京人和,保定容大
2,8,0,0,1,0,0,8,3,9,0,0,13,1,6,7,1464,5,10,16,0,北京人和,保定容大
0,5,0,2,2,2,0,2,2,8,0,0,15,5,7,13,1464,13,3,12,0,北京人和,保定容大
4,13,0,2,0,3,0,10,7,21,0,0,13,1,27,22,1466,7,10,19,0,北京北控,石家庄永昌
2,8,0,0,1,0,0,7,4,10,0,0,5,1,11,10,1466,4,8,14,0,北京北控,石家庄永昌
2,5,0,2,2,3,0,3,3,11,0,0,8,0,16,12,1466,3,2,5,0,北京北控,石家庄永昌
2,13,0,2,0,2,0,10,14,14,0,0,16,2,18,19,1461,8,17,20,0,上海申鑫,新疆天山雪豹
2,7,0,1,1,0,0,7,7,6,0,0,8,1,7,11,1461,7,10,11,0,上海申鑫,新疆天山雪豹
0,6,0,1,2,2,0,3,7,8,0,0,8,1,11,8,1461,1,7,9,0,上海申鑫,新疆天山雪豹
6,16,0,3,0,0,0,14,8,18,0,0,12,1,8,12,1465,13,19,19,0,梅州客家,深圳佳兆业
4,5,0,1,1,0,0,9,5,10,0,0,3,1,4,6,1465,8,9,9,0,梅州客家,深圳佳兆业
2,11,0,2,2,0,0,5,3,8,0,0,9,0,4,6,1465,5,10,10,0,梅州客家,深圳佳兆业
3,9,1,1,0,2,0,10,6,22,0,0,22,3,21,12,1468,21,16,19,0,大连一方,青岛黄海制药
0,6,0,0,1,0,0,3,4,7,0,0,7,3,10,3,1468,6,7,11,0,大连一方,青岛黄海制药
3,3,1,1,2,2,0,7,2,15,0,0,15,0,11,9,1468,15,9,8,0,大连一方,青岛黄海制药
2,8,0,0,0,3,0,12,10,17,0,0,16,0,20,14,1476,13,19,9,0,大连超越,上海申鑫
2,5,0,0,1,1,0,7,5,10,0,0,7,0,9,7,1476,7,9,5,0,大连超越,上海申鑫
0,3,0,0,2,2,0,5,5,7,0,0,9,0,11,7,1476,6,10,4,0,大连超越,上海申鑫
4,11,0,0,0,1,0,4,17,36,0,0,18,5,20,12,1470,6,20,1,0,武汉卓尔,青岛黄海制药
3,8,0,0,1,0,0,4,7,16,0,0,8,1,12,6,1470,3,10,0,0,武汉卓尔,青岛黄海制药
1,3,0,0,2,1,0,0,10,20,0,0,10,4,8,6,1470,3,10,1,0,武汉卓尔,青岛黄海制药
2,4,0,3,0,2,0,10,12,17,0,0,17,1,21,21,1474,13,14,18,0,呼和浩特中优,保定容大
0,2,0,2,1,1,0,5,4,3,0,0,8,0,10,14,1474,8,9,12,0,呼和浩特中优,保定容大
2,2,0,1,2,1,0,5,8,14,0,0,9,1,11,7,1474,5,5,6,0,呼和浩特中优,保定容大
8,24,0,3,0,1,0,10,15,12,0,0,14,1,13,14,1473,15,14,35,0,北京人和,梅州客家
1,16,0,1,1,1,0,5,10,6,0,0,5,0,9,7,1473,8,6,19,0,北京人和,梅州客家
7,8,0,2,2,0,0,5,5,6,0,0,9,1,4,7,1473,7,8,16,0,北京人和,梅州客家
1,6,0,2,0,4,0,16,17,27,0,0,31,5,27,14,1471,9,28,17,0,石家庄永昌,浙江毅腾
0,2,0,2,1,1,0,9,5,6,0,0,14,2,11,6,1471,6,14,15,0,石家庄永昌,浙江毅腾
1,4,0,0,2,3,0,7,12,21,0,0,17,3,16,8,1471,3,14,2,0,石家庄永昌,浙江毅腾
1,9,0,0,0,2,0,5,9,21,0,0,15,1,17,13,1472,7,17,17,0,深圳佳兆业,北京北控
1,5,0,0,1,1,0,2,0,4,0,0,7,1,6,7,1472,1,8,13,0,深圳佳兆业,北京北控
0,4,0,0,2,1,0,3,9,17,0,0,8,0,11,6,1472,6,9,4,0,深圳佳兆业,北京北控
3,11,0,3,0,1,0,10,9,10,0,0,19,4,19,28,1475,6,12,12,0,杭州绿城,云南丽江
0,7,0,0,1,0,0,3,2,3,0,0,9,0,10,16,1475,3,5,9,0,杭州绿城,云南丽江
3,4,0,3,2,1,0,7,7,7,0,0,10,4,9,12,1475,3,7,3,0,杭州绿城,云南丽江
1,12,0,3,0,4,0,13,12,18,0,0,16,0,13,34,1469,9,23,14,0,新疆天山雪豹,大连一方
1,8,0,1,1,0,0,5,5,6,0,0,9,0,7,15,1469,3,7,9,0,新疆天山雪豹,大连一方
0,4,0,2,2,4,0,8,7,12,0,0,7,0,6,19,1469,6,16,5,0,新疆天山雪豹,大连一方
1,16,0,2,0,3,0,7,7,16,0,0,13,5,24,22,1478,10,15,15,0,云南丽江,上海申鑫
0,8,0,0,1,1,0,5,5,11,0,0,6,3,11,11,1478,6,8,4,0,云南丽江,上海申鑫
1,8,0,2,2,2,0,2,2,5,0,0,7,2,13,11,1478,4,7,11,0,云南丽江,上海申鑫
4,15,0,1,0,3,0,17,12,13,0,0,14,2,20,10,1479,11,21,22,0,保定容大,杭州绿城
2,9,0,0,1,1,0,5,4,5,0,0,9,1,10,6,1479,5,8,7,0,保定容大,杭州绿城
2,6,0,1,2,2,0,12,8,8,0,0,5,1,10,4,1479,6,13,15,0,保定容大,杭州绿城
4,3,0,1,0,4,0,9,5,6,0,0,12,0,16,18,1480,8,12,26,0,梅州客家,呼和浩特中优
1,1,0,0,1,0,0,3,2,4,0,0,8,0,4,10,1480,3,5,12,0,梅州客家,呼和浩特中优
3,2,0,1,2,4,0,6,3,2,0,0,4,0,12,8,1480,5,7,14,0,梅州客家,呼和浩特中优
1,12,0,2,0,1,0,6,8,21,0,0,29,1,23,20,1482,10,21,14,0,浙江毅腾,深圳佳兆业
1,2,0,2,1,1,0,3,4,7,0,0,12,1,14,12,1482,5,8,6,0,浙江毅腾,深圳佳兆业
0,10,0,0,2,0,0,3,4,14,0,0,17,0,9,8,1482,5,13,8,0,浙江毅腾,深圳佳兆业
4,16,0,1,0,2,0,9,14,25,0,0,13,1,13,17,1483,7,9,20,0,青岛黄海制药,石家庄永昌
1,5,0,0,1,1,0,4,5,5,0,0,3,0,5,7,1483,4,6,10,0,青岛黄海制药,石家庄永昌
3,11,0,1,2,1,0,5,9,20,0,0,10,1,8,10,1483,3,3,10,0,青岛黄海制药,石家庄永昌
4,10,0,1,0,1,0,17,4,6,0,0,14,0,19,23,1481,17,19,24,0,北京北控,北京人和
0,6,0,1,1,0,0,7,0,1,0,0,8,0,11,8,1481,8,9,9,0,北京北控,北京人和
4,4,0,0,2,1,0,10,4,5,0,0,6,0,8,15,1481,9,10,15,0,北京北控,北京人和
1,12,0,1,0,0,0,3,3,21,0,0,26,5,7,14,1477,16,27,14,0,新疆天山雪豹,大连超越
0,4,0,0,1,0,0,1,1,6,0,0,12,3,3,6,1477,6,15,11,0,新疆天山雪豹,大连超越
1,8,0,1,2,0,0,2,2,15,0,0,14,2,4,8,1477,10,12,3,0,新疆天山雪豹,大连超越
2,3,0,0,0,2,0,9,7,22,0,0,28,1,14,11,1484,16,28,14,0,大连一方,武汉卓尔
0,2,0,0,1,0,0,2,2,6,0,0,9,0,8,6,1484,8,16,4,0,大连一方,武汉卓尔
2,1,0,0,2,2,0,7,5,16,0,0,19,1,6,5,1484,8,12,10,0,大连一方,武汉卓尔
6,15,0,3,0,2,0,8,6,1,0,0,11,0,10,20,1492,6,10,28,0,大连超越,云南丽江
2,7,0,1,1,1,0,1,3,0,0,0,5,0,6,9,1492,3,3,6,0,大连超越,云南丽江
4,8,0,2,2,1,0,7,3,1,0,0,6,0,4,11,1492,3,7,22,0,大连超越,云南丽江
3,12,0,1,0,1,0,8,13,27,0,0,21,2,15,25,1489,13,18,26,0,呼和浩特中优,北京北控
2,8,0,1,1,1,0,5,3,8,0,0,8,2,9,12,1489,3,7,16,0,呼和浩特中优,北京北控
1,4,0,0,2,0,0,3,10,19,0,0,13,0,6,13,1489,10,11,10,0,呼和浩特中优,北京北控
2,8,0,3,0,1,0,9,7,14,0,0,25,3,23,21,14910,10,14,20,0,上海申鑫,保定容大
3,11,0,0,0,2,0,9,10,11,0,0,24,3,8,13,14911,12,18,22,0,上海申鑫,保定容大
2,11,0,1,0,2,0,10,8,26,0,0,17,0,24,16,14912,12,13,30,0,上海申鑫,保定容大
3,6,0,1,0,2,0,9,11,16,0,0,19,0,14,22,1485,10,16,21,0,新疆天山雪豹,武汉卓尔
1,3,0,1,1,0,0,3,9,8,0,0,11,0,7,8,1485,6,10,6,0,新疆天山雪豹,武汉卓尔
2,3,0,0,2,2,0,6,2,8,0,0,8,0,7,14,1485,4,6,15,0,新疆天山雪豹,武汉卓尔
5,13,0,1,0,2,0,7,12,17,0,0,11,4,10,23,1487,17,14,30,0,深圳佳兆业,青岛黄海制药
0,8,0,0,1,1,0,3,7,9,0,0,5,1,6,13,1487,8,5,16,0,深圳佳兆业,青岛黄海制药
5,5,0,1,2,1,0,4,5,8,0,0,6,3,4,10,1487,9,9,14,0,深圳佳兆业,青岛黄海制药
1,9,0,1,0,3,0,15,8,22,0,0,15,3,21,16,1490,9,15,8,0,杭州绿城,梅州客家
1,6,0,0,1,0,0,9,0,7,0,0,7,1,12,7,1490,3,9,5,0,杭州绿城,梅州客家
0,3,0,1,2,3,0,6,8,15,0,0,8,2,9,9,1490,6,6,3,0,杭州绿城,梅州客家
3,4,0,4,0,2,0,10,11,10,0,0,12,2,14,24,1488,8,21,10,0,北京人和,浙江毅腾
1,2,0,1,1,1,0,7,2,6,0,0,5,0,7,12,1488,6,15,3,0,北京人和,浙江毅腾
2,2,0,3,2,1,0,3,9,4,0,0,7,2,7,12,1488,2,6,7,0,北京人和,浙江毅腾
8,17,0,4,0,2,0,5,12,10,0,0,31,0,15,26,1486,12,25,29,0,石家庄永昌,大连一方
6,6,0,1,1,1,0,3,5,1,0,0,14,0,6,15,1486,8,12,13,0,石家庄永昌,大连一方
2,11,0,3,2,1,0,2,7,9,0,0,17,0,9,11,1486,4,13,16,0,石家庄永昌,大连一方
2,11,0,2,0,1,0,5,8,50,0,1,17,9,11,24,1495,16,21,6,0,梅州客家,上海申鑫
0,8,0,1,1,1,0,4,4,15,0,0,9,3,7,17,1495,11,10,3,0,梅州客家,上海申鑫
2,3,0,1,2,0,0,1,4,35,0,1,8,6,4,7,1495,5,11,3,0,梅州客家,上海申鑫
4,16,1,1,0,1,0,13,6,18,0,0,12,2,12,24,1500,8,15,24,0,武汉卓尔,石家庄永昌
1,12,0,1,1,0,0,6,2,6,0,0,4,0,5,11,1500,5,7,8,0,武汉卓尔,石家庄永昌
3,4,1,0,2,1,0,7,4,12,0,0,8,2,7,13,1500,3,8,16,0,武汉卓尔,石家庄永昌
3,8,1,3,0,3,0,11,2,18,0,0,19,1,17,13,1498,13,22,22,0,青岛黄海制药,北京人和
2,5,0,1,1,1,0,5,1,12,0,0,10,0,11,8,1498,8,16,8,0,青岛黄海制药,北京人和
1,3,1,2,2,2,0,6,1,6,0,0,9,1,6,5,1498,5,6,14,0,青岛黄海制药,北京人和
2,11,0,3,0,1,0,5,5,7,0,0,14,2,14,14,1494,9,11,38,0,保定容大,大连超越
3,14,0,3,0,2,0,15,15,24,0,0,13,4,12,26,14941,12,14,18,0,保定容大,大连超越
6,9,0,1,0,2,0,11,13,29,0,0,18,5,17,14,14942,7,22,19,0,保定容大,大连超越
3,9,2,1,0,1,0,3,7,12,0,1,18,5,24,22,1497,11,15,7,0,浙江毅腾,呼和浩特中优
2,3,2,0,1,1,0,1,3,4,0,1,8,2,14,12,1497,7,6,3,0,浙江毅腾,呼和浩特中优
1,6,0,1,2,0,0,2,4,8,0,0,10,3,10,10,1497,4,9,4,0,浙江毅腾,呼和浩特中优
8,11,0,1,0,2,0,7,6,12,0,0,15,3,18,9,1496,16,14,38,0,北京北控,杭州绿城
4,6,0,0,1,0,0,2,1,7,0,0,8,3,5,4,1496,12,8,19,0,北京北控,杭州绿城
4,5,0,1,2,2,0,5,5,5,0,0,7,0,13,5,1496,4,6,19,0,北京北控,杭州绿城
1,3,0,5,0,0,0,7,8,18,0,0,14,0,21,13,1499,8,18,8,0,大连一方,深圳佳兆业
0,2,0,2,1,0,0,2,4,4,0,0,8,0,14,3,1499,4,9,7,0,大连一方,深圳佳兆业
1,1,0,3,2,0,0,5,4,14,0,0,6,0,7,10,1499,4,9,1,0,大连一方,深圳佳兆业
4,6,0,2,0,1,0,14,14,8,0,0,17,1,9,16,1493,18,17,24,0,新疆天山雪豹,云南丽江
2,2,0,0,1,0,0,10,5,3,0,0,9,1,5,7,1493,6,8,16,0,新疆天山雪豹,云南丽江
2,4,0,2,2,1,0,4,9,5,0,0,8,0,4,9,1493,12,9,8,0,新疆天山雪豹,云南丽江
3,12,0,1,0,3,0,10,14,25,0,0,11,4,23,13,1507,7,20,19,0,大连超越,梅州客家
3,6,0,0,1,2,0,5,8,14,0,0,3,1,10,5,1507,6,8,14,0,大连超越,梅州客家
0,6,0,1,2,1,0,5,6,11,0,0,8,3,13,8,1507,1,12,5,0,大连超越,梅州客家
5,8,0,1,0,1,0,7,12,15,0,0,16,1,7,21,15080,11,12,30,0,云南丽江,保定容大
5,25,0,3,0,4,0,6,7,32,0,0,18,5,19,13,15081,25,21,9,0,云南丽江,保定容大
1,11,1,2,0,3,0,9,5,21,0,0,16,3,19,22,15082,16,23,4,0,云南丽江,保定容大
3,12,0,3,0,1,0,8,16,16,0,0,19,1,12,29,1506,10,5,22,0,上海申鑫,北京北控
0,9,0,2,1,0,0,4,9,12,0,0,13,0,4,15,1506,9,4,7,0,上海申鑫,北京北控
3,3,0,1,2,1,0,4,7,4,0,0,6,1,8,14,1506,1,1,15,0,上海申鑫,北京北控
3,16,0,4,0,3,0,5,11,17,0,0,36,1,21,26,1505,15,26,13,0,浙江毅腾,杭州绿城
0,8,0,2,1,1,0,4,8,6,0,0,18,0,13,12,1505,8,14,6,0,浙江毅腾,杭州绿城
3,8,0,2,2,2,0,1,3,11,0,0,18,1,8,14,1505,7,12,7,0,浙江毅腾,杭州绿城
1,2,0,2,0,1,0,8,5,18,0,0,10,3,17,21,1502,9,11,24,0,深圳佳兆业,武汉卓尔
1,2,0,1,1,1,0,4,2,8,0,0,6,2,11,10,1502,5,6,11,0,深圳佳兆业,武汉卓尔
0,0,0,1,2,0,0,4,3,10,0,0,4,1,6,11,1502,4,5,13,0,深圳佳兆业,武汉卓尔
2,3,0,0,0,3,0,7,7,22,0,0,9,2,14,12,1504,5,15,11,0,呼和浩特中优,青岛黄海制药
1,2,0,0,1,3,0,5,3,11,0,0,5,0,8,6,1504,3,7,5,0,呼和浩特中优,青岛黄海制药
1,1,0,0,2,0,0,2,4,11,0,0,4,2,6,6,1504,2,8,6,0,呼和浩特中优,青岛黄海制药
3,10,0,0,0,0,0,10,13,20,0,0,19,1,10,21,1501,10,22,14,0,新疆天山雪豹,石家庄永昌
1,6,0,0,1,0,0,5,7,3,0,0,14,0,4,9,1501,7,15,10,0,新疆天山雪豹,石家庄永昌
2,4,0,0,2,0,0,5,6,17,0,0,5,1,6,12,1501,3,7,4,0,新疆天山雪豹,石家庄永昌
2,14,0,3,0,1,0,8,4,7,0,0,14,3,16,36,1503,15,11,27,0,北京人和,大连一方
0,8,0,1,1,0,0,4,1,6,0,0,7,1,9,16,1503,7,5,9,0,北京人和,大连一方
2,6,0,2,2,1,0,4,3,1,0,0,7,2,7,20,1503,8,6,18,0,北京人和,大连一方
6,15,0,1,0,3,0,10,5,4,0,0,18,0,10,16,1510,17,14,15,0,梅州客家,云南丽江
2,8,0,1,1,1,0,3,3,3,0,0,13,0,5,9,1510,11,9,7,0,梅州客家,云南丽江
4,7,0,0,2,2,0,7,2,1,0,0,5,0,5,7,1510,6,5,8,0,梅州客家,云南丽江
1,8,0,0,0,3,0,7,8,21,0,0,18,3,23,16,1515,7,13,13,0,武汉卓尔,北京人和
1,4,0,0,1,1,0,4,5,10,0,0,10,1,11,8,1515,5,9,7,0,武汉卓尔,北京人和
0,4,0,0,2,2,0,3,3,11,0,0,8,2,12,8,1515,2,4,6,0,武汉卓尔,北京人和
4,14,0,5,0,2,0,6,7,11,0,0,21,0,14,21,1512,6,10,19,0,浙江毅腾,上海申鑫
2,8,0,4,1,0,0,3,4,5,0,0,13,0,4,11,1512,5,6,14,0,浙江毅腾,上海申鑫
2,6,0,1,2,2,0,3,3,6,0,0,8,0,10,10,1512,1,4,5,0,浙江毅腾,上海申鑫
2,31,0,3,0,3,0,11,18,15,0,0,11,0,20,17,15110,32,24,24,0,北京北控,大连超越
1,15,0,3,0,2,0,7,4,12,0,0,10,2,17,20,15111,5,12,39,0,北京北控,大连超越
4,13,0,2,0,1,0,11,7,17,0,0,17,1,12,15,15112,28,19,26,0,北京北控,大连超越
4,17,0,1,0,2,0,13,8,10,0,0,15,1,16,11,1513,7,14,37,0,青岛黄海制药,杭州绿城
,,,,,,,,,,,,,,,,,,,,,,
3,9,0,0,2,1,0,5,4,6,0,0,8,1,8,8,1513,3,3,9,0,青岛黄海制药,杭州绿城
0,8,0,2,0,0,0,8,10,16,0,0,19,0,12,22,1509,10,21,19,0,新疆天山雪豹,保定容大
0,5,0,0,1,0,0,5,5,9,0,0,8,0,6,7,1509,4,12,7,0,新疆天山雪豹,保定容大
0,3,0,2,2,0,0,3,5,7,0,0,11,0,6,15,1509,6,9,12,0,新疆天山雪豹,保定容大
1,16,0,1,0,0,0,13,19,36,0,1,25,1,16,16,15140,10,16,11,0,大连一方,呼和浩特中优
0,7,0,1,1,1,0,0,6,15,0,0,10,2,12,9,1514,7,13,8,0,大连一方,呼和浩特中优
1,8,0,0,2,1,0,1,4,18,0,0,9,5,15,5,1514,8,5,0,0,大连一方,呼和浩特中优
5,7,0,3,0,2,0,11,8,20,0,0,17,3,24,18,1516,7,10,23,0,石家庄永昌,深圳佳兆业
2,5,0,2,1,2,0,5,3,7,0,0,9,1,10,6,1516,5,6,10,0,石家庄永昌,深圳佳兆业
3,2,0,1,2,0,0,6,5,13,0,0,8,2,14,12,1516,2,4,13,0,石家庄永昌,深圳佳兆业
