guestFrontFreeKicks,guestInitAttackRate,guestFreekiscks,guestCorners,guestPassesSuccRate,guestPass,guestShots,guestGoals,half,homeFreekiscks,guestShotsOnTarget,homePassesSuccRate,homeFrontFreeKicks,homePass,homeInitAttackRate,homeGoals,homePenalties,homeShots,homeCorners,guestPenalties,homePossAve,matchHalf,matchId,guestPossAve,homeShotsOnTarget,l_team,r_team
4,0.573,11,3,0.72,200,3,0,1,5,1,0.803,3,238,0.427,0,0,1,2,0,0.514,0,2770,0.486,0,江苏苏宁易购,天津亿利
6,0.387,11,0,0.65,206,7,0,2,12,1,0.718,5,245,0.613,0,0,4,0,0,0.512,0,2770,0.488,2,江苏苏宁易购,天津亿利
9,0.538,21,3,0.816,500,10,1,0,12,6,0.779,8,376,0.462,2,0,8,1,0,0.437,0,2772,0.563,4,山东鲁能泰山,广州恒大淘宝
5,0.523,9,2,0.83,259,8,1,1,7,5,0.768,6,194,0.477,0,0,3,1,0,0.446,0,2772,0.554,1,山东鲁能泰山,广州恒大淘宝
4,0.551,12,1,0.801,241,2,0,2,5,1,0.791,2,182,0.449,2,0,5,0,0,0.428,0,2772,0.572,3,山东鲁能泰山,广州恒大淘宝
8,0.554,22,7,0.719,363,10,1,0,17,3,0.641,7,304,0.446,1,0,8,5,0,0.484,0,2771,0.516,1,贵州恒丰智诚,北京中赫国安
4,0.49,9,5,0.663,178,4,1,1,7,1,0.632,3,182,0.51,1,0,6,3,0,0.522,0,2771,0.478,1,贵州恒丰智诚,北京中赫国安
4,0.619,13,2,0.773,185,6,0,2,10,2,0.656,4,122,0.381,0,0,2,2,0,0.442,0,2771,0.558,0,贵州恒丰智诚,北京中赫国安
5,0.566,15,3,0.743,451,10,1,0,35,2,0.652,15,356,0.434,1,0,13,2,0,0.461,0,2774,0.539,3,重庆当代力帆,河北华夏幸福
0,0.526,3,3,0.733,206,7,1,1,17,2,0.705,9,183,0.474,1,0,8,1,0,0.479,0,2774,0.521,2,重庆当代力帆,河北华夏幸福
5,0.606,12,0,0.751,245,3,0,2,18,0,0.595,6,173,0.394,0,0,5,1,0,0.442,0,2774,0.558,1,重庆当代力帆,河北华夏幸福
6,0.606,14,5,0.757,317,13,1,0,22,2,0.765,9,281,0.394,1,0,12,4,1,0.493,0,2773,0.507,2,上海绿地申花,天津权健
3,0.59,7,2,0.732,149,5,0,1,11,1,0.78,3,173,0.41,0,0,5,4,0,0.523,0,2773,0.477,1,上海绿地申花,天津权健
3,0.621,7,3,0.78,168,8,1,2,11,1,0.741,6,108,0.379,1,0,7,0,1,0.46,0,2773,0.54,1,上海绿地申花,天津权健
10,0.62,21,10,0.735,340,21,0,0,22,7,0.734,6,346,0.38,1,0,12,4,1,0.507,0,2775,0.493,4,广州富力,长春亚泰
6,0.613,13,2,0.775,173,7,0,1,13,2,0.781,2,228,0.387,0,0,4,1,0,0.55,0,2775,0.45,1,广州富力,长春亚泰
4,0.626,8,8,0.695,167,14,0,2,9,5,0.644,4,118,0.374,1,0,8,3,1,0.457,0,2775,0.543,3,广州富力,长春亚泰
6,0.313,18,1,0.742,330,6,1,0,20,4,0.75,13,448,0.687,1,0,19,10,0,0.56,0,2776,0.44,4,河南建业,辽宁沈阳开新
1,0.274,9,1,0.726,146,2,0,1,9,2,0.807,6,280,0.726,0,0,10,7,0,0.616,0,2776,0.384,2,河南建业,辽宁沈阳开新
5,0.355,9,0,0.755,184,4,1,2,11,2,0.655,7,168,0.645,1,0,9,3,0,0.496,0,2776,0.504,2,河南建业,辽宁沈阳开新
8,0.562,24,2,0.802,526,14,1,0,15,7,0.723,3,401,0.438,0,0,11,11,0,0.452,0,2777,0.548,2,延边富德,广州富力
6,0.524,11,0,0.825,285,8,0,1,7,5,0.708,3,209,0.476,0,0,6,4,0,0.451,0,2777,0.549,1,延边富德,广州富力
2,0.601,13,2,0.776,241,6,1,2,8,2,0.74,0,192,0.399,0,0,5,7,0,0.453,0,2777,0.547,1,延边富德,广州富力
6,0.412,18,3,0.673,324,9,0,0,20,3,0.741,11,425,0.588,1,0,15,9,0,0.557,0,2778,0.443,6,天津权健,河南建业
3,0.384,9,1,0.689,148,5,0,1,9,3,0.789,5,237,0.616,1,0,6,2,0,0.6,0,2778,0.4,3,天津权健,河南建业
3,0.443,9,2,0.659,176,4,0,2,11,0,0.681,6,188,0.557,0,0,9,7,0,0.513,0,2778,0.487,3,天津权健,河南建业
10,0.498,20,7,0.668,310,15,2,0,14,4,0.617,7,264,0.502,3,1,15,7,0,0.484,0,2779,0.516,5,广州恒大淘宝,上海上港
6,0.564,11,5,0.706,153,9,0,1,6,1,0.641,2,128,0.436,2,0,5,3,0,0.439,0,2779,0.561,2,广州恒大淘宝,上海上港
4,0.439,9,2,0.631,157,6,2,2,8,3,0.596,5,136,0.561,1,1,10,4,0,0.527,0,2779,0.473,3,广州恒大淘宝,上海上港
6,0.284,15,4,0.691,249,6,0,0,36,1,0.828,16,512,0.716,1,1,11,6,0,0.62,0,2780,0.38,5,河北华夏幸福,贵州恒丰智诚
1,0.245,7,3,0.635,104,2,0,1,20,1,0.835,11,248,0.755,1,1,7,4,0,0.649,0,2780,0.351,3,河北华夏幸福,贵州恒丰智诚
5,0.319,8,1,0.731,145,4,0,2,16,0,0.822,5,264,0.681,0,0,4,2,0,0.594,0,2780,0.406,2,河北华夏幸福,贵州恒丰智诚
6,0.407,15,1,0.607,313,11,2,0,23,4,0.696,13,369,0.593,0,0,11,3,0,0.561,0,2782,0.439,1,长春亚泰,山东鲁能泰山
2,0.355,7,0,0.595,173,3,0,1,9,1,0.696,5,214,0.645,0,0,5,1,0,0.576,0,2782,0.424,0,长春亚泰,山东鲁能泰山
4,0.461,8,1,0.621,140,8,2,2,14,3,0.697,8,155,0.539,0,0,6,2,0,0.544,0,2782,0.456,1,长春亚泰,山东鲁能泰山
11,0.617,21,6,0.744,418,13,1,0,12,5,0.704,6,371,0.383,3,1,11,6,0,0.481,0,2781,0.519,4,辽宁沈阳开新,江苏苏宁易购
6,0.59,10,4,0.732,183,5,1,1,6,3,0.698,4,182,0.41,1,1,3,3,0,0.492,0,2781,0.508,1,辽宁沈阳开新,江苏苏宁易购
5,0.636,11,2,0.753,235,8,0,2,6,2,0.709,2,189,0.364,2,0,8,3,0,0.471,0,2781,0.529,3,辽宁沈阳开新,江苏苏宁易购
14,0.457,24,5,0.682,264,10,1,0,25,1,0.69,11,339,0.543,2,0,11,5,0,0.541,0,2783,0.459,3,北京中赫国安,上海绿地申花
2,0.321,7,1,0.646,113,4,1,1,18,1,0.714,9,185,0.679,1,0,8,3,0,0.589,0,2783,0.411,2,北京中赫国安,上海绿地申花
12,0.557,17,4,0.709,151,6,0,2,7,0,0.662,2,154,0.443,1,0,3,2,0,0.494,0,2783,0.506,1,北京中赫国安,上海绿地申花
7,0.516,23,3,0.744,434,10,0,0,11,2,0.722,7,395,0.484,2,0,12,3,0,0.477,0,2784,0.523,5,天津亿利,重庆当代力帆
2,0.491,11,1,0.731,201,4,0,1,6,0,0.725,3,218,0.509,0,0,6,2,0,0.51,0,2784,0.49,1,天津亿利,重庆当代力帆
5,0.536,12,2,0.755,233,6,0,2,5,2,0.718,4,177,0.464,2,0,6,1,0,0.445,0,2784,0.555,4,天津亿利,重庆当代力帆
3,0.447,9,11,0.735,343,15,1,0,27,7,0.82,18,411,0.553,2,0,12,6,0,0.572,0,2785,0.428,4,上海上港,山东鲁能泰山
3,0.339,4,4,0.701,164,5,0,1,15,0,0.828,10,238,0.661,1,0,5,4,0,0.625,0,2785,0.375,2,上海上港,山东鲁能泰山
0,0.556,5,7,0.765,179,10,1,2,12,7,0.809,8,173,0.444,1,0,7,2,0,0.514,0,2785,0.486,2,上海上港,山东鲁能泰山
3,0.404,15,2,0.764,406,5,2,0,18,2,0.766,11,482,0.596,1,0,8,10,0,0.535,0,2786,0.465,4,江苏苏宁易购,重庆当代力帆
1,0.43,7,1,0.775,258,0,0,1,10,0,0.765,6,247,0.57,0,0,3,1,0,0.494,0,2786,0.506,1,江苏苏宁易购,重庆当代力帆
2,0.375,8,1,0.743,148,5,2,2,8,2,0.766,5,235,0.625,1,0,5,9,0,0.589,0,2786,0.411,3,江苏苏宁易购,重庆当代力帆
7,0.377,21,1,0.651,281,1,0,0,25,0,0.814,9,553,0.623,1,0,9,3,0,0.645,0,2787,0.355,5,北京中赫国安,河南建业
6,0.409,9,0,0.671,158,0,0,1,14,0,0.793,6,261,0.591,0,0,3,2,0,0.629,0,2787,0.371,2,北京中赫国安,河南建业
1,0.344,12,1,0.626,123,1,0,2,11,0,0.832,3,292,0.656,1,0,6,1,0,0.662,0,2787,0.338,3,北京中赫国安,河南建业
5,0.469,21,2,0.692,286,9,0,0,17,3,0.691,5,343,0.531,0,0,10,3,0,0.524,0,2788,0.476,2,贵州恒丰智诚,天津亿利
2,0.5,10,2,0.762,181,4,0,1,6,2,0.695,1,174,0.5,0,0,6,2,0,0.495,0,2788,0.505,1,贵州恒丰智诚,天津亿利
3,0.428,11,0,0.571,105,5,0,2,11,1,0.686,4,169,0.572,0,0,4,1,0,0.564,0,2788,0.436,1,贵州恒丰智诚,天津亿利
11,0.465,21,5,0.768,379,12,2,0,19,8,0.743,8,389,0.535,2,0,11,5,1,0.508,0,2789,0.492,6,广州恒大淘宝,广州富力
3,0.537,9,2,0.801,277,6,1,1,5,3,0.686,2,188,0.463,1,0,6,3,1,0.432,0,2789,0.568,5,广州恒大淘宝,广州富力
8,0.385,12,3,0.676,102,6,1,2,14,5,0.796,6,201,0.615,1,0,5,2,0,0.61,0,2789,0.39,1,广州恒大淘宝,广州富力
9,0.503,18,5,0.762,383,11,2,0,16,5,0.764,6,351,0.497,4,0,13,4,0,0.475,0,2790,0.525,7,河北华夏幸福,上海绿地申花
5,0.566,11,3,0.769,195,5,1,1,6,4,0.681,2,141,0.434,3,0,8,2,0,0.448,0,2790,0.552,4,河北华夏幸福,上海绿地申花
4,0.455,7,2,0.755,188,6,1,2,10,1,0.819,4,210,0.545,1,0,5,2,0,0.498,0,2790,0.502,3,河北华夏幸福,上海绿地申花
7,0.307,22,3,0.678,311,5,1,0,18,3,0.818,10,440,0.693,1,1,21,9,0,0.576,0,2791,0.424,8,长春亚泰,辽宁沈阳开新
3,0.325,10,2,0.684,177,2,0,1,10,1,0.792,4,216,0.675,0,0,12,8,0,0.551,0,2791,0.449,5,长春亚泰,辽宁沈阳开新
4,0.291,12,1,0.672,134,3,1,2,8,2,0.844,6,224,0.709,1,1,9,1,0,0.604,0,2791,0.396,3,长春亚泰,辽宁沈阳开新
7,0.403,25,2,0.766,406,12,0,0,16,3,0.787,10,450,0.597,1,0,22,2,0,0.527,0,2792,0.473,8,天津权健,延边富德
2,0.416,10,0,0.759,203,7,0,1,11,2,0.754,7,199,0.584,0,0,10,1,0,0.518,0,2792,0.482,3,天津权健,延边富德
5,0.391,15,2,0.773,203,5,0,2,5,1,0.813,3,251,0.609,1,0,12,1,0,0.536,0,2792,0.464,5,天津权健,延边富德
5,0.537,17,4,0.753,376,11,1,0,32,4,0.679,12,290,0.463,2,0,12,3,0,0.482,0,2793,0.518,6,重庆当代力帆,贵州恒丰智诚
2,0.503,6,1,0.72,200,5,0,1,15,1,0.693,6,166,0.497,1,0,7,1,0,0.496,0,2793,0.504,2,重庆当代力帆,贵州恒丰智诚
3,0.578,11,3,0.79,176,6,1,2,17,3,0.661,6,124,0.422,1,0,5,2,0,0.466,0,2793,0.534,4,重庆当代力帆,贵州恒丰智诚
8,0.422,24,5,0.54,187,12,3,0,22,5,0.693,10,283,0.578,2,1,15,8,0,0.56,0,2799,0.44,4,长春亚泰,上海绿地申花
2,0.328,9,1,0.481,77,4,1,1,12,1,0.688,6,154,0.672,1,1,9,5,0,0.597,0,2799,0.403,2,长春亚泰,上海绿地申花
6,0.52,15,4,0.582,110,8,2,2,10,4,0.698,4,129,0.48,1,0,6,3,0,0.525,0,2799,0.475,2,长春亚泰,上海绿地申花
6,0.528,14,6,0.733,389,15,1,0,19,7,0.716,8,341,0.472,1,0,19,9,1,0.466,0,2794,0.534,6,天津权健,上海上港
4,0.556,10,1,0.739,188,7,1,1,11,4,0.716,5,148,0.444,0,0,10,4,0,0.45,0,2794,0.55,4,天津权健,上海上港
2,0.506,4,5,0.726,201,8,0,2,8,3,0.715,3,193,0.494,1,0,9,5,1,0.48,0,2794,0.52,2,天津权健,上海上港
10,0.577,19,5,0.764,440,17,1,0,19,5,0.676,6,324,0.423,1,1,14,2,0,0.434,0,2795,0.566,6,河南建业,江苏苏宁易购
7,0.521,10,2,0.746,228,5,0,1,10,1,0.667,3,189,0.479,1,1,5,1,0,0.436,0,2795,0.564,3,河南建业,江苏苏宁易购
3,0.633,9,3,0.783,212,12,1,2,9,4,0.689,3,135,0.367,0,0,9,1,0,0.432,0,2795,0.568,3,河南建业,江苏苏宁易购
8,0.541,25,3,0.791,422,9,0,0,16,3,0.725,4,305,0.459,1,1,8,3,0,0.433,0,2797,0.567,3,山东鲁能泰山,北京中赫国安
3,0.51,11,1,0.817,224,3,0,1,3,0,0.778,0,171,0.49,1,1,6,3,0,0.432,0,2797,0.568,3,山东鲁能泰山,北京中赫国安
5,0.573,14,2,0.763,198,6,0,2,13,3,0.657,4,134,0.427,0,0,2,0,0,0.435,0,2797,0.565,0,山东鲁能泰山,北京中赫国安
8,0.474,18,1,0.727,362,12,1,0,19,4,0.714,9,426,0.526,1,0,10,9,0,0.508,0,2798,0.492,3,延边富德,河北华夏幸福
3,0.491,8,1,0.711,197,3,0,1,9,2,0.731,5,223,0.509,0,0,5,4,0,0.503,0,2798,0.497,2,延边富德,河北华夏幸福
5,0.456,10,0,0.745,165,9,1,2,10,2,0.695,4,203,0.544,1,0,5,5,0,0.513,0,2798,0.487,1,延边富德,河北华夏幸福
5,0.553,11,4,0.773,488,13,3,0,20,5,0.718,10,383,0.447,0,0,14,4,1,0.452,0,2800,0.548,4,天津亿利,广州恒大淘宝
2,0.614,3,2,0.757,247,7,1,1,12,1,0.701,6,177,0.386,0,0,6,1,1,0.417,0,2800,0.583,2,天津亿利,广州恒大淘宝
3,0.493,8,2,0.788,241,6,2,2,8,4,0.733,4,206,0.507,0,0,8,3,0,0.487,0,2800,0.513,2,天津亿利,广州恒大淘宝
14,0.559,24,3,0.85,487,14,4,0,13,5,0.708,4,339,0.441,1,1,18,5,0,0.417,0,2796,0.583,5,辽宁沈阳开新,广州富力
2,0.552,7,2,0.872,290,5,1,1,7,1,0.719,2,196,0.448,1,1,8,3,0,0.412,0,2796,0.588,2,辽宁沈阳开新,广州富力
12,0.566,17,1,0.817,197,9,3,2,6,4,0.692,2,143,0.434,0,0,10,2,0,0.424,0,2796,0.576,3,辽宁沈阳开新,广州富力
6,0.382,15,5,0.672,302,13,1,0,21,3,0.77,8,487,0.618,1,0,12,5,0,0.602,0,2801,0.398,2,北京中赫国安,天津权健
5,0.358,10,4,0.66,150,6,1,1,11,2,0.767,5,215,0.642,0,0,7,2,0,0.591,0,2801,0.409,1,北京中赫国安,天津权健
1,0.403,5,1,0.684,152,7,0,2,10,1,0.772,3,272,0.597,1,0,5,3,0,0.611,0,2801,0.389,1,北京中赫国安,天津权健
9,0.29,15,4,0.634,213,8,1,0,15,3,0.791,6,436,0.71,2,1,26,8,1,0.613,0,2802,0.387,7,广州恒大淘宝,辽宁沈阳开新
3,0.268,8,3,0.621,124,6,0,1,5,2,0.777,2,260,0.732,0,0,11,5,0,0.631,0,2802,0.369,2,广州恒大淘宝,辽宁沈阳开新
6,0.317,7,1,0.652,89,2,1,2,10,1,0.812,4,176,0.683,2,1,15,3,1,0.588,0,2802,0.412,5,广州恒大淘宝,辽宁沈阳开新
8,0.531,25,6,0.761,406,8,0,0,19,1,0.758,3,306,0.469,3,1,19,4,0,0.465,0,2803,0.535,7,上海上港,河北华夏幸福
3,0.477,9,5,0.745,192,6,0,1,8,0,0.726,2,157,0.523,2,0,13,2,0,0.487,0,2803,0.513,5,上海上港,河北华夏幸福
5,0.578,16,1,0.776,214,2,0,2,11,1,0.792,1,149,0.422,1,1,6,2,0,0.445,0,2803,0.555,2,上海上港,河北华夏幸福
7,0.525,22,5,0.765,472,12,2,0,19,5,0.691,9,362,0.475,1,0,16,7,0,0.432,0,2806,0.568,3,江苏苏宁易购,广州富力
3,0.439,11,2,0.782,252,6,0,1,8,2,0.715,5,207,0.561,1,0,6,1,0,0.447,0,2806,0.553,1,江苏苏宁易购,广州富力
4,0.593,11,3,0.745,220,6,2,2,11,3,0.658,4,155,0.407,0,0,10,6,0,0.416,0,2806,0.584,2,江苏苏宁易购,广州富力
5,0.316,15,3,0.799,438,10,1,0,13,2,0.801,9,493,0.684,3,0,26,11,1,0.518,0,2804,0.482,11,天津亿利,延边富德
2,0.227,8,3,0.79,186,3,0,1,4,0,0.812,4,271,0.773,0,0,13,7,0,0.554,0,2804,0.446,5,天津亿利,延边富德
3,0.393,7,0,0.806,252,7,1,2,9,2,0.788,5,222,0.607,3,0,13,4,1,0.482,0,2804,0.518,6,天津亿利,延边富德
5,0.355,22,4,0.685,254,10,2,0,20,2,0.744,7,410,0.645,0,0,14,7,0,0.567,0,2805,0.433,3,贵州恒丰智诚,上海绿地申花
2,0.355,6,2,0.715,144,6,2,1,7,2,0.756,4,225,0.645,0,0,8,3,0,0.566,0,2805,0.434,3,贵州恒丰智诚,上海绿地申花
3,0.355,16,2,0.645,110,4,0,2,13,0,0.73,3,185,0.645,0,0,6,4,0,0.568,0,2805,0.432,0,贵州恒丰智诚,上海绿地申花
3,0.431,23,4,0.586,251,4,0,0,27,0,0.701,14,375,0.569,1,0,9,8,0,0.565,0,2807,0.435,3,长春亚泰,河南建业
2,0.406,12,2,0.608,130,2,0,1,14,0,0.719,8,199,0.594,0,0,4,5,0,0.566,0,2807,0.434,2,长春亚泰,河南建业
1,0.462,11,2,0.562,121,2,0,2,13,0,0.682,6,176,0.538,1,0,5,3,0,0.563,0,2807,0.437,1,长春亚泰,河南建业
6,0.361,15,6,0.663,288,5,1,0,15,1,0.751,4,489,0.639,1,0,15,5,0,0.574,0,2808,0.426,3,山东鲁能泰山,重庆当代力帆
3,0.452,8,3,0.712,160,3,1,1,8,1,0.752,2,206,0.548,0,0,3,2,0,0.517,0,2808,0.483,1,山东鲁能泰山,重庆当代力帆
3,0.283,7,3,0.602,128,2,0,2,7,0,0.749,2,283,0.717,1,0,12,3,0,0.628,0,2808,0.372,2,山东鲁能泰山,重庆当代力帆
4,0.281,13,2,0.677,248,13,3,0,19,3,0.826,11,530,0.719,1,0,15,5,0,0.672,0,2809,0.328,3,广州富力,贵州恒丰智诚
1,0.259,5,0,0.705,139,3,1,1,12,1,0.854,8,294,0.741,1,0,8,3,0,0.696,0,2809,0.304,2,广州富力,贵州恒丰智诚
3,0.306,8,2,0.642,109,10,2,2,7,2,0.792,3,236,0.694,0,0,7,2,0,0.643,0,2809,0.357,1,广州富力,贵州恒丰智诚
6,0.443,21,5,0.761,310,15,4,0,28,9,0.756,14,340,0.557,2,0,18,2,0,0.511,0,2810,0.489,5,辽宁沈阳开新,北京中赫国安
5,0.627,10,4,0.754,203,7,1,1,9,3,0.703,3,145,0.373,0,0,8,0,0,0.42,0,2810,0.58,2,辽宁沈阳开新,北京中赫国安
1,0.267,11,1,0.776,107,8,3,2,19,6,0.795,11,195,0.733,2,0,10,2,0,0.623,0,2810,0.377,3,辽宁沈阳开新,北京中赫国安
6,0.627,15,6,0.755,481,17,0,0,23,1,0.697,14,340,0.373,1,0,14,8,0,0.424,0,2811,0.576,4,延边富德,长春亚泰
4,0.593,7,4,0.746,228,12,0,1,9,1,0.688,4,189,0.407,0,0,7,7,0,0.447,0,2811,0.553,1,延边富德,长春亚泰
2,0.662,8,2,0.763,253,5,0,2,14,0,0.709,10,151,0.338,1,0,7,1,0,0.4,0,2811,0.6,3,延边富德,长春亚泰
11,0.439,16,6,0.691,301,11,2,0,20,4,0.684,6,386,0.561,2,1,10,9,0,0.548,0,2813,0.452,2,天津权健,江苏苏宁易购
3,0.488,4,2,0.703,182,5,1,1,11,2,0.671,3,213,0.512,1,0,4,3,0,0.53,0,2813,0.47,1,天津权健,江苏苏宁易购
8,0.385,12,4,0.672,119,6,1,2,9,2,0.699,3,173,0.615,1,1,6,6,0,0.57,0,2813,0.43,1,天津权健,江苏苏宁易购
13,0.469,20,3,0.79,404,7,0,0,14,3,0.83,6,517,0.531,4,1,9,5,0,0.552,0,2812,0.448,6,河北华夏幸福,天津亿利
7,0.572,9,2,0.748,159,6,0,1,11,3,0.798,5,203,0.428,4,1,6,2,0,0.553,0,2812,0.447,5,河北华夏幸福,天津亿利
6,0.401,11,1,0.816,245,1,0,2,3,0,0.85,1,314,0.599,0,0,3,3,0,0.551,0,2812,0.449,1,河北华夏幸福,天津亿利
7,0.473,13,3,0.777,470,12,4,0,18,6,0.704,6,395,0.527,2,0,13,3,2,0.469,0,2815,0.531,6,河南建业,广州恒大淘宝
2,0.602,4,3,0.804,260,8,3,1,7,4,0.645,4,138,0.398,1,0,7,1,2,0.397,0,2815,0.603,4,河南建业,广州恒大淘宝
5,0.366,9,0,0.743,210,4,1,2,11,2,0.735,2,257,0.634,1,0,6,2,0,0.534,0,2815,0.466,2,河南建业,广州恒大淘宝
7,0.609,13,5,0.778,427,19,1,0,17,7,0.662,8,346,0.391,1,0,13,5,0,0.45,0,2814,0.55,3,重庆当代力帆,上海上港
2,0.578,7,1,0.769,212,7,0,1,8,2,0.653,4,173,0.422,0,0,6,4,0,0.447,0,2814,0.553,2,重庆当代力帆,上海上港
5,0.636,6,4,0.786,215,12,1,2,9,5,0.671,4,173,0.364,1,0,7,1,0,0.453,0,2814,0.547,1,重庆当代力帆,上海上港
5,0.617,14,10,0.81,410,15,0,0,19,4,0.775,5,333,0.383,0,0,9,3,0,0.487,0,2816,0.513,3,上海绿地申花,山东鲁能泰山
2,0.641,4,3,0.83,241,8,0,1,7,2,0.762,2,160,0.359,0,0,6,2,0,0.451,0,2816,0.549,2,上海绿地申花,山东鲁能泰山
3,0.588,10,7,0.781,169,7,0,2,12,2,0.786,3,173,0.412,0,0,3,1,0,0.524,0,2816,0.476,1,上海绿地申花,山东鲁能泰山
11,0.285,24,3,0.765,319,5,1,0,17,2,0.799,8,551,0.715,1,0,24,8,0,0.589,0,2819,0.411,4,江苏苏宁易购,延边富德
4,0.302,9,1,0.784,185,4,1,1,9,2,0.793,4,300,0.698,0,0,10,3,0,0.587,0,2819,0.413,0,江苏苏宁易购,延边富德
7,0.263,15,2,0.739,134,1,0,2,8,0,0.805,4,251,0.737,1,0,14,5,0,0.59,0,2819,0.41,4,江苏苏宁易购,延边富德
8,0.323,24,0,0.742,264,7,2,0,23,3,0.793,8,397,0.677,3,0,22,7,0,0.563,0,2821,0.437,7,广州恒大淘宝,上海绿地申花
5,0.308,13,0,0.717,152,5,2,1,9,3,0.8,2,200,0.692,1,0,9,2,0,0.555,0,2821,0.445,3,广州恒大淘宝,上海绿地申花
