guestFrontFreeKicks,guestInitAttackRate,guestFreekiscks,guestCorners,guestPassesSuccRate,guestPass,guestShots,guestGoals,half,homeFreekiscks,guestShotsOnTarget,homePassesSuccRate,homeFrontFreeKicks,homePass,homeInitAttackRate,homeGoals,homePenalties,homeShots,homeCorners,guestPenalties,homePossAve,matchHalf,matchId,guestPossAve,homeShotsOnTarget,l_team,r_team
5,0.554,22,4,0.755,355,13,1,0,18,2,0.66,7,265,0.446,0,0,9,4,0,0.442,0,16528,0.558,2,梅州客家,贵州恒丰
2,0.415,13,0,0.736,159,4,0,1,13,1,0.727,7,176,0.585,0,0,5,1,0,0.512,0,16528,0.488,2,梅州客家,贵州恒丰
3,0.686,9,4,0.77,196,9,1,2,5,1,0.528,0,89,0.314,0,0,4,3,0,0.365,0,16528,0.635,0,梅州客家,贵州恒丰
7,0.434,17,9,0.655,261,18,1,0,22,4,0.779,9,362,0.566,2,0,11,4,0,0.539,0,16530,0.461,3,上海申鑫,黑龙江FC
5,0.408,8,5,0.644,132,6,1,1,12,1,0.812,7,207,0.592,0,0,4,3,0,0.551,0,16530,0.449,1,上海申鑫,黑龙江FC
2,0.464,9,4,0.667,129,12,0,2,10,3,0.735,2,155,0.536,2,0,7,1,0,0.527,0,16530,0.473,2,上海申鑫,黑龙江FC
4,0.345,10,6,0.749,346,10,0,0,18,2,0.83,8,529,0.655,1,0,14,3,0,0.616,0,16534,0.384,5,浙江绿城,石家庄永昌
1,0.382,3,2,0.786,192,5,0,1,4,1,0.833,4,257,0.618,0,0,9,1,0,0.609,0,16534,0.391,2,浙江绿城,石家庄永昌
3,0.305,7,4,0.701,154,5,0,2,14,1,0.827,4,272,0.695,1,0,5,2,0,0.624,0,16534,0.376,3,浙江绿城,石家庄永昌
6,0.272,24,2,0.562,162,6,2,0,22,4,0.781,10,452,0.728,0,0,12,11,0,0.647,0,16532,0.353,5,北京北体大,呼和浩特
3,0.331,10,1,0.604,91,5,2,1,12,4,0.789,5,228,0.669,0,0,3,2,0,0.638,0,16532,0.362,1,北京北体大,呼和浩特
3,0.229,14,1,0.507,71,1,0,2,10,0,0.772,5,224,0.771,0,0,9,9,0,0.656,0,16532,0.344,4,北京北体大,呼和浩特
8,0.534,17,1,0.796,447,8,0,0,14,2,0.73,5,397,0.466,0,0,8,4,0,0.445,0,16535,0.555,2,陕西大秦之水,浙江绿城
2,0.62,5,0,0.828,256,5,0,1,9,1,0.773,3,211,0.38,0,0,3,0,0,0.438,0,16535,0.562,0,陕西大秦之水,浙江绿城
6,0.441,12,1,0.754,191,3,0,2,5,1,0.683,2,186,0.559,0,0,5,4,0,0.452,0,16535,0.548,2,陕西大秦之水,浙江绿城
8,0.326,13,3,0.73,289,9,2,0,5,3,0.83,2,522,0.674,4,0,11,2,0,0.582,0,16537,0.418,5,南通支云,新疆雪豹纳欢
2,0.255,4,1,0.699,146,3,1,1,2,1,0.836,2,324,0.745,1,0,5,2,0,0.599,0,16537,0.401,2,南通支云,新疆雪豹纳欢
6,0.423,9,2,0.762,143,6,1,2,3,2,0.818,0,198,0.577,3,0,6,0,0,0.561,0,16537,0.439,3,南通支云,新疆雪豹纳欢
5,0.294,14,3,0.693,326,3,0,0,16,1,0.848,7,594,0.706,3,0,17,3,0,0.609,0,16538,0.391,7,青岛黄海,黑龙江FC
0,0.247,3,2,0.654,153,1,0,1,10,0,0.823,4,294,0.753,2,0,9,1,0,0.602,0,16538,0.398,4,青岛黄海,黑龙江FC
5,0.336,11,1,0.728,173,2,0,2,6,1,0.873,3,300,0.664,1,0,8,2,0,0.615,0,16538,0.385,3,青岛黄海,黑龙江FC
7,0.354,19,1,0.591,225,9,2,0,15,3,0.76,10,425,0.646,0,0,14,6,0,0.588,0,16541,0.412,3,长春亚泰,呼和浩特
4,0.383,12,1,0.563,103,3,0,1,5,0,0.742,4,190,0.617,0,0,6,5,0,0.566,0,16541,0.434,1,长春亚泰,呼和浩特
3,0.334,7,0,0.615,122,6,2,2,10,3,0.774,6,235,0.666,0,0,8,1,0,0.607,0,16541,0.393,2,长春亚泰,呼和浩特
7,0.594,21,2,0.782,357,8,1,0,14,3,0.719,6,285,0.406,2,0,11,3,0,0.464,0,16540,0.536,5,四川FC,梅州客家
6,0.644,14,1,0.815,195,4,0,1,7,2,0.702,3,131,0.356,1,0,5,2,0,0.428,0,16540,0.572,3,四川FC,梅州客家
1,0.546,7,1,0.741,162,4,1,2,7,1,0.734,3,154,0.454,1,0,6,1,0,0.5,0,16540,0.5,2,四川FC,梅州客家
7,0.336,18,1,0.63,219,10,2,0,12,5,0.744,4,390,0.664,3,2,13,4,0,0.556,0,16539,0.444,7,石家庄永昌,上海申鑫
3,0.275,8,0,0.554,92,4,2,1,8,4,0.72,3,182,0.725,1,1,8,2,0,0.568,0,16539,0.432,5,石家庄永昌,上海申鑫
4,0.379,10,1,0.685,127,6,0,2,4,1,0.764,1,208,0.621,2,1,5,2,0,0.547,0,16539,0.453,2,石家庄永昌,上海申鑫
7,0.433,16,6,0.662,334,17,0,0,21,5,0.679,12,364,0.567,0,0,5,3,1,0.543,0,16542,0.457,0,辽宁沈阳宏运,北京北体大
2,0.394,8,2,0.653,196,8,0,1,12,3,0.713,6,209,0.606,0,0,2,0,0,0.533,0,16542,0.467,0,辽宁沈阳宏运,北京北体大
5,0.475,8,4,0.674,138,9,0,2,9,2,0.632,6,155,0.525,0,0,3,3,1,0.556,0,16542,0.444,0,辽宁沈阳宏运,北京北体大
5,0.332,14,4,0.733,251,12,2,0,20,3,0.831,12,539,0.668,1,0,17,8,1,0.631,0,16536,0.369,2,广东华南虎,贵州恒丰
1,0.264,5,0,0.8,125,6,2,1,9,3,0.865,4,303,0.736,1,0,7,4,1,0.671,0,16536,0.329,1,广东华南虎,贵州恒丰
4,0.389,9,4,0.667,126,6,0,2,11,0,0.788,8,236,0.611,0,0,10,4,0,0.589,0,16536,0.411,1,广东华南虎,贵州恒丰
5,0.236,19,4,0.542,166,7,0,0,16,2,0.769,6,477,0.764,0,0,13,4,0,0.638,0,16543,0.362,1,黑龙江FC,南通支云
3,0.298,9,2,0.573,96,4,0,1,7,1,0.761,3,213,0.702,0,0,6,2,0,0.585,0,16543,0.415,1,黑龙江FC,南通支云
2,0.188,10,2,0.5,70,3,0,2,9,1,0.777,3,264,0.812,0,0,7,2,0,0.688,0,16543,0.312,0,黑龙江FC,南通支云
6,0.601,18,3,0.728,346,18,0,0,23,4,0.557,9,201,0.399,1,0,7,3,0,0.434,0,16545,0.566,3,呼和浩特,陕西大秦之水
3,0.586,9,2,0.721,154,7,0,1,12,2,0.586,5,99,0.414,1,0,5,2,0,0.422,0,16545,0.578,1,呼和浩特,陕西大秦之水
3,0.615,9,1,0.734,192,11,0,2,11,2,0.529,4,102,0.385,0,0,2,1,0,0.444,0,16545,0.556,2,呼和浩特,陕西大秦之水
2,0.485,16,7,0.794,437,14,4,0,17,7,0.755,5,331,0.515,2,0,14,5,1,0.499,0,16546,0.501,2,上海申鑫,广东华南虎
0,0.445,9,5,0.814,210,8,2,1,9,4,0.8,3,175,0.555,1,0,5,4,0,0.528,0,16546,0.472,1,上海申鑫,广东华南虎
2,0.526,7,2,0.775,227,6,2,2,8,3,0.705,2,156,0.474,1,0,9,1,1,0.47,0,16546,0.53,1,上海申鑫,广东华南虎
11,0.601,18,6,0.797,479,9,1,0,17,1,0.611,7,216,0.399,0,0,11,8,0,0.344,0,16547,0.656,2,新疆雪豹纳欢,辽宁沈阳宏运
5,0.739,8,5,0.859,298,4,0,1,7,0,0.674,4,89,0.261,0,0,3,2,0,0.283,0,16547,0.717,1,新疆雪豹纳欢,辽宁沈阳宏运
6,0.424,10,1,0.696,181,5,1,2,10,1,0.567,3,127,0.576,0,0,8,6,0,0.415,0,16547,0.585,1,新疆雪豹纳欢,辽宁沈阳宏运
7,0.571,18,7,0.751,313,14,0,0,14,4,0.77,4,309,0.429,1,0,11,7,0,0.536,0,16548,0.464,4,北京北体大,石家庄永昌
3,0.522,10,2,0.76,146,7,0,1,6,2,0.777,3,188,0.478,0,0,5,3,0,0.569,0,16548,0.431,2,北京北体大,石家庄永昌
4,0.611,8,5,0.743,167,7,0,2,8,2,0.76,1,121,0.389,1,0,6,4,0,0.501,0,16548,0.499,2,北京北体大,石家庄永昌
4,0.605,16,8,0.78,369,14,2,0,14,4,0.785,5,302,0.395,3,0,9,5,0,0.469,0,16549,0.531,5,浙江绿城,四川FC
2,0.475,12,3,0.813,150,5,1,1,6,3,0.864,4,176,0.525,1,0,2,1,0,0.525,0,16549,0.475,2,浙江绿城,四川FC
2,0.699,4,5,0.758,219,9,1,2,8,1,0.675,1,126,0.301,2,0,7,4,0,0.416,0,16549,0.584,3,浙江绿城,四川FC
6,0.288,13,8,0.636,253,8,1,0,12,5,0.812,1,526,0.712,2,0,16,7,1,0.617,0,16550,0.383,5,青岛黄海,贵州恒丰
3,0.211,9,1,0.635,115,4,1,1,5,3,0.824,1,318,0.789,1,0,7,2,1,0.652,0,16550,0.348,2,青岛黄海,贵州恒丰
3,0.389,4,7,0.638,138,4,0,2,7,2,0.793,0,208,0.611,1,0,9,5,0,0.575,0,16550,0.425,3,青岛黄海,贵州恒丰
6,0.574,19,10,0.782,432,18,1,0,18,6,0.762,7,311,0.426,1,0,12,4,0,0.457,0,16544,0.543,4,梅州客家,长春亚泰
3,0.53,13,3,0.814,237,4,0,1,5,3,0.744,2,160,0.47,0,0,7,3,0,0.437,0,16544,0.563,1,梅州客家,长春亚泰
3,0.612,6,7,0.744,195,14,1,2,13,3,0.781,5,151,0.388,1,0,5,1,0,0.477,0,16544,0.523,3,梅州客家,长春亚泰
6,0.319,17,1,0.74,300,10,4,0,15,6,0.791,3,441,0.681,1,0,22,8,0,0.54,0,16552,0.46,8,贵州恒丰,上海申鑫
3,0.382,9,1,0.752,161,5,1,1,7,2,0.761,1,197,0.618,1,0,9,3,0,0.48,0,16552,0.52,3,贵州恒丰,上海申鑫
3,0.268,8,0,0.727,139,5,3,2,8,4,0.816,2,244,0.732,0,0,13,5,0,0.598,0,16552,0.402,5,贵州恒丰,上海申鑫
9,0.654,20,9,0.764,386,21,1,0,12,6,0.778,3,406,0.346,1,0,4,5,0,0.499,0,16551,0.501,4,广东华南虎,长春亚泰
4,0.681,10,4,0.792,216,11,0,1,3,2,0.814,2,231,0.319,1,0,2,3,0,0.51,0,16551,0.49,2,广东华南虎,长春亚泰
5,0.628,10,5,0.729,170,10,1,2,9,4,0.731,1,175,0.372,0,0,2,2,0,0.486,0,16551,0.514,2,广东华南虎,长春亚泰
7,0.55,15,7,0.738,320,13,2,0,22,6,0.73,7,370,0.45,1,1,9,2,0,0.514,0,16553,0.486,3,辽宁沈阳宏运,浙江绿城
2,0.397,8,1,0.701,117,4,1,1,11,1,0.778,4,216,0.603,1,1,4,1,0,0.613,0,16553,0.387,2,辽宁沈阳宏运,浙江绿城
5,0.663,7,6,0.759,203,9,1,2,11,5,0.662,3,154,0.337,0,0,5,1,0,0.427,0,16553,0.573,1,辽宁沈阳宏运,浙江绿城
7,0.494,18,1,0.629,267,11,2,0,21,2,0.691,11,337,0.506,1,0,14,7,0,0.546,0,16555,0.454,4,呼和浩特,青岛黄海
5,0.517,10,1,0.639,122,5,1,1,13,1,0.698,6,169,0.483,0,0,7,1,0,0.555,0,16555,0.445,1,呼和浩特,青岛黄海
2,0.475,8,0,0.621,145,6,1,2,8,1,0.685,5,168,0.525,1,0,7,6,0,0.538,0,16555,0.462,3,呼和浩特,青岛黄海
4,0.351,18,4,0.659,217,13,2,0,20,8,0.824,10,483,0.649,0,0,17,5,0,0.608,0,16554,0.392,4,南通支云,梅州客家
3,0.413,11,2,0.661,109,6,1,1,7,3,0.827,4,231,0.587,0,0,7,2,0,0.592,0,16554,0.408,3,南通支云,梅州客家
1,0.302,7,2,0.657,108,7,1,2,13,5,0.821,6,252,0.698,0,0,10,3,0,0.623,0,16554,0.377,1,南通支云,梅州客家
6,0.541,14,4,0.825,394,8,1,0,17,2,0.839,6,398,0.459,1,0,10,3,0,0.484,0,16557,0.516,2,四川FC,北京北体大
3,0.686,8,3,0.835,231,3,0,1,8,1,0.79,0,157,0.314,0,0,1,1,0,0.407,0,16557,0.593,0,四川FC,北京北体大
3,0.409,6,1,0.81,163,5,1,2,9,1,0.871,6,241,0.591,1,0,9,2,0,0.565,0,16557,0.435,2,四川FC,北京北体大
5,0.387,18,2,0.627,276,7,1,0,16,5,0.702,11,352,0.613,1,0,19,8,1,0.563,0,16558,0.437,3,新疆雪豹纳欢,黑龙江FC
2,0.428,9,1,0.654,153,2,1,1,8,1,0.741,4,185,0.572,1,0,8,3,1,0.525,0,16558,0.475,3,新疆雪豹纳欢,黑龙江FC
3,0.348,9,1,0.593,123,5,0,2,8,4,0.659,7,167,0.652,0,0,11,5,0,0.599,0,16558,0.401,0,新疆雪豹纳欢,黑龙江FC
6,0.365,14,0,0.726,368,3,0,0,9,0,0.8,6,461,0.635,5,1,18,5,0,0.533,0,16556,0.467,9,石家庄永昌,陕西大秦之水
0,0.219,3,0,0.676,182,2,0,1,5,0,0.754,5,236,0.781,0,0,8,3,0,0.547,0,16556,0.453,2,石家庄永昌,陕西大秦之水
6,0.535,11,0,0.774,186,1,0,2,4,0,0.849,1,225,0.465,5,1,10,2,0,0.518,0,16556,0.482,7,石家庄永昌,陕西大秦之水
3,0.518,18,6,0.777,346,10,0,0,13,3,0.747,9,356,0.482,2,1,13,7,0,0.507,0,16559,0.493,5,陕西大秦之水,上海申鑫
0,0.387,9,2,0.712,132,3,0,1,5,1,0.783,3,217,0.613,1,1,6,4,0,0.592,0,16559,0.408,2,陕西大秦之水,上海申鑫
3,0.606,9,4,0.818,214,7,0,2,8,2,0.691,6,139,0.394,1,0,7,3,0,0.431,0,16559,0.569,3,陕西大秦之水,上海申鑫
5,0.412,15,9,0.591,291,14,1,0,18,7,0.666,8,344,0.588,2,0,17,5,1,0.573,0,16560,0.427,6,黑龙江FC,贵州恒丰
1,0.261,6,2,0.523,130,6,1,1,10,3,0.734,4,222,0.739,2,0,10,2,1,0.638,0,16560,0.362,6,黑龙江FC,贵州恒丰
4,0.559,9,7,0.646,161,8,0,2,8,4,0.541,4,122,0.441,0,0,7,3,0,0.501,0,16560,0.499,0,黑龙江FC,贵州恒丰
6,0.413,22,2,0.74,381,12,1,0,13,3,0.737,6,429,0.587,2,1,14,5,0,0.531,0,16565,0.469,9,青岛黄海,石家庄永昌
4,0.343,15,0,0.69,145,2,0,1,8,0,0.756,4,221,0.657,1,1,7,2,0,0.591,0,16565,0.409,5,青岛黄海,石家庄永昌
2,0.47,7,2,0.771,236,10,1,2,5,3,0.716,2,208,0.53,1,0,7,3,0,0.48,0,16565,0.52,4,青岛黄海,石家庄永昌
7,0.388,17,5,0.708,236,15,2,0,23,7,0.74,16,385,0.612,0,0,10,6,0,0.546,0,16561,0.454,2,辽宁沈阳宏运,四川FC
3,0.501,7,4,0.705,132,8,0,1,8,3,0.767,6,172,0.499,0,0,4,2,0,0.504,0,16561,0.496,1,辽宁沈阳宏运,四川FC
4,0.301,10,1,0.712,104,7,2,2,15,4,0.718,10,213,0.699,0,0,6,4,0,0.587,0,16561,0.413,1,辽宁沈阳宏运,四川FC
5,0.379,13,3,0.627,263,8,0,0,19,3,0.643,7,356,0.621,0,0,11,6,0,0.56,0,16563,0.44,1,呼和浩特,新疆雪豹纳欢
4,0.476,9,2,0.692,146,7,0,1,13,2,0.659,4,173,0.524,0,0,1,2,0,0.553,0,16563,0.447,0,呼和浩特,新疆雪豹纳欢
1,0.28,4,1,0.547,117,1,0,2,6,1,0.628,3,183,0.72,0,0,10,4,0,0.567,0,16563,0.433,1,呼和浩特,新疆雪豹纳欢
5,0.439,14,6,0.845,452,10,2,0,22,3,0.761,7,297,0.561,1,0,18,9,0,0.445,0,16562,0.555,4,南通支云,广东华南虎
4,0.575,8,4,0.849,251,6,0,1,10,1,0.724,2,127,0.425,0,0,7,1,0,0.397,0,16562,0.603,1,南通支云,广东华南虎
1,0.339,6,2,0.841,201,4,2,2,12,2,0.788,5,170,0.661,1,0,11,8,0,0.491,0,16562,0.509,3,南通支云,广东华南虎
8,0.353,16,4,0.751,333,8,4,0,16,6,0.771,3,459,0.647,1,0,18,5,0,0.53,0,16566,0.47,7,长春亚泰,北京北体大
5,0.397,10,2,0.8,190,3,1,1,6,2,0.812,1,250,0.603,1,0,4,2,0,0.527,0,16566,0.473,2,长春亚泰,北京北体大
3,0.314,6,2,0.685,143,5,3,2,10,4,0.722,2,209,0.686,0,0,14,3,0,0.532,0,16566,0.468,5,长春亚泰,北京北体大
4,0.266,15,3,0.596,198,6,1,0,15,1,0.777,5,480,0.734,0,0,23,11,0,0.623,0,16564,0.377,6,浙江绿城,梅州客家
1,0.313,6,3,0.615,117,3,0,1,7,0,0.783,2,240,0.687,0,0,11,5,0,0.603,0,16564,0.397,5,浙江绿城,梅州客家
3,0.224,9,0,0.568,81,3,1,2,8,1,0.771,3,240,0.776,0,0,12,6,0,0.645,0,16564,0.355,1,浙江绿城,梅州客家
10,0.404,22,8,0.618,238,14,0,0,10,2,0.622,4,278,0.596,0,0,10,6,0,0.519,0,16567,0.481,1,黑龙江FC,呼和浩特
5,0.483,11,5,0.677,133,10,0,1,4,0,0.6,1,115,0.517,0,0,3,3,0,0.476,0,16567,0.524,0,黑龙江FC,呼和浩特
5,0.341,11,3,0.543,105,4,0,2,6,2,0.638,3,163,0.659,0,0,7,3,0,0.558,0,16567,0.442,1,黑龙江FC,呼和浩特
2,0.697,13,7,0.785,438,18,2,0,12,4,0.706,2,265,0.303,1,0,8,1,0,0.443,0,16570,0.557,1,四川FC,青岛黄海
1,0.705,3,5,0.774,230,9,0,1,6,1,0.734,1,128,0.295,0,0,3,1,0,0.427,0,16570,0.573,0,四川FC,青岛黄海
1,0.688,10,2,0.798,208,9,2,2,6,3,0.679,1,137,0.312,1,0,5,0,0,0.459,0,16570,0.541,1,四川FC,青岛黄海
