guestFrontFreeKicks,guestInitAttackRate,guestFreekiscks,guestCorners,guestPassesSuccRate,guestPass,guestShots,guestGoals,half,homeFreekiscks,guestShotsOnTarget,homePassesSuccRate,homeFrontFreeKicks,homePass,homeInitAttackRate,homeGoals,homePenalties,homeShots,homeCorners,guestPenalties,homePossAve,matchHalf,matchId,guestPossAve,homeShotsOnTarget,l_team,r_team
3,0.404,10,1,0.682,151,5,2,2,13,2,0.681,4,204,0.596,0,0,4,3,0,0.5,0,1451,0.5,2,北京北控,大连一方
8,0.696,17,4,0.782,482,12,1,0,18,2,0.64,9,225,0.304,2,0,8,6,1,0.411,0,1450,0.589,4,梅州客家,武汉卓尔
5,0.702,9,1,0.789,227,6,0,1,6,0,0.696,3,138,0.298,2,0,6,3,0,0.426,0,1450,0.574,3,梅州客家,武汉卓尔
3,0.689,8,3,0.776,255,6,1,2,12,2,0.552,6,87,0.311,0,0,2,3,1,0.394,0,1450,0.606,1,梅州客家,武汉卓尔
6,0.549,11,7,0.824,352,16,3,0,11,7,0.817,6,421,0.451,1,0,8,2,0,0.554,0,1448,0.446,3,云南丽江,深圳佳兆业
4,0.674,7,2,0.832,190,4,1,1,4,1,0.836,1,214,0.326,1,0,4,1,0,0.556,0,1448,0.444,2,云南丽江,深圳佳兆业
2,0.452,4,5,0.815,162,12,2,2,7,6,0.797,5,207,0.548,0,0,4,1,0,0.552,0,1448,0.448,1,云南丽江,深圳佳兆业
11,0.509,25,2,0.734,365,9,0,0,17,1,0.711,7,346,0.491,5,0,14,5,0,0.484,0,1446,0.516,7,上海申鑫,呼和浩特中优
4,0.391,14,0,0.705,173,0,0,1,10,0,0.745,6,208,0.609,4,0,7,3,0,0.53,0,1446,0.47,4,上海申鑫,呼和浩特中优
7,0.628,11,2,0.76,192,9,0,2,7,1,0.659,1,138,0.372,1,0,7,2,0,0.439,0,1446,0.561,3,上海申鑫,呼和浩特中优
6,0.412,18,6,0.739,371,7,0,0,15,1,0.745,6,365,0.588,0,0,13,12,0,0.506,0,1445,0.494,3,杭州绿城,新疆天山雪豹
2,0.498,6,3,0.779,217,4,0,1,10,1,0.738,4,164,0.502,0,0,7,4,0,0.477,0,1445,0.523,0,杭州绿城,新疆天山雪豹
4,0.326,12,3,0.682,154,3,0,2,5,0,0.751,2,201,0.674,0,0,6,8,0,0.535,0,1445,0.465,3,杭州绿城,新疆天山雪豹
2,0.3,17,3,0.492,183,10,2,0,23,3,0.767,11,477,0.7,0,0,21,14,0,0.634,0,1449,0.366,5,石家庄永昌,保定容大
1,0.36,6,3,0.472,108,9,2,1,11,3,0.744,4,246,0.64,0,0,8,4,0,0.613,0,1449,0.387,2,石家庄永昌,保定容大
1,0.253,11,0,0.52,75,1,0,2,12,0,0.792,7,231,0.747,0,0,13,10,0,0.655,0,1449,0.345,3,石家庄永昌,保定容大
7,0.47,19,4,0.784,393,9,1,0,23,1,0.667,14,225,0.53,2,0,18,7,0,0.388,0,1452,0.612,5,浙江毅腾,青岛黄海制药
4,0.462,11,2,0.818,198,3,1,1,11,1,0.675,7,117,0.538,1,0,9,4,0,0.379,0,1452,0.621,2,浙江毅腾,青岛黄海制药
3,0.477,8,2,0.749,195,6,0,2,12,0,0.657,7,108,0.523,1,0,9,3,0,0.396,0,1452,0.604,3,浙江毅腾,青岛黄海制药
7,0.313,19,1,0.631,249,3,1,0,22,2,0.694,14,327,0.687,0,0,12,10,0,0.559,0,1459,0.441,4,呼和浩特中优,大连超越
4,0.369,10,1,0.712,153,1,1,1,7,1,0.702,4,131,0.631,0,0,4,5,0,0.507,0,1459,0.493,1,呼和浩特中优,大连超越
3,0.271,9,0,0.5,96,2,0,2,15,1,0.689,10,196,0.729,0,0,8,5,0,0.603,0,1459,0.397,3,呼和浩特中优,大连超越
7,0.341,29,3,0.67,303,3,0,0,24,0,0.762,8,445,0.659,1,1,7,7,0,0.577,0,1453,0.423,2,青岛黄海制药,新疆天山雪豹
2,0.269,12,0,0.657,143,1,0,1,12,0,0.767,4,253,0.731,1,1,4,4,0,0.596,0,1453,0.404,2,青岛黄海制药,新疆天山雪豹
5,0.418,17,3,0.681,160,2,0,2,12,0,0.755,4,192,0.582,0,0,3,3,0,0.557,0,1453,0.443,0,青岛黄海制药,新疆天山雪豹
6,0.469,10,6,0.712,295,9,2,0,19,3,0.747,4,388,0.531,3,0,16,2,1,0.545,0,1457,0.455,6,深圳佳兆业,保定容大
2,0.399,4,2,0.721,140,1,1,1,9,1,0.817,0,241,0.601,2,0,8,2,0,0.602,0,1457,0.398,2,深圳佳兆业,保定容大
4,0.542,6,4,0.703,155,8,1,2,10,2,0.633,4,147,0.458,1,0,8,0,1,0.478,0,1457,0.522,4,深圳佳兆业,保定容大
10,0.658,25,8,0.767,437,12,0,0,18,3,0.654,5,254,0.342,0,0,10,6,0,0.438,0,1460,0.562,1,杭州绿城,上海申鑫
4,0.619,12,7,0.718,209,4,0,1,9,0,0.671,1,140,0.381,0,0,6,5,0,0.483,0,1460,0.517,1,杭州绿城,上海申鑫
6,0.69,13,1,0.811,228,8,0,2,9,3,0.632,4,114,0.31,0,0,4,1,0,0.392,0,1460,0.608,0,杭州绿城,上海申鑫
10,0.471,17,0,0.812,405,8,1,0,15,2,0.817,7,458,0.529,2,1,13,1,0,0.515,0,1455,0.485,4,武汉卓尔,北京北控
6,0.344,10,0,0.774,164,3,0,1,8,0,0.854,6,281,0.656,1,0,7,1,0,0.59,0,1455,0.41,3,武汉卓尔,北京北控
4,0.599,7,0,0.838,241,5,1,2,7,2,0.757,1,177,0.401,1,1,6,0,0,0.443,0,1455,0.557,1,武汉卓尔,北京北控
7,0.423,22,3,0.593,246,1,0,0,18,0,0.719,9,370,0.577,1,0,11,4,0,0.599,0,1454,0.401,5,大连一方,浙江毅腾
1,0.287,8,0,0.424,66,1,0,1,12,0,0.76,7,200,0.713,1,0,6,3,0,0.677,0,1454,0.323,3,大连一方,浙江毅腾
6,0.524,14,3,0.656,180,0,0,2,6,0,0.671,2,170,0.476,0,0,5,1,0,0.532,0,1454,0.468,2,大连一方,浙江毅腾
6,0.253,15,3,0.67,276,8,0,0,22,0,0.829,7,510,0.747,0,0,23,4,0,0.604,0,1458,0.396,4,北京人和,云南丽江
1,0.173,10,1,0.704,142,2,0,1,12,0,0.841,3,271,0.827,0,0,10,3,0,0.605,0,1458,0.395,2,北京人和,云南丽江
5,0.318,5,2,0.634,134,6,0,2,10,0,0.816,4,239,0.682,0,0,13,1,0,0.602,0,1458,0.398,2,北京人和,云南丽江
4,0.203,16,1,0.618,199,5,1,0,14,1,0.763,8,511,0.797,1,0,18,13,0,0.625,0,1456,0.375,6,石家庄永昌,梅州客家
1,0.335,7,1,0.71,145,2,1,1,9,1,0.804,4,250,0.665,0,0,3,6,0,0.578,0,1456,0.422,1,石家庄永昌,梅州客家
3,0.108,9,0,0.37,54,3,0,2,5,0,0.724,4,261,0.892,1,0,15,7,0,0.673,0,1456,0.327,5,石家庄永昌,梅州客家
11,0.519,30,2,0.748,365,4,0,0,27,1,0.701,8,338,0.481,1,1,8,4,0,0.494,0,1462,0.506,2,大连超越,杭州绿城
4,0.436,11,1,0.799,189,1,0,1,14,0,0.75,3,216,0.564,0,0,3,0,0,0.538,0,1462,0.462,0,大连超越,杭州绿城
7,0.61,19,1,0.693,176,3,0,2,13,1,0.615,5,122,0.39,1,1,5,4,0,0.438,0,1462,0.562,2,大连超越,杭州绿城
6,0.312,19,3,0.707,229,8,2,0,20,5,0.802,12,419,0.688,2,1,17,2,1,0.559,0,1463,0.441,9,云南丽江,呼和浩特中优
3,0.325,10,0,0.733,135,3,2,1,9,2,0.783,7,184,0.675,0,0,9,1,1,0.516,0,1463,0.484,5,云南丽江,呼和浩特中优
3,0.301,9,3,0.67,94,5,0,2,11,3,0.817,5,235,0.699,2,1,8,1,0,0.596,0,1463,0.404,4,云南丽江,呼和浩特中优
5,0.483,22,4,0.654,324,13,1,0,17,5,0.71,10,324,0.517,2,1,16,5,0,0.533,0,1467,0.467,8,浙江毅腾,武汉卓尔
3,0.403,9,0,0.604,134,4,1,1,12,2,0.721,7,197,0.597,1,1,6,2,0,0.593,0,1467,0.407,3,浙江毅腾,武汉卓尔
2,0.541,13,4,0.689,190,9,0,2,5,3,0.693,3,127,0.459,1,0,10,3,0,0.48,0,1467,0.52,5,浙江毅腾,武汉卓尔
6,0.358,14,5,0.595,220,11,0,0,21,3,0.689,8,347,0.642,1,0,17,11,0,0.566,0,1464,0.434,4,北京人和,保定容大
3,0.314,7,2,0.625,104,5,0,1,8,3,0.696,1,184,0.686,0,0,8,5,0,0.587,0,1464,0.413,2,北京人和,保定容大
3,0.409,7,3,0.569,116,6,0,2,13,0,0.681,7,163,0.591,1,0,9,6,0,0.543,0,1464,0.457,2,北京人和,保定容大
11,0.484,27,5,0.729,354,11,0,0,27,2,0.668,11,313,0.516,0,0,7,1,0,0.475,0,1466,0.525,2,北京北控,石家庄永昌
4,0.403,11,3,0.737,171,1,0,1,12,0,0.707,5,188,0.597,0,0,5,1,0,0.498,0,1466,0.502,2,北京北控,石家庄永昌
7,0.563,16,2,0.721,183,10,0,2,15,2,0.608,6,125,0.437,0,0,2,0,0,0.451,0,1466,0.549,0,北京北控,石家庄永昌
11,0.407,22,8,0.738,351,10,1,0,22,4,0.797,9,477,0.593,2,1,10,5,0,0.554,0,1461,0.446,4,上海申鑫,新疆天山雪豹
5,0.34,7,2,0.73,174,1,0,1,10,0,0.821,6,280,0.66,1,1,5,4,0,0.61,0,1461,0.39,2,上海申鑫,新疆天山雪豹
6,0.476,15,6,0.746,177,9,1,2,12,4,0.761,3,197,0.524,1,0,5,1,0,0.492,0,1461,0.508,2,上海申鑫,新疆天山雪豹
3,0.536,8,3,0.806,428,13,1,0,13,3,0.8,6,436,0.464,0,0,10,7,1,0.521,0,1465,0.479,0,梅州客家,深圳佳兆业
1,0.576,4,1,0.805,221,6,0,1,6,1,0.773,3,198,0.424,0,0,6,4,0,0.522,0,1465,0.478,0,梅州客家,深圳佳兆业
2,0.503,4,2,0.807,207,7,1,2,7,2,0.824,3,238,0.497,0,0,4,3,1,0.52,0,1465,0.48,0,梅州客家,深圳佳兆业
7,0.619,25,3,0.804,438,16,1,0,13,6,0.609,5,202,0.381,2,0,16,15,0,0.383,0,1468,0.617,5,大连一方,青岛黄海制药
4,0.641,14,1,0.835,231,4,1,1,4,2,0.56,1,91,0.359,1,0,11,12,0,0.347,0,1468,0.653,2,大连一方,青岛黄海制药
3,0.599,11,2,0.768,207,12,0,2,9,4,0.649,4,111,0.401,1,0,5,3,0,0.419,0,1468,0.581,3,大连一方,青岛黄海制药
7,0.513,25,7,0.653,360,9,0,0,23,4,0.645,5,310,0.487,0,0,9,4,0,0.502,0,1476,0.498,3,大连超越,上海申鑫
3,0.505,11,3,0.652,164,3,0,1,13,1,0.653,4,150,0.495,0,0,4,3,0,0.505,0,1476,0.495,1,大连超越,上海申鑫
4,0.518,14,4,0.653,196,6,0,2,10,3,0.638,1,160,0.482,0,0,5,1,0,0.5,0,1476,0.5,2,大连超越,上海申鑫
10,0.766,27,12,0.771,536,16,0,0,14,5,0.63,3,246,0.234,3,0,10,1,0,0.357,0,1470,0.643,5,武汉卓尔,青岛黄海制药
6,0.762,16,4,0.791,273,5,0,1,8,2,0.645,2,121,0.238,2,0,7,0,0,0.355,0,1470,0.645,3,武汉卓尔,青岛黄海制药
4,0.769,11,8,0.749,263,11,0,2,6,3,0.616,1,125,0.231,1,0,3,1,0,0.36,0,1470,0.64,2,武汉卓尔,青岛黄海制药
11,0.448,23,4,0.56,191,6,0,0,21,1,0.641,10,231,0.552,1,0,10,6,0,0.547,0,1474,0.453,4,呼和浩特中优,保定容大
5,0.418,11,2,0.564,94,1,0,1,14,0,0.643,7,126,0.582,0,0,6,2,0,0.568,0,1474,0.432,2,呼和浩特中优,保定容大
6,0.471,12,2,0.557,97,5,0,2,7,1,0.638,3,105,0.529,1,0,4,4,0,0.527,0,1474,0.473,2,呼和浩特中优,保定容大
4,0.191,15,2,0.562,201,3,1,0,17,1,0.768,9,496,0.809,2,0,21,9,0,0.675,0,1473,0.325,4,北京人和,梅州客家
2,0.19,10,0,0.505,101,1,0,1,7,0,0.767,5,279,0.81,0,0,6,3,0,0.709,0,1473,0.291,1,北京人和,梅州客家
2,0.192,5,2,0.62,100,2,1,2,10,1,0.77,4,217,0.808,2,0,15,6,0,0.638,0,1473,0.362,3,北京人和,梅州客家
11,0.571,29,4,0.73,385,14,0,0,14,4,0.679,10,246,0.429,2,0,8,5,0,0.452,0,1471,0.548,4,石家庄永昌,浙江毅腾
3,0.439,11,1,0.723,173,4,0,1,6,0,0.745,6,165,0.561,2,0,5,2,0,0.501,0,1471,0.499,3,石家庄永昌,浙江毅腾
8,0.697,18,3,0.736,212,10,0,2,8,4,0.543,4,81,0.303,0,0,3,3,0,0.405,0,1471,0.595,1,石家庄永昌,浙江毅腾
9,0.501,17,5,0.766,354,7,2,0,12,4,0.834,8,410,0.499,5,1,14,6,0,0.53,0,1472,0.47,8,深圳佳兆业,北京北控
3,0.412,6,1,0.824,188,5,1,1,6,3,0.843,4,229,0.588,1,1,7,3,0,0.532,0,1472,0.468,4,深圳佳兆业,北京北控
6,0.602,11,4,0.699,166,2,1,2,6,1,0.823,4,181,0.398,4,0,7,3,0,0.528,0,1472,0.472,4,深圳佳兆业,北京北控
9,0.398,21,3,0.758,339,15,0,0,29,4,0.809,21,345,0.602,2,0,17,1,0,0.527,0,1475,0.473,7,杭州绿城,云南丽江
5,0.291,12,0,0.787,174,5,0,1,17,1,0.867,11,210,0.709,0,0,6,0,0,0.57,0,1475,0.43,1,杭州绿城,云南丽江
4,0.523,9,3,0.727,165,10,0,2,12,3,0.719,10,135,0.477,2,0,11,1,0,0.478,0,1475,0.522,6,杭州绿城,云南丽江
5,0.527,14,4,0.693,362,4,0,0,35,1,0.641,9,290,0.473,1,0,5,3,0,0.479,0,1469,0.521,3,新疆天山雪豹,大连一方
2,0.382,7,2,0.696,168,3,0,1,15,0,0.701,5,174,0.618,1,0,2,2,0,0.52,0,1469,0.48,1,新疆天山雪豹,大连一方
3,0.702,7,2,0.691,194,1,0,2,20,1,0.552,4,116,0.298,0,0,3,1,0,0.434,0,1469,0.566,2,新疆天山雪豹,大连一方
10,0.572,28,5,0.772,368,19,3,0,24,10,0.672,13,308,0.428,1,1,8,3,0,0.491,0,1478,0.509,3,云南丽江,上海申鑫
6,0.681,13,4,0.795,215,9,0,1,13,4,0.648,6,142,0.319,1,1,4,2,0,0.452,0,1478,0.548,3,云南丽江,上海申鑫
4,0.466,15,1,0.739,153,10,3,2,11,6,0.693,7,166,0.534,0,0,4,1,0,0.528,0,1478,0.472,0,云南丽江,上海申鑫
10,0.452,20,6,0.677,257,12,1,0,10,4,0.714,2,353,0.548,2,1,13,11,0,0.534,0,1479,0.466,5,保定容大,杭州绿城
6,0.491,10,3,0.681,119,8,0,1,6,2,0.784,1,204,0.509,1,0,7,2,0,0.575,0,1479,0.425,4,保定容大,杭州绿城
4,0.415,10,3,0.674,138,4,1,2,4,2,0.617,1,149,0.585,1,1,6,9,0,0.49,0,1479,0.51,1,保定容大,杭州绿城
9,0.419,20,1,0.782,326,9,1,0,19,2,0.823,7,434,0.581,1,0,15,9,0,0.536,0,1480,0.464,6,梅州客家,呼和浩特中优
2,0.379,5,1,0.778,167,4,1,1,11,2,0.824,4,233,0.621,1,0,7,3,0,0.551,0,1480,0.449,4,梅州客家,呼和浩特中优
7,0.461,15,0,0.786,159,5,0,2,8,0,0.821,3,201,0.539,0,0,8,6,0,0.521,0,1480,0.479,2,梅州客家,呼和浩特中优
10,0.426,24,1,0.547,245,11,1,0,21,4,0.596,7,265,0.574,1,0,6,3,0,0.536,0,1482,0.464,2,浙江毅腾,深圳佳兆业
8,0.502,14,0,0.57,107,7,1,1,12,2,0.516,2,93,0.498,1,0,5,2,0,0.493,0,1482,0.507,2,浙江毅腾,深圳佳兆业
2,0.376,10,1,0.529,138,4,0,2,9,2,0.64,5,172,0.624,0,0,1,1,0,0.568,0,1482,0.432,0,浙江毅腾,深圳佳兆业
6,0.337,13,7,0.645,338,8,0,0,22,3,0.743,7,478,0.663,2,0,17,3,1,0.594,0,1483,0.406,4,青岛黄海制药,石家庄永昌
2,0.272,6,3,0.656,154,5,0,1,9,2,0.735,2,249,0.728,1,0,8,0,0,0.614,0,1483,0.386,2,青岛黄海制药,石家庄永昌
4,0.395,7,4,0.636,184,3,0,2,13,1,0.751,5,229,0.605,1,0,9,3,1,0.574,0,1483,0.426,2,青岛黄海制药,石家庄永昌
7,0.474,18,4,0.729,328,10,4,0,26,7,0.701,13,304,0.526,0,0,10,7,1,0.474,0,1481,0.526,1,北京北控,北京人和
4,0.509,11,1,0.735,162,6,2,1,9,4,0.743,4,179,0.491,0,0,1,2,0,0.496,0,1481,0.504,0,北京北控,北京人和
3,0.445,7,3,0.723,166,4,2,2,17,3,0.64,9,125,0.555,0,0,9,5,1,0.45,0,1481,0.55,1,北京北控,北京人和
2,0.527,13,4,0.767,433,12,0,0,15,2,0.761,6,376,0.473,1,0,12,3,0,0.464,0,1477,0.536,7,新疆天山雪豹,大连超越
0,0.409,7,0,0.771,201,5,0,1,6,1,0.792,3,260,0.591,1,0,4,0,0,0.505,0,1477,0.495,2,新疆天山雪豹,大连超越
2,0.632,6,4,0.763,232,7,0,2,9,1,0.69,3,116,0.368,0,0,8,3,0,0.414,0,1477,0.586,5,新疆天山雪豹,大连超越
5,0.498,17,4,0.729,424,8,0,0,14,1,0.667,1,312,0.502,1,1,14,6,0,0.455,0,1484,0.545,4,大连一方,武汉卓尔
3,0.432,10,1,0.761,209,3,0,1,7,1,0.696,1,171,0.568,1,0,6,1,0,0.501,0,1484,0.499,1,大连一方,武汉卓尔
2,0.559,7,3,0.698,215,5,0,2,7,0,0.631,0,141,0.441,0,1,8,5,0,0.408,0,1484,0.592,3,大连一方,武汉卓尔
2,0.219,14,0,0.679,252,2,1,0,24,2,0.8,12,449,0.781,2,1,22,12,0,0.583,0,1492,0.417,8,大连超越,云南丽江
1,0.288,9,0,0.722,151,1,0,1,11,1,0.803,5,228,0.712,0,1,6,5,0,0.54,0,1492,0.46,3,大连超越,云南丽江
1,0.165,5,0,0.614,101,1,1,2,13,1,0.796,7,221,0.835,2,0,16,7,0,0.631,0,1492,0.369,5,大连超越,云南丽江
4,0.557,15,5,0.77,382,8,0,0,26,4,0.69,7,274,0.443,1,0,9,7,0,0.469,0,1489,0.531,4,呼和浩特中优,北京北控
3,0.435,9,3,0.784,153,6,0,1,13,4,0.705,4,149,0.565,0,0,4,3,0,0.517,0,1489,0.483,1,呼和浩特中优,北京北控
1,0.648,6,2,0.76,229,2,0,2,13,0,0.672,3,125,0.352,1,0,5,4,0,0.422,0,1489,0.578,3,呼和浩特中优,北京北控
8,0.307,23,3,0.647,235,10,2,0,24,4,0.811,13,477,0.693,1,0,9,4,0,0.642,0,14910,0.358,2,上海申鑫,保定容大
4,0.399,10,4,0.781,397,15,0,0,13,5,0.847,8,615,0.601,2,0,13,7,0,0.577,0,14911,0.423,6,上海申鑫,保定容大
7,0.542,28,2,0.745,411,9,0,0,17,2,0.667,12,252,0.458,2,0,15,5,0,0.418,0,14912,0.582,5,上海申鑫,保定容大
1,0.42,14,3,0.738,363,10,4,0,21,4,0.798,11,440,0.58,2,1,13,4,1,0.554,0,1485,0.446,5,新疆天山雪豹,武汉卓尔
0,0.509,7,1,0.783,212,5,2,1,8,2,0.825,4,240,0.491,1,0,5,0,1,0.525,0,1485,0.475,3,新疆天山雪豹,武汉卓尔
1,0.32,7,2,0.675,151,5,2,2,13,2,0.765,7,200,0.68,1,1,8,4,0,0.587,0,1485,0.413,2,新疆天山雪豹,武汉卓尔
2,0.542,15,8,0.756,397,17,2,0,22,7,0.723,8,307,0.458,1,1,15,8,0,0.462,0,1487,0.538,5,深圳佳兆业,青岛黄海制药
1,0.488,9,3,0.754,203,4,0,1,12,0,0.728,3,162,0.512,1,1,5,3,0,0.483,0,1487,0.517,2,深圳佳兆业,青岛黄海制药
1,0.588,6,5,0.758,194,13,2,2,10,7,0.717,5,145,0.412,0,0,10,5,0,0.442,0,1487,0.558,3,深圳佳兆业,青岛黄海制药
10,0.485,24,5,0.727,352,5,0,0,16,1,0.751,7,378,0.515,1,0,12,6,0,0.484,0,1490,0.516,5,杭州绿城,梅州客家
6,0.444,15,1,0.729,166,2,0,1,7,0,0.757,4,222,0.556,0,0,3,4,0,0.519,0,1490,0.481,2,杭州绿城,梅州客家
4,0.523,9,4,0.726,186,3,0,2,9,1,0.744,3,156,0.477,1,0,9,2,0,0.447,0,1490,0.553,3,杭州绿城,梅州客家
8,0.583,15,3,0.774,358,6,0,0,26,0,0.659,11,252,0.417,2,0,13,3,0,0.461,0,1488,0.539,3,北京人和,浙江毅腾
5,0.627,7,1,0.812,202,1,0,1,13,0,0.679,5,137,0.373,2,0,4,1,0,0.462,0,1488,0.538,2,北京人和,浙江毅腾
3,0.535,8,2,0.724,156,5,0,2,13,0,0.635,6,115,0.465,0,0,9,2,0,0.459,0,1488,0.541,1,北京人和,浙江毅腾
7,0.379,16,2,0.625,216,9,2,0,27,2,0.765,14,413,0.621,2,1,16,4,0,0.574,0,1486,0.426,4,石家庄永昌,大连一方
3,0.326,6,1,0.602,103,4,2,1,16,2,0.75,8,196,0.674,1,0,12,1,0,0.598,0,1486,0.402,3,石家庄永昌,大连一方
4,0.434,10,1,0.646,113,5,0,2,11,0,0.779,6,217,0.566,1,1,4,3,0,0.552,0,1486,0.448,1,石家庄永昌,大连一方
5,0.789,16,8,0.762,538,24,1,0,26,7,0.632,6,209,0.211,2,0,9,2,0,0.368,0,1495,0.632,3,梅州客家,上海申鑫
2,0.653,10,3,0.725,233,7,0,1,18,2,0.658,5,114,0.347,2,0,6,1,0,0.416,0,1495,0.584,2,梅州客家,上海申鑫
3,0.876,6,5,0.79,305,17,1,2,8,5,0.6,1,95,0.124,0,0,3,1,0,0.327,0,1495,0.673,1,梅州客家,上海申鑫
3,0.337,15,7,0.664,259,10,1,0,25,3,0.775,13,507,0.663,0,1,14,5,0,0.615,0,1500,0.385,3,武汉卓尔,石家庄永昌
2,0.288,8,2,0.689,148,3,1,1,11,1,0.779,5,276,0.712,0,0,5,2,0,0.609,0,1500,0.391,1,武汉卓尔,石家庄永昌
1,0.384,7,5,0.631,111,7,0,2,14,2,0.771,8,231,0.616,0,1,9,3,0,0.62,0,1500,0.38,2,武汉卓尔,石家庄永昌
5,0.318,18,7,0.617,209,5,0,0,20,0,0.795,7,463,0.682,0,0,18,8,0,0.625,0,1498,0.375,5,青岛黄海制药,北京人和
3,0.414,11,5,0.658,120,0,0,1,10,0,0.794,3,238,0.586,0,0,10,3,0,0.591,0,1498,0.409,3,青岛黄海制药,北京人和
