guestShotsBlocks,guestIntercepttions,guestRedCard,guestYellowCard,half,homeYellowCard,homeTacklesConneceded,guestPassBlocks,homePassBlocks,homeClearances,matchHalf,homeRedCard,guestTackles,homeShotsBlocks,homeFoul,guestFoul,matchId,homeIntercepttions,homeTackles,guestClearances,guestTacklesConneceded,l_team,r_team
0,5,0,2,1,1,0,3,4,8,0,0,8,0,5,8,14919,5,10,4,0,重庆斯威,江苏苏宁易购
4,5,0,1,2,0,0,2,2,22,0,0,15,3,5,4,14919,6,10,10,0,重庆斯威,江苏苏宁易购
3,5,0,4,0,2,0,13,6,22,0,0,14,5,19,18,14920,8,13,39,0,长春亚泰,北京人和
2,2,0,3,1,0,0,5,0,13,0,0,5,4,9,9,14920,2,2,23,0,长春亚泰,北京人和
1,3,0,1,2,2,0,8,6,9,0,0,9,1,10,9,14920,6,11,16,0,长春亚泰,北京人和
4,12,0,1,0,0,0,16,8,16,0,0,17,4,12,13,14921,13,13,15,0,广州富力,上海上港
3,3,0,1,1,0,0,7,4,9,0,0,9,0,8,9,14921,9,6,5,0,广州富力,上海上港
1,9,0,0,2,0,0,9,4,7,0,0,8,4,4,4,14921,4,7,10,0,广州富力,上海上港
6,10,0,2,0,0,0,13,5,30,0,0,16,3,18,17,14922,2,18,41,0,广州恒大淘宝,河南建业
2,8,0,1,1,0,0,7,4,21,0,0,8,0,11,8,14922,2,10,21,0,广州恒大淘宝,河南建业
4,2,0,1,2,0,0,6,1,9,0,0,8,3,7,9,14922,0,8,20,0,广州恒大淘宝,河南建业
4,12,0,2,0,0,0,9,16,18,0,0,21,2,19,21,14923,19,18,15,0,贵州恒丰,上海绿地申花
1,5,0,2,1,0,0,4,11,12,0,0,8,1,12,9,14923,13,7,3,0,贵州恒丰,上海绿地申花
3,7,0,0,2,0,0,5,5,6,0,0,13,1,7,12,14923,6,11,12,0,贵州恒丰,上海绿地申花
1,13,0,4,0,5,0,6,9,29,0,0,10,3,22,15,14924,11,20,10,0,天津泰达,天津权健
1,7,0,2,1,2,0,1,6,9,0,0,3,1,10,7,14924,4,14,6,0,天津泰达,天津权健
0,6,0,2,2,3,0,5,3,20,0,0,7,2,12,8,14924,7,6,4,0,天津泰达,天津权健
3,8,1,4,0,0,0,12,13,19,0,0,11,2,12,18,14925,7,15,38,0,天津权健,广州恒大淘宝
2,5,0,1,1,0,0,7,7,10,0,0,6,2,5,9,14925,3,7,15,0,天津权健,广州恒大淘宝
1,3,1,3,2,0,0,5,6,9,0,0,5,0,7,9,14925,4,8,23,0,天津权健,广州恒大淘宝
1,6,0,1,0,2,0,9,13,22,0,1,17,2,20,17,14926,8,18,19,0,上海上港,重庆斯威
1,2,0,1,1,0,0,4,7,8,0,0,9,2,8,5,14926,4,12,8,0,上海上港,重庆斯威
0,4,0,0,2,2,0,5,6,14,0,1,8,0,12,12,14926,4,6,11,0,上海上港,重庆斯威
5,10,0,2,0,3,0,16,9,16,0,1,19,2,20,12,14927,12,16,23,0,长春亚泰,广州富力
0,6,0,1,1,1,0,9,4,7,0,0,10,1,10,8,14927,7,6,12,0,长春亚泰,广州富力
5,4,0,1,2,2,0,7,5,9,0,1,9,1,10,4,14927,5,10,11,0,长春亚泰,广州富力
3,10,0,2,0,1,0,7,13,14,0,0,12,1,12,15,14928,13,24,10,0,北京中赫国安,北京人和
2,6,0,1,1,1,0,3,3,8,0,0,6,0,7,7,14928,4,13,7,0,北京中赫国安,北京人和
1,4,0,1,2,0,0,4,10,6,0,0,6,1,5,8,14928,9,11,3,0,北京中赫国安,北京人和
2,3,0,2,0,2,0,11,11,22,0,0,14,4,16,11,14929,9,14,25,0,河南建业,大连一方
2,2,0,1,1,0,0,10,8,8,0,0,5,2,5,7,14929,6,10,14,0,河南建业,大连一方
0,1,0,1,2,2,0,1,3,14,0,0,9,2,11,4,14929,3,4,11,0,河南建业,大连一方
3,8,0,3,0,1,0,15,5,16,0,0,13,6,10,9,14930,11,22,14,0,上海绿地申花,河北华夏幸福
1,5,0,2,1,0,0,7,3,9,0,0,6,3,5,5,14930,2,10,5,0,上海绿地申花,河北华夏幸福
2,3,0,1,2,1,0,8,2,7,0,0,7,3,5,4,14930,9,12,9,0,上海绿地申花,河北华夏幸福
4,15,0,4,0,4,0,13,7,17,0,0,21,3,20,14,14931,8,19,39,0,山东鲁能泰山,贵州恒丰
1,7,0,1,1,1,0,5,2,6,0,0,6,1,9,8,14931,2,8,14,0,山东鲁能泰山,贵州恒丰
3,8,0,3,2,3,0,8,5,11,0,0,15,2,11,6,14931,6,11,25,0,山东鲁能泰山,贵州恒丰
3,9,0,2,0,3,0,12,12,32,0,0,16,2,14,16,14932,5,13,30,0,江苏苏宁易购,天津泰达
1,4,0,1,1,3,0,7,7,12,0,0,9,0,9,10,14932,3,7,18,0,江苏苏宁易购,天津泰达
2,5,0,1,2,0,0,5,5,20,0,0,7,2,5,6,14932,2,6,12,0,江苏苏宁易购,天津泰达
4,20,0,1,0,0,0,12,8,8,0,0,19,0,4,14,14933,8,27,21,0,北京中赫国安,天津泰达
2,7,0,0,1,0,0,8,5,5,0,0,13,0,4,7,14933,5,15,9,0,北京中赫国安,天津泰达
2,13,0,1,2,0,0,4,3,3,0,0,6,0,0,7,14933,3,12,12,0,北京中赫国安,天津泰达
2,9,0,1,0,2,0,14,16,12,0,0,13,1,12,9,14934,8,17,21,0,广州富力,江苏苏宁易购
1,7,0,0,1,2,0,8,8,6,0,0,6,1,8,3,14934,4,6,5,0,广州富力,江苏苏宁易购
1,2,0,1,2,0,0,6,8,6,0,0,7,0,4,6,14934,4,11,16,0,广州富力,江苏苏宁易购
1,8,0,2,0,2,0,7,13,28,0,1,22,2,20,12,14935,16,19,12,0,大连一方,重庆斯威
0,6,0,0,1,2,0,2,5,15,0,0,13,1,9,5,14935,10,12,6,0,大连一方,重庆斯威
1,2,0,2,2,1,0,5,8,13,0,1,9,1,11,7,14935,6,7,6,0,大连一方,重庆斯威
3,9,0,3,0,1,0,11,6,21,0,0,16,2,13,9,14936,9,10,21,0,河北华夏幸福,长春亚泰
1,5,0,0,1,0,0,3,3,7,0,0,9,1,9,5,14936,6,6,12,0,河北华夏幸福,长春亚泰
2,4,0,3,2,1,0,8,3,14,0,0,7,1,4,4,14936,3,4,9,0,河北华夏幸福,长春亚泰
10,13,0,2,0,3,0,16,7,8,0,0,18,5,25,14,14937,10,24,37,0,北京人和,上海绿地申花
6,9,0,0,1,0,0,5,5,5,0,0,10,2,11,5,14937,7,13,20,0,北京人和,上海绿地申花
4,4,0,2,2,3,0,11,2,3,0,0,8,3,14,9,14937,3,11,17,0,北京人和,上海绿地申花
5,10,0,2,0,3,0,8,20,21,0,0,18,3,13,21,14938,7,18,19,0,广州恒大淘宝,山东鲁能泰山
5,4,0,1,1,1,0,7,8,6,0,0,8,1,5,11,14938,3,6,13,0,广州恒大淘宝,山东鲁能泰山
0,6,0,1,2,2,0,1,12,15,0,0,10,2,8,10,14938,4,12,6,0,广州恒大淘宝,山东鲁能泰山
4,3,0,4,0,1,0,12,5,11,0,0,15,2,16,15,14939,7,12,21,0,贵州恒丰,天津权健
3,3,0,1,1,0,0,6,4,4,0,0,9,0,8,7,14939,4,9,5,0,贵州恒丰,天津权健
1,0,0,3,2,1,0,6,1,7,0,0,6,2,8,8,14939,3,3,16,0,贵州恒丰,天津权健
2,10,1,1,0,2,0,9,6,11,0,0,19,5,22,22,14940,15,15,45,0,河南建业,上海上港
0,10,0,0,1,0,0,4,3,7,0,0,13,4,7,11,14940,10,9,14,0,河南建业,上海上港
2,0,1,1,2,2,0,5,3,4,0,0,6,1,15,11,14940,5,6,31,0,河南建业,上海上港
3,14,0,3,0,2,0,15,15,24,0,0,13,4,12,26,14941,12,14,18,0,上海绿地申花,广州恒大淘宝
1,10,0,1,1,2,0,8,11,13,0,0,6,0,9,12,14941,6,6,9,0,上海绿地申花,广州恒大淘宝
2,4,0,2,2,0,0,7,4,11,0,0,7,4,3,14,14941,6,8,9,0,上海绿地申花,广州恒大淘宝
6,9,0,1,0,2,0,11,13,29,0,0,18,5,17,14,14942,7,22,19,0,天津权健,江苏苏宁易购
4,6,0,0,1,0,0,7,6,14,0,0,5,2,8,7,14942,5,9,14,0,天津权健,江苏苏宁易购
2,3,0,1,2,2,0,4,7,15,0,0,13,3,9,7,14942,2,13,5,0,天津权健,江苏苏宁易购
1,4,0,1,0,0,0,7,9,11,0,0,19,1,12,15,14943,9,21,15,0,上海上港,河北华夏幸福
1,3,0,1,1,0,0,4,2,5,0,0,11,0,3,9,14943,5,8,12,0,上海上港,河北华夏幸福
0,1,0,0,2,0,0,3,7,6,0,0,8,1,9,6,14943,4,13,3,0,上海上港,河北华夏幸福
4,8,0,2,0,2,0,8,10,8,0,0,21,2,22,20,14944,4,13,15,0,北京人和,贵州恒丰
2,7,0,1,1,2,0,5,4,5,0,0,7,0,13,12,14944,2,8,7,0,北京人和,贵州恒丰
2,1,0,1,2,0,0,3,6,3,0,0,14,2,9,8,14944,2,5,8,0,北京人和,贵州恒丰
3,15,0,2,0,3,0,21,10,18,0,0,22,1,19,12,14945,21,18,21,0,天津泰达,广州富力
2,11,0,0,1,1,0,10,4,9,0,0,12,0,8,7,14945,7,7,17,0,天津泰达,广州富力
1,4,0,2,2,2,0,11,6,9,0,0,10,1,11,5,14945,14,11,4,0,天津泰达,广州富力
2,12,0,1,0,1,0,17,16,22,0,0,23,1,14,14,14946,13,21,25,0,山东鲁能泰山,大连一方
0,7,0,0,1,0,0,7,11,10,0,0,14,1,5,8,14946,6,8,13,0,山东鲁能泰山,大连一方
2,5,0,1,2,1,0,10,5,12,0,0,9,0,9,6,14946,7,13,12,0,山东鲁能泰山,大连一方
4,10,0,4,0,1,0,17,9,22,0,0,23,1,21,19,14947,7,18,27,0,长春亚泰,河南建业
2,3,0,2,1,1,0,7,2,9,0,0,10,1,12,10,14947,4,9,14,0,长春亚泰,河南建业
2,7,0,2,2,0,0,10,7,13,0,0,13,0,9,9,14947,3,9,13,0,长春亚泰,河南建业
1,5,0,3,0,1,0,16,16,23,0,0,20,2,13,16,14948,19,14,17,0,重庆斯威,北京中赫国安
0,5,0,2,1,0,0,6,10,6,0,0,13,0,7,11,14948,12,8,5,0,重庆斯威,北京中赫国安
1,0,0,1,2,1,0,10,6,17,0,0,7,2,6,5,14948,7,6,12,0,重庆斯威,北京中赫国安
1,11,0,2,0,2,0,23,4,16,0,0,17,1,19,16,14949,8,15,23,0,河南建业,重庆斯威
1,7,0,1,1,0,0,5,3,7,0,0,12,0,7,8,14949,4,10,8,0,河南建业,重庆斯威
0,4,0,1,2,2,0,18,1,9,0,0,5,1,12,8,14949,4,5,15,0,河南建业,重庆斯威
1,11,0,2,0,1,0,12,9,21,0,0,23,1,16,17,14950,10,21,19,0,河北华夏幸福,北京人和
0,9,0,1,1,1,0,8,5,11,0,0,9,0,9,6,14950,8,9,8,0,河北华夏幸福,北京人和
1,2,0,1,2,0,0,4,4,10,0,0,14,1,7,11,14950,2,12,11,0,河北华夏幸福,北京人和
4,14,0,0,0,0,0,9,9,23,0,0,19,3,17,15,14951,11,16,16,0,广州富力,山东鲁能泰山
2,7,0,0,1,0,0,5,6,11,0,0,8,3,9,9,14951,6,9,9,0,广州富力,山东鲁能泰山
2,7,0,0,2,0,0,4,3,12,0,0,11,0,8,6,14951,5,7,7,0,广州富力,山东鲁能泰山
3,19,0,2,0,2,0,9,4,17,0,0,19,2,13,19,14952,11,12,28,0,贵州恒丰,长春亚泰
1,9,0,1,1,2,0,6,2,8,0,0,9,2,9,8,14952,5,7,10,0,贵州恒丰,长春亚泰
2,10,0,1,2,0,0,3,2,9,0,0,10,0,4,11,14952,6,5,18,0,贵州恒丰,长春亚泰
3,8,0,2,0,1,0,9,9,6,0,0,8,0,19,17,14953,7,7,15,0,大连一方,天津权健
0,3,0,0,1,0,0,2,3,0,0,0,4,0,9,8,14953,1,5,10,0,大连一方,天津权健
3,5,0,2,2,1,0,7,6,6,0,0,4,0,10,9,14953,6,2,5,0,大连一方,天津权健
3,11,0,2,0,0,0,10,6,18,0,0,15,2,14,13,14954,20,16,13,0,江苏苏宁易购,上海绿地申花
2,4,0,1,1,0,0,6,3,4,0,0,10,1,8,4,14954,15,7,7,0,江苏苏宁易购,上海绿地申花
1,7,0,1,2,0,0,4,3,14,0,0,5,1,6,9,14954,5,9,6,0,江苏苏宁易购,上海绿地申花
2,18,1,1,0,4,0,13,7,19,0,0,26,2,21,13,14955,10,22,31,0,北京中赫国安,广州恒大淘宝
0,6,0,1,1,2,0,7,5,14,0,0,11,1,11,7,14955,8,13,17,0,北京中赫国安,广州恒大淘宝
2,12,1,1,2,2,0,6,2,5,0,0,15,1,10,6,14955,2,9,14,0,北京中赫国安,广州恒大淘宝
1,11,0,4,0,0,0,16,18,16,0,0,18,0,7,12,14956,7,19,46,0,上海上港,天津泰达
0,4,0,3,1,0,0,7,9,7,0,0,5,0,4,4,14956,2,6,18,0,上海上港,天津泰达
1,7,0,1,2,0,0,9,9,9,0,0,13,0,3,8,14956,5,13,28,0,上海上港,天津泰达
4,8,0,1,0,2,0,12,9,13,0,0,18,1,13,15,14957,11,19,18,0,北京人和,天津泰达
1,2,0,0,1,0,0,7,6,5,0,0,10,0,5,7,14957,3,10,7,0,北京人和,天津泰达
3,6,0,1,2,2,0,5,3,8,0,0,8,1,8,8,14957,8,9,11,0,北京人和,天津泰达
5,10,0,2,0,1,0,9,11,18,0,0,13,5,15,15,14958,9,21,19,0,广州恒大淘宝,江苏苏宁易购
3,5,0,0,1,0,0,6,6,8,0,0,5,1,8,4,14958,6,9,8,0,广州恒大淘宝,江苏苏宁易购
2,5,0,2,2,1,0,3,5,10,0,0,8,4,7,11,14958,3,12,11,0,广州恒大淘宝,江苏苏宁易购
4,15,0,4,0,4,0,10,10,8,0,0,11,1,13,13,14959,11,14,22,0,天津权健,河北华夏幸福
2,7,0,2,1,0,0,7,5,4,0,0,5,1,7,6,14959,6,5,12,0,天津权健,河北华夏幸福
2,8,0,2,2,4,0,3,5,4,0,0,6,0,6,7,14959,5,9,10,0,天津权健,河北华夏幸福
4,12,0,3,0,2,0,12,6,25,0,0,19,3,25,15,14960,6,19,22,0,长春亚泰,上海上港
4,9,0,1,1,1,0,8,4,7,0,0,10,1,11,4,14960,3,11,11,0,长春亚泰,上海上港
0,3,0,2,2,1,0,4,2,18,0,0,9,2,14,11,14960,3,8,11,0,长春亚泰,上海上港
1,11,0,4,0,0,0,5,10,23,0,0,22,0,9,24,14961,11,27,17,0,北京中赫国安,贵州恒丰
0,7,0,2,1,0,0,0,4,11,0,0,8,0,7,14,14961,6,8,14,0,北京中赫国安,贵州恒丰
1,4,0,2,2,0,0,5,6,12,0,0,14,0,2,10,14961,5,19,3,0,北京中赫国安,贵州恒丰
5,10,0,1,0,1,0,18,10,12,0,0,12,2,13,15,14962,4,6,52,0,重庆斯威,广州富力
2,8,0,0,1,0,0,10,8,7,0,0,8,2,7,7,14962,3,3,9,0,重庆斯威,广州富力
3,2,0,1,2,1,0,8,2,5,0,0,4,0,6,8,14962,1,3,43,0,重庆斯威,广州富力
2,10,0,0,0,1,0,15,7,12,0,0,21,2,17,14,14963,5,14,9,0,山东鲁能泰山,河南建业
2,5,0,0,1,0,0,11,2,2,0,0,10,0,7,9,14963,4,8,6,0,山东鲁能泰山,河南建业
0,5,0,0,2,1,0,4,5,10,0,0,11,2,10,5,14963,1,6,3,0,山东鲁能泰山,河南建业
3,8,0,1,0,4,0,12,8,38,0,0,14,2,18,20,14964,3,16,21,0,上海绿地申花,大连一方
3,1,0,0,1,3,0,5,6,10,0,0,7,1,14,10,14964,2,5,11,0,上海绿地申花,大连一方
0,7,0,1,2,1,0,7,2,28,0,0,7,1,4,10,14964,1,11,10,0,上海绿地申花,大连一方
2,4,0,1,0,2,0,10,10,35,0,0,21,3,11,13,14965,8,12,19,0,大连一方,广州恒大淘宝
2,1,0,1,1,0,0,6,7,15,0,0,6,1,2,7,14965,5,4,12,0,大连一方,广州恒大淘宝
0,3,0,0,2,2,0,4,3,20,0,0,15,2,9,6,14965,3,8,7,0,大连一方,广州恒大淘宝
7,7,0,6,0,2,0,14,5,15,0,0,14,0,19,21,14966,4,12,37,0,重庆斯威,天津权健
3,5,0,0,1,1,0,3,4,9,0,0,8,0,9,9,14966,2,8,17,0,重庆斯威,天津权健
4,2,0,6,2,1,0,11,1,6,0,0,6,0,10,12,14966,2,4,20,0,重庆斯威,天津权健
4,8,1,1,0,1,0,8,5,13,0,0,10,2,19,12,14967,14,16,17,0,广州富力,上海绿地申花
4,5,1,1,1,0,0,4,2,7,0,0,6,0,7,5,14967,6,8,11,0,广州富力,上海绿地申花
0,3,0,0,2,1,0,4,3,6,0,0,4,2,12,7,14967,8,8,6,0,广州富力,上海绿地申花
3,23,0,3,0,2,0,15,14,18,0,1,21,2,14,26,14968,12,15,48,0,河北华夏幸福,河南建业
0,14,0,1,1,0,0,8,8,13,0,1,8,1,6,10,14968,9,4,22,0,河北华夏幸福,河南建业
3,9,0,2,2,2,0,7,6,5,0,0,13,1,8,16,14968,3,11,26,0,河北华夏幸福,河南建业
5,8,0,0,0,0,0,9,9,10,0,0,23,1,16,12,14969,12,22,24,0,上海上港,北京中赫国安
1,3,0,0,1,0,0,4,5,8,0,0,12,1,7,6,14969,4,11,8,0,上海上港,北京中赫国安
4,5,0,0,2,0,0,5,4,2,0,0,11,0,9,6,14969,8,11,16,0,上海上港,北京中赫国安
3,9,0,0,0,2,0,13,9,8,0,0,20,4,20,19,14970,10,10,16,0,北京人和,山东鲁能泰山
1,5,0,0,1,0,0,9,2,3,0,0,10,2,8,10,14970,7,7,13,0,北京人和,山东鲁能泰山
2,4,0,0,2,2,0,4,7,5,0,0,10,2,12,9,14970,3,3,3,0,北京人和,山东鲁能泰山
1,10,0,2,0,1,0,17,15,26,0,0,17,1,16,18,14971,21,14,15,0,天津泰达,贵州恒丰
1,5,0,0,1,1,0,14,9,14,0,0,10,0,10,9,14971,7,6,11,0,天津泰达,贵州恒丰
0,5,0,2,2,0,0,3,6,12,0,0,7,1,6,9,14971,14,8,4,0,天津泰达,贵州恒丰
1,5,0,2,0,3,0,13,10,30,0,0,22,3,18,16,14972,15,14,16,0,江苏苏宁易购,长春亚泰
0,3,0,0,1,2,0,8,4,10,0,0,9,1,6,7,14972,4,7,11,0,江苏苏宁易购,长春亚泰
1,2,0,2,2,1,0,5,6,20,0,0,13,2,12,9,14972,11,7,5,0,江苏苏宁易购,长春亚泰
5,10,0,1,0,3,0,11,12,19,0,0,20,2,11,13,14973,16,19,23,0,北京中赫国安,广州富力
1,5,0,0,1,1,0,5,6,13,0,0,10,1,6,3,14973,11,9,8,0,北京中赫国安,广州富力
4,5,0,1,2,2,0,6,6,6,0,0,10,1,5,10,14973,5,10,15,0,北京中赫国安,广州富力
1,12,0,1,0,0,0,11,14,12,0,0,19,2,25,20,14974,6,10,21,0,长春亚泰,天津泰达
1,7,0,1,1,0,0,5,6,5,0,0,13,1,14,8,14974,4,6,10,0,长春亚泰,天津泰达
0,5,0,0,2,0,0,6,8,7,0,0,6,1,11,12,14974,2,4,11,0,长春亚泰,天津泰达
0,11,1,2,0,3,0,17,11,35,0,0,14,1,16,23,14975,16,5,19,0,贵州恒丰,上海上港
0,8,0,1,1,1,0,9,4,18,0,0,6,1,8,12,14975,8,4,8,0,贵州恒丰,上海上港
0,3,1,1,2,2,0,8,7,17,0,0,8,0,8,11,14975,8,1,11,0,贵州恒丰,上海上港
3,11,0,3,0,1,0,10,14,17,0,0,14,3,16,11,14976,11,13,28,0,广州恒大淘宝,河北华夏幸福
1,5,0,1,1,0,0,8,8,6,0,0,10,2,7,4,14976,5,8,14,0,广州恒大淘宝,河北华夏幸福
2,6,0,2,2,1,0,2,6,11,0,0,4,1,9,7,14976,6,5,14,0,广州恒大淘宝,河北华夏幸福
4,14,1,2,0,3,0,12,16,27,0,0,22,2,16,17,14977,10,13,18,0,上海绿地申花,重庆斯威
1,7,0,1,1,2,0,3,8,12,0,0,12,2,6,5,14977,5,6,13,0,上海绿地申花,重庆斯威
3,7,1,2,2,1,0,9,8,15,0,0,10,0,10,12,14977,5,7,5,0,上海绿地申花,重庆斯威
1,7,0,2,0,4,0,10,7,31,0,0,15,3,17,15,14978,10,13,21,0,天津权健,山东鲁能泰山
1,5,0,0,1,1,0,5,4,17,0,0,6,2,8,5,14978,2,6,9,0,天津权健,山东鲁能泰山
0,2,0,2,2,3,0,5,3,14,0,0,9,1,9,10,14978,8,7,12,0,天津权健,山东鲁能泰山
2,9,0,4,0,2,0,1,19,21,0,0,16,8,13,20,14979,10,22,8,0,河南建业,北京人和
1,4,0,2,1,1,0,1,10,7,0,0,9,4,6,11,14979,3,10,7,0,河南建业,北京人和
1,5,0,2,2,1,0,0,9,14,0,0,7,4,7,9,14979,7,12,1,0,河南建业,北京人和
5,9,0,0,0,0,0,4,10,26,0,0,13,0,10,7,14980,9,12,20,0,江苏苏宁易购,大连一方
3,9,0,0,1,0,0,2,6,7,0,0,8,0,3,4,14980,5,5,12,0,江苏苏宁易购,大连一方
