homeShotsOutPenaltyArea,homeAttThSucPaAccuracy,homeAttThPass,guestAttThSucPaAccuracy,guestKeyPasses,guestBreakThrows,guestShots,half,guestAttThPass,homeShots,guestShotsOnTargetObox,guestShotsInPenaltyArea,guestShotsOutPenaltyArea,guestCenter,guestShotsOnTargetIbox,homeBreakThrows,matchHalf,homeShotsInPenaltyArea,matchId,homeShotsOnTargetObox,homeKeyPasses,homeShotsOnTargetIbox,homeCenter,l_team,r_team
17,0.766,197,0.714,3,9,5,0,35,23,1,3,2,5,2,31,0,6,2765,2,18,3,33,重庆当代力帆,延边富德
8,0.75,80,0.765,2,5,3,1,17,11,1,1,2,1,0,14,0,3,2765,2,8,2,11,重庆当代力帆,延边富德
9,0.778,117,0.667,1,4,2,2,18,12,0,2,0,4,2,17,0,3,2765,0,10,1,22,重庆当代力帆,延边富德
10,0.692,104,0.807,11,18,14,0,88,20,3,8,6,12,1,16,0,10,2766,2,13,5,19,上海绿地申花,江苏苏宁易购
3,0.723,47,0.7,0,7,1,1,20,9,1,0,1,4,0,9,0,6,2766,1,6,2,11,上海绿地申花,江苏苏宁易购
7,0.667,57,0.838,11,11,13,2,68,11,2,8,5,8,1,7,0,4,2766,1,7,3,8,上海绿地申花,江苏苏宁易购
6,0.717,99,0.647,5,16,8,0,34,14,0,5,3,7,3,11,0,8,2767,1,9,2,9,广州恒大淘宝,北京中赫国安
5,0.826,46,0.6,3,9,5,1,20,7,0,3,2,6,2,7,0,2,2767,1,5,1,3,广州恒大淘宝,北京中赫国安
1,0.623,53,0.714,2,7,3,2,14,7,0,2,1,1,1,4,0,6,2767,0,4,1,6,广州恒大淘宝,北京中赫国安
5,0.63,73,0.5,7,20,8,0,66,11,0,5,3,12,0,14,0,6,2768,2,10,1,9,河南建业,河北华夏幸福
3,0.556,36,0.552,3,11,4,1,29,5,0,2,2,4,0,4,0,2,2768,1,5,1,7,河南建业,河北华夏幸福
2,0.703,37,0.459,4,9,4,2,37,6,0,3,1,8,0,10,0,4,2768,1,5,0,2,河南建业,河北华夏幸福
14,0.809,256,0.761,4,21,6,0,46,26,2,2,4,4,0,21,0,12,2769,3,16,6,27,上海上港,延边富德
11,0.786,140,0.808,3,11,3,1,26,17,2,1,2,0,0,8,0,6,2769,2,10,5,15,上海上港,延边富德
3,0.836,116,0.7,1,10,3,2,20,9,0,1,2,4,0,13,0,6,2769,1,6,1,12,上海上港,延边富德
1,0.638,80,0.645,8,11,10,0,76,5,2,4,6,14,0,5,0,4,2770,0,4,2,11,江苏苏宁易购,天津亿利
0,0.704,27,0.674,3,5,3,1,46,1,1,2,1,11,0,4,0,1,2770,0,1,0,5,江苏苏宁易购,天津亿利
1,0.604,53,0.6,5,6,7,2,30,4,1,2,5,3,0,1,0,3,2770,0,3,2,6,江苏苏宁易购,天津亿利
3,0.659,82,0.744,8,14,10,0,121,8,2,6,4,15,4,20,0,5,2772,1,4,3,10,山东鲁能泰山,广州恒大淘宝
1,0.658,38,0.793,6,8,8,1,58,3,2,5,3,8,3,10,0,2,2772,0,2,1,6,山东鲁能泰山,广州恒大淘宝
2,0.659,44,0.698,2,6,2,2,63,5,0,1,1,7,1,10,0,3,2772,1,2,2,4,山东鲁能泰山,广州恒大淘宝
5,0.518,83,0.649,8,18,10,0,94,8,1,4,6,25,2,13,0,3,2771,0,3,1,17,贵州恒丰智诚,北京中赫国安
3,0.5,54,0.462,3,12,4,1,39,6,0,2,2,12,1,11,0,3,2771,0,3,1,8,贵州恒丰智诚,北京中赫国安
2,0.552,29,0.782,5,6,6,2,55,2,1,2,4,13,1,2,0,0,2771,0,0,0,9,贵州恒丰智诚,北京中赫国安
3,0.507,71,0.698,9,11,10,0,106,13,0,3,7,16,2,6,0,10,2774,0,6,3,13,重庆当代力帆,河北华夏幸福
1,0.578,45,0.733,6,7,7,1,45,8,0,2,5,12,2,5,0,7,2774,0,4,2,7,重庆当代力帆,河北华夏幸福
2,0.385,26,0.672,3,4,3,2,61,5,0,1,2,4,0,1,0,3,2774,0,2,1,6,重庆当代力帆,河北华夏幸福
6,0.736,53,0.761,9,24,13,0,113,12,0,4,9,19,2,14,0,6,2773,1,6,1,10,上海绿地申花,天津权健
2,0.793,29,0.756,4,13,5,1,45,5,0,1,4,8,1,6,0,3,2773,1,3,0,4,上海绿地申花,天津权健
4,0.667,24,0.765,5,11,8,2,68,7,0,3,5,11,1,8,0,3,2773,0,3,1,6,上海绿地申花,天津权健
6,0.5,40,0.731,11,23,21,0,78,12,1,12,9,20,6,26,0,6,2775,1,7,3,12,广州富力,长春亚泰
2,0.556,18,0.733,2,9,7,1,30,4,1,1,6,6,1,9,0,2,2775,0,3,1,4,广州富力,长春亚泰
4,0.455,22,0.729,9,14,14,2,48,8,0,11,3,14,5,17,0,4,2775,1,4,2,8,广州富力,长春亚泰
4,0.621,124,0.683,3,20,6,0,41,19,1,3,3,10,3,31,0,15,2776,0,13,4,33,河南建业,辽宁沈阳开新
1,0.634,71,0.619,2,10,2,1,21,10,1,1,1,9,1,20,0,9,2776,0,8,2,17,河南建业,辽宁沈阳开新
3,0.604,53,0.75,1,10,4,2,20,9,0,2,2,1,2,11,0,6,2776,0,5,2,16,河南建业,辽宁沈阳开新
3,0.69,87,0.741,11,8,14,0,108,11,4,4,10,13,3,13,0,8,2777,0,9,2,17,延边富德,广州富力
3,0.679,53,0.821,7,4,8,1,39,6,3,2,6,4,2,6,0,3,2777,0,4,1,10,延边富德,广州富力
0,0.706,34,0.696,4,4,6,2,69,5,1,2,4,9,1,7,0,5,2777,0,5,1,7,延边富德,广州富力
9,0.735,117,0.619,9,3,9,0,84,15,2,5,4,19,1,22,0,6,2778,3,8,3,15,天津权健,河南建业
3,0.824,68,0.683,5,1,5,1,41,6,2,2,3,7,1,11,0,3,2778,1,3,2,7,天津权健,河南建业
6,0.612,49,0.558,4,2,4,2,43,9,0,3,1,12,0,11,0,3,2778,2,5,1,8,天津权健,河南建业
4,0.623,77,0.653,9,25,15,0,72,15,1,11,4,18,3,15,0,11,2779,0,11,5,22,广州恒大淘宝,上海上港
1,0.594,32,0.677,6,17,9,1,31,5,0,6,3,10,1,8,0,4,2779,0,3,2,12,广州恒大淘宝,上海上港
3,0.644,45,0.634,3,8,6,2,41,10,1,5,1,8,2,7,0,7,2779,0,8,3,10,广州恒大淘宝,上海上港
6,0.73,137,0.667,6,14,6,0,45,11,1,3,3,7,0,14,0,5,2780,3,7,2,18,河北华夏幸福,贵州恒丰智诚
4,0.722,54,0.609,2,6,2,1,23,7,1,1,1,4,0,8,0,3,2780,1,4,2,11,河北华夏幸福,贵州恒丰智诚
2,0.735,83,0.727,4,8,4,2,22,4,0,2,2,3,0,6,0,2,2780,2,3,0,7,河北华夏幸福,贵州恒丰智诚
5,0.645,93,0.535,5,6,11,0,71,11,1,8,3,14,3,22,0,6,2782,0,7,1,19,长春亚泰,山东鲁能泰山
1,0.69,58,0.522,2,2,3,1,23,5,1,1,2,4,0,12,0,4,2782,0,3,0,9,长春亚泰,山东鲁能泰山
4,0.571,35,0.542,3,4,8,2,48,6,0,7,1,10,3,10,0,2,2782,0,4,1,10,长春亚泰,山东鲁能泰山
2,0.562,64,0.719,6,18,13,0,128,11,3,7,6,20,2,17,0,9,2781,0,5,4,14,辽宁沈阳开新,江苏苏宁易购
1,0.44,25,0.69,2,5,5,1,42,3,2,3,2,8,1,7,0,2,2781,0,0,1,7,辽宁沈阳开新,江苏苏宁易购
1,0.641,39,0.733,4,13,8,2,86,8,1,4,4,12,1,10,0,7,2781,0,5,3,7,辽宁沈阳开新,江苏苏宁易购
7,0.567,104,0.623,6,14,10,0,77,11,0,4,6,9,1,14,0,4,2783,1,6,2,25,北京中赫国安,上海绿地申花
6,0.471,51,0.571,2,8,4,1,28,8,0,1,3,2,1,9,0,2,2783,1,5,1,17,北京中赫国安,上海绿地申花
1,0.66,53,0.653,4,6,6,2,49,3,0,3,3,7,0,5,0,2,2783,0,1,1,8,北京中赫国安,上海绿地申花
8,0.63,73,0.626,8,13,10,0,91,12,0,6,4,15,2,13,0,4,2784,2,7,3,17,天津亿利,重庆当代力帆
6,0.595,37,0.649,3,6,4,1,37,6,0,2,2,3,0,4,0,0,2784,1,3,0,10,天津亿利,重庆当代力帆
2,0.667,36,0.611,5,7,6,2,54,6,0,4,2,12,2,9,0,4,2784,1,4,3,7,天津亿利,重庆当代力帆
7,0.714,91,0.661,12,9,15,0,109,12,4,7,8,30,3,22,0,5,2785,3,4,1,15,上海上港,山东鲁能泰山
4,0.724,58,0.622,3,3,5,1,37,5,0,3,2,9,0,16,0,1,2785,1,1,1,8,上海上港,山东鲁能泰山
3,0.697,33,0.681,9,6,10,2,72,7,4,4,6,21,3,6,0,4,2785,2,3,0,7,上海上港,山东鲁能泰山
5,0.62,121,0.661,3,11,5,0,62,8,1,3,2,9,1,11,0,3,2786,2,7,2,26,江苏苏宁易购,重庆当代力帆
2,0.629,62,0.484,0,8,0,1,31,3,0,0,0,4,0,5,0,1,2786,0,3,1,7,江苏苏宁易购,重庆当代力帆
3,0.61,59,0.839,3,3,5,2,31,5,1,3,2,5,1,6,0,2,2786,2,4,1,19,江苏苏宁易购,重庆当代力帆
2,0.738,80,0.523,0,23,1,0,44,9,0,0,1,4,0,22,0,7,2787,1,5,4,15,北京中赫国安,河南建业
0,0.778,36,0.519,0,7,0,1,27,3,0,0,0,3,0,15,0,3,2787,0,1,2,9,北京中赫国安,河南建业
2,0.705,44,0.529,0,16,1,2,17,6,0,0,1,1,0,7,0,4,2787,1,4,2,6,北京中赫国安,河南建业
5,0.729,70,0.611,6,14,9,0,54,10,1,7,2,15,2,8,0,5,2788,1,6,1,14,贵州恒丰智诚,天津亿利
2,0.742,31,0.6,2,8,4,1,35,6,0,4,0,11,2,4,0,4,2788,0,4,1,5,贵州恒丰智诚,天津亿利
3,0.718,39,0.632,4,6,5,2,19,4,1,3,2,4,0,4,0,1,2788,1,2,0,9,贵州恒丰智诚,天津亿利
1,0.644,104,0.704,8,17,12,0,81,11,6,5,7,13,2,8,0,10,2789,0,8,6,20,广州恒大淘宝,广州富力
1,0.655,55,0.702,5,9,6,1,47,6,1,4,2,6,2,8,0,5,2789,0,4,5,8,广州恒大淘宝,广州富力
0,0.633,49,0.706,3,8,6,2,34,5,5,1,5,7,0,0,0,5,2789,0,4,1,12,广州恒大淘宝,广州富力
4,0.71,93,0.708,6,15,11,0,65,13,1,5,6,9,4,21,0,9,2790,1,6,6,10,河北华夏幸福,上海绿地申花
3,0.636,33,0.655,3,4,5,1,29,8,1,3,2,5,3,4,0,5,2790,1,3,3,6,河北华夏幸福,上海绿地申花
1,0.75,60,0.75,3,11,6,2,36,5,0,2,4,4,1,17,0,4,2790,0,3,3,4,河北华夏幸福,上海绿地申花
9,0.767,116,0.58,4,9,5,0,50,21,3,1,4,12,0,23,0,12,2791,3,16,5,23,长春亚泰,辽宁沈阳开新
4,0.706,51,0.643,2,7,2,1,28,12,1,1,1,7,0,11,0,8,2791,2,9,3,16,长春亚泰,辽宁沈阳开新
5,0.815,65,0.5,2,2,3,2,22,9,2,0,3,5,0,12,0,4,2791,1,7,2,7,长春亚泰,辽宁沈阳开新
14,0.776,143,0.741,11,19,12,0,85,22,2,4,8,9,1,30,0,8,2792,5,15,3,19,天津权健,延边富德
8,0.776,58,0.757,7,8,7,1,37,10,1,3,4,4,1,16,0,2,2792,2,6,1,8,天津权健,延边富德
6,0.776,85,0.729,4,11,5,2,48,12,1,1,4,5,0,14,0,6,2792,3,9,2,11,天津权健,延边富德
2,0.58,69,0.701,10,16,11,0,87,12,1,6,5,20,3,15,0,10,2793,1,8,5,18,重庆当代力帆,贵州恒丰智诚
2,0.6,40,0.68,5,11,5,1,50,7,0,3,2,12,1,8,0,5,2793,1,4,1,10,重庆当代力帆,贵州恒丰智诚
0,0.552,29,0.73,5,5,6,2,37,5,1,3,3,8,2,7,0,5,2793,0,4,4,8,重庆当代力帆,贵州恒丰智诚
9,0.667,72,0.489,6,16,12,0,45,15,2,7,5,16,3,18,0,6,2799,1,5,3,18,长春亚泰,上海绿地申花
4,0.698,53,0.438,3,12,4,1,16,9,0,3,1,3,1,11,0,5,2799,0,4,2,13,长春亚泰,上海绿地申花
5,0.579,19,0.517,3,4,8,2,29,6,2,4,4,13,2,7,0,1,2799,1,1,1,5,长春亚泰,上海绿地申花
10,0.694,108,0.678,10,27,15,0,115,19,2,12,3,26,5,17,0,9,2794,3,16,3,14,天津权健,上海上港
4,0.744,39,0.708,4,9,7,1,48,10,1,6,1,10,3,10,0,6,2794,2,10,2,5,天津权健,上海上港
6,0.667,69,0.657,6,18,8,2,67,9,1,6,2,16,2,7,0,3,2794,1,6,1,9,天津权健,上海上港
7,0.743,70,0.724,12,15,17,0,87,14,4,9,8,12,1,16,0,7,2795,1,11,5,8,河南建业,江苏苏宁易购
1,0.659,44,0.686,3,7,5,1,35,5,1,2,3,5,0,7,0,4,2795,0,3,3,5,河南建业,江苏苏宁易购
6,0.885,26,0.75,9,8,12,2,52,9,3,7,5,7,1,9,0,3,2795,1,8,2,3,河南建业,江苏苏宁易购
2,0.704,81,0.768,7,13,9,0,82,8,0,7,2,8,3,18,0,6,2797,1,6,2,12,山东鲁能泰山,北京中赫国安
1,0.767,43,0.806,3,8,3,1,31,6,0,2,1,3,0,9,0,5,2797,1,4,2,7,山东鲁能泰山,北京中赫国安
1,0.632,38,0.745,4,5,6,2,51,2,0,5,1,5,3,9,0,1,2797,0,2,0,5,山东鲁能泰山,北京中赫国安
5,0.576,99,0.693,9,16,12,0,101,10,0,6,6,17,4,11,0,5,2798,2,6,1,35,延边富德,河北华夏幸福
4,0.486,37,0.648,3,3,3,1,54,5,0,2,1,8,2,6,0,1,2798,2,2,0,17,延边富德,河北华夏幸福
1,0.629,62,0.745,6,13,9,2,47,5,0,4,5,9,2,5,0,4,2798,0,4,1,18,延边富德,河北华夏幸福
10,0.725,109,0.717,9,13,13,0,127,14,0,8,5,19,5,18,0,4,2800,3,8,1,21,天津亿利,广州恒大淘宝
6,0.744,39,0.732,5,10,7,1,71,6,0,3,4,10,1,8,0,0,2800,2,4,0,7,天津亿利,广州恒大淘宝
4,0.714,70,0.696,4,3,6,2,56,8,0,5,1,9,4,10,0,4,2800,1,4,1,14,天津亿利,广州恒大淘宝
8,0.612,85,0.696,7,29,14,0,56,18,0,11,3,13,5,24,0,10,2796,2,13,3,14,辽宁沈阳开新,广州富力
4,0.592,49,0.739,3,13,5,1,23,8,0,4,1,5,1,12,0,4,2796,1,6,1,6,辽宁沈阳开新,广州富力
4,0.639,36,0.667,4,16,9,2,33,10,0,7,2,8,4,12,0,6,2796,1,7,2,8,辽宁沈阳开新,广州富力
5,0.686,118,0.61,9,27,13,0,82,12,2,6,7,17,1,13,0,7,2801,1,10,1,20,北京中赫国安,天津权健
4,0.712,52,0.5,3,14,6,1,34,7,2,3,3,10,0,7,0,3,2801,1,6,0,9,北京中赫国安,天津权健
1,0.667,66,0.688,6,13,7,2,48,5,0,3,4,7,1,6,0,4,2801,0,4,1,11,北京中赫国安,天津权健
10,0.722,151,0.627,6,19,8,0,59,26,0,6,2,15,3,12,0,16,2802,0,16,7,27,广州恒大淘宝,辽宁沈阳开新
6,0.713,87,0.697,5,11,6,1,33,11,0,4,2,9,2,6,0,5,2802,0,6,2,17,广州恒大淘宝,辽宁沈阳开新
4,0.734,64,0.538,1,8,2,2,26,15,0,2,0,6,1,6,0,11,2802,0,10,5,10,广州恒大淘宝,辽宁沈阳开新
7,0.738,84,0.67,6,24,8,0,94,19,0,6,2,21,1,19,0,12,2803,2,13,5,14,上海上港,河北华夏幸福
6,0.717,46,0.634,5,12,6,1,41,13,0,4,2,10,0,7,0,7,2803,2,8,3,6,上海上港,河北华夏幸福
1,0.763,38,0.698,1,12,2,2,53,6,0,2,0,11,1,12,0,5,2803,0,5,2,8,上海上港,河北华夏幸福
7,0.639,83,0.738,8,15,12,0,84,16,2,7,5,12,3,13,0,9,2806,1,11,2,16,江苏苏宁易购,广州富力
3,0.656,32,0.667,4,5,6,1,27,6,0,5,1,5,2,7,0,3,2806,0,3,1,6,江苏苏宁易购,广州富力
4,0.627,51,0.772,4,10,6,2,57,10,2,2,4,7,1,6,0,6,2806,1,8,1,10,江苏苏宁易购,广州富力
13,0.78,164,0.723,7,11,10,0,65,26,0,7,3,8,2,16,0,13,2804,4,17,7,33,天津亿利,延边富德
8,0.788,99,0.688,3,4,3,1,16,13,0,2,1,6,0,7,0,5,2804,3,9,2,24,天津亿利,延边富德
5,0.769,65,0.735,4,7,7,2,49,13,0,5,2,2,2,9,0,8,2804,1,8,5,9,天津亿利,延边富德
6,0.619,113,0.646,5,24,10,0,48,14,0,5,5,10,2,14,0,8,2805,2,10,1,25,贵州恒丰智诚,上海绿地申花
3,0.645,62,0.789,3,17,6,1,19,8,0,3,3,7,2,7,0,5,2805,2,7,1,11,贵州恒丰智诚,上海绿地申花
3,0.588,51,0.552,2,7,4,2,29,6,0,2,2,3,0,7,0,3,2805,0,3,0,14,贵州恒丰智诚,上海绿地申花
3,0.642,67,0.492,2,23,4,0,65,9,0,4,0,12,0,29,0,6,2807,2,6,1,20,长春亚泰,河南建业
2,0.667,36,0.541,2,14,2,1,37,4,0,2,0,5,0,14,0,2,2807,2,3,0,13,长春亚泰,河南建业
1,0.613,31,0.429,0,9,2,2,28,5,0,2,0,7,0,15,0,4,2807,0,3,1,7,长春亚泰,河南建业
7,0.673,150,0.629,3,35,5,0,62,15,0,3,2,13,1,24,0,8,2808,0,11,3,32,山东鲁能泰山,重庆当代力帆
1,0.689,61,0.611,2,22,3,1,36,3,0,3,0,10,1,11,0,2,2808,0,2,1,9,山东鲁能泰山,重庆当代力帆
6,0.663,89,0.654,1,13,2,2,26,12,0,0,2,3,0,13,0,6,2808,0,9,2,23,山东鲁能泰山,重庆当代力帆
7,0.769,160,0.623,7,6,13,0,61,15,0,10,3,15,3,16,0,8,2809,1,10,2,17,广州富力,贵州恒丰智诚
4,0.8,80,0.583,1,0,3,1,24,8,0,2,1,8,1,6,0,4,2809,1,3,1,9,广州富力,贵州恒丰智诚
3,0.738,80,0.649,6,6,10,2,37,7,0,8,2,7,2,10,0,4,2809,0,7,1,8,广州富力,贵州恒丰智诚
7,0.702,104,0.71,6,15,15,0,69,18,2,11,4,18,7,11,0,11,2810,1,14,4,20,辽宁沈阳开新,北京中赫国安
5,0.711,38,0.686,2,10,7,1,51,8,1,4,3,13,2,6,0,3,2810,1,7,1,5,辽宁沈阳开新,北京中赫国安
2,0.697,66,0.778,4,5,8,2,18,10,1,7,1,5,5,5,0,8,2810,0,7,3,15,辽宁沈阳开新,北京中赫国安
7,0.646,79,0.705,15,30,17,0,129,14,0,11,6,23,1,19,0,7,2811,1,9,3,15,延边富德,长春亚泰
4,0.604,48,0.754,10,13,12,1,61,7,0,9,3,14,1,8,0,3,2811,0,6,1,13,延边富德,长春亚泰
3,0.71,31,0.662,5,17,5,2,68,7,0,2,3,9,0,11,0,4,2811,1,3,2,2,延边富德,长春亚泰
4,0.521,94,0.699,6,13,11,0,73,10,2,7,4,12,2,10,0,6,2813,1,7,1,22,天津权健,江苏苏宁易购
2,0.459,37,0.649,4,4,5,1,37,4,1,4,1,5,1,6,0,2,2813,1,3,0,8,天津权健,江苏苏宁易购
2,0.561,57,0.75,2,9,6,2,36,6,1,3,3,7,1,4,0,4,2813,0,4,1,14,天津权健,江苏苏宁易购
1,0.674,89,0.723,4,12,7,0,83,9,0,5,2,15,3,8,0,8,2812,0,4,6,15,河北华夏幸福,天津亿利
0,0.629,35,0.763,4,6,6,1,38,6,0,5,1,9,3,6,0,6,2812,0,1,5,5,河北华夏幸福,天津亿利
1,0.704,54,0.689,0,6,1,2,45,3,0,0,1,6,0,2,0,2,2812,0,3,1,10,河北华夏幸福,天津亿利
5,0.646,127,0.681,7,21,12,0,69,13,2,7,5,9,4,28,0,8,2815,2,9,4,14,河南建业,广州恒大淘宝
5,0.615,39,0.676,5,11,8,1,37,7,1,5,3,7,3,9,0,2,2815,2,5,2,4,河南建业,广州恒大淘宝
0,0.659,88,0.688,2,10,4,2,32,6,1,2,2,2,1,19,0,6,2815,0,4,2,10,河南建业,广州恒大淘宝
7,0.615,78,0.758,12,22,19,0,128,13,3,9,10,10,4,18,0,6,2814,1,8,2,18,重庆当代力帆,上海上港
2,0.595,42,0.771,4,12,7,1,48,6,1,3,4,2,1,10,0,4,2814,1,4,1,9,重庆当代力帆,上海上港
5,0.639,36,0.75,8,10,12,2,80,7,2,6,6,8,3,8,0,2,2814,0,4,1,9,重庆当代力帆,上海上港
5,0.576,66,0.766,12,14,15,0,145,9,0,8,7,30,4,19,0,4,2816,1,6,2,9,上海绿地申花,山东鲁能泰山
2,0.629,35,0.774,7,5,8,1,93,6,0,5,3,13,2,11,0,4,2816,0,5,2,3,上海绿地申花,山东鲁能泰山
3,0.516,31,0.75,5,9,7,2,52,3,0,3,4,17,2,8,0,0,2816,1,1,0,6,上海绿地申花,山东鲁能泰山
11,0.744,215,0.765,4,17,5,0,51,24,1,2,3,7,1,15,0,13,2819,1,18,3,26,江苏苏宁易购,延边富德
5,0.761,117,0.871,3,5,4,1,31,10,1,1,3,4,1,7,0,5,2819,0,7,0,16,江苏苏宁易购,延边富德
6,0.724,98,0.6,1,12,1,2,20,14,0,1,0,3,0,8,0,8,2819,1,11,3,10,江苏苏宁易购,延边富德
8,0.721,129,0.729,5,22,7,0,48,22,1,5,2,7,2,8,0,14,2821,2,16,5,27,广州恒大淘宝,上海绿地申花
3,0.66,53,0.583,3,7,5,1,12,9,1,4,1,4,2,4,0,6,2821,1,6,2,9,广州恒大淘宝,上海绿地申花
5,0.763,76,0.778,2,15,2,2,36,13,0,1,1,3,0,4,0,8,2821,1,10,3,18,广州恒大淘宝,上海绿地申花
6,0.653,144,0.718,8,16,13,0,78,11,2,8,5,18,3,16,0,5,2817,0,7,1,22,天津权健,长春亚泰
1,0.5,36,0.625,2,6,5,1,32,5,1,3,2,9,2,9,0,4,2817,0,3,1,7,天津权健,长春亚泰
5,0.704,108,0.783,6,10,8,2,46,6,1,5,3,9,1,7,0,1,2817,0,4,0,15,天津权健,长春亚泰
13,0.795,112,0.724,10,14,12,0,76,21,1,6,6,11,0,20,0,8,2818,5,11,7,15,上海上港,贵州恒丰智诚
7,0.792,53,0.656,5,5,5,1,32,9,0,2,3,6,0,6,0,2,2818,2,4,1,9,上海上港,贵州恒丰智诚
6,0.797,59,0.773,5,9,7,2,44,12,1,4,3,5,0,14,0,6,2818,3,7,6,6,上海上港,贵州恒丰智诚
6,0.641,103,0.648,6,16,10,0,54,18,2,4,6,7,3,22,0,12,2823,2,13,5,20,重庆当代力帆,河南建业
1,0.613,31,0.698,4,9,6,1,43,3,1,3,3,5,2,8,0,2,2823,0,3,1,8,重庆当代力帆,河南建业
5,0.653,72,0.455,2,7,4,2,11,15,1,1,3,2,1,14,0,10,2823,2,10,4,12,重庆当代力帆,河南建业
10,0.69,100,0.656,4,8,8,0,64,20,1,4,4,14,3,12,0,10,2822,0,10,4,22,天津亿利,辽宁沈阳开新
4,0.718,39,0.529,1,5,5,1,17,6,1,2,3,5,1,6,0,2,2822,0,3,0,8,天津亿利,辽宁沈阳开新
6,0.672,61,0.702,3,3,3,2,47,14,0,2,1,9,2,6,0,8,2822,0,7,4,14,天津亿利,辽宁沈阳开新
4,0.639,83,0.767,3,19,7,0,73,12,1,6,1,11,4,10,0,8,2820,0,9,1,20,北京中赫国安,河北华夏幸福
1,0.667,39,0.679,1,6,3,1,28,5,1,2,1,6,1,4,0,4,2820,0,3,1,11,北京中赫国安,河北华夏幸福
3,0.614,44,0.822,2,13,4,2,45,7,0,4,0,5,3,6,0,4,2820,0,6,0,9,北京中赫国安,河北华夏幸福
5,0.642,95,0.75,7,9,14,0,116,16,2,6,8,13,3,16,0,11,2824,2,9,6,18,山东鲁能泰山,广州富力
1,0.644,45,0.78,2,4,4,1,41,7,0,2,2,5,2,12,0,6,2824,0,2,5,9,山东鲁能泰山,广州富力
4,0.64,50,0.733,5,5,10,2,75,9,2,4,6,8,1,4,0,5,2824,2,7,1,9,山东鲁能泰山,广州富力
7,0.794,136,0.653,7,11,11,0,75,16,1,6,5,11,5,16,0,9,2825,1,11,3,20,广州富力,河北华夏幸福
3,0.757,37,0.643,2,8,4,1,42,4,0,2,2,4,1,8,0,1,2825,1,1,0,5,广州富力,河北华夏幸福
4,0.808,99,0.667,5,3,7,2,33,12,1,4,3,7,4,8,0,8,2825,0,10,3,15,广州富力,河北华夏幸福
6,0.644,45,0.657,10,18,12,0,102,11,2,7,5,24,2,25,0,5,2826,0,6,2,13,辽宁沈阳开新,重庆当代力帆
5,0.682,22,0.744,3,10,4,1,43,8,2,1,3,8,0,10,0,3,2826,0,5,1,8,辽宁沈阳开新,重庆当代力帆
1,0.609,23,0.593,7,8,8,2,59,3,0,6,2,16,2,15,0,2,2826,0,1,1,5,辽宁沈阳开新,重庆当代力帆
4,0.694,121,0.727,6,18,14,0,128,12,1,9,5,19,3,14,0,8,2827,1,6,3,12,延边富德,北京中赫国安
0,0.741,58,0.709,3,10,8,1,86,2,1,4,4,11,2,9,0,2,2827,0,1,1,3,延边富德,北京中赫国安
4,0.651,63,0.762,3,8,6,2,42,10,0,5,1,8,1,5,0,6,2827,1,5,2,9,延边富德,北京中赫国安
6,0.417,36,0.707,8,22,13,0,99,14,1,7,6,15,2,13,0,8,2828,1,8,4,12,贵州恒丰智诚,天津权健
4,0.455,22,0.429,2,9,4,1,21,9,0,2,2,6,0,6,0,5,2828,1,7,2,7,贵州恒丰智诚,天津权健
