guestShotsBlocks,guestIntercepttions,guestRedCard,guestYellowCard,half,homeYellowCard,homeTacklesConneceded,guestPassBlocks,homePassBlocks,homeClearances,matchHalf,homeRedCard,guestTackles,homeShotsBlocks,homeFoul,guestFoul,matchId,homeIntercepttions,homeTackles,guestClearances,guestTacklesConneceded,l_team,r_team
1,3,0,1,2,0,0,5,3,3,0,0,6,1,11,6,15152,7,12,1,0,浙江绿城,大连超越
1,6,0,2,0,0,0,7,11,32,0,0,10,2,11,22,15150,12,11,15,0,梅州客家,延边富德
1,5,0,0,1,0,0,2,5,15,0,0,3,1,6,8,15150,6,3,9,0,梅州客家,延边富德
0,1,0,2,2,0,0,5,6,17,0,0,7,1,5,14,15150,6,8,6,0,梅州客家,延边富德
0,14,0,3,0,3,0,7,9,9,0,0,13,2,21,20,15151,7,16,4,0,石家庄永昌,呼和浩特
0,6,0,1,1,1,0,3,4,6,0,0,9,0,12,9,15151,5,6,2,0,石家庄永昌,呼和浩特
0,8,0,2,2,2,0,4,5,3,0,0,4,2,9,11,15151,2,10,2,0,石家庄永昌,呼和浩特
1,8,0,5,0,2,0,9,12,13,0,0,14,5,21,16,15154,4,13,19,0,浙江毅腾,武汉卓尔
0,7,0,2,1,0,0,4,7,6,0,0,11,1,8,8,15154,2,7,7,0,浙江毅腾,武汉卓尔
1,1,0,3,2,2,0,5,5,7,0,0,3,4,13,8,15154,2,6,12,0,浙江毅腾,武汉卓尔
4,8,0,3,0,3,0,6,16,1,0,0,17,2,25,18,15157,6,11,13,0,深圳佳兆业,新疆天山雪豹
2,4,0,1,1,1,0,5,8,1,0,0,10,1,11,5,15157,5,5,7,0,深圳佳兆业,新疆天山雪豹
2,4,0,2,2,2,0,1,8,0,0,0,7,1,14,13,15157,1,6,6,0,深圳佳兆业,新疆天山雪豹
6,11,0,2,0,1,0,10,7,17,0,0,20,3,10,20,15159,15,13,33,0,武汉卓尔,黑龙江火山鸣泉
3,9,0,1,1,1,0,4,4,13,0,0,7,1,1,9,15159,6,6,8,0,武汉卓尔,黑龙江火山鸣泉
3,2,0,1,2,0,0,6,3,4,0,0,13,2,9,11,15159,9,7,25,0,武汉卓尔,黑龙江火山鸣泉
3,19,0,3,0,2,0,9,8,4,0,0,28,0,17,23,15160,7,20,27,0,青岛黄海制药,浙江毅腾
2,7,0,1,1,2,0,4,5,2,0,0,12,0,6,11,15160,4,7,11,0,青岛黄海制药,浙江毅腾
1,12,0,2,2,0,0,5,3,2,0,0,16,0,11,12,15160,3,13,16,0,青岛黄海制药,浙江毅腾
2,11,0,4,0,2,0,10,8,23,0,0,20,3,13,21,15164,6,17,36,0,梅县铁汉生态,梅州客家
1,5,0,2,1,0,0,3,4,12,0,0,12,3,6,10,15164,3,7,13,0,梅县铁汉生态,梅州客家
1,6,0,2,2,2,0,7,4,11,0,0,8,0,7,11,15164,3,10,23,0,梅县铁汉生态,梅州客家
3,16,0,1,0,2,0,15,11,12,0,0,11,5,17,12,15158,14,12,23,0,北京北控燕京,辽宁沈阳宏运
2,8,0,1,1,2,0,5,3,7,0,0,5,4,10,7,15158,7,6,11,0,北京北控燕京,辽宁沈阳宏运
1,8,0,0,2,0,0,10,8,5,0,0,6,1,7,5,15158,7,6,12,0,北京北控燕京,辽宁沈阳宏运
4,10,0,7,0,3,0,5,7,5,0,1,6,1,18,28,15162,10,12,21,0,石家庄永昌,大连超越
2,4,0,4,1,1,0,4,2,3,0,0,4,1,6,17,15162,6,7,14,0,石家庄永昌,大连超越
2,6,0,3,2,2,0,1,5,2,0,1,2,0,12,11,15162,4,5,7,0,石家庄永昌,大连超越
2,14,0,2,0,2,0,12,8,16,0,1,19,2,22,18,15163,12,9,13,0,延边富德,呼和浩特
0,7,0,1,1,0,0,8,6,7,0,0,5,1,12,9,15163,7,6,5,0,延边富德,呼和浩特
2,7,0,1,2,2,0,4,2,9,0,1,14,1,10,9,15163,5,3,8,0,延边富德,呼和浩特
1,7,0,2,0,2,0,7,16,20,0,0,10,3,17,15,15161,10,5,22,0,浙江绿城,上海申鑫
1,3,0,0,1,1,0,3,8,8,0,0,5,2,10,5,15161,4,3,9,0,浙江绿城,上海申鑫
0,4,0,2,2,1,0,4,8,12,0,0,5,1,7,10,15161,6,2,13,0,浙江绿城,上海申鑫
0,10,0,2,0,2,0,7,10,23,0,0,14,3,17,16,15169,15,12,24,0,浙江毅腾,浙江绿城
0,6,0,2,1,0,0,4,5,9,0,0,9,2,11,4,15169,5,6,12,0,浙江毅腾,浙江绿城
0,4,0,0,2,2,0,3,5,14,0,0,5,1,6,12,15169,10,6,12,0,浙江毅腾,浙江绿城
8,13,0,1,0,0,0,10,9,4,0,0,16,2,12,15,15167,11,18,20,0,大连超越,延边富德
3,7,0,1,1,0,0,3,4,3,0,0,4,1,4,8,15167,3,9,5,0,大连超越,延边富德
5,6,0,0,2,0,0,7,5,1,0,0,12,1,8,7,15167,8,9,15,0,大连超越,延边富德
1,13,0,1,0,1,0,6,12,29,0,0,18,5,15,14,15168,18,17,15,0,上海申鑫,石家庄永昌
0,8,0,0,1,1,0,2,5,17,0,0,8,4,5,6,15168,7,6,5,0,上海申鑫,石家庄永昌
1,5,0,1,2,0,0,4,7,12,0,0,10,1,10,8,15168,11,11,10,0,上海申鑫,石家庄永昌
2,3,0,3,0,0,0,15,7,17,0,0,19,1,22,19,15170,15,15,9,0,青岛黄海制药,黑龙江火山鸣泉
0,2,0,1,1,0,0,9,5,9,0,0,14,1,10,6,15170,8,8,8,0,青岛黄海制药,黑龙江火山鸣泉
2,1,0,2,2,0,0,6,2,8,0,0,5,0,12,13,15170,7,7,1,0,青岛黄海制药,黑龙江火山鸣泉
0,10,0,4,0,3,0,8,8,3,0,0,17,1,16,20,15166,3,20,24,0,梅县铁汉生态,呼和浩特
0,4,0,1,1,1,0,4,3,2,0,0,9,1,7,11,15166,2,9,13,0,梅县铁汉生态,呼和浩特
0,6,0,3,2,2,0,4,5,1,0,0,8,0,9,9,15166,1,11,11,0,梅县铁汉生态,呼和浩特
1,6,0,2,0,3,0,8,12,24,0,0,14,1,21,18,15171,15,11,7,0,武汉卓尔,辽宁沈阳宏运
0,3,0,0,1,1,0,3,6,7,0,0,9,0,10,11,15171,5,2,6,0,武汉卓尔,辽宁沈阳宏运
1,3,0,2,2,2,0,5,6,17,0,0,5,1,11,7,15171,10,9,1,0,武汉卓尔,辽宁沈阳宏运
6,8,0,2,0,0,0,12,11,10,0,0,22,2,16,15,15172,5,16,27,0,深圳佳兆业,北京北控燕京
1,5,0,0,1,0,0,3,5,5,0,0,10,1,6,12,15172,2,11,14,0,深圳佳兆业,北京北控燕京
5,3,0,2,2,0,0,9,6,5,0,0,12,1,10,3,15172,3,5,13,0,深圳佳兆业,北京北控燕京
2,11,0,3,0,2,0,14,6,31,0,0,10,3,16,19,15165,13,14,18,0,梅州客家,新疆天山雪豹
2,5,0,2,1,1,0,5,3,7,0,0,5,1,8,14,15165,8,6,13,0,梅州客家,新疆天山雪豹
0,6,0,1,2,1,0,9,3,24,0,0,5,2,8,5,15165,5,8,5,0,梅州客家,新疆天山雪豹
4,11,0,0,0,0,0,10,21,15,0,0,18,2,15,19,15178,17,11,37,0,延边富德,上海申鑫
1,6,0,0,1,0,0,4,8,12,0,0,10,2,9,12,15178,7,5,21,0,延边富德,上海申鑫
3,5,0,0,2,0,0,6,13,3,0,0,8,0,6,7,15178,10,6,16,0,延边富德,上海申鑫
3,17,0,0,0,1,0,15,16,17,0,0,20,1,18,15,15173,10,13,24,0,北京北控燕京,新疆天山雪豹
3,7,0,0,1,0,0,6,10,4,0,0,9,0,7,9,15173,4,5,12,0,北京北控燕京,新疆天山雪豹
0,10,0,0,2,1,0,9,6,13,0,0,11,1,11,6,15173,6,8,12,0,北京北控燕京,新疆天山雪豹
5,8,0,2,0,2,0,4,10,21,0,0,18,5,19,14,15176,11,23,11,0,浙江绿城,黑龙江火山鸣泉
3,4,0,1,1,1,0,3,5,11,0,0,10,5,9,7,15176,6,11,8,0,浙江绿城,黑龙江火山鸣泉
2,4,0,1,2,1,0,1,5,10,0,0,8,0,10,7,15176,5,12,3,0,浙江绿城,黑龙江火山鸣泉
3,5,0,3,0,1,0,9,9,20,0,0,17,2,19,22,15179,10,13,11,0,梅县铁汉生态,大连超越
2,4,0,1,1,0,0,6,3,6,0,0,10,1,7,12,15179,7,8,4,0,梅县铁汉生态,大连超越
1,1,0,2,2,1,0,3,6,14,0,0,7,1,12,10,15179,3,5,7,0,梅县铁汉生态,大连超越
4,10,0,3,0,1,0,5,14,35,0,0,16,3,13,23,15174,10,15,14,0,武汉卓尔,深圳佳兆业
2,10,0,2,1,1,0,4,8,13,0,0,6,1,7,10,15174,4,11,6,0,武汉卓尔,深圳佳兆业
2,0,0,1,2,0,0,1,6,22,0,0,10,2,6,13,15174,6,4,8,0,武汉卓尔,深圳佳兆业
1,5,1,1,0,1,0,6,12,31,0,0,18,1,18,14,15175,7,13,12,0,青岛黄海制药,辽宁沈阳宏运
0,2,0,0,1,0,0,4,4,13,0,0,5,0,11,5,15175,4,7,6,0,青岛黄海制药,辽宁沈阳宏运
1,3,1,1,2,1,0,2,8,18,0,0,13,1,7,9,15175,3,6,6,0,青岛黄海制药,辽宁沈阳宏运
4,8,0,2,0,1,0,2,10,10,0,0,14,2,22,29,15177,8,18,18,0,石家庄永昌,浙江毅腾
3,4,0,0,1,0,0,1,4,3,0,0,8,0,10,12,15177,5,9,4,0,石家庄永昌,浙江毅腾
1,4,0,2,2,1,0,1,6,7,0,0,6,2,12,17,15177,3,9,14,0,石家庄永昌,浙江毅腾
7,3,0,0,0,2,0,11,5,19,0,0,11,1,15,15,15180,11,11,22,0,梅州客家,呼和浩特
2,3,0,0,1,0,0,3,1,11,0,0,6,1,8,8,15180,7,7,10,0,梅州客家,呼和浩特
5,0,0,0,2,2,0,8,4,8,0,0,5,0,7,7,15180,4,4,12,0,梅州客家,呼和浩特
3,26,0,2,0,3,0,9,12,29,0,0,17,1,18,20,15183,16,19,24,0,上海申鑫,梅县铁汉生态
1,15,0,0,1,1,0,5,2,14,0,0,7,0,6,7,15183,8,7,13,0,上海申鑫,梅县铁汉生态
2,11,0,2,2,2,0,4,10,15,0,0,10,1,12,13,15183,8,12,11,0,上海申鑫,梅县铁汉生态
3,11,0,3,0,1,0,12,7,24,0,0,23,3,15,14,15186,13,19,28,0,辽宁沈阳宏运,浙江绿城
1,5,0,1,1,1,0,4,6,9,0,0,10,1,10,8,15186,6,11,11,0,辽宁沈阳宏运,浙江绿城
2,6,0,2,2,0,0,8,1,15,0,0,13,2,5,6,15186,7,8,17,0,辽宁沈阳宏运,浙江绿城
4,7,0,2,0,3,0,11,15,20,0,0,11,5,17,22,15181,5,14,23,0,新疆天山雪豹,呼和浩特
1,2,0,0,1,1,0,5,10,11,0,0,4,3,8,10,15181,2,9,7,0,新疆天山雪豹,呼和浩特
3,5,0,2,2,2,0,6,5,9,0,0,7,2,9,12,15181,3,5,16,0,新疆天山雪豹,呼和浩特
2,12,0,1,0,3,0,12,12,31,0,0,17,1,18,26,15185,13,34,25,0,石家庄永昌,黑龙江火山鸣泉
1,8,0,0,1,1,0,9,8,15,0,0,5,1,6,11,15185,9,17,10,0,石家庄永昌,黑龙江火山鸣泉
1,4,0,1,2,2,0,3,4,16,0,0,12,0,12,15,15185,4,17,15,0,石家庄永昌,黑龙江火山鸣泉
2,3,0,1,0,0,0,4,5,10,0,0,15,4,24,15,15187,7,11,15,0,深圳佳兆业,青岛黄海制药
0,2,0,1,1,0,0,1,3,4,0,0,8,0,9,9,15187,4,7,5,0,深圳佳兆业,青岛黄海制药
2,1,0,0,2,0,0,3,2,6,0,0,7,4,15,6,15187,3,4,10,0,深圳佳兆业,青岛黄海制药
4,10,0,1,0,2,0,9,7,15,0,0,14,3,17,11,15188,7,9,37,0,北京北控燕京,武汉卓尔
3,7,0,0,1,0,0,3,3,7,0,0,5,2,9,4,15188,4,4,17,0,北京北控燕京,武汉卓尔
1,3,0,1,2,2,0,6,4,8,0,0,9,1,8,7,15188,3,5,20,0,北京北控燕京,武汉卓尔
1,12,0,2,0,2,0,7,8,33,0,0,14,3,16,13,15182,14,8,23,0,梅州客家,大连超越
1,6,0,1,1,0,0,0,5,12,0,0,7,0,7,7,15182,6,5,16,0,梅州客家,大连超越
0,6,0,1,2,2,0,7,3,21,0,0,7,3,9,6,15182,8,3,7,0,梅州客家,大连超越
5,10,1,2,0,2,0,7,13,18,0,0,16,2,17,19,15184,11,14,27,0,浙江毅腾,延边富德
2,4,0,0,1,2,0,4,8,12,0,0,7,1,9,10,15184,3,6,9,0,浙江毅腾,延边富德
3,6,1,2,2,0,0,3,5,6,0,0,9,1,8,9,15184,8,8,18,0,浙江毅腾,延边富德
4,16,0,1,0,3,0,9,12,18,0,0,20,1,16,21,15193,8,16,38,0,延边富德,黑龙江火山鸣泉
1,8,0,0,1,1,0,4,4,11,0,0,8,0,8,11,15193,7,5,22,0,延边富德,黑龙江火山鸣泉
3,8,0,1,2,2,0,5,8,7,0,0,12,1,8,10,15193,1,11,16,0,延边富德,黑龙江火山鸣泉
4,15,0,1,0,1,0,11,7,18,0,0,19,4,12,22,15195,13,16,55,0,上海申鑫,梅州客家
2,7,0,0,1,0,0,6,2,4,0,0,9,0,8,9,15195,7,8,26,0,上海申鑫,梅州客家
2,8,0,1,2,1,0,5,5,14,0,0,10,4,4,13,15195,6,8,29,0,上海申鑫,梅州客家
3,7,0,1,0,3,0,12,5,8,0,0,11,0,11,13,15196,7,8,33,0,呼和浩特,大连超越
0,3,0,0,1,1,0,7,4,2,0,0,4,0,6,6,15196,3,5,11,0,呼和浩特,大连超越
3,4,0,1,2,2,0,5,1,6,0,0,7,0,5,7,15196,4,3,22,0,呼和浩特,大连超越
0,8,0,3,0,1,0,11,15,31,0,0,17,1,17,24,15190,8,14,27,0,青岛黄海制药,北京北控燕京
0,3,0,2,1,0,0,5,10,13,0,0,11,1,8,14,15190,4,11,18,0,青岛黄海制药,北京北控燕京
0,5,0,1,2,1,0,6,5,18,0,0,6,0,9,10,15190,4,3,9,0,青岛黄海制药,北京北控燕京
4,12,0,3,0,2,0,7,7,7,0,0,11,2,15,24,15189,14,13,15,0,武汉卓尔,新疆天山雪豹
4,6,0,2,1,2,0,5,7,4,0,0,4,1,8,11,15189,6,7,10,0,武汉卓尔,新疆天山雪豹
0,6,0,1,2,0,0,2,0,3,0,0,7,1,7,13,15189,8,6,5,0,武汉卓尔,新疆天山雪豹
6,11,0,1,0,0,0,5,13,18,0,0,17,3,11,17,15192,7,15,25,0,石家庄永昌,辽宁沈阳宏运
3,6,0,0,1,0,0,3,6,7,0,0,7,0,3,9,15192,3,8,16,0,石家庄永昌,辽宁沈阳宏运
3,5,0,1,2,0,0,2,7,11,0,0,10,3,8,8,15192,4,7,9,0,石家庄永昌,辽宁沈阳宏运
2,7,0,2,0,1,0,7,8,35,0,0,20,7,21,10,15194,7,20,17,0,梅县铁汉生态,浙江毅腾
2,4,0,0,1,0,0,4,7,13,0,0,13,3,9,6,15194,4,13,11,0,梅县铁汉生态,浙江毅腾
0,3,0,2,2,1,0,3,1,22,0,0,7,4,12,4,15194,3,7,6,0,梅县铁汉生态,浙江毅腾
2,14,0,4,0,3,0,8,15,21,0,0,11,3,14,20,15191,10,9,24,0,浙江绿城,深圳佳兆业
1,7,0,1,1,2,0,3,6,14,0,0,6,0,8,8,15191,5,4,9,0,浙江绿城,深圳佳兆业
1,7,0,3,2,1,0,5,9,7,0,0,5,3,6,12,15191,5,5,15,0,浙江绿城,深圳佳兆业
3,7,0,3,0,2,0,6,13,17,0,0,18,2,13,17,15201,14,23,19,0,辽宁沈阳宏运,延边富德
2,3,0,1,1,0,0,1,5,10,0,0,6,1,5,7,15201,7,17,14,0,辽宁沈阳宏运,延边富德
1,4,0,2,2,2,0,5,8,7,0,0,12,1,8,10,15201,7,6,5,0,辽宁沈阳宏运,延边富德
1,8,0,4,0,3,0,11,11,23,0,0,18,3,14,19,15199,12,15,21,0,梅州客家,浙江毅腾
0,4,0,1,1,2,0,6,6,11,0,0,9,1,8,10,15199,7,8,8,0,梅州客家,浙江毅腾
1,4,0,3,2,1,0,5,5,12,0,0,9,2,6,9,15199,5,7,13,0,梅州客家,浙江毅腾
0,11,0,1,0,2,0,13,9,21,0,0,8,4,18,5,15203,8,12,13,0,北京北控燕京,浙江绿城
0,6,0,1,1,1,0,3,5,10,0,0,3,1,9,3,15203,4,6,4,0,北京北控燕京,浙江绿城
0,5,0,0,2,1,0,10,4,11,0,0,5,3,9,2,15203,4,6,9,0,北京北控燕京,浙江绿城
4,5,0,2,0,1,0,10,8,32,0,0,8,3,22,10,15198,4,12,14,0,上海申鑫,呼和浩特
2,4,0,0,1,0,0,7,8,16,0,0,3,2,10,4,15198,1,7,8,0,上海申鑫,呼和浩特
2,1,0,2,2,1,0,3,0,16,0,0,5,1,12,6,15198,3,5,6,0,上海申鑫,呼和浩特
3,15,0,2,0,2,0,13,11,20,0,0,23,3,27,22,15200,8,19,53,0,黑龙江火山鸣泉,梅县铁汉生态
2,9,0,1,1,0,0,8,5,11,0,0,13,2,14,11,15200,5,10,17,0,黑龙江火山鸣泉,梅县铁汉生态
1,6,0,1,2,2,0,5,6,9,0,0,10,1,13,11,15200,3,9,36,0,黑龙江火山鸣泉,梅县铁汉生态
2,5,0,3,0,3,0,9,5,6,0,0,13,1,17,11,15204,11,11,12,0,青岛黄海制药,武汉卓尔
2,5,0,0,1,0,0,4,1,5,0,0,6,1,7,6,15204,5,7,7,0,青岛黄海制药,武汉卓尔
0,0,0,3,2,3,0,5,4,1,0,0,7,0,10,5,15204,6,4,5,0,青岛黄海制药,武汉卓尔
1,13,0,2,0,0,0,12,6,19,0,0,20,2,12,11,15197,12,12,15,0,新疆天山雪豹,大连超越
1,5,0,1,1,0,0,5,4,6,0,0,10,1,7,6,15197,7,5,5,0,新疆天山雪豹,大连超越
0,8,0,1,2,0,0,7,2,13,0,0,10,1,5,5,15197,5,7,10,0,新疆天山雪豹,大连超越
1,22,0,2,0,2,0,7,12,21,0,0,20,5,25,16,15202,13,15,20,0,深圳佳兆业,石家庄永昌
1,10,0,0,1,1,0,5,8,8,0,0,8,2,16,11,15202,5,7,16,0,深圳佳兆业,石家庄永昌
0,12,0,2,2,1,0,2,4,13,0,0,12,3,9,5,15202,8,8,4,0,深圳佳兆业,石家庄永昌
6,5,1,1,0,1,0,16,13,15,0,0,14,3,13,16,15208,9,16,43,0,延边富德,深圳佳兆业
3,4,1,1,1,1,0,7,4,13,0,0,8,2,8,9,15208,3,9,14,0,延边富德,深圳佳兆业
3,1,0,0,2,0,0,9,9,2,0,0,6,1,5,7,15208,6,7,29,0,延边富德,深圳佳兆业
5,13,0,2,0,1,0,11,13,26,0,0,23,3,20,11,15210,13,17,28,0,黑龙江火山鸣泉,梅州客家
4,8,0,2,1,0,0,4,5,9,0,0,14,1,8,7,15210,5,11,17,0,黑龙江火山鸣泉,梅州客家
1,5,0,0,2,1,0,7,8,17,0,0,9,2,12,4,15210,8,6,11,0,黑龙江火山鸣泉,梅州客家
1,5,0,1,0,1,0,8,11,16,0,0,8,5,18,17,15205,8,11,4,0,新疆天山雪豹,青岛黄海制药
0,3,0,0,1,1,0,4,7,7,0,0,2,3,10,7,15205,3,6,2,0,新疆天山雪豹,青岛黄海制药
1,2,0,1,2,0,0,4,4,9,0,0,6,2,8,10,15205,5,5,2,0,新疆天山雪豹,青岛黄海制药
3,10,0,1,0,2,0,7,8,23,0,0,14,2,17,18,15207,6,15,26,0,石家庄永昌,北京北控燕京
1,3,0,1,1,1,0,1,6,11,0,0,5,1,9,9,15207,4,8,13,0,石家庄永昌,北京北控燕京
2,7,0,0,2,1,0,6,2,12,0,0,9,1,8,9,15207,2,7,13,0,石家庄永昌,北京北控燕京
1,13,0,1,0,4,0,11,11,26,0,0,16,4,11,13,15206,17,18,13,0,浙江绿城,武汉卓尔
1,11,0,0,1,0,0,8,5,10,0,0,8,0,6,6,15206,11,11,9,0,浙江绿城,武汉卓尔
0,2,0,1,2,4,0,3,6,16,0,0,8,4,5,7,15206,6,7,4,0,浙江绿城,武汉卓尔
1,7,0,3,0,2,0,8,8,25,0,0,17,1,23,15,15211,5,10,15,0,呼和浩特,浙江毅腾
0,3,0,2,1,1,0,3,5,19,0,0,9,1,10,10,15211,5,5,8,0,呼和浩特,浙江毅腾
1,4,0,1,2,1,0,5,3,6,0,0,8,0,13,5,15211,0,5,7,0,呼和浩特,浙江毅腾
2,13,0,4,0,3,0,10,12,25,0,0,11,1,20,26,15212,5,11,10,0,大连超越,上海申鑫
1,4,0,2,1,0,0,6,5,12,0,0,4,0,11,12,15212,2,4,4,0,大连超越,上海申鑫
1,9,0,2,2,3,0,4,7,13,0,0,7,1,9,14,15212,3,7,6,0,大连超越,上海申鑫
1,13,0,3,0,2,0,6,6,7,0,0,17,1,11,16,15209,3,9,9,0,梅县铁汉生态,辽宁沈阳宏运
1,8,0,1,1,0,0,5,3,5,0,0,11,1,5,9,15209,1,8,6,0,梅县铁汉生态,辽宁沈阳宏运
0,5,0,2,2,2,0,1,3,2,0,0,6,0,6,7,15209,2,1,3,0,梅县铁汉生态,辽宁沈阳宏运
3,18,0,1,0,1,0,9,8,19,0,0,14,1,14,26,15213,11,8,24,0,新疆天山雪豹,上海申鑫
0,11,0,1,1,1,0,5,6,9,0,0,7,0,8,13,15213,5,4,5,0,新疆天山雪豹,上海申鑫
3,7,0,0,2,0,0,4,2,10,0,0,7,1,6,13,15213,6,4,19,0,新疆天山雪豹,上海申鑫
2,17,0,2,0,0,0,15,11,21,0,0,19,2,15,14,15215,10,26,26,0,黑龙江火山鸣泉,呼和浩特
1,8,0,1,1,0,0,6,5,4,0,0,8,0,7,7,15215,6,15,17,0,黑龙江火山鸣泉,呼和浩特
1,9,0,1,2,0,0,9,6,17,0,0,11,2,8,7,15215,4,11,9,0,黑龙江火山鸣泉,呼和浩特
1,7,0,2,0,1,0,6,13,16,0,0,8,3,16,16,15217,11,18,24,0,深圳佳兆业,梅县铁汉生态
0,4,0,0,1,0,0,3,6,9,0,0,4,1,9,10,15217,7,8,14,0,深圳佳兆业,梅县铁汉生态
1,3,0,2,2,1,0,3,7,7,0,0,4,2,7,6,15217,4,10,10,0,深圳佳兆业,梅县铁汉生态
4,14,0,1,0,1,0,12,6,13,0,0,15,3,18,12,15218,16,16,18,0,北京北控燕京,延边富德
2,5,0,1,1,0,0,8,3,8,0,0,8,0,10,5,15218,10,6,6,0,北京北控燕京,延边富德
2,9,0,0,2,1,0,4,3,5,0,0,7,3,8,7,15218,6,10,12,0,北京北控燕京,延边富德
1,4,0,3,0,1,0,6,8,23,0,0,18,3,16,20,15219,7,13,11,0,武汉卓尔,石家庄永昌
