homeShotsOutPenaltyArea,homeAttThSucPaAccuracy,homeAttThPass,guestAttThSucPaAccuracy,guestKeyPasses,guestBreakThrows,guestShots,half,guestAttThPass,homeShots,guestShotsOnTargetObox,guestShotsInPenaltyArea,guestShotsOutPenaltyArea,guestCenter,guestShotsOnTargetIbox,homeBreakThrows,matchHalf,homeShotsInPenaltyArea,matchId,homeShotsOnTargetObox,homeKeyPasses,homeShotsOnTargetIbox,homeCenter,l_team,r_team
4,0.646,48,0.76,2,2,6,2,50,11,1,4,2,9,0,3,0,7,16104,2,7,6,9,武汉卓尔,北京中赫国安
3,0.605,86,0.755,12,4,17,0,98,13,0,14,3,19,7,10,0,10,16106,0,7,3,25,重庆斯威,广州富力
2,0.615,26,0.68,8,3,10,1,50,5,0,10,0,15,3,5,0,3,16106,0,2,1,8,重庆斯威,广州富力
1,0.6,60,0.833,4,1,7,2,48,8,0,4,3,4,4,5,0,7,16106,0,5,2,17,重庆斯威,广州富力
6,0.673,49,0.704,12,17,16,0,142,12,1,12,4,33,3,15,0,6,16105,3,7,3,9,深圳佳兆业,河北华夏幸福
2,0.714,35,0.724,5,7,7,1,58,7,1,5,2,13,1,9,0,5,16105,1,5,2,6,深圳佳兆业,河北华夏幸福
4,0.571,14,0.69,7,10,9,2,84,5,0,7,2,20,2,6,0,1,16105,2,2,1,3,深圳佳兆业,河北华夏幸福
3,0.574,47,0.676,11,21,16,0,74,9,1,13,3,20,3,18,0,6,16107,2,6,2,15,河南建业,大连一方
2,0.5,12,0.636,5,9,7,1,33,3,0,6,1,10,2,6,0,1,16107,2,1,1,5,河南建业,大连一方
1,0.6,35,0.707,6,12,9,2,41,6,1,7,2,10,1,12,0,5,16107,0,5,1,10,河南建业,大连一方
3,0.643,98,0.719,6,7,10,0,96,14,1,3,7,13,1,5,0,11,16108,0,9,7,13,江苏苏宁易购,天津泰达
2,0.569,58,0.636,2,2,3,1,22,8,0,1,2,2,0,3,0,6,16108,0,5,3,10,江苏苏宁易购,天津泰达
1,0.75,40,0.743,4,5,7,2,74,6,1,2,5,11,1,2,0,5,16108,0,4,4,3,江苏苏宁易购,天津泰达
4,0.711,121,0.614,7,11,8,0,83,14,2,5,3,20,1,9,0,10,16109,1,12,4,18,广州恒大淘宝,天津泰达
3,0.712,73,0.528,4,6,5,1,36,7,2,3,2,12,1,4,0,4,16109,1,5,3,3,广州恒大淘宝,天津泰达
1,0.708,48,0.681,3,5,3,2,47,7,0,2,1,8,0,5,0,6,16109,0,7,1,15,广州恒大淘宝,天津泰达
3,0.693,127,0.602,2,9,4,0,83,18,1,3,1,11,2,20,0,15,16110,3,14,8,25,山东鲁能泰山,河南建业
1,0.718,71,0.548,2,5,3,1,42,11,1,2,1,6,1,11,0,10,16110,1,9,5,12,山东鲁能泰山,河南建业
2,0.661,56,0.659,0,4,1,2,41,7,0,1,0,5,1,9,0,5,16110,2,5,3,13,山东鲁能泰山,河南建业
0,0.545,44,0.736,11,7,23,0,140,8,4,14,9,21,8,13,0,8,16112,0,6,2,12,重庆斯威,北京中赫国安
0,0.615,13,0.753,6,2,13,1,85,2,3,8,5,10,5,7,0,2,16112,0,2,0,2,重庆斯威,北京中赫国安
0,0.516,31,0.709,5,5,10,2,55,6,1,6,4,11,3,6,0,6,16112,0,4,2,10,重庆斯威,北京中赫国安
3,0.779,95,0.732,8,11,13,0,82,21,1,10,3,14,5,3,0,18,16111,0,18,9,15,广州富力,大连一方
2,0.767,43,0.667,3,5,6,1,45,7,0,5,1,11,2,2,0,5,16111,0,6,2,8,广州富力,大连一方
1,0.788,52,0.811,5,6,7,2,37,14,1,5,2,3,3,1,0,13,16111,0,12,7,7,广州富力,大连一方
4,0.612,80,0.716,11,11,15,0,141,8,0,9,6,21,3,8,0,4,16113,1,2,2,9,上海上港,江苏苏宁易购
0,0.638,47,0.783,5,5,6,1,69,3,0,3,3,12,0,3,0,3,16113,0,2,1,4,上海上港,江苏苏宁易购
4,0.576,33,0.653,6,6,9,2,72,5,0,6,3,9,3,5,0,1,16113,1,0,1,5,上海上港,江苏苏宁易购
6,0.767,90,0.672,13,5,17,0,119,15,0,9,8,33,2,6,0,9,16114,3,12,6,17,武汉卓尔,北京人和
3,0.71,62,0.629,5,2,5,1,35,6,0,4,1,10,0,5,0,3,16114,0,6,2,13,武汉卓尔,北京人和
3,0.893,28,0.69,8,3,12,2,84,9,0,5,7,23,2,1,0,6,16114,3,6,4,4,武汉卓尔,北京人和
5,0.637,91,0.651,2,5,5,0,63,19,2,2,3,12,1,11,0,14,16115,0,15,7,21,深圳佳兆业,天津天海
4,0.636,33,0.68,0,2,2,1,25,11,1,0,2,4,0,5,0,7,16115,0,10,2,9,深圳佳兆业,天津天海
1,0.638,58,0.632,2,3,3,2,38,8,1,2,1,8,1,6,0,7,16115,0,5,5,12,深圳佳兆业,天津天海
11,0.526,78,0.649,4,11,6,0,74,25,0,6,0,17,3,22,0,14,16116,3,13,7,23,上海绿地申花,河北华夏幸福
7,0.568,44,0.333,0,5,1,1,18,14,0,1,0,6,1,11,0,7,16116,2,6,4,14,上海绿地申花,河北华夏幸福
4,0.471,34,0.75,4,6,5,2,56,11,0,5,0,11,2,11,0,7,16116,1,7,3,9,上海绿地申花,河北华夏幸福
8,0.591,66,0.765,8,13,14,0,153,15,1,7,7,11,5,18,0,7,16117,4,7,5,20,天津泰达,广州富力
4,0.611,36,0.685,1,8,4,1,54,8,0,2,2,6,2,5,0,4,16117,1,5,3,10,天津泰达,广州富力
4,0.567,30,0.808,7,5,10,2,99,7,1,5,5,5,3,13,0,3,16117,3,2,2,10,天津泰达,广州富力
1,0.633,79,0.625,10,11,12,0,120,5,0,7,5,15,4,12,0,4,16119,0,4,0,10,北京人和,北京中赫国安
0,0.591,22,0.531,4,7,5,1,49,2,0,4,1,5,2,5,0,2,16119,0,2,0,2,北京人和,北京中赫国安
1,0.649,57,0.69,6,4,7,2,71,3,0,3,4,10,2,7,0,2,16119,0,2,0,8,北京人和,北京中赫国安
6,0.671,82,0.702,10,7,13,0,121,16,2,6,7,18,2,16,0,10,16118,2,12,4,21,大连一方,广州恒大淘宝
4,0.618,34,0.667,3,4,4,1,60,7,1,1,3,10,0,7,0,3,16118,2,4,0,7,大连一方,广州恒大淘宝
2,0.708,48,0.738,7,3,9,2,61,9,1,5,4,8,2,9,0,7,16118,0,8,4,14,大连一方,广州恒大淘宝
7,0.669,136,0.673,6,7,9,0,52,17,1,4,5,5,1,6,0,10,16120,1,12,5,27,河北华夏幸福,上海上港
3,0.649,57,0.692,2,4,4,1,26,10,1,2,2,1,0,4,0,7,16120,0,6,3,15,河北华夏幸福,上海上港
4,0.684,79,0.654,4,3,5,2,26,7,0,2,3,4,1,2,0,3,16120,1,6,2,12,河北华夏幸福,上海上港
7,0.753,81,0.624,8,13,16,0,101,16,2,12,4,21,6,12,0,9,16121,3,11,4,11,天津天海,山东鲁能泰山
3,0.684,38,0.593,5,8,10,1,54,7,1,7,3,12,3,8,0,4,16121,2,3,1,5,天津天海,山东鲁能泰山
4,0.814,43,0.66,3,5,6,2,47,9,1,5,1,9,3,4,0,5,16121,1,8,3,6,天津天海,山东鲁能泰山
6,0.638,80,0.657,5,10,9,0,67,17,1,6,3,16,3,5,0,11,16122,1,12,5,16,河南建业,上海绿地申花
3,0.655,29,0.5,2,3,3,1,20,6,1,1,2,4,1,3,0,3,16122,1,6,2,7,河南建业,上海绿地申花
3,0.627,51,0.723,3,7,6,2,47,11,0,5,1,12,2,2,0,8,16122,0,6,3,9,河南建业,上海绿地申花
5,0.784,116,0.68,5,2,7,0,50,14,1,4,3,13,3,11,0,9,16123,0,9,4,18,江苏苏宁易购,武汉卓尔
2,0.781,64,0.714,2,0,2,1,14,4,0,2,0,4,1,5,0,2,16123,0,3,1,6,江苏苏宁易购,武汉卓尔
3,0.788,52,0.667,3,2,5,2,36,10,1,2,3,9,2,6,0,7,16123,0,6,3,12,江苏苏宁易购,武汉卓尔
2,0.717,99,0.648,9,8,10,0,71,12,0,8,2,22,2,7,0,10,16124,1,9,3,19,重庆斯威,深圳佳兆业
1,0.756,82,0.647,1,2,1,1,17,10,0,1,0,3,1,2,0,9,16124,0,7,3,13,重庆斯威,深圳佳兆业
1,0.529,17,0.648,8,6,9,2,54,2,0,7,2,19,1,5,0,1,16124,1,2,0,6,重庆斯威,深圳佳兆业
7,0.691,123,0.649,5,11,7,0,74,16,1,4,3,13,2,6,0,9,16125,2,9,5,13,北京中赫国安,江苏苏宁易购
5,0.651,86,0.5,1,7,3,1,18,9,1,1,2,7,0,2,0,4,16125,2,5,1,10,北京中赫国安,江苏苏宁易购
2,0.784,37,0.696,4,4,4,2,56,7,0,3,1,6,2,4,0,5,16125,0,4,4,3,北京中赫国安,江苏苏宁易购
2,0.636,77,0.579,4,17,9,0,57,8,3,4,5,9,3,15,0,6,16126,1,6,3,27,上海上港,重庆斯威
0,0.576,33,0.63,2,12,6,1,46,2,1,4,2,7,3,7,0,2,16126,0,2,1,10,上海上港,重庆斯威
2,0.682,44,0.364,2,5,3,2,11,6,2,0,3,2,0,8,0,4,16126,1,4,2,17,上海上港,重庆斯威
9,0.561,41,0.717,7,14,14,0,145,14,1,8,6,29,2,11,0,5,16127,2,10,0,13,深圳佳兆业,山东鲁能泰山
3,0.667,27,0.619,1,9,5,1,42,8,1,1,4,9,0,5,0,5,16127,0,6,0,10,深圳佳兆业,山东鲁能泰山
6,0.357,14,0.757,6,5,9,2,103,6,0,7,2,20,2,6,0,0,16127,2,4,0,3,深圳佳兆业,山东鲁能泰山
6,0.617,47,0.645,2,14,3,0,107,10,0,2,1,25,0,14,0,4,16128,0,6,1,6,天津天海,河北华夏幸福
3,0.6,25,0.657,0,6,0,1,35,6,0,0,0,6,0,6,0,3,16128,0,3,1,4,天津天海,河北华夏幸福
3,0.636,22,0.639,2,8,3,2,72,4,0,2,1,19,0,8,0,1,16128,0,3,0,2,天津天海,河北华夏幸福
10,0.754,122,0.744,10,8,14,0,125,20,1,5,9,20,0,6,0,10,16130,6,15,2,28,广州恒大淘宝,广州富力
7,0.827,75,0.746,6,2,7,1,59,12,1,3,4,7,0,2,0,5,16130,3,9,0,14,广州恒大淘宝,广州富力
3,0.638,47,0.742,4,6,7,2,66,8,0,2,5,13,0,4,0,5,16130,3,6,2,14,广州恒大淘宝,广州富力
9,0.581,86,0.702,9,19,12,0,84,17,1,7,5,13,5,17,0,8,16131,0,9,3,24,大连一方,天津泰达
6,0.634,41,0.694,4,10,5,1,36,8,0,3,2,7,2,8,0,2,16131,0,5,1,9,大连一方,天津泰达
3,0.533,45,0.708,5,9,7,2,48,9,1,4,3,6,3,9,0,6,16131,0,4,2,15,大连一方,天津泰达
7,0.645,107,0.586,5,10,8,0,58,15,2,2,6,13,0,9,0,8,16132,4,5,3,27,上海绿地申花,北京人和
2,0.571,42,0.579,3,5,4,1,19,6,1,1,3,4,0,6,0,4,16132,2,2,1,15,上海绿地申花,北京人和
5,0.692,65,0.59,2,5,4,2,39,9,1,1,3,9,0,3,0,4,16132,2,3,2,12,上海绿地申花,北京人和
4,0.812,138,0.663,5,1,5,0,92,8,2,1,4,20,1,2,0,4,16129,0,6,0,9,武汉卓尔,河南建业
3,0.78,59,0.659,3,0,3,1,41,6,1,0,3,10,0,1,0,3,16129,0,4,0,3,武汉卓尔,河南建业
1,0.835,79,0.667,2,1,2,2,51,2,1,1,1,10,1,1,0,1,16129,0,2,0,6,武汉卓尔,河南建业
5,0.782,78,0.681,18,13,22,0,91,8,5,12,10,23,3,13,0,3,16133,0,5,1,13,广州富力,上海绿地申花
1,0.829,41,0.545,8,8,8,1,33,2,1,6,2,9,0,7,0,1,16133,0,1,0,5,广州富力,上海绿地申花
4,0.73,37,0.759,10,5,14,2,58,6,4,6,8,14,3,6,0,2,16133,0,4,1,8,广州富力,上海绿地申花
3,0.688,80,0.696,11,3,15,0,115,6,1,12,3,40,4,10,0,3,16134,0,3,3,12,重庆斯威,河北华夏幸福
3,0.667,48,0.673,3,3,4,1,55,3,1,3,1,18,1,6,0,0,16134,0,2,0,10,重庆斯威,河北华夏幸福
0,0.719,32,0.717,8,0,11,2,60,3,0,9,2,22,3,4,0,3,16134,0,1,3,2,重庆斯威,河北华夏幸福
7,0.688,64,0.632,7,10,13,0,76,12,0,9,4,15,4,5,0,5,16135,0,8,2,13,深圳佳兆业,江苏苏宁易购
3,0.714,28,0.476,3,6,7,1,21,7,0,6,1,7,3,1,0,4,16135,0,6,2,4,深圳佳兆业,江苏苏宁易购
4,0.667,36,0.691,4,4,6,2,55,5,0,3,3,8,1,4,0,1,16135,0,2,0,9,深圳佳兆业,江苏苏宁易购
8,0.64,136,0.75,4,8,7,0,40,15,0,3,4,5,1,12,0,7,16136,0,11,3,24,天津泰达,天津天海
3,0.589,56,0.781,3,5,6,1,32,5,0,3,3,3,1,6,0,2,16136,0,3,0,9,天津泰达,天津天海
5,0.675,80,0.625,1,3,1,2,8,10,0,0,1,2,0,6,0,5,16136,0,8,3,15,天津泰达,天津天海
5,0.635,63,0.714,11,10,18,0,105,9,3,8,10,23,4,4,0,4,16137,1,4,3,17,北京人和,广州恒大淘宝
4,0.667,36,0.732,4,2,8,1,56,7,0,2,6,6,1,3,0,3,16137,1,4,2,9,北京人和,广州恒大淘宝
1,0.593,27,0.694,7,8,10,2,49,2,3,6,4,17,3,1,0,1,16137,0,0,1,8,北京人和,广州恒大淘宝
4,0.729,96,0.597,6,4,7,0,67,22,0,2,5,14,2,3,0,18,16138,1,19,8,25,山东鲁能泰山,大连一方
1,0.667,36,0.625,2,1,3,1,32,9,0,1,2,4,1,1,0,8,16138,0,8,4,8,山东鲁能泰山,大连一方
3,0.767,60,0.571,4,3,4,2,35,13,0,1,3,10,1,2,0,10,16138,1,11,4,17,山东鲁能泰山,大连一方
10,0.797,128,0.672,7,14,9,0,61,24,1,4,5,9,2,16,0,14,16139,3,14,5,19,北京中赫国安,河南建业
3,0.743,74,0.704,4,10,5,1,27,9,0,1,4,5,0,11,0,6,16139,2,6,2,15,北京中赫国安,河南建业
7,0.87,54,0.647,3,4,4,2,34,15,1,3,1,4,2,5,0,8,16139,1,8,3,4,北京中赫国安,河南建业
6,0.722,133,0.729,7,7,9,0,70,19,2,4,5,10,0,6,0,13,16140,2,13,4,27,上海上港,武汉卓尔
4,0.712,59,0.771,4,3,5,1,35,10,1,2,3,2,0,4,0,6,16140,2,8,1,11,上海上港,武汉卓尔
2,0.73,74,0.686,3,4,4,2,35,9,1,2,2,8,0,2,0,7,16140,0,5,3,16,上海上港,武汉卓尔
6,0.615,78,0.699,9,20,10,0,133,15,1,9,1,20,1,21,0,9,16141,1,8,1,19,天津天海,上海上港
1,0.66,50,0.711,2,11,2,1,76,3,0,2,0,14,1,11,0,2,16141,0,3,0,8,天津天海,上海上港
5,0.536,28,0.684,7,9,8,2,57,12,1,7,1,6,0,10,0,7,16141,1,5,1,11,天津天海,上海上港
8,0.689,90,0.571,5,9,7,0,119,18,0,5,2,30,4,7,0,10,16142,4,11,3,24,广州恒大淘宝,山东鲁能泰山
5,0.717,46,0.569,4,3,5,1,58,11,0,4,1,13,3,1,0,6,16142,3,6,2,12,广州恒大淘宝,山东鲁能泰山
3,0.659,44,0.574,1,6,2,2,61,7,0,1,1,17,1,6,0,4,16142,1,5,1,12,广州恒大淘宝,山东鲁能泰山
7,0.595,84,0.548,4,5,8,0,62,15,3,4,4,11,1,10,0,8,16143,5,6,3,26,北京人和,深圳佳兆业
3,0.651,43,0.586,2,2,3,1,29,7,1,2,1,4,0,7,0,4,16143,1,3,1,14,北京人和,深圳佳兆业
4,0.537,41,0.515,2,3,5,2,33,8,2,2,3,7,1,3,0,4,16143,4,3,2,12,北京人和,深圳佳兆业
9,0.577,71,0.651,9,9,16,0,83,20,3,10,6,17,7,15,0,11,16144,5,12,4,21,河南建业,天津泰达
4,0.622,37,0.667,2,1,6,1,36,7,2,3,3,8,3,7,0,3,16144,2,5,0,10,河南建业,天津泰达
5,0.529,34,0.638,7,8,10,2,47,13,1,7,3,9,4,8,0,8,16144,3,7,4,11,河南建业,天津泰达
1,0.632,87,0.673,7,11,12,0,98,11,0,7,5,9,3,10,0,10,16145,1,10,3,21,河北华夏幸福,北京中赫国安
0,0.606,33,0.556,5,7,8,1,45,4,0,5,3,7,1,4,0,4,16145,0,3,1,9,河北华夏幸福,北京中赫国安
1,0.648,54,0.774,2,4,4,2,53,7,0,2,2,2,2,6,0,6,16145,1,7,2,12,河北华夏幸福,北京中赫国安
3,0.611,90,0.66,7,4,10,0,47,14,1,7,3,15,1,4,0,11,16146,0,10,5,17,大连一方,重庆斯威
1,0.683,41,0.625,3,2,5,1,24,8,1,3,2,9,0,1,0,7,16146,0,7,3,7,大连一方,重庆斯威
2,0.551,49,0.696,4,2,5,2,23,6,0,4,1,6,1,3,0,4,16146,0,3,2,10,大连一方,重庆斯威
5,0.74,104,0.706,4,6,8,0,85,15,0,4,4,14,3,15,0,10,16147,4,8,4,6,江苏苏宁易购,广州富力
2,0.694,36,0.786,2,2,5,1,28,7,0,3,2,5,2,8,0,5,16147,2,3,3,3,江苏苏宁易购,广州富力
3,0.765,68,0.667,2,4,3,2,57,8,0,1,2,9,1,7,0,5,16147,2,5,1,3,江苏苏宁易购,广州富力
5,0.752,101,0.671,10,5,15,0,73,12,1,9,6,19,4,5,0,7,16148,0,10,1,22,武汉卓尔,上海绿地申花
2,0.755,49,0.658,6,2,9,1,38,7,0,6,3,12,3,3,0,5,16148,0,6,1,11,武汉卓尔,上海绿地申花
3,0.75,52,0.686,4,3,6,2,35,5,1,3,3,7,1,2,0,2,16148,0,4,0,11,武汉卓尔,上海绿地申花
7,0.777,94,0.699,12,9,19,0,83,13,3,9,10,17,2,14,0,6,16149,3,9,1,12,广州富力,深圳佳兆业
5,0.77,74,0.462,4,6,7,1,13,7,1,4,3,7,1,5,0,2,16149,3,4,0,11,广州富力,深圳佳兆业
2,0.8,20,0.743,8,3,12,2,70,6,2,5,7,10,1,9,0,4,16149,0,5,1,1,广州富力,深圳佳兆业
6,0.699,209,0.615,1,4,4,0,39,21,1,2,2,6,1,2,0,15,16150,2,17,1,33,河北华夏幸福,北京人和
2,0.679,106,0.643,0,2,1,1,28,7,0,1,0,4,1,2,0,5,16150,0,7,0,21,河北华夏幸福,北京人和
4,0.718,103,0.545,1,2,3,2,11,14,1,1,2,2,0,0,0,10,16150,2,10,1,12,河北华夏幸福,北京人和
2,0.694,62,0.763,8,0,11,0,186,6,0,6,5,27,1,3,0,4,16151,1,3,4,13,河南建业,江苏苏宁易购
2,0.667,24,0.779,5,0,7,1,95,4,0,3,4,13,0,1,0,2,16151,1,2,2,5,河南建业,江苏苏宁易购
0,0.711,38,0.747,3,0,4,2,91,2,0,3,1,14,1,2,0,2,16151,0,1,2,8,河南建业,江苏苏宁易购
11,0.663,92,0.75,6,10,9,0,80,21,2,6,3,11,2,14,0,10,16152,2,12,4,18,上海绿地申花,天津天海
3,0.667,33,0.783,3,5,4,1,46,5,1,3,1,7,0,5,0,2,16152,1,2,0,4,上海绿地申花,天津天海
8,0.661,59,0.706,3,5,5,2,34,16,1,3,2,4,2,9,0,8,16152,1,10,4,14,上海绿地申花,天津天海
6,0.664,107,0.747,9,8,14,0,91,10,2,12,2,17,5,3,0,4,16153,2,6,1,28,天津泰达,上海上港
2,0.625,48,0.708,3,4,5,1,48,5,1,4,1,12,2,2,0,3,16153,2,4,1,12,天津泰达,上海上港
4,0.695,59,0.791,6,4,9,2,43,5,1,8,1,5,3,1,0,1,16153,0,2,0,16,天津泰达,上海上港
3,0.523,65,0.713,16,9,21,0,94,9,2,13,8,15,3,13,0,6,16154,1,4,1,16,重庆斯威,广州恒大淘宝
2,0.483,29,0.686,7,5,10,1,35,4,0,8,2,8,2,9,0,2,16154,0,1,1,6,重庆斯威,广州恒大淘宝
1,0.556,36,0.729,9,4,11,2,59,5,2,5,6,7,1,4,0,4,16154,1,3,0,10,重庆斯威,广州恒大淘宝
3,0.75,100,0.712,5,13,9,0,111,13,2,4,5,15,1,9,0,10,16155,0,7,8,4,北京中赫国安,大连一方
1,0.755,49,0.655,2,5,3,1,29,6,1,0,3,2,0,4,0,5,16155,0,3,5,1,北京中赫国安,大连一方
2,0.745,51,0.732,3,8,6,2,82,7,1,4,2,13,1,5,0,5,16155,0,4,3,3,北京中赫国安,大连一方
0,0.782,101,0.66,6,4,10,0,103,11,0,5,5,17,2,5,0,11,16156,0,8,5,14,山东鲁能泰山,武汉卓尔
0,0.821,56,0.552,2,1,2,1,29,5,0,2,0,4,0,2,0,5,16156,0,3,3,9,山东鲁能泰山,武汉卓尔
0,0.733,45,0.703,4,3,8,2,74,6,0,3,5,13,2,3,0,6,16156,0,5,2,5,山东鲁能泰山,武汉卓尔
2,0.672,58,0.725,6,1,9,0,80,11,1,4,5,17,2,3,0,9,16157,0,8,4,19,武汉卓尔,天津泰达
0,0.647,34,0.763,3,0,4,1,38,3,1,1,3,4,1,3,0,3,16157,0,2,1,11,武汉卓尔,天津泰达
2,0.708,24,0.69,3,1,5,2,42,8,0,3,2,13,1,0,0,6,16157,0,6,3,8,武汉卓尔,天津泰达
5,0.67,106,0.756,5,8,7,0,131,14,1,3,4,18,0,10,0,9,16158,1,8,5,20,上海上港,广州富力
2,0.683,63,0.733,2,5,2,1,45,6,0,2,0,8,0,5,0,4,16158,0,4,2,10,上海上港,广州富力
3,0.651,43,0.767,3,3,5,2,86,8,1,1,4,10,0,5,0,5,16158,1,4,3,10,上海上港,广州富力
7,0.698,149,0.78,2,4,5,0,59,16,0,3,2,6,2,7,0,9,16159,2,15,2,34,广州恒大淘宝,北京中赫国安
4,0.642,67,0.727,0,2,2,1,22,8,0,1,1,4,1,3,0,4,16159,2,8,1,16,广州恒大淘宝,北京中赫国安
3,0.744,82,0.811,2,2,3,2,37,8,0,2,1,2,1,4,0,5,16159,0,7,1,18,广州恒大淘宝,北京中赫国安
2,0.771,105,0.686,13,13,14,0,121,13,1,9,5,22,1,16,0,11,16160,0,9,3,23,山东鲁能泰山,河北华夏幸福
2,0.745,47,0.706,6,5,6,1,51,11,0,5,1,13,1,9,0,9,16160,0,7,2,14,山东鲁能泰山,河北华夏幸福
0,0.793,58,0.671,7,8,8,2,70,2,1,4,4,9,0,7,0,2,16160,0,2,1,9,山东鲁能泰山,河北华夏幸福
7,0.704,98,0.538,7,11,9,0,65,15,1,4,5,10,2,5,0,8,16161,2,10,5,18,北京人和,河南建业
4,0.758,33,0.548,1,4,2,1,42,10,0,1,1,8,1,3,0,6,16161,1,5,4,5,北京人和,河南建业
3,0.677,65,0.522,6,7,7,2,23,5,1,3,4,2,1,2,0,2,16161,1,5,1,13,北京人和,河南建业
8,0.663,89,0.663,11,15,14,0,98,17,3,9,5,19,4,14,0,9,16162,4,12,3,26,江苏苏宁易购,大连一方
5,0.694,49,0.655,6,6,8,1,55,7,2,4,4,10,2,8,0,2,16162,2,5,1,12,江苏苏宁易购,大连一方
3,0.625,40,0.674,5,9,6,2,43,10,1,5,1,9,2,6,0,7,16162,2,7,2,14,江苏苏宁易购,大连一方
6,0.77,74,0.66,8,16,13,0,50,17,1,7,6,9,4,9,0,11,16163,0,13,5,16,深圳佳兆业,上海绿地申花
3,0.75,32,0.636,2,7,5,1,11,7,0,2,3,2,1,2,0,4,16163,0,6,2,10,深圳佳兆业,上海绿地申花
3,0.786,42,0.667,6,9,8,2,39,10,1,5,3,7,3,7,0,7,16163,0,7,3,6,深圳佳兆业,上海绿地申花
4,0.764,72,0.702,10,5,15,0,114,12,1,11,4,16,4,5,0,8,16164,1,8,5,15,天津天海,重庆斯威
2,0.757,37,0.776,6,3,8,1,58,3,0,6,2,4,2,4,0,1,16164,0,3,1,6,天津天海,重庆斯威
2,0.771,35,0.625,4,2,7,2,56,9,1,5,2,12,2,1,0,7,16164,1,5,4,9,天津天海,重庆斯威
7,0.752,125,0.685,0,9,1,0,54,13,0,1,0,9,1,2,0,6,16165,1,9,3,24,天津泰达,上海绿地申花
2,0.813,75,0.625,0,5,0,1,24,5,0,0,0,7,0,1,0,3,16165,0,3,2,11,天津泰达,上海绿地申花
5,0.66,50,0.733,0,4,1,2,30,8,0,1,0,2,1,1,0,3,16165,1,6,1,13,天津泰达,上海绿地申花
3,0.717,106,0.672,1,6,6,0,61,16,1,4,2,12,1,12,0,13,16166,0,9,4,21,大连一方,武汉卓尔
1,0.75,44,0.775,0,1,1,1,40,5,0,1,0,8,0,3,0,4,16166,0,3,0,7,大连一方,武汉卓尔
2,0.694,62,0.476,1,5,5,2,21,11,1,3,2,4,1,9,0,9,16166,0,6,4,14,大连一方,武汉卓尔
7,0.713,136,0.577,6,25,11,0,52,20,1,9,2,14,4,16,0,13,16167,1,13,8,18,河北华夏幸福,河南建业
4,0.678,87,0.625,3,14,5,1,32,11,1,3,2,6,2,7,0,7,16167,1,6,4,13,河北华夏幸福,河南建业
3,0.776,49,0.5,3,11,6,2,20,9,0,6,0,8,2,9,0,6,16167,0,7,4,5,河北华夏幸福,河南建业
6,0.646,96,0.618,8,4,9,0,34,14,0,8,1,12,3,3,0,8,16168,0,7,3,27,重庆斯威,北京人和
3,0.638,47,0.667,2,1,2,1,18,5,0,2,0,4,0,1,0,2,16168,0,3,1,14,重庆斯威,北京人和
3,0.653,49,0.562,6,3,7,2,16,9,0,6,1,8,3,2,0,6,16168,0,4,2,13,重庆斯威,北京人和
6,0.708,113,0.726,7,6,13,0,95,14,2,5,8,11,1,5,0,8,16169,0,13,3,21,天津天海,广州富力
3,0.708,48,0.725,3,1,5,1,51,5,0,4,1,8,1,1,0,2,16169,0,5,1,10,天津天海,广州富力
3,0.708,65,0.727,4,5,8,2,44,9,2,1,7,3,0,4,0,6,16169,0,8,2,11,天津天海,广州富力
