homeShotsOutPenaltyArea,homeAttThSucPaAccuracy,homeAttThPass,guestAttThSucPaAccuracy,guestKeyPasses,guestBreakThrows,guestShots,half,guestAttThPass,homeShots,guestShotsOnTargetObox,guestShotsInPenaltyArea,guestShotsOutPenaltyArea,guestCenter,guestShotsOnTargetIbox,homeBreakThrows,matchHalf,homeShotsInPenaltyArea,matchId,homeShotsOnTargetObox,homeKeyPasses,homeShotsOnTargetIbox,homeCenter,l_team,r_team
1,0.582,67,0.617,7,20,9,0,81,7,1,5,4,18,1,9,0,6,1593,1,7,1,15,梅州客家,北京人和
1,0.71,31,0.657,1,13,1,1,35,5,0,1,0,6,1,6,0,4,1593,1,5,0,8,梅州客家,北京人和
0,0.472,36,0.587,6,7,8,2,46,2,1,4,4,12,0,3,0,2,1593,0,2,1,7,梅州客家,北京人和
2,0.703,91,0.661,4,11,6,0,62,9,1,2,4,10,1,7,0,7,1596,0,5,4,12,上海申鑫,大连超越
1,0.667,30,0.7,0,4,0,1,30,5,0,0,0,1,0,3,0,4,1596,0,2,2,6,上海申鑫,大连超越
1,0.721,61,0.625,4,7,6,2,32,4,1,2,4,9,1,4,0,3,1596,0,3,2,6,上海申鑫,大连超越
7,0.628,78,0.612,6,7,6,0,67,14,1,4,2,7,1,15,0,7,1589,1,5,3,15,大连一方,新疆天山雪豹
6,0.484,31,0.56,1,4,1,1,25,8,1,0,1,0,0,9,0,2,1589,0,3,1,9,大连一方,新疆天山雪豹
1,0.723,47,0.643,5,3,5,2,42,6,0,4,1,7,1,6,0,5,1589,1,2,2,6,大连一方,新疆天山雪豹
4,0.615,52,0.611,6,6,8,0,72,11,1,5,3,26,1,3,0,7,1592,1,7,5,14,北京北控,深圳佳兆业
3,0.636,22,0.5,1,4,2,1,28,6,0,2,0,12,1,2,0,3,1592,1,3,2,5,北京北控,深圳佳兆业
1,0.6,30,0.682,5,2,6,2,44,5,1,3,3,14,0,1,0,4,1592,0,4,3,9,北京北控,深圳佳兆业
1,0.594,64,0.743,4,10,9,0,105,6,2,4,5,15,3,4,0,5,1597,0,4,2,17,大连超越,新疆天山雪豹
0,0.76,25,0.817,3,5,7,1,60,3,1,4,3,8,3,3,0,3,1597,0,2,1,5,大连超越,新疆天山雪豹
1,0.487,39,0.644,1,5,2,2,45,3,1,0,2,7,0,1,0,2,1597,0,2,1,12,大连超越,新疆天山雪豹
3,0.67,97,0.556,6,15,9,0,54,6,1,4,5,14,3,10,0,3,1604,2,4,0,15,武汉卓尔,大连一方
2,0.659,41,0.538,1,7,3,1,26,3,0,2,1,6,1,6,0,1,1604,2,1,0,6,武汉卓尔,大连一方
1,0.679,56,0.571,5,8,6,2,28,3,1,2,4,8,2,4,0,2,1604,0,3,0,9,武汉卓尔,大连一方
7,0.714,84,0.722,5,11,7,0,79,15,3,2,5,19,0,8,0,8,1600,2,9,2,15,呼和浩特中优,梅州客家
5,0.744,39,0.692,1,5,2,1,39,9,0,1,1,11,0,3,0,4,1600,1,4,1,7,呼和浩特中优,梅州客家
2,0.689,45,0.75,4,6,5,2,40,6,3,1,4,8,0,5,0,4,1600,1,5,1,8,呼和浩特中优,梅州客家
3,0.482,56,0.613,17,9,19,0,75,8,0,11,8,19,6,18,0,5,1601,1,4,5,7,北京人和,北京北控
0,0.444,27,0.525,6,6,6,1,40,4,0,4,2,11,3,9,0,4,1601,0,2,4,4,北京人和,北京北控
3,0.517,29,0.714,11,3,13,2,35,4,0,7,6,8,3,9,0,1,1601,1,2,1,3,北京人和,北京北控
4,0.757,74,0.595,3,19,5,0,37,14,0,3,2,15,2,22,0,10,1602,0,7,4,18,深圳佳兆业,浙江毅腾
2,0.773,44,0.727,1,6,3,1,11,7,0,2,1,4,2,10,0,5,1602,0,4,2,10,深圳佳兆业,浙江毅腾
2,0.733,30,0.538,2,13,2,2,26,7,0,1,1,11,0,12,0,5,1602,0,3,2,8,深圳佳兆业,浙江毅腾
5,0.592,71,0.614,7,14,9,0,114,11,3,3,6,34,1,8,0,6,1603,1,8,2,14,石家庄永昌,青岛黄海制药
5,0.594,32,0.58,2,7,2,1,50,7,2,0,2,11,0,4,0,2,1603,1,5,1,8,石家庄永昌,青岛黄海制药
0,0.59,39,0.641,5,7,7,2,64,4,1,3,4,23,1,4,0,4,1603,0,3,1,6,石家庄永昌,青岛黄海制药
14,0.846,292,0.649,6,7,7,0,37,31,1,2,5,9,0,9,0,17,1598,6,26,9,24,上海申鑫,云南丽江
6,0.826,172,0.636,2,5,2,1,11,11,0,0,2,3,0,5,0,5,1598,1,10,0,16,上海申鑫,云南丽江
8,0.875,120,0.654,4,2,5,2,26,20,1,2,3,6,0,4,0,12,1598,5,16,9,8,上海申鑫,云南丽江
4,0.716,88,0.732,9,7,11,0,97,12,3,5,6,16,1,11,0,8,1599,1,9,4,13,杭州绿城,保定容大
4,0.7,60,0.737,6,5,7,1,38,6,1,3,4,5,0,4,0,2,1599,1,4,0,5,杭州绿城,保定容大
0,0.75,28,0.729,3,2,4,2,59,6,2,2,2,11,1,7,0,6,1599,0,5,4,8,杭州绿城,保定容大
10,0.574,54,0.73,5,16,8,0,63,17,1,1,7,10,0,14,0,7,1612,2,11,4,12,云南丽江,大连超越
4,0.45,20,0.815,3,7,4,1,27,5,0,0,4,1,0,5,0,1,1612,1,3,1,4,云南丽江,大连超越
6,0.647,34,0.667,2,9,4,2,36,12,1,1,3,9,0,9,0,6,1612,1,8,3,8,云南丽江,大连超越
7,0.73,89,0.533,5,4,10,0,45,13,0,7,3,20,2,11,0,6,1607,1,6,4,11,青岛黄海制药,深圳佳兆业
4,0.74,50,0.583,3,4,5,1,24,7,0,3,2,6,1,6,0,3,1607,1,3,2,6,青岛黄海制药,深圳佳兆业
3,0.718,39,0.476,2,0,5,2,21,6,0,4,1,14,1,5,0,3,1607,0,3,2,5,青岛黄海制药,深圳佳兆业
9,0.812,48,0.583,7,11,14,0,60,12,0,9,5,13,4,15,0,3,1608,0,6,2,9,浙江毅腾,北京人和
3,0.611,18,0.5,3,3,6,1,24,4,0,6,0,7,3,5,0,1,1608,0,1,0,5,浙江毅腾,北京人和
6,0.933,30,0.639,4,8,8,2,36,8,0,3,5,6,1,10,0,2,1608,0,5,2,4,浙江毅腾,北京人和
7,0.522,69,0.674,3,15,8,0,89,13,0,6,2,19,3,10,0,6,1611,2,2,3,15,保定容大,上海申鑫
3,0.486,35,0.705,1,8,4,1,44,6,0,3,1,10,2,5,0,3,1611,0,0,1,8,保定容大,上海申鑫
4,0.559,34,0.644,2,7,4,2,45,7,0,3,1,9,1,5,0,3,1611,2,2,2,7,保定容大,上海申鑫
7,0.692,104,0.667,12,13,15,0,87,19,1,11,4,15,3,3,0,12,1610,3,13,2,26,梅州客家,杭州绿城
3,0.73,37,0.63,7,8,9,1,46,7,1,6,3,9,2,2,0,4,1610,1,5,1,8,梅州客家,杭州绿城
4,0.672,67,0.707,5,5,6,2,41,12,0,5,1,6,1,1,0,8,1610,2,8,1,18,梅州客家,杭州绿城
3,0.617,47,0.638,3,14,10,0,80,6,1,2,8,19,1,10,0,3,1606,1,3,1,12,大连一方,石家庄永昌
2,0.688,16,0.562,2,8,7,1,32,3,0,0,7,8,0,3,0,1,1606,1,2,0,4,大连一方,石家庄永昌
1,0.581,31,0.688,1,6,3,2,48,3,1,2,1,11,1,7,0,2,1606,0,1,1,8,大连一方,石家庄永昌
3,0.625,40,0.79,4,8,8,0,124,12,1,4,4,28,2,10,0,9,1605,0,9,6,12,武汉卓尔,新疆天山雪豹
1,0.5,20,0.696,2,7,3,1,46,5,1,2,1,13,1,6,0,4,1605,0,3,4,6,武汉卓尔,新疆天山雪豹
2,0.75,20,0.846,2,1,5,2,78,7,0,2,3,15,1,4,0,5,1605,0,6,2,6,武汉卓尔,新疆天山雪豹
2,0.658,76,0.586,11,12,17,0,87,12,1,15,2,17,6,11,0,10,1609,1,9,4,13,北京北控,呼和浩特中优
1,0.651,43,0.529,2,6,5,1,17,3,1,3,2,8,2,5,0,2,1609,0,1,2,5,北京北控,呼和浩特中优
1,0.667,33,0.6,9,6,12,2,70,9,0,12,0,9,4,6,0,8,1609,1,8,2,8,北京北控,呼和浩特中优
5,0.782,55,0.736,7,6,14,0,125,14,1,7,7,14,6,3,0,9,1613,0,8,3,5,云南丽江,新疆天山雪豹
1,0.875,32,0.628,4,4,8,1,43,8,1,4,4,6,3,3,0,7,1613,0,4,3,3,云南丽江,新疆天山雪豹
4,0.652,23,0.793,3,2,6,2,82,6,0,3,3,8,3,0,0,2,1613,0,4,0,2,云南丽江,新疆天山雪豹
9,0.738,141,0.716,4,14,9,0,67,19,2,3,6,6,2,8,0,10,1617,3,12,5,22,呼和浩特中优,浙江毅腾
6,0.774,53,0.722,2,10,4,1,54,8,2,1,3,5,0,4,0,2,1617,1,5,0,5,呼和浩特中优,浙江毅腾
3,0.716,88,0.692,2,4,5,2,13,11,0,2,3,1,2,4,0,8,1617,2,7,5,17,呼和浩特中优,浙江毅腾
11,0.829,199,0.774,14,3,17,0,93,18,1,12,5,15,3,7,0,7,16190,0,15,4,21,深圳佳兆业,大连一方
6,0.7,40,0.462,1,4,2,1,26,10,0,1,1,8,0,6,0,4,1619,3,8,0,10,深圳佳兆业,大连一方
2,0.554,65,0.647,2,6,3,2,17,6,0,2,1,2,2,10,0,4,1619,0,3,1,17,深圳佳兆业,大连一方
2,0.657,99,0.716,6,5,8,0,109,7,0,3,5,21,0,7,0,5,16200,0,5,4,17,石家庄永昌,武汉卓尔
9,0.769,121,0.776,5,4,10,0,85,23,1,9,1,19,5,3,0,14,16201,5,14,8,18,石家庄永昌,武汉卓尔
7,0.697,109,0.556,11,5,12,0,45,12,0,7,5,10,2,3,0,5,16202,3,7,1,21,石家庄永昌,武汉卓尔
4,0.718,131,0.634,9,8,15,0,82,10,2,9,6,20,3,4,0,6,1615,2,5,3,19,上海申鑫,梅州客家
2,0.773,88,0.625,3,4,5,1,24,5,1,3,2,6,0,2,0,3,1615,2,3,3,7,上海申鑫,梅州客家
2,0.605,43,0.638,6,4,10,2,58,5,1,6,4,14,3,2,0,3,1615,0,2,0,12,上海申鑫,梅州客家
9,0.655,87,0.757,7,7,10,0,37,13,0,7,3,6,1,6,0,4,1614,3,6,1,26,大连超越,保定容大
5,0.667,48,0.762,4,4,5,1,21,6,0,4,1,1,1,1,0,1,1614,1,3,0,13,大连超越,保定容大
4,0.641,39,0.75,3,3,5,2,16,7,0,3,2,5,0,5,0,3,1614,2,3,1,13,大连超越,保定容大
6,0.723,65,0.722,18,9,18,0,79,10,1,12,6,28,4,15,0,4,1616,1,6,2,15,杭州绿城,北京北控
0,0.784,37,0.677,8,6,8,1,31,2,0,7,1,14,3,9,0,2,1616,0,2,1,6,杭州绿城,北京北控
6,0.643,28,0.75,10,3,10,2,48,8,1,5,5,14,1,6,0,2,1616,1,4,1,9,杭州绿城,北京北控
7,0.61,59,0.605,6,17,8,0,114,18,3,3,5,17,0,20,0,11,1618,2,4,4,12,北京人和,青岛黄海制药
4,0.515,33,0.605,1,7,1,1,38,7,0,0,1,6,0,8,0,3,1618,1,1,1,6,北京人和,青岛黄海制药
3,0.731,26,0.605,5,10,7,2,76,11,3,3,4,11,0,12,0,8,1618,1,3,3,6,北京人和,青岛黄海制药
8,0.627,67,0.695,7,15,11,0,82,14,1,4,7,17,1,6,0,6,1627,3,9,4,22,梅州客家,大连超越
1,0.528,36,0.702,3,8,6,1,47,2,1,2,4,9,1,2,0,1,1627,1,2,1,9,梅州客家,大连超越
7,0.742,31,0.686,4,7,5,2,35,12,0,2,3,8,0,4,0,5,1627,2,7,3,13,梅州客家,大连超越
8,0.759,137,0.559,7,8,10,0,34,17,0,8,2,9,4,19,0,9,1624,2,10,4,22,青岛黄海制药,呼和浩特中优
3,0.756,82,0.467,2,3,3,1,15,7,0,1,2,3,1,9,0,4,1624,0,4,1,15,青岛黄海制药,呼和浩特中优
5,0.764,55,0.632,5,5,7,2,19,10,0,7,0,6,3,10,0,5,1624,2,6,3,7,青岛黄海制药,呼和浩特中优
3,0.62,179,0.639,3,14,7,0,36,12,2,3,4,5,1,16,0,9,1621,1,8,3,21,石家庄永昌,新疆天山雪豹
1,0.527,55,0.636,3,10,6,1,22,3,2,3,3,4,1,9,0,2,1621,0,2,0,8,石家庄永昌,新疆天山雪豹
2,0.661,124,0.643,0,4,1,2,14,9,0,0,1,1,0,7,0,7,1621,1,6,3,13,石家庄永昌,新疆天山雪豹
7,0.551,78,0.569,5,11,8,0,58,13,0,5,3,11,1,28,0,6,1625,0,6,3,24,杭州绿城,浙江毅腾
3,0.545,44,0.417,1,6,4,1,12,5,0,2,2,3,1,13,0,2,1625,0,2,0,12,杭州绿城,浙江毅腾
4,0.559,34,0.609,4,5,4,2,46,8,0,3,1,8,0,15,0,4,1625,0,4,3,12,杭州绿城,浙江毅腾
7,0.673,98,0.628,7,11,10,0,78,18,1,8,2,16,5,20,0,11,1626,0,16,5,19,北京北控,上海申鑫
4,0.733,45,0.575,5,6,7,1,40,6,1,5,2,8,2,14,0,2,1626,0,5,2,3,北京北控,上海申鑫
3,0.623,53,0.684,2,5,3,2,38,12,0,3,0,8,3,6,0,9,1626,0,11,3,16,北京北控,上海申鑫
11,0.711,90,0.796,7,15,14,0,98,23,1,8,6,13,5,8,0,12,16230,1,18,1,24,大连一方,北京人和
1,0.576,33,0.697,15,10,20,0,145,8,2,16,4,30,5,13,0,7,16231,0,4,5,7,大连一方,北京人和
1,0.61,100,0.6,4,11,6,0,75,9,0,4,2,17,2,6,0,8,16232,0,7,5,17,大连一方,北京人和
5,0.845,103,0.6,14,14,24,0,70,10,0,18,6,17,5,12,0,5,1622,1,10,1,6,武汉卓尔,深圳佳兆业
2,0.92,25,0.564,6,4,12,1,39,4,0,8,4,10,3,8,0,2,1622,1,4,0,1,武汉卓尔,深圳佳兆业
3,0.821,78,0.645,8,10,12,2,31,6,0,10,2,7,2,4,0,3,1622,0,6,1,5,武汉卓尔,深圳佳兆业
3,0.651,86,0.757,7,8,8,0,37,17,1,4,4,8,1,9,0,14,1628,0,9,9,15,保定容大,云南丽江
3,0.66,53,0.722,4,4,5,1,18,9,1,2,3,4,1,5,0,6,1628,0,5,3,11,保定容大,云南丽江
0,0.636,33,0.789,3,4,3,2,19,8,0,2,1,4,0,4,0,8,1628,0,4,6,4,保定容大,云南丽江
5,0.633,79,0.714,2,5,4,0,63,13,1,3,1,11,2,10,0,8,1629,0,9,3,31,保定容大,新疆天山雪豹
2,0.636,33,0.667,2,2,4,1,36,5,1,3,1,8,2,4,0,3,1629,0,3,0,17,保定容大,新疆天山雪豹
3,0.63,46,0.778,0,3,0,2,27,8,0,0,0,3,0,6,0,5,1629,0,6,3,14,保定容大,新疆天山雪豹
5,0.657,67,0.709,8,9,13,0,79,11,3,6,7,15,3,6,0,6,1630,1,7,2,12,云南丽江,梅州客家
3,0.857,21,0.688,4,3,6,1,32,5,2,2,4,8,1,3,0,2,1630,0,4,0,4,云南丽江,梅州客家
2,0.565,46,0.723,4,6,7,2,47,6,1,4,3,7,2,3,0,4,1630,1,3,2,8,云南丽江,梅州客家
2,0.641,103,0.627,5,9,8,0,67,8,0,6,2,28,3,18,0,6,1633,0,4,5,27,杭州绿城,青岛黄海制药
0,0.684,57,0.633,3,5,5,1,30,5,0,3,2,11,1,13,0,5,1633,0,4,4,14,杭州绿城,青岛黄海制药
2,0.587,46,0.622,2,4,3,2,37,3,0,3,0,17,2,5,0,1,1633,0,0,1,13,杭州绿城,青岛黄海制药
5,0.621,66,0.711,6,14,8,0,45,18,4,3,5,9,2,4,0,13,1634,1,10,4,16,呼和浩特中优,大连一方
4,0.778,18,0.857,4,8,5,1,28,10,4,1,4,6,0,3,0,6,1634,1,5,2,4,呼和浩特中优,大连一方
1,0.562,48,0.471,2,6,3,2,17,8,0,2,1,3,2,1,0,7,1634,0,5,2,12,呼和浩特中优,大连一方
6,0.72,100,0.603,2,8,6,0,63,12,1,3,3,16,2,24,0,6,1635,1,10,4,21,北京人和,武汉卓尔
4,0.66,47,0.667,0,5,2,1,30,9,1,0,2,4,0,14,0,5,1635,0,7,3,11,北京人和,武汉卓尔
2,0.774,53,0.545,2,3,4,2,33,3,0,3,1,12,2,10,0,1,1635,1,3,1,10,北京人和,武汉卓尔
7,0.612,67,0.702,9,16,15,0,57,13,1,8,7,4,4,19,0,6,1636,0,8,1,20,深圳佳兆业,石家庄永昌
3,0.641,39,0.65,3,6,5,1,20,6,0,3,2,3,0,7,0,3,1636,0,4,0,12,深圳佳兆业,石家庄永昌
4,0.571,28,0.73,6,10,10,2,37,7,1,5,5,1,4,12,0,3,1636,0,4,1,8,深圳佳兆业,石家庄永昌
1,0.653,49,0.693,18,11,29,0,114,8,6,13,16,27,3,6,0,7,1632,1,4,5,10,上海申鑫,浙江毅腾
1,0.606,33,0.628,10,5,15,1,43,4,2,6,9,13,2,3,0,3,1632,1,2,2,8,上海申鑫,浙江毅腾
0,0.75,16,0.732,8,6,14,2,71,4,4,7,7,14,1,3,0,4,1632,0,2,3,2,上海申鑫,浙江毅腾
0,0.667,69,0.613,8,17,12,0,62,6,1,10,2,21,6,6,0,6,1631,0,3,2,16,大连超越,北京北控
0,0.5,18,0.6,4,10,5,1,25,2,0,4,1,10,2,2,0,2,1631,0,1,1,5,大连超越,北京北控
0,0.725,51,0.622,4,7,7,2,37,4,1,6,1,11,4,4,0,4,1631,0,2,1,11,大连超越,北京北控
5,0.5,76,0.683,13,10,17,0,123,12,1,10,7,24,3,12,0,7,1644,3,6,1,16,梅州客家,保定容大
3,0.432,44,0.655,2,8,4,1,58,6,0,2,2,9,0,5,0,3,1644,2,3,0,10,梅州客家,保定容大
2,0.594,32,0.708,11,2,13,2,65,6,1,8,5,15,3,7,0,4,1644,1,3,1,6,梅州客家,保定容大
6,0.769,78,0.658,9,11,10,0,120,14,2,5,5,26,3,24,0,8,1639,5,11,2,16,武汉卓尔,呼和浩特中优
2,0.763,38,0.698,4,7,4,1,53,6,2,1,3,10,0,10,0,4,1639,2,4,1,8,武汉卓尔,呼和浩特中优
4,0.775,40,0.627,5,4,6,2,67,8,0,4,2,16,3,14,0,4,1639,3,7,1,8,武汉卓尔,呼和浩特中优
4,0.67,97,0.667,3,6,5,0,57,10,0,2,3,13,0,9,0,6,1641,1,4,2,14,青岛黄海制药,上海申鑫
1,0.708,48,0.5,2,2,3,1,16,3,0,2,1,5,0,1,0,2,1641,0,2,1,7,青岛黄海制药,上海申鑫
3,0.633,49,0.732,1,4,2,2,41,7,0,0,2,8,0,8,0,4,1641,1,2,1,7,青岛黄海制药,上海申鑫
4,0.683,41,0.574,6,6,10,0,47,10,1,6,4,10,1,7,0,6,1642,2,7,3,7,大连超越,浙江毅腾
3,0.742,31,0.636,3,4,3,1,11,7,1,2,1,3,1,5,0,4,1642,2,5,2,6,大连超越,浙江毅腾
1,0.5,10,0.556,3,2,7,2,36,3,0,4,3,7,0,2,0,2,1642,0,2,1,1,大连超越,浙江毅腾
6,0.654,127,0.707,1,6,1,0,41,15,0,1,0,6,1,10,0,9,1643,2,10,4,23,北京北控,云南丽江
3,0.648,88,0.727,0,3,0,1,11,9,0,0,0,0,0,4,0,6,1643,1,7,1,19,北京北控,云南丽江
3,0.667,39,0.7,1,3,1,2,30,6,0,1,0,6,1,6,0,3,1643,1,3,3,4,北京北控,云南丽江
3,0.762,101,0.531,5,11,6,0,64,7,1,3,3,22,0,18,0,4,1637,1,4,2,17,新疆天山雪豹,深圳佳兆业
1,0.667,45,0.5,2,9,3,1,32,4,1,0,3,10,0,10,0,3,1637,1,3,2,12,新疆天山雪豹,深圳佳兆业
2,0.839,56,0.562,3,2,3,2,32,3,0,3,0,12,0,8,0,1,1637,0,1,0,5,新疆天山雪豹,深圳佳兆业
8,0.571,112,0.595,5,23,7,0,42,16,2,5,2,8,2,21,0,8,1640,0,8,5,33,大连一方,杭州绿城
5,0.58,50,0.556,2,11,2,1,18,10,0,2,0,3,2,9,0,5,1640,0,4,4,15,大连一方,杭州绿城
3,0.565,62,0.625,3,12,5,2,24,6,2,3,2,5,0,12,0,3,1640,0,4,1,18,大连一方,杭州绿城
4,0.656,61,0.506,6,18,12,0,79,9,1,6,6,18,1,12,0,5,1638,2,7,2,8,石家庄永昌,北京人和
1,0.692,26,0.409,2,7,7,1,44,3,1,3,4,9,1,6,0,2,1638,0,3,1,3,石家庄永昌,北京人和
3,0.629,35,0.629,4,11,5,2,35,6,0,3,2,9,0,6,0,3,1638,2,4,1,5,石家庄永昌,北京人和
8,0.741,147,0.719,9,14,14,0,57,22,1,12,2,13,7,7,0,14,1649,2,17,5,22,上海申鑫,大连一方
4,0.661,62,0.647,2,7,4,1,17,11,1,2,2,4,0,4,0,7,1649,2,8,2,13,上海申鑫,大连一方
4,0.8,85,0.75,7,7,10,2,40,11,0,10,0,9,7,3,0,7,1649,0,9,3,9,上海申鑫,大连一方
8,0.655,87,0.648,7,14,8,0,71,13,1,4,4,14,1,17,0,5,1646,4,5,2,14,保定容大,北京北控
4,0.62,50,0.571,3,3,4,1,21,7,1,3,1,7,1,8,0,3,1646,2,3,2,4,保定容大,北京北控
4,0.703,37,0.68,4,11,4,2,50,6,0,1,3,7,0,9,0,2,1646,2,2,0,10,保定容大,北京北控
5,0.614,57,0.467,4,16,9,0,45,12,2,3,6,13,1,15,0,7,1647,2,7,4,13,云南丽江,浙江毅腾
1,0.565,23,0.455,2,9,5,1,22,3,1,2,3,7,1,3,0,2,1647,0,1,1,6,云南丽江,浙江毅腾
4,0.647,34,0.478,2,7,4,2,23,9,1,1,3,6,0,12,0,5,1647,2,6,3,7,云南丽江,浙江毅腾
5,0.617,47,0.745,6,11,11,0,102,16,0,6,5,19,3,6,0,11,1648,3,15,2,13,大连超越,青岛黄海制药
3,0.529,17,0.702,1,4,5,1,57,5,0,3,2,12,3,2,0,2,1648,2,4,0,4,大连超越,青岛黄海制药
2,0.667,30,0.8,5,7,6,2,45,11,0,3,3,7,0,4,0,9,1648,1,11,2,9,大连超越,青岛黄海制药
4,0.667,75,0.747,11,19,16,0,99,11,2,7,9,13,2,23,0,7,1650,2,8,3,10,杭州绿城,武汉卓尔
1,0.667,45,0.756,3,11,5,1,45,4,1,2,3,3,1,12,0,3,1650,0,3,2,5,杭州绿城,武汉卓尔
3,0.667,30,0.741,8,8,11,2,54,7,1,5,6,10,1,11,0,4,1650,2,5,1,5,杭州绿城,武汉卓尔
5,0.735,83,0.583,4,10,8,0,48,19,1,5,3,15,3,12,0,14,1651,1,13,6,24,呼和浩特中优,石家庄永昌
1,0.722,36,0.464,3,4,6,1,28,7,0,5,1,12,3,4,0,6,1651,0,5,0,12,呼和浩特中优,石家庄永昌
4,0.745,47,0.75,1,6,2,2,20,12,1,0,2,3,0,8,0,8,1651,1,8,6,12,呼和浩特中优,石家庄永昌
5,0.675,123,0.68,14,11,17,0,75,10,2,14,3,19,7,19,0,5,1645,1,6,1,14,新疆天山雪豹,梅州客家
1,0.588,51,0.583,6,4,8,1,36,2,2,5,3,10,3,4,0,1,1645,0,2,0,8,新疆天山雪豹,梅州客家
4,0.736,72,0.769,8,7,9,2,39,8,0,9,0,9,4,15,0,4,1645,1,4,1,6,新疆天山雪豹,梅州客家
4,0.565,62,0.724,10,20,15,0,87,10,2,11,4,23,2,15,0,6,1652,1,4,2,9,北京人和,深圳佳兆业
3,0.543,35,0.692,3,5,5,1,26,6,1,3,2,10,0,7,0,3,1652,0,2,1,7,北京人和,深圳佳兆业
1,0.593,27,0.738,7,15,10,2,61,4,1,8,2,13,2,8,0,3,1652,1,2,1,2,北京人和,深圳佳兆业
6,0.734,109,0.812,5,4,5,0,112,23,0,3,2,12,0,19,0,17,1653,1,17,10,24,北京人和,新疆天山雪豹
2,0.712,52,0.87,2,4,2,1,54,11,0,1,1,3,0,6,0,9,1653,0,8,5,16,北京人和,新疆天山雪豹
4,0.754,57,0.759,3,0,3,2,58,12,0,2,1,9,0,13,0,8,1653,1,9,5,8,北京人和,新疆天山雪豹
5,0.763,169,0.421,4,11,6,0,38,22,2,3,3,6,2,17,0,17,1658,1,14,9,23,青岛黄海制药,云南丽江
2,0.75,80,0.421,2,6,3,1,19,8,1,2,1,4,2,6,0,6,1658,0,5,4,11,青岛黄海制药,云南丽江
3,0.775,89,0.421,2,5,3,2,19,14,1,1,2,2,0,11,0,11,1658,1,9,5,12,青岛黄海制药,云南丽江
5,0.693,101,0.566,1,6,3,0,76,12,0,2,1,17,0,3,0,7,1660,1,10,1,12,北京北控,梅州客家
3,0.714,35,0.558,0,3,1,1,43,6,0,0,1,8,0,2,0,3,1660,1,5,0,5,北京北控,梅州客家
2,0.682,66,0.576,1,3,2,2,33,6,0,2,0,9,0,1,0,4,1660,0,5,1,7,北京北控,梅州客家
5,0.662,80,0.608,7,9,10,0,79,11,1,6,4,13,2,12,0,6,1654,1,8,2,20,深圳佳兆业,呼和浩特中优
2,0.548,31,0.622,1,7,3,1,45,4,1,2,1,4,1,6,0,2,1654,0,3,1,11,深圳佳兆业,呼和浩特中优
3,0.735,49,0.588,6,2,7,2,34,7,0,4,3,9,1,6,0,4,1654,1,5,1,9,深圳佳兆业,呼和浩特中优
3,0.588,68,0.409,5,11,8,0,44,12,1,3,5,8,1,14,0,9,1657,0,7,4,12,大连一方,大连超越
1,0.621,29,0.333,2,6,5,1,24,6,1,2,3,7,1,3,0,5,1657,0,5,1,6,大连一方,大连超越
2,0.564,39,0.5,3,5,3,2,20,6,0,1,2,1,0,11,0,4,1657,0,2,3,6,大连一方,大连超越
4,0.682,66,0.731,5,14,7,0,78,10,0,5,2,11,4,5,0,6,1656,2,4,3,13,武汉卓尔,上海申鑫
1,0.718,39,0.8,2,5,4,1,30,6,0,3,1,1,3,2,0,5,1656,0,3,2,8,武汉卓尔,上海申鑫
3,0.63,27,0.688,3,9,3,2,48,4,0,2,1,10,1,3,0,1,1656,2,1,1,5,武汉卓尔,上海申鑫
6,0.594,69,0.623,7,17,13,0,61,15,2,8,5,10,3,21,0,9,1659,1,10,3,13,浙江毅腾,保定容大
4,0.735,34,0.647,3,8,8,1,34,8,2,4,4,7,3,8,0,4,1659,1,7,0,6,浙江毅腾,保定容大
2,0.457,35,0.593,4,9,5,2,27,7,0,4,1,3,0,13,0,5,1659,0,3,3,7,浙江毅腾,保定容大
3,0.704,108,0.623,7,18,12,0,77,15,1,6,6,17,1,10,0,12,1655,0,8,2,25,石家庄永昌,杭州绿城
1,0.672,61,0.613,4,8,5,1,31,7,1,2,3,7,0,4,0,6,1655,0,4,1,15,石家庄永昌,杭州绿城
2,0.745,47,0.63,3,10,7,2,46,8,0,4,3,10,1,6,0,6,1655,0,4,1,10,石家庄永昌,杭州绿城
7,0.554,74,0.786,3,9,6,0,98,13,2,2,4,7,2,15,0,6,1661,1,6,1,22,北京北控,新疆天山雪豹
2,0.561,41,0.758,3,7,5,1,33,5,2,1,4,4,1,6,0,3,1661,1,2,0,11,北京北控,新疆天山雪豹
5,0.545,33,0.8,0,2,1,2,65,8,0,1,0,3,1,9,0,3,1661,0,4,1,11,北京北控,新疆天山雪豹
0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,
0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,
0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,
6,0.597,67,0.662,4,12,6,0,71,14,0,5,1,23,3,7,0,8,1663,1,9,5,17,保定容大,青岛黄海制药
2,0.606,33,0.697,0,7,2,1,33,7,0,2,0,10,2,3,0,5,1663,0,5,3,8,保定容大,青岛黄海制药
