guestFrontFreeKicks,guestInitAttackRate,guestFreekiscks,guestCorners,guestPassesSuccRate,guestPass,guestShots,guestGoals,half,homeFreekiscks,guestShotsOnTarget,homePassesSuccRate,homeFrontFreeKicks,homePass,homeInitAttackRate,homeGoals,homePenalties,homeShots,homeCorners,guestPenalties,homePossAve,matchHalf,matchId,guestPossAve,homeShotsOnTarget,l_team,r_team
4,0.433,7,3,0.752,153,2,0,1,8,0,0.845,6,297,0.567,0,0,5,2,0,0.559,0,17490,0.441,1,四川优必选,黑龙江FC
9,0.698,19,4,0.749,199,8,0,2,7,2,0.685,2,165,0.302,0,0,1,1,0,0.435,0,17490,0.565,1,四川优必选,黑龙江FC
5,0.811,12,4,0.916,617,10,2,0,16,4,0.803,4,228,0.189,0,0,1,1,0,0.326,0,17487,0.674,0,江西联盛,浙江能源绿城
2,0.809,5,3,0.874,238,7,1,1,10,3,0.792,2,96,0.191,0,0,1,1,0,0.366,0,17487,0.634,0,江西联盛,浙江能源绿城
3,0.813,7,1,0.942,379,3,1,2,6,1,0.811,2,132,0.187,0,0,0,0,0,0.296,0,17487,0.704,0,江西联盛,浙江能源绿城
12,0.611,26,4,0.75,412,8,0,0,18,4,0.689,11,283,0.389,2,0,11,4,0,0.448,0,17485,0.552,6,泰州远大,内蒙古中优
7,0.586,13,2,0.713,164,3,0,1,13,1,0.684,9,133,0.414,2,0,6,1,0,0.466,0,17485,0.534,3,泰州远大,内蒙古中优
5,0.631,13,2,0.774,248,5,0,2,5,3,0.693,2,150,0.369,0,0,5,3,0,0.434,0,17485,0.566,3,泰州远大,内蒙古中优
5,0.45,12,3,0.83,499,4,0,0,13,1,0.849,4,418,0.55,1,0,14,5,0,0.474,0,17488,0.526,4,陕西大秦之水,辽宁沈阳城市
1,0.432,4,1,0.872,265,1,0,1,4,0,0.903,1,268,0.568,0,0,6,0,0,0.489,0,17488,0.511,1,陕西大秦之水,辽宁沈阳城市
4,0.473,8,2,0.782,234,3,0,2,9,1,0.753,3,150,0.527,1,0,8,5,0,0.456,0,17488,0.544,3,陕西大秦之水,辽宁沈阳城市
8,0.45,18,3,0.807,353,14,1,0,20,4,0.804,5,392,0.55,0,0,9,3,0,0.503,0,17491,0.497,4,南通支云,昆山FC
4,0.544,10,3,0.807,202,7,0,1,9,2,0.784,3,204,0.456,0,0,2,1,0,0.471,0,17491,0.529,0,南通支云,昆山FC
4,0.35,8,0,0.808,151,7,1,2,11,2,0.824,2,188,0.65,0,0,7,2,0,0.541,0,17491,0.459,4,南通支云,昆山FC
10,0.585,25,7,0.74,411,19,2,0,27,3,0.662,9,263,0.415,0,0,9,4,0,0.421,0,17492,0.579,2,内蒙古中优,苏州东吴
7,0.48,12,3,0.763,194,7,0,1,14,1,0.696,6,135,0.52,0,0,5,3,0,0.446,0,17492,0.554,1,内蒙古中优,苏州东吴
3,0.667,13,4,0.719,217,12,2,2,13,2,0.625,3,128,0.333,0,0,4,1,0,0.398,0,17492,0.602,1,内蒙古中优,苏州东吴
3,0.332,15,3,0.713,349,9,2,0,22,4,0.783,11,448,0.668,1,0,19,9,1,0.558,0,17498,0.442,4,新疆雪豹纳欢,四川优必选
2,0.349,8,2,0.786,187,4,1,1,9,2,0.802,6,202,0.651,0,0,9,6,1,0.531,0,17498,0.469,2,新疆雪豹纳欢,四川优必选
1,0.315,7,1,0.63,162,5,1,2,13,2,0.768,5,246,0.685,1,0,10,3,0,0.585,0,17498,0.415,2,新疆雪豹纳欢,四川优必选
7,0.33,16,2,0.821,379,8,2,0,16,3,0.802,9,419,0.67,3,1,15,7,1,0.499,0,17495,0.501,5,梅州客家,江西联盛
2,0.382,9,0,0.879,239,4,2,1,7,3,0.831,4,207,0.618,2,0,9,3,1,0.438,0,17495,0.562,4,梅州客家,江西联盛
5,0.279,7,2,0.721,140,4,0,2,9,0,0.774,5,212,0.721,1,1,6,4,0,0.567,0,17495,0.433,1,梅州客家,江西联盛
3,0.271,17,1,0.645,214,4,0,0,21,3,0.852,8,507,0.729,0,0,8,8,0,0.67,0,17493,0.33,0,成都兴城人居,泰州远大
2,0.264,6,1,0.644,104,4,0,1,10,3,0.855,5,248,0.736,0,0,4,6,0,0.67,0,17493,0.33,0,成都兴城人居,泰州远大
1,0.279,11,0,0.645,110,0,0,2,11,0,0.849,3,259,0.721,0,0,4,2,0,0.669,0,17493,0.331,0,成都兴城人居,泰州远大
2,0.395,17,6,0.704,274,7,1,0,26,3,0.81,10,537,0.605,0,0,9,4,0,0.604,0,17496,0.396,2,浙江能源绿城,陕西大秦之水
0,0.42,8,3,0.756,156,4,1,1,14,1,0.82,6,261,0.58,0,0,2,2,0,0.601,0,17496,0.399,0,浙江能源绿城,陕西大秦之水
2,0.369,9,3,0.636,118,3,0,2,12,2,0.801,4,276,0.631,0,0,7,2,0,0.608,0,17496,0.392,2,浙江能源绿城,陕西大秦之水
3,0.374,12,3,0.74,231,9,1,0,19,3,0.797,9,385,0.626,0,1,9,7,0,0.576,0,17499,0.424,2,昆山FC,黑龙江FC
2,0.316,8,2,0.705,105,4,0,1,8,2,0.85,4,220,0.684,0,0,5,2,0,0.617,0,17499,0.383,0,昆山FC,黑龙江FC
1,0.43,4,1,0.77,126,5,1,2,11,1,0.727,5,165,0.57,0,1,4,5,0,0.533,0,17499,0.467,2,昆山FC,黑龙江FC
5,0.462,16,3,0.813,407,15,2,0,22,7,0.819,9,426,0.538,3,0,12,4,0,0.521,0,17494,0.479,6,北京人和,北京北体大
3,0.246,10,0,0.801,156,4,0,1,13,2,0.878,6,288,0.754,3,0,5,2,0,0.63,0,17494,0.37,4,北京人和,北京北体大
2,0.637,6,3,0.821,251,11,2,2,9,5,0.696,3,138,0.363,0,0,7,2,0,0.403,0,17494,0.597,2,北京人和,北京北体大
5,0.549,16,4,0.829,426,13,0,0,20,1,0.809,9,371,0.451,4,0,18,3,0,0.486,0,17500,0.514,9,长春亚泰,南通支云
3,0.535,8,1,0.809,204,5,0,1,12,1,0.787,5,183,0.465,1,0,10,1,0,0.489,0,17500,0.511,4,长春亚泰,南通支云
2,0.563,8,3,0.847,222,8,0,2,8,0,0.83,4,188,0.437,3,0,8,2,0,0.483,0,17500,0.517,5,长春亚泰,南通支云
6,0.677,17,6,0.849,451,22,1,0,17,6,0.682,3,274,0.323,1,0,4,6,0,0.374,0,17497,0.626,2,辽宁沈阳城市,贵州恒丰
2,0.678,6,4,0.833,203,10,1,1,10,3,0.671,2,152,0.322,1,0,2,3,0,0.389,0,17497,0.611,1,辽宁沈阳城市,贵州恒丰
4,0.677,11,2,0.863,248,12,0,2,7,3,0.697,1,122,0.323,0,0,2,3,0,0.36,0,17497,0.64,1,辽宁沈阳城市,贵州恒丰
7,0.381,22,3,0.698,255,5,1,0,27,2,0.794,11,402,0.619,0,0,7,4,0,0.56,0,17501,0.44,2,苏州东吴,成都兴城人居
2,0.296,9,1,0.681,119,3,1,1,13,2,0.8,5,215,0.704,0,0,3,2,0,0.593,0,17501,0.407,1,苏州东吴,成都兴城人居
5,0.457,13,2,0.713,136,2,0,2,14,0,0.786,6,187,0.543,0,0,4,2,0,0.53,0,17501,0.47,1,苏州东吴,成都兴城人居
2,0.536,18,7,0.738,386,16,0,0,16,4,0.672,3,323,0.464,0,0,17,6,0,0.464,0,17507,0.536,6,黑龙江FC,新疆雪豹纳欢
2,0.596,6,5,0.777,179,11,0,1,9,1,0.669,1,145,0.404,0,0,11,4,0,0.444,0,17507,0.556,4,黑龙江FC,新疆雪豹纳欢
0,0.483,12,2,0.705,207,5,0,2,7,3,0.674,2,178,0.517,0,0,6,2,0,0.481,0,17507,0.519,2,黑龙江FC,新疆雪豹纳欢
3,0.326,13,2,0.841,390,2,1,0,10,1,0.923,7,736,0.674,1,0,3,2,0,0.623,0,17504,0.377,0,浙江能源绿城,梅州客家
2,0.525,6,2,0.848,231,2,1,1,3,1,0.913,2,311,0.475,1,0,2,0,0,0.548,0,17504,0.452,0,浙江能源绿城,梅州客家
1,0.127,7,0,0.83,159,0,0,2,7,0,0.929,5,425,0.873,0,0,1,2,0,0.694,0,17504,0.306,0,浙江能源绿城,梅州客家
9,0.509,19,3,0.778,460,11,2,0,18,3,0.8,7,406,0.491,2,1,11,2,1,0.467,0,17502,0.533,9,泰州远大,北京北体大
4,0.548,8,1,0.805,266,3,1,1,13,1,0.792,5,212,0.452,0,0,1,0,0,0.462,0,17502,0.538,1,泰州远大,北京北体大
5,0.475,11,2,0.742,194,8,1,2,5,2,0.809,2,194,0.525,2,1,10,2,1,0.472,0,17502,0.528,8,泰州远大,北京北体大
6,0.667,15,5,0.86,565,8,3,0,13,4,0.73,3,307,0.333,1,0,10,1,1,0.4,0,17508,0.6,4,昆山FC,长春亚泰
5,0.774,10,3,0.878,312,3,1,1,5,1,0.672,1,119,0.226,1,0,5,0,0,0.344,0,17508,0.656,1,昆山FC,长春亚泰
1,0.567,5,2,0.838,253,5,2,2,8,3,0.766,2,188,0.433,0,0,5,1,1,0.456,0,17508,0.544,3,昆山FC,长春亚泰
7,0.648,12,3,0.894,568,16,1,0,16,4,0.788,6,297,0.352,3,0,13,2,1,0.38,0,17505,0.62,6,陕西大秦之水,贵州恒丰
4,0.577,6,1,0.91,290,10,1,1,8,4,0.87,3,184,0.423,0,0,8,0,1,0.424,0,17505,0.576,2,陕西大秦之水,贵州恒丰
3,0.717,6,2,0.878,278,6,0,2,8,0,0.655,3,113,0.283,3,0,5,2,0,0.329,0,17505,0.671,4,陕西大秦之水,贵州恒丰
2,0.754,15,8,0.879,644,9,0,0,19,2,0.724,9,228,0.246,0,0,3,0,0,0.314,0,17503,0.686,0,内蒙古中优,北京人和
1,0.735,7,4,0.87,324,5,0,1,10,0,0.731,6,134,0.265,0,0,2,0,0,0.341,0,17503,0.659,0,内蒙古中优,北京人和
1,0.775,8,4,0.888,320,4,0,2,9,2,0.713,3,94,0.225,0,0,1,0,0,0.286,0,17503,0.714,0,内蒙古中优,北京人和
8,0.451,24,0,0.818,346,8,2,0,25,3,0.779,7,330,0.549,0,0,8,9,0,0.5,0,17506,0.5,1,江西联盛,辽宁沈阳城市
4,0.618,9,0,0.859,249,5,1,1,8,1,0.716,1,141,0.382,0,0,3,3,0,0.414,0,17506,0.586,0,江西联盛,辽宁沈阳城市
4,0.265,15,0,0.711,97,3,1,2,17,2,0.825,6,189,0.735,0,0,5,6,0,0.604,0,17506,0.396,1,江西联盛,辽宁沈阳城市
7,0.457,21,6,0.774,376,7,2,0,17,5,0.765,2,412,0.543,1,0,10,9,0,0.505,0,17509,0.495,4,四川优必选,南通支云
1,0.449,10,5,0.801,186,3,0,1,7,2,0.798,1,233,0.551,0,0,4,4,0,0.51,0,17509,0.49,1,四川优必选,南通支云
6,0.464,11,1,0.747,190,4,2,2,10,3,0.721,1,179,0.536,1,0,6,5,0,0.499,0,17509,0.501,3,四川优必选,南通支云
8,0.46,23,6,0.731,201,7,2,0,24,4,0.81,9,326,0.54,1,0,11,3,0,0.558,0,17511,0.442,3,北京人和,泰州远大
4,0.603,12,2,0.768,138,4,1,1,12,1,0.789,5,142,0.397,0,0,5,1,0,0.522,0,17511,0.478,0,北京人和,泰州远大
4,0.343,11,4,0.651,63,3,1,2,12,3,0.826,4,184,0.657,1,0,6,2,0,0.595,0,17511,0.405,3,北京人和,泰州远大
8,0.364,26,1,0.774,328,6,1,0,18,2,0.849,6,516,0.636,1,1,9,3,0,0.593,0,17516,0.407,2,长春亚泰,四川优必选
3,0.299,15,1,0.786,192,2,0,1,12,1,0.849,5,285,0.701,0,0,5,1,0,0.585,0,17516,0.415,1,长春亚泰,四川优必选
5,0.431,11,0,0.757,136,4,1,2,6,1,0.848,1,231,0.569,1,1,4,2,0,0.603,0,17516,0.397,1,长春亚泰,四川优必选
9,0.401,17,5,0.748,321,9,1,0,18,4,0.782,4,363,0.599,1,0,7,6,1,0.494,0,17514,0.506,2,贵州恒丰,江西联盛
5,0.429,7,2,0.717,166,3,0,1,6,2,0.778,1,185,0.571,1,0,3,2,0,0.486,0,17514,0.514,1,贵州恒丰,江西联盛
4,0.382,10,3,0.781,155,6,1,2,12,2,0.787,3,178,0.618,0,0,4,4,1,0.503,0,17514,0.497,1,贵州恒丰,江西联盛
9,0.49,22,7,0.763,304,10,1,0,22,6,0.811,6,412,0.51,1,0,8,3,0,0.542,0,17517,0.458,5,南通支云,黑龙江FC
4,0.348,12,4,0.586,87,5,0,1,9,4,0.815,5,238,0.652,1,0,4,1,0,0.639,0,17517,0.361,2,南通支云,黑龙江FC
5,0.677,10,3,0.834,217,5,1,2,13,2,0.805,1,174,0.323,0,0,4,2,0,0.451,0,17517,0.549,3,南通支云,黑龙江FC
4,0.641,17,3,0.805,442,12,1,0,20,2,0.712,7,354,0.359,0,0,3,4,0,0.432,0,17518,0.568,1,新疆雪豹纳欢,昆山FC
3,0.731,10,2,0.844,289,8,1,1,6,2,0.658,1,152,0.269,0,0,1,2,0,0.359,0,17518,0.641,1,新疆雪豹纳欢,昆山FC
1,0.545,7,1,0.732,153,4,0,2,14,0,0.752,6,202,0.455,0,0,2,2,0,0.515,0,17518,0.485,0,新疆雪豹纳欢,昆山FC
6,0.426,21,8,0.76,292,7,0,0,17,3,0.888,3,520,0.574,1,1,13,8,0,0.586,0,17510,0.414,4,成都兴城人居,内蒙古中优
2,0.283,5,2,0.736,110,3,0,1,10,2,0.898,2,313,0.717,1,1,8,5,0,0.672,0,17510,0.328,3,成都兴城人居,内蒙古中优
4,0.571,16,6,0.775,182,4,0,2,7,1,0.874,1,207,0.429,0,0,5,3,0,0.499,0,17510,0.501,1,成都兴城人居,内蒙古中优
6,0.425,15,1,0.836,512,3,0,0,15,2,0.843,8,484,0.575,4,0,22,12,0,0.504,0,17512,0.496,8,北京北体大,苏州东吴
0,0.316,6,0,0.852,277,2,0,1,9,2,0.823,5,220,0.684,2,0,14,9,0,0.468,0,17512,0.532,4,北京北体大,苏州东吴
6,0.52,9,1,0.817,235,1,0,2,6,0,0.86,3,264,0.48,2,0,8,3,0,0.538,0,17512,0.462,4,北京北体大,苏州东吴
5,0.516,15,7,0.804,448,10,2,0,18,5,0.793,8,405,0.484,3,0,11,2,0,0.479,0,17513,0.521,6,梅州客家,陕西大秦之水
2,0.57,8,6,0.814,269,5,0,1,7,2,0.828,2,221,0.43,2,0,5,0,0,0.441,0,17513,0.559,4,梅州客家,陕西大秦之水
3,0.45,7,1,0.788,179,5,2,2,11,3,0.75,6,184,0.55,1,0,6,2,0,0.53,0,17513,0.47,2,梅州客家,陕西大秦之水
3,0.492,7,0,0.936,731,10,5,0,9,7,0.874,5,467,0.508,1,1,10,5,0,0.412,0,17515,0.588,3,辽宁沈阳城市,浙江能源绿城
2,0.586,3,0,0.92,323,7,3,1,6,4,0.851,3,242,0.414,0,0,2,2,0,0.424,0,17515,0.576,1,辽宁沈阳城市,浙江能源绿城
1,0.393,4,0,0.949,408,3,2,2,3,3,0.898,2,225,0.607,1,1,8,3,0,0.401,0,17515,0.599,2,辽宁沈阳城市,浙江能源绿城
7,0.502,16,3,0.751,345,13,3,0,12,3,0.821,6,458,0.498,1,0,12,8,0,0.529,0,17546,0.471,5,苏州东吴,内蒙古中优
2,0.628,8,3,0.807,212,10,2,1,4,2,0.852,2,230,0.372,0,0,2,2,0,0.498,0,17546,0.502,1,苏州东吴,内蒙古中优
5,0.369,8,0,0.662,133,3,1,2,8,1,0.789,4,228,0.631,1,0,10,6,0,0.564,0,17546,0.436,4,苏州东吴,内蒙古中优
8,0.385,18,7,0.717,329,8,0,0,21,1,0.776,9,416,0.615,1,0,14,8,0,0.561,0,17539,0.439,5,长春亚泰,梅州客家
1,0.329,8,4,0.735,151,3,0,1,11,0,0.786,5,229,0.671,0,0,5,4,0,0.567,0,17539,0.433,1,长春亚泰,梅州客家
7,0.444,10,3,0.702,178,5,0,2,10,1,0.765,4,187,0.556,1,0,9,4,0,0.554,0,17539,0.446,4,长春亚泰,梅州客家
5,0.554,12,5,0.822,432,8,1,0,19,4,0.748,4,329,0.446,0,0,15,5,0,0.449,0,17543,0.551,4,新疆雪豹纳欢,四川优必选
1,0.632,2,4,0.856,305,6,1,1,7,4,0.757,1,173,0.368,0,0,4,1,0,0.385,0,17543,0.615,1,新疆雪豹纳欢,四川优必选
4,0.449,10,1,0.74,127,2,0,2,12,0,0.737,3,156,0.551,0,0,11,4,0,0.532,0,17543,0.468,3,新疆雪豹纳欢,四川优必选
5,0.524,21,2,0.768,414,11,1,0,21,1,0.767,9,356,0.476,1,0,11,1,0,0.477,0,17545,0.523,4,黑龙江FC,南通支云
4,0.417,10,1,0.714,147,6,0,1,10,0,0.78,6,191,0.583,1,0,7,1,0,0.531,0,17545,0.469,4,黑龙江FC,南通支云
1,0.618,11,1,0.798,267,5,1,2,11,1,0.752,3,165,0.382,0,0,4,0,0,0.428,0,17545,0.572,0,黑龙江FC,南通支云
10,0.62,18,6,0.8,365,10,0,0,27,2,0.719,8,249,0.38,2,0,5,3,0,0.421,0,17540,0.579,2,浙江能源绿城,昆山FC
6,0.568,10,3,0.806,175,3,0,1,14,0,0.764,4,123,0.432,1,0,2,1,0,0.418,0,17540,0.582,1,浙江能源绿城,昆山FC
4,0.662,8,3,0.795,190,7,0,2,13,2,0.675,4,126,0.338,1,0,3,2,0,0.425,0,17540,0.575,1,浙江能源绿城,昆山FC
5,0.6,17,4,0.779,384,18,3,0,26,8,0.731,6,331,0.4,0,0,5,1,0,0.453,0,17542,0.547,2,辽宁沈阳城市,贵州恒丰
2,0.629,9,3,0.766,188,6,2,1,19,4,0.639,6,133,0.371,0,0,2,1,0,0.421,0,17542,0.579,2,辽宁沈阳城市,贵州恒丰
3,0.58,8,1,0.791,196,12,1,2,7,4,0.793,0,198,0.42,0,0,3,0,0,0.48,0,17542,0.52,0,辽宁沈阳城市,贵州恒丰
4,0.322,14,3,0.692,221,9,1,0,25,3,0.794,12,451,0.678,2,0,19,4,0,0.627,0,17538,0.373,6,成都兴城人居,泰州远大
2,0.319,7,2,0.688,93,3,0,1,11,1,0.802,3,217,0.681,1,0,9,2,0,0.617,0,17538,0.383,2,成都兴城人居,泰州远大
2,0.325,7,1,0.695,128,6,1,2,14,2,0.786,9,234,0.675,1,0,10,2,0,0.637,0,17538,0.363,4,成都兴城人居,泰州远大
6,0.303,15,3,0.663,300,7,1,0,18,3,0.751,12,446,0.697,1,0,15,10,0,0.569,0,17544,0.431,6,陕西大秦之水,江西联盛
2,0.204,5,1,0.674,138,3,0,1,8,1,0.796,6,265,0.796,0,0,9,9,0,0.644,0,17544,0.356,3,陕西大秦之水,江西联盛
4,0.416,10,2,0.654,162,4,1,2,10,2,0.685,6,181,0.584,1,0,6,1,0,0.493,0,17544,0.507,3,陕西大秦之水,江西联盛
6,0.519,23,3,0.823,402,7,0,0,16,3,0.846,6,416,0.481,3,0,10,5,0,0.496,0,17541,0.504,4,北京北体大,北京人和
2,0.443,12,1,0.789,175,2,0,1,10,1,0.859,4,255,0.557,2,0,5,2,0,0.545,0,17541,0.455,2,北京北体大,北京人和
4,0.604,11,2,0.85,227,5,0,2,6,2,0.826,2,161,0.396,1,0,5,3,0,0.443,0,17541,0.557,2,北京北体大,北京人和
9,0.551,20,8,0.728,294,20,1,0,17,5,0.721,5,344,0.449,1,0,12,8,0,0.523,0,17555,0.477,3,江西联盛,黑龙江FC
4,0.507,10,2,0.77,139,8,1,1,11,1,0.745,2,188,0.493,1,0,7,5,0,0.536,0,17555,0.464,2,江西联盛,黑龙江FC
5,0.599,10,6,0.69,155,12,0,2,6,4,0.692,3,156,0.401,0,0,5,3,0,0.509,0,17555,0.491,1,江西联盛,黑龙江FC
11,0.523,24,6,0.771,406,6,1,0,20,3,0.776,8,322,0.477,1,0,6,2,0,0.488,0,17549,0.512,2,昆山FC,成都兴城人居
5,0.456,11,2,0.767,202,2,1,1,12,1,0.776,5,165,0.544,0,0,2,2,0,0.498,0,17549,0.502,1,昆山FC,成都兴城人居
6,0.584,13,4,0.775,204,4,0,2,8,2,0.777,3,157,0.416,1,0,4,0,0,0.476,0,17549,0.524,1,昆山FC,成都兴城人居
7,0.509,17,4,0.782,285,12,1,0,24,5,0.784,12,343,0.491,2,0,10,5,0,0.518,0,17552,0.482,3,四川优必选,贵州恒丰
5,0.473,10,1,0.771,144,4,1,1,11,2,0.815,6,184,0.527,0,0,5,5,0,0.52,0,17552,0.48,1,四川优必选,贵州恒丰
2,0.544,7,3,0.794,141,8,0,2,13,3,0.748,6,159,0.456,2,0,5,0,0,0.516,0,17552,0.484,2,四川优必选,贵州恒丰
3,0.355,13,6,0.657,271,13,1,0,27,4,0.681,13,360,0.645,1,0,16,10,0,0.54,0,17553,0.46,7,南通支云,苏州东吴
2,0.484,8,2,0.712,170,5,1,1,15,2,0.634,5,134,0.516,0,0,6,7,0,0.455,0,17553,0.545,2,南通支云,苏州东吴
1,0.25,5,4,0.564,101,8,0,2,12,2,0.708,8,226,0.75,1,0,10,3,0,0.616,0,17553,0.384,5,南通支云,苏州东吴
4,0.778,12,10,0.817,493,19,2,0,23,7,0.752,6,250,0.222,0,0,4,0,1,0.41,0,17548,0.59,0,泰州远大,长春亚泰
2,0.783,8,5,0.837,257,10,0,1,10,3,0.793,3,145,0.217,0,0,2,0,1,0.441,0,17548,0.559,0,泰州远大,长春亚泰
2,0.772,4,5,0.797,236,9,2,2,13,4,0.695,3,105,0.228,0,0,2,0,0,0.377,0,17548,0.623,0,泰州远大,长春亚泰
8,0.6,17,4,0.735,415,18,1,0,17,5,0.753,2,384,0.4,1,0,7,5,0,0.509,0,17551,0.491,2,北京北体大,新疆雪豹纳欢
3,0.565,8,2,0.72,182,5,0,1,12,2,0.781,1,196,0.435,0,0,2,3,0,0.543,0,17551,0.457,1,北京北体大,新疆雪豹纳欢
5,0.623,9,2,0.747,233,13,1,2,5,3,0.723,1,188,0.377,1,0,5,2,0,0.478,0,17551,0.522,1,北京北体大,新疆雪豹纳欢
7,0.462,22,1,0.713,310,14,2,0,18,3,0.668,6,271,0.538,4,1,10,5,0,0.483,0,17547,0.517,6,梅州客家,浙江能源绿城
2,0.481,8,0,0.78,186,5,2,1,8,2,0.709,2,134,0.519,2,0,5,2,0,0.449,0,17547,0.551,3,梅州客家,浙江能源绿城
5,0.44,14,1,0.613,124,9,0,2,10,1,0.628,4,137,0.56,2,1,5,3,0,0.52,0,17547,0.48,3,梅州客家,浙江能源绿城
5,0.442,11,1,0.807,462,7,1,0,16,3,0.798,5,494,0.558,1,0,12,9,0,0.53,0,17554,0.47,5,内蒙古中优,陕西大秦之水
1,0.553,5,0,0.832,292,5,1,1,5,2,0.8,1,240,0.447,0,0,2,2,0,0.503,0,17554,0.497,0,内蒙古中优,陕西大秦之水
4,0.333,6,1,0.765,170,2,0,2,11,1,0.795,4,254,0.667,1,0,10,7,0,0.561,0,17554,0.439,5,内蒙古中优,陕西大秦之水
8,0.295,16,3,0.657,207,8,3,0,19,5,0.819,8,469,0.705,2,0,14,7,0,0.643,0,17550,0.357,5,北京人和,辽宁沈阳城市
6,0.323,9,1,0.673,107,4,1,1,5,2,0.854,1,247,0.677,1,0,7,2,0,0.654,0,17550,0.346,3,北京人和,辽宁沈阳城市
2,0.266,7,2,0.64,100,4,2,2,14,3,0.779,7,222,0.734,1,0,7,5,0,0.63,0,17550,0.37,2,北京人和,辽宁沈阳城市
2,0.494,13,12,0.717,311,22,2,0,14,6,0.737,6,388,0.506,0,0,12,6,0,0.504,0,17574,0.496,3,泰州远大,昆山FC
0,0.656,7,8,0.753,170,11,1,1,7,3,0.669,2,130,0.344,0,0,9,4,0,0.41,0,17574,0.59,2,泰州远大,昆山FC
2,0.355,6,4,0.674,141,11,1,2,7,3,0.771,4,258,0.645,0,0,3,2,0,0.582,0,17574,0.418,1,泰州远大,昆山FC
5,0.371,18,2,0.723,307,12,1,0,25,2,0.742,7,414,0.629,2,0,11,8,0,0.557,0,17580,0.443,4,苏州东吴,江西联盛
2,0.29,8,0,0.762,160,4,1,1,7,1,0.787,3,225,0.71,0,0,4,6,0,0.565,0,17580,0.435,0,苏州东吴,江西联盛
3,0.438,10,2,0.68,147,8,0,2,18,1,0.688,4,189,0.562,2,0,7,2,0,0.549,0,17580,0.451,4,苏州东吴,江西联盛
4,0.5,11,1,0.797,438,4,1,0,10,2,0.734,6,353,0.5,2,0,9,3,0,0.48,0,17575,0.52,4,贵州恒丰,北京北体大
0,0.481,3,1,0.788,255,3,1,1,3,2,0.758,1,207,0.519,0,0,2,2,0,0.497,0,17575,0.503,1,贵州恒丰,北京北体大
4,0.523,8,0,0.809,183,1,0,2,7,0,0.699,5,146,0.477,2,0,7,1,0,0.459,0,17575,0.541,3,贵州恒丰,北京北体大
11,0.478,26,4,0.741,282,13,1,0,13,2,0.842,5,423,0.522,2,0,10,3,0,0.55,0,17578,0.45,3,南通支云,内蒙古中优
4,0.391,12,1,0.752,133,5,0,1,6,0,0.865,3,229,0.609,0,0,5,3,0,0.564,0,17578,0.436,1,南通支云,内蒙古中优
7,0.553,14,3,0.732,149,8,1,2,7,2,0.814,2,194,0.447,2,0,5,0,0,0.536,0,17578,0.464,2,南通支云,内蒙古中优
7,0.478,19,5,0.73,289,11,0,0,12,2,0.777,5,364,0.522,0,0,8,6,0,0.548,0,17573,0.452,0,长春亚泰,浙江能源绿城
3,0.444,8,1,0.752,137,6,0,1,6,2,0.797,2,192,0.556,0,0,4,4,0,0.569,0,17573,0.431,0,长春亚泰,浙江能源绿城
4,0.513,11,4,0.711,152,5,0,2,6,0,0.756,3,172,0.487,0,0,4,2,0,0.526,0,17573,0.474,0,长春亚泰,浙江能源绿城
7,0.515,22,4,0.829,340,15,1,0,19,8,0.714,11,227,0.485,1,0,9,6,0,0.458,0,17577,0.542,2,新疆雪豹纳欢,北京人和
5,0.416,16,0,0.789,147,5,0,1,11,2,0.742,6,120,0.584,0,0,3,4,0,0.478,0,17577,0.522,1,新疆雪豹纳欢,北京人和
2,0.58,6,4,0.86,193,10,1,2,8,6,0.682,5,107,0.42,1,0,6,2,0,0.44,0,17577,0.56,1,新疆雪豹纳欢,北京人和
7,0.578,20,7,0.72,418,10,0,0,15,3,0.695,7,348,0.422,0,0,14,6,0,0.472,0,17579,0.528,1,黑龙江FC,陕西大秦之水
4,0.589,10,3,0.799,244,4,0,1,9,0,0.73,4,174,0.411,0,0,6,1,0,0.433,0,17579,0.567,0,黑龙江FC,陕西大秦之水
3,0.565,10,4,0.609,174,6,0,2,6,3,0.661,3,174,0.435,0,0,8,5,0,0.514,0,17579,0.486,1,黑龙江FC,陕西大秦之水
5,0.41,14,4,0.685,251,8,1,0,14,2,0.855,5,483,0.59,2,1,12,4,1,0.633,0,17572,0.367,5,成都兴城人居,梅州客家
4,0.507,9,2,0.702,131,2,0,1,9,0,0.809,3,209,0.493,1,1,7,2,0,0.609,0,17572,0.391,3,成都兴城人居,梅州客家
1,0.34,5,2,0.667,120,6,1,2,5,2,0.891,2,274,0.66,1,0,5,2,1,0.655,0,17572,0.345,2,成都兴城人居,梅州客家
8,0.74,16,8,0.791,450,13,0,0,16,1,0.609,4,197,0.26,0,0,5,2,0,0.371,0,17576,0.629,1,辽宁沈阳城市,四川优必选
3,0.602,7,2,0.755,208,3,0,1,11,0,0.642,4,120,0.398,0,0,4,2,0,0.428,0,17576,0.572,1,辽宁沈阳城市,四川优必选
5,0.849,9,6,0.822,242,10,0,2,5,1,0.558,0,77,0.151,0,0,1,0,0,0.311,0,17576,0.689,0,辽宁沈阳城市,四川优必选
4,0.323,12,3,0.652,267,3,0,0,16,0,0.811,7,528,0.677,1,0,16,4,0,0.605,0,17587,0.395,5,陕西大秦之水,南通支云
